y,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,0.15058863,0.87316734,-2.7751112,1.0,3.5138605,-2.5050483,0.21196866,-0.39684632,0.0
1,-0.36185345,2.9963243,-0.2353531,0.0,1.2180078,-2.331376,-0.33769214,-0.68288684,1.0
0,-2.5709484,-0.6186061,4.1312923,1.0,-0.43009385,-0.8358275,3.0145335,-1.0304878,1.0
1,-0.0006417334,2.2981052,1.2402673,0.0,1.1976304,-3.2361364,2.6303463,0.1444254,1.0
0,-2.6054275,-0.9099575,-0.47870803,1.0,0.049254417,-0.19838169,1.3852391,-2.101869,1.0
0,-2.8698013,0.270822,3.012596,1.0,0.26582593,-0.5647347,2.9781427,-0.45273483,1.0
1,-0.42407903,0.98552185,0.62328464,0.0,0.49590373,-0.8970859,2.0867977,0.3637702,1.0
0,-2.7389622,1.4376929,3.0857904,1.0,0.07068367,-2.0361323,2.1688206,0.660874,0.0
1,-0.39695743,0.81219614,0.84037036,0.0,1.3145977,-1.8269806,0.2930634,-0.19555858,1.0
0,-2.2249029,-1.4946251,-1.9181727,1.0,-0.16020586,0.8246908,-2.5263712,-3.8880649,0.0
0,-1.9342972,-0.10915923,1.7309355,1.0,-0.7482507,-0.039681643,1.2341554,-1.0772269,0.0
0,-2.5436444,-2.0495076,1.7320046,1.0,-0.44090778,0.70337284,0.12931192,-3.0912652,0.0
1,-1.1421275,1.9185462,1.0436087,1.0,1.6026657,-3.6161892,1.9712267,0.418019,0.0
1,-0.23362114,1.2457554,1.489819,0.0,1.2548405,-2.1283545,1.093302,1.0468,0.0
0,-2.5346642,-0.012119591,2.8337522,0.0,0.31464,-0.85268676,0.33471894,-2.0881624,0.0
0,-2.9402812,0.054282784,0.050114036,1.0,-0.5286064,-0.29610375,0.9487351,-1.594704,0.0
1,0.6631634,2.0706959,0.87152624,1.0,3.6679394,-3.509152,1.5059127,-0.48503274,1.0
1,-0.65420085,1.9971201,0.58879834,0.0,1.1401324,-2.459739,1.4680761,-0.6008709,1.0
1,-0.9729174,-0.3777771,-1.9971812,0.0,0.40696147,0.011508763,-2.0990248,-2.4285362,0.0
1,-0.8825698,4.083352,1.9589198,0.0,0.5829028,-3.5116973,1.0384223,0.5735028,1.0
0,-1.9812837,-2.062417,0.11575329,0.0,0.09689165,-0.6372403,2.2611463,-1.4053459,1.0
1,-0.48398572,3.5535336,-1.7959049,0.0,1.3376224,-3.4828928,1.7724421,0.36507145,1.0
0,-1.8311934,1.426568,0.26343143,0.0,-1.3386256,-0.30583313,-0.2803576,-2.7741761,0.0
0,-2.5799394,-2.1796782,0.9206449,1.0,0.8361068,-0.04311824,-0.014846444,-2.6980739,1.0
1,0.0602749,1.0128489,1.0047734,1.0,2.3812056,-3.1369038,0.74497736,0.09340798,0.0
1,0.19078505,1.7474736,-0.13212806,0.0,1.9837136,-3.0631716,0.34993124,0.60409313,1.0
1,-0.1400487,0.869492,-0.6223244,0.0,0.79169005,-1.5168427,0.6569139,-0.24977112,1.0
1,0.1829642,1.8635702,-3.5233052,1.0,3.2948399,-3.413759,4.152683,-0.40207613,0.0
0,-2.8418999,-0.21032944,2.30636,1.0,0.24826232,-0.8271816,2.4006593,-0.062880784,0.0
0,-2.3545117,-1.5300932,0.25936806,1.0,-0.7162553,-0.58261484,-0.5168756,-1.8048502,1.0
0,-2.7506616,-2.1419744,1.3307021,1.0,-0.42716885,-0.9253744,1.9112782,-1.8993477,1.0
0,-2.0909662,0.15103978,0.5522499,0.0,-0.0035343524,-0.64655125,0.082375735,-2.1504178,0.0
0,-2.8302882,-1.0600977,-0.7573626,1.0,-0.0271606,-0.4246716,-2.0341856,-2.8704996,0.0
1,-0.49934298,2.8309202,2.465944,0.0,2.2653937,-2.6125443,2.2168021,-0.9084857,1.0
1,-0.32890218,2.1513844,0.36281735,1.0,2.8728964,-3.546287,2.4309025,-0.21377617,0.0
1,-0.2584852,3.499849,0.85517496,0.0,1.3617721,-2.7032857,1.4767628,-0.6874163,1.0
0,-2.7392268,-0.7800986,2.1510215,1.0,0.68613946,-0.75210917,1.681329,-0.3741645,1.0
0,-2.4035192,1.1039009,-0.8748443,0.0,0.21551028,-1.114551,-2.5028567,-3.0470319,0.0
1,0.17602831,1.964838,-0.9259476,1.0,3.514547,-2.9493287,0.89318585,0.21668923,0.0
1,-0.13064834,1.8809174,1.2028768,1.0,3.4003289,-3.1858861,2.0022173,0.7318415,0.0
1,-0.47559467,2.3972087,0.9635423,0.0,0.896406,-2.2222974,0.88324785,-0.46500033,1.0
0,-2.337365,-1.3896241,-0.9136338,1.0,-0.4246395,-0.5189716,-0.24774581,-3.7674165,0.0
0,-2.6365707,0.18632823,0.024474025,0.0,0.08106766,-0.54535955,-1.0703347,-2.1434207,0.0
0,-2.4338064,-0.46780115,-1.0479784,1.0,0.238489,-1.5089664,0.20866787,-1.5023391,1.0
1,-0.4954493,0.100999594,-0.717705,0.0,1.648308,-2.0065913,0.14239204,-1.3846625,0.0
1,0.009334981,2.4868855,-4.802519,1.0,2.3948727,-2.6538403,0.005669683,-1.6349096,0.0
0,-1.8090718,1.7942843,0.90519506,0.0,-0.55927444,-0.80001956,0.9827549,-0.7987746,1.0
1,-0.42238992,0.9349997,-2.6097977,1.0,2.1592011,-2.5052574,1.8093436,-0.7882543,1.0
0,-2.1210477,0.59858745,3.0030332,1.0,-0.38929603,-1.4406216,2.7671382,0.42202365,0.0
0,-2.3373759,-2.4679868,1.9733012,0.0,0.55929106,0.1040957,0.3621531,-2.7171671,0.0
1,-0.44594112,2.2983148,-1.2384698,1.0,2.7195117,-2.5991163,1.3567991,0.3781283,0.0
1,-0.061065584,2.5006635,-0.13933258,0.0,1.8170872,-2.2900662,1.6281474,0.14211924,1.0
0,-3.006432,0.53808165,1.7740895,0.0,0.4199962,-0.77055436,-1.4541633,-1.8784913,0.0
1,-0.18664548,0.39278436,-1.4354806,0.0,0.80283463,-0.7534497,1.4710618,-0.6027837,1.0
0,-2.7368479,-2.193996,1.7959505,1.0,0.21902302,0.11770794,1.0311053,-1.7407962,1.0
0,-3.0991278,-0.08308947,0.84719384,1.0,0.16060519,-0.722406,1.224879,-0.70975226,1.0
1,0.38706225,2.0443728,-2.4998403,0.0,2.1035433,-2.6872227,0.26640442,-1.4239094,0.0
0,-2.846978,-0.17779547,1.8550925,0.0,0.14843653,-0.011266232,1.8817711,-0.61088204,0.0
1,0.24198824,2.6774063,-1.6372428,1.0,3.0058718,-3.370121,0.95562404,0.36777335,0.0
1,-0.38433442,-0.62493825,-1.2705513,0.0,0.84275424,-0.6908637,0.23320946,-1.9922967,0.0
0,-2.1671035,-0.93713087,-0.3017143,1.0,-0.16979149,-0.5075116,-0.5420245,-1.7922174,1.0
1,-0.28327432,1.8257183,-0.17901373,0.0,1.8239827,-2.552217,3.5081816,0.4720988,1.0
0,-2.019596,0.39138943,2.195828,1.0,-0.22658777,-1.4523001,1.5584735,-1.1468623,1.0
1,-0.6387427,0.501868,-2.5168214,1.0,2.6853018,-3.2670672,0.829524,-0.044288814,0.0
1,-0.65459335,1.8196108,-1.8112588,1.0,2.8290577,-2.7563558,0.73780495,-0.29277003,0.0
0,-2.061345,-1.3366251,1.7621152,1.0,0.16801193,-1.1227913,3.9821618,-0.23881435,1.0
0,-1.9350544,0.62476665,-0.1882509,0.0,-0.39668596,-0.15481973,-2.5068026,-2.8270032,0.0
1,-0.12881851,2.9018009,0.041808784,0.0,2.0671797,-3.7606652,2.5067773,1.1502652,1.0
1,-0.9315624,0.8802952,-0.008756995,0.0,1.2168932,-1.7991167,0.7000601,-0.06390816,1.0
1,-0.92992693,2.2075636,-0.14426455,1.0,2.2020445,-2.6466477,1.9376667,-0.0073295683,0.0
0,-2.2532294,-0.62887967,3.6886377,1.0,-0.17131956,-0.90404105,2.9307384,-0.060279172,1.0
1,-0.58015156,0.55074906,1.0181723,0.0,0.7762492,-1.7308261,1.0169642,0.041407526,1.0
1,-0.6097063,1.5784006,-1.7100055,1.0,2.0865655,-2.805407,1.6315982,-0.31333312,1.0
1,-0.7494519,1.1387734,-0.387515,0.0,1.2265944,-1.4989588,-1.0583082,-1.3513942,1.0
0,-2.4775264,0.05334097,2.0810056,1.0,0.092650235,-1.783051,1.9450434,-0.31463683,1.0
0,-2.6446707,-0.41563255,0.32962894,0.0,0.12754104,-0.44920373,-0.22676513,-1.8163536,0.0
0,-2.2284594,0.15477732,3.2405286,1.0,-0.50177073,-0.9259377,2.5136514,0.010533668,0.0
1,-0.048371285,2.0894818,-0.29942185,1.0,3.122004,-2.533167,2.395527,0.1833263,0.0
0,-2.3473082,-1.966507,1.6917697,1.0,0.48202258,0.339437,1.7791487,-1.2978954,0.0
0,-2.3064015,0.58013177,0.8227081,1.0,-0.28592545,-0.5294119,0.38739517,-1.2257792,0.0
1,-0.36078876,0.98557246,-0.026583761,1.0,2.8854854,-2.8747838,2.9582171,-0.15706345,0.0
1,-0.02225703,1.2629683,-0.24056187,0.0,1.3406982,-2.6534412,0.7678793,0.35758734,0.0
0,-1.3261645,-0.034370065,1.7605613,1.0,-0.0034021586,-0.7902522,-0.91673124,-1.0714226,1.0
0,-2.8742857,-0.8668914,2.436852,0.0,-0.29638743,-0.03420119,0.27767807,-1.1195668,1.0
1,0.36861622,0.5790012,0.5547478,1.0,3.7525308,-2.8749456,2.1676743,-0.27803698,0.0
1,-0.28446674,0.70715064,1.6521375,0.0,1.8145151,-1.798447,3.8435903,-0.7870695,1.0
0,-2.2512279,-0.86449224,3.1600027,0.0,-0.48967868,-0.4053251,0.8645823,-1.3722241,1.0
0,-1.8046927,-1.3102992,0.78851414,0.0,-0.057665586,0.90623677,0.21343674,-1.4657353,1.0
1,-0.43326297,1.2376109,0.12524903,0.0,0.7252491,-2.2175121,1.6509885,0.48316562,0.0
1,-0.1921183,1.6904793,-0.5164087,0.0,0.97326946,-2.0501869,1.3470392,-0.17343473,1.0
1,-0.10260397,1.9691288,0.22544074,0.0,2.3391166,-3.0986328,-0.29429984,-0.16342524,1.0
0,-2.2696815,-0.6791874,2.6715803,1.0,-0.40651512,-0.12825887,2.9310007,-0.4751561,1.0
0,-2.0175426,-0.38165867,1.6594385,1.0,-0.37662393,-0.6206593,0.11432433,-1.9274168,0.0
0,-2.5804946,-0.035470247,6.76204,0.0,-0.115083486,-0.571463,2.7975063,-0.17784137,0.0
1,-0.36842573,1.9179109,-3.2728598,0.0,1.0263188,-2.300119,0.66414094,-0.4907779,1.0
1,-0.26859832,1.29261,2.2365086,1.0,2.9394782,-3.8046994,2.2683494,0.32493696,0.0
0,-2.0484166,0.22054929,-1.1845238,0.0,-0.49913076,-0.07377949,-2.3196433,-3.036796,0.0
1,-0.056672096,0.39681387,1.5255806,0.0,1.2726488,-1.1367044,2.1462624,0.5957829,1.0
0,-3.0406306,-1.1909043,-0.35634315,1.0,-0.19852838,-0.120324105,-0.036935627,-2.2239678,0.0
0,-2.734672,-1.5138137,4.430502,1.0,0.8137977,-0.05978778,3.0103579,-0.55491227,0.0
1,-0.19758604,1.0396701,-4.9772797,1.0,2.201335,-2.8304796,-0.3787731,-2.340468,1.0
0,-2.7917929,-1.64762,0.17020702,1.0,-0.21137072,0.30106962,-0.6489475,-2.9927719,0.0
1,-0.19185099,1.1690334,-0.40459383,0.0,1.9431982,-2.1557333,-0.14433908,-0.7058375,0.0
1,-0.35353756,1.8868735,-4.4113913,1.0,3.4662995,-2.877953,0.58139193,-1.1205174,0.0
0,-2.7868426,-1.2666758,0.69437057,0.0,0.4735197,-0.24571119,0.71387345,-1.3218061,0.0
0,-1.8301618,-0.50269294,2.1862004,1.0,0.32441166,-0.95395803,2.7304626,-0.7128066,1.0
0,-1.8100796,-0.3138621,-1.8659955,0.0,0.22954619,-0.24970567,-1.4581579,-2.8808045,0.0
0,-2.1521978,-0.7439543,0.69634855,1.0,-0.34038043,-0.26648006,1.6349381,-1.5481855,0.0
0,-2.5425584,0.4418742,3.5654464,0.0,0.671143,-1.136589,1.924584,-0.3467811,1.0
0,-2.2443445,1.170192,5.013604,1.0,-0.24227653,-1.2758431,1.7440735,0.42031693,0.0
1,-0.061802,0.3423741,-0.7815311,0.0,2.0604436,-1.6370668,0.89983106,-1.1613884,0.0
1,-0.30235788,3.1785257,2.3001149,1.0,3.4553375,-2.2301877,1.7649351,-0.7004456,1.0
1,-0.5602362,1.2251704,-0.9532572,1.0,3.0165021,-3.4325027,1.3028189,0.2983707,0.0
0,-2.4370847,-0.77277875,1.0350888,1.0,-0.8227112,-0.44546425,-1.9163351,-3.0093577,1.0
0,-2.150417,0.9338924,0.42426622,1.0,0.3788887,-0.2694776,1.7701396,-0.1934143,1.0
1,0.591292,3.00124,0.950486,0.0,2.5510273,-3.0248377,2.2708747,0.20315275,1.0
1,0.21658987,2.5439749,-0.69675124,0.0,1.8266604,-3.177612,1.1636738,0.3361422,1.0
1,-0.050252378,1.6896571,-1.8903028,1.0,2.6801229,-3.1065795,1.532265,-0.5566207,1.0
1,-0.72007656,1.5083892,-0.012345821,0.0,1.7517345,-2.0297399,1.3981797,-0.007557705,1.0
0,-2.0137997,-1.113353,3.3363585,1.0,-0.3515069,-0.06599975,2.6011286,-0.77741694,1.0
1,-0.2410034,1.8869809,2.2384655,0.0,1.7894065,-2.1547701,0.028064966,0.3400485,1.0
0,-2.7281597,-1.0429541,-0.9448421,1.0,0.22785774,-0.6678326,0.63713574,-2.8367047,0.0
0,-2.0860648,-0.72184217,0.24334979,1.0,-0.20118964,-0.72701234,0.9768635,-2.165601,0.0
1,-0.6943872,1.8544376,-4.2290993,1.0,2.2366292,-3.3083246,-1.6767986,-2.373938,0.0
1,-0.4477796,2.0604057,-2.457942,0.0,1.4239091,-1.7090361,0.63108593,0.01744175,1.0
0,-2.9220226,-0.46577886,4.227482,0.0,0.4373834,0.15229282,2.4904044,0.18143627,1.0
0,-2.1714985,0.6066003,5.332529,0.0,0.9656589,-1.1281338,0.24496198,0.6232884,0.0
1,-0.32128713,2.2924771,-3.5853307,0.0,0.741413,-1.0539458,-1.3111705,-2.268851,0.0
1,-0.20927224,2.2766023,2.2694852,0.0,1.4816189,-2.1269212,1.9760388,-0.059236825,0.0
1,-0.2485224,2.096105,-1.6822917,0.0,1.4186509,-1.854794,0.38502645,-0.74579287,1.0
0,-2.0177763,-0.22916186,2.708723,0.0,-0.07069138,1.0019326,0.17968524,-1.225443,0.0
1,0.2103709,1.2440609,0.6666117,0.0,1.9978791,-2.0222268,0.2900586,0.26903808,0.0
0,-2.965182,0.19323605,1.3639735,1.0,-0.48457515,-0.6977049,0.49570423,-2.6100721,0.0
1,-0.67486155,0.02007091,0.66226655,0.0,1.6921319,-1.5437939,2.3805242,-0.20976241,1.0
1,-0.4728644,1.6731516,1.0593612,0.0,1.69924,-1.6461562,3.1258316,0.106904455,1.0
1,0.3560899,3.2942634,-0.99495715,1.0,3.378299,-2.3252678,-0.3461187,0.6466737,0.0
0,-2.5098257,-1.0624151,1.1023825,0.0,0.26968008,-0.38031352,3.0076337,-0.8823097,1.0
1,-0.68513167,2.3753097,-1.3574387,1.0,1.8816308,-3.1216414,1.4824642,0.52438176,1.0
0,-2.6109934,-1.2747984,2.1418855,1.0,-0.62692964,-0.7620116,1.9503529,-1.1396668,1.0
1,-0.42654648,1.6627431,-1.5242519,0.0,1.0997565,-2.094736,-0.06871742,-1.2005658,0.0
0,-1.4503131,0.77014905,-0.08418238,0.0,0.0012522861,-0.24040186,-0.3071094,-1.7586765,0.0
0,-2.0967197,-1.0685632,3.5962837,1.0,-0.64304054,-0.44589657,1.4727917,-1.3358428,0.0
0,-2.5462759,-1.8804426,0.67897046,1.0,-0.38680586,-0.23030317,0.2288147,-2.479765,1.0
0,-2.4856076,-0.37417215,0.3974948,1.0,0.04834269,-0.9897082,1.2606523,-1.9269376,1.0
0,-2.2102509,-1.3067479,-1.2895726,1.0,-0.6752588,-0.34210336,-1.4375021,-3.3256233,0.0
0,-1.9859544,1.7830248,1.2762681,1.0,-0.33768263,-0.6461372,1.7301894,-0.7947478,1.0
1,-0.29903105,2.963778,-0.5826812,0.0,1.2057674,-1.9619706,1.1791074,0.4314445,0.0
1,-0.23478802,-0.040679336,-0.8287515,0.0,2.2229223,-2.2995577,0.54858357,-1.0783119,1.0
1,0.48578894,3.765513,-1.6715297,0.0,2.4033017,-2.7589746,1.1500877,1.025886,0.0
1,-0.81420505,1.221096,1.4583323,0.0,0.9021409,-1.2912171,1.2709422,0.28453243,1.0
0,-2.6303325,0.6856088,1.8250494,1.0,0.20110005,-0.86091316,1.1138269,-0.46701103,0.0
1,-1.141422,1.856169,-0.8789036,1.0,1.6516383,-2.9680934,0.43472582,-0.16304536,0.0
0,-2.518418,-1.0705748,4.1924195,1.0,-0.14514486,-0.4776436,0.64207995,-0.6963034,1.0
1,-0.07768467,2.484418,-1.3095651,0.0,1.6704959,-3.0656865,1.2496204,0.39371574,0.0
0,-2.1233726,-0.38767323,0.6949321,0.0,-0.4254366,-0.8299096,0.013381645,-1.8872578,1.0
0,-2.4112415,1.5047352,-0.38781846,1.0,-0.7655347,-0.9253347,-0.022145152,-1.9663429,0.0
1,-1.0965104,2.551445,-2.024117,0.0,0.06304973,-1.8127221,-2.6957045,-2.414572,0.0
0,-2.3256392,1.1670957,2.0658774,1.0,-0.15367661,-1.546057,1.4109336,-0.24289094,1.0
1,-0.5963978,2.3158522,-0.6630492,1.0,2.9501023,-3.670392,1.5293064,-0.5187323,1.0
0,-2.3518522,-0.7051315,5.2560396,0.0,-0.79911304,-0.14350872,1.3495542,-0.46844107,1.0
1,0.11989209,0.7408376,0.50523335,0.0,2.390819,-2.1256404,3.2089643,0.8561646,0.0
1,-0.2747259,1.1904192,0.27142256,0.0,2.0405774,-2.6214929,1.9250907,0.18262959,1.0
0,-2.285745,-0.5497086,3.8804812,0.0,-0.05603978,-0.23655117,0.88858426,-1.3033662,0.0
0,-1.0508677,-1.3961446,0.3441198,1.0,0.14026488,-0.3349361,0.24783003,-2.5891552,0.0
1,-0.6941924,0.5944954,4.036859,0.0,0.68964493,-1.3929951,1.8847511,0.5589044,0.0
0,-2.425983,-1.071563,5.3878,1.0,-0.39473665,1.1387168,1.9639218,-0.43456763,1.0
0,-2.3766768,0.03973186,0.7693507,1.0,-0.042866312,-1.3935974,2.2937984,-0.4513139,1.0
1,-0.35965708,1.8878292,-0.8430334,1.0,2.4644427,-3.6646752,2.6401324,0.27925247,1.0
1,-0.43469822,0.6938278,2.023984,0.0,0.932995,-2.0484147,0.4811306,0.4135909,0.0
0,-2.5501037,-0.6104318,2.8468757,1.0,-0.021205686,0.260298,2.0599256,0.27648014,0.0
1,-0.3235481,0.8613464,-0.4099418,1.0,3.345069,-3.0565403,2.232006,0.05742711,1.0
0,-1.7088089,1.3981214,1.6006104,1.0,0.8007006,-1.8808029,0.59910655,0.8071193,0.0
1,-0.5887728,1.8858906,-1.5594478,0.0,1.5136318,-2.300565,0.9043635,-0.11564058,1.0
1,-0.26364845,1.990994,1.5725536,0.0,1.8520639,-3.5377858,-0.53128874,0.4421233,0.0
0,-2.2215266,0.8381608,-0.6348555,1.0,0.57578325,-1.7354388,-0.10028803,-1.731665,1.0
0,-2.2560883,-1.0310936,1.7162801,1.0,0.1623219,-0.42506248,0.9791933,-1.880154,1.0
0,-2.1870837,0.07413697,1.2595952,1.0,-0.50416815,-0.7944465,-0.2301656,-1.8330013,0.0
0,-1.3691671,0.26955932,0.28217816,0.0,-0.747303,-0.492623,-1.176453,-2.8792934,0.0
1,-0.5583677,0.67070735,1.0303938,0.0,1.2086769,-1.5276158,2.6224413,0.30211997,0.0
0,-1.9354951,-1.2973635,0.12056255,1.0,0.40770775,0.24990946,0.6113652,-3.266396,0.0
0,-2.2334146,0.60697764,1.8428817,1.0,-0.59576666,-1.4034832,2.123052,-0.5939312,0.0
0,-2.0676517,-1.1787794,0.23898387,1.0,-0.8348169,0.011382341,-0.16656333,-3.5800102,0.0
1,-0.77137876,0.6246662,2.035646,0.0,1.0161934,-1.7378572,2.3985493,-0.47049212,0.0
1,0.08680907,0.29416323,0.36018544,0.0,1.2007326,-1.6837778,0.9322983,-0.2503512,1.0
1,0.26685166,1.0285456,-0.62457526,0.0,2.4488845,-2.484301,1.0210114,-0.15495862,0.0
1,-0.93492955,1.1496489,-1.1645923,0.0,0.557701,-1.6682701,-0.42545527,-1.8660196,0.0
0,-2.3240876,1.0961692,-0.3242923,1.0,-0.6490848,-1.3416219,1.0002514,-1.545689,1.0
1,-0.23646809,1.5912617,0.07316765,1.0,2.728314,-3.1941605,2.2979078,0.060149714,0.0
0,-1.9456245,0.64767116,3.2759156,1.0,0.36259273,-1.0361351,1.2932781,0.012120895,1.0
0,-2.8166018,-1.3172836,1.5751915,1.0,-0.47336894,-0.10876205,1.1769913,-2.0020258,1.0
0,-1.7787335,0.22079432,3.076241,0.0,-0.7465594,-0.83433354,1.4167205,-0.79318506,1.0
0,-2.016582,-1.6549451,-1.301687,0.0,-0.60098994,-0.9586216,-0.19436133,-2.9682188,0.0
0,-2.155421,-0.78878796,3.165882,1.0,0.50636953,-0.05860883,3.364653,0.65376025,0.0
0,-1.6626842,1.8191872,4.568408,0.0,0.027297042,-1.0133636,2.0856295,0.9572709,0.0
1,-0.4091316,3.0308766,2.1357007,0.0,0.51740015,-3.0414348,2.1634533,0.5528744,0.0
1,-0.6650367,1.0083331,-2.4757092,1.0,2.1378496,-3.241648,2.5518334,-0.04754941,0.0
1,0.14522511,1.4212475,0.82415634,0.0,1.0632501,-1.9212618,0.88340586,-0.54406655,1.0
0,-2.769699,-0.15948021,3.1528742,1.0,-0.336636,-1.1979711,3.3061981,0.0029042996,1.0
0,-2.4342306,0.5795991,-0.6518067,1.0,0.0146984905,-0.9646468,-1.2737741,-2.520643,0.0
0,-2.1510456,-0.950828,2.1767545,1.0,-0.06337206,0.12373227,0.29915035,-1.7502642,1.0
1,0.13610852,1.6072583,-1.7181084,1.0,3.586392,-3.301579,2.6143758,0.22647437,1.0
0,-1.1789843,-0.46065736,-2.615196,1.0,0.6492217,-0.758715,-2.1705227,-2.190686,1.0
0,-1.9513127,-0.028446436,3.386634,1.0,0.9236742,-1.0180161,2.6009665,-0.21174341,0.0
1,-0.8657728,1.7705626,1.4601152,1.0,1.8778011,-3.7063665,0.8160045,0.3046361,0.0
0,-2.3925312,-1.2894685,-1.0552996,1.0,0.25873128,-0.05733317,0.4956411,-1.7703285,1.0
0,-2.6568637,-0.030211419,0.14057684,1.0,-0.5380851,-1.5147228,-0.78963244,-3.1029072,0.0
1,-0.1477098,1.8826114,-0.40674153,0.0,1.4478637,-1.9668138,1.1345642,0.16735132,0.0
0,-2.222264,0.24545234,0.068220854,1.0,-0.24493085,-0.07160956,-0.06662288,-1.7880349,0.0
0,-1.8803229,0.015488833,6.4867015,1.0,0.2420212,-1.3373959,0.93597007,-0.3493369,0.0
1,-0.3721582,2.8051257,1.1369827,0.0,1.5389742,-2.793076,0.5361433,0.26589715,0.0
1,0.04815367,1.9117671,0.16891158,0.0,1.1219893,-2.8231578,0.44374776,-0.8415861,1.0
1,-0.87050235,0.18223655,-0.68445104,1.0,2.0117512,-2.6938345,1.8263854,-0.9402256,0.0
0,-1.9646184,0.17893267,3.2521653,0.0,-0.39645863,-0.80826384,0.58107066,-1.419165,0.0
0,-2.2137175,0.57461756,1.2654314,1.0,-0.38158548,-0.56516826,1.8417888,-0.80120313,1.0
0,-2.0392938,-0.075475976,2.8649259,1.0,-0.47960186,-0.33555043,1.8273675,-0.11980647,0.0
1,-0.36546534,0.90803224,0.71492714,0.0,1.0952518,-1.4805613,1.9280301,0.88990563,0.0
1,-0.1640169,1.708915,0.6136445,1.0,2.4492602,-3.5838735,0.23592234,-0.4957279,0.0
0,-2.7272363,0.6633004,1.0135397,1.0,-0.22724329,-0.64396846,2.2275,-0.1411126,0.0
1,-0.94765055,0.78825885,2.5220716,0.0,0.7627562,-1.1750648,1.6879272,0.79177403,1.0
1,-0.45842552,1.9038663,-0.33835223,0.0,0.8705524,-1.5747933,0.6278293,-0.8119043,0.0
0,-2.7962863,1.0439651,-2.1106002,0.0,-0.26078475,0.21194881,-2.5410664,-2.6825027,0.0
0,-2.7122066,-0.97580916,2.5583522,1.0,0.35483208,-0.1829274,1.5657086,-0.60357285,1.0
1,-0.1835179,1.9502292,-1.3483807,1.0,3.2094438,-2.3540165,0.6918256,0.2247964,0.0
1,-0.02712199,0.58937025,2.0785291,1.0,3.5590582,-3.26985,-1.0055093,0.17348698,0.0
0,-2.9261525,-1.6996772,0.7836647,1.0,-0.108967915,-0.33626008,-0.093518764,-2.0420945,0.0
1,0.57954425,1.6609653,0.80992925,0.0,1.8753648,-2.773946,1.7324499,-0.7386222,0.0
1,-0.58580846,2.1931672,0.6050095,1.0,2.0852227,-3.309107,2.670092,0.027085766,0.0
1,-0.88998705,1.6056075,-3.6119874,0.0,0.5552308,-1.9088566,-2.0153153,-2.2309177,0.0
1,0.1384848,1.7219384,0.58952785,1.0,3.6996799,-2.8933198,2.1928048,0.121012606,0.0
1,-1.078098,3.7189944,-0.17194816,0.0,0.063590765,-2.738505,0.16393945,-0.19363143,1.0
1,-0.32908124,1.2350767,-0.91550446,0.0,1.0285597,-0.6022301,1.4011202,-1.1894414,1.0
1,-0.22113802,2.6034641,-2.3587725,1.0,3.418571,-2.5661082,1.53968,0.17365783,1.0
0,-2.9350824,-0.37699166,4.1651807,0.0,-0.038962454,-0.2498885,2.9276462,0.47416216,0.0
1,-0.68576735,3.2936347,-3.2051175,0.0,1.6746166,-3.0384052,-2.0443687,-1.9768937,0.0
1,-0.22448623,1.9939259,-2.143168,0.0,1.0479137,-2.057546,0.028907672,-1.1314082,1.0
1,-0.7012381,1.036366,-1.1521541,0.0,1.3067226,-2.0483797,-0.46891108,-1.3868338,0.0
0,-1.838059,-2.071034,6.487789,0.0,0.3777016,-0.4248371,1.610986,-0.23856808,0.0
0,-2.710797,1.1769474,0.39316523,1.0,-0.41114315,-1.3267044,0.59702784,-1.6292344,1.0
1,-0.21083304,2.806904,-2.1057634,1.0,3.1666994,-3.007664,1.21862,1.1552467,0.0
0,-2.131398,-0.15024322,5.681668,1.0,-0.31687033,-0.7614164,3.7486024,-0.06942317,0.0
1,0.11915833,1.3615606,-0.7985007,0.0,1.6111857,-2.3680694,1.2612927,-0.6654223,1.0
0,-3.207472,-0.14205569,2.761814,0.0,0.4842328,-0.5878239,2.0847728,-0.546206,1.0
1,0.4031722,3.3782015,3.6537595,0.0,2.6023366,-3.3904684,1.2044761,-0.47738156,1.0
1,-0.2987319,1.515818,0.09205717,0.0,0.6008012,-2.291038,2.1092298,-0.22969426,0.0
0,-2.5248082,0.55021554,0.7346962,0.0,0.045436017,-1.0477422,-0.35271457,-2.0180113,0.0
0,-2.6663606,0.1779485,-0.4409268,1.0,0.6749827,-1.6840181,0.17648947,-2.0954633,1.0
0,-2.758189,0.5156536,2.1724627,1.0,-0.03655804,-1.1722057,1.9250296,-0.77249706,1.0
0,-2.1877968,0.07022849,3.3712702,1.0,-0.25022396,-0.5464504,-0.2927189,-0.84183764,0.0
1,-0.15216011,2.0477045,0.107825965,0.0,1.6448927,-2.9079123,-0.23263192,-0.6005149,0.0
0,-3.04239,-0.7059393,2.9397392,1.0,-0.38059637,0.1743722,2.968906,-0.03697762,0.0
0,-1.9641863,0.99604017,3.101799,1.0,0.068663105,-1.1515304,2.033978,-0.30325136,1.0
1,0.38335466,2.2127416,2.3075194,0.0,2.3692572,-3.3973408,3.6385672,-0.8020864,1.0
0,-2.4109507,-0.45874926,2.5864227,1.0,-0.27899075,-0.39003405,1.7551504,-0.025737405,0.0
