y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
0,0.0,0.99771386,-0.2524383,1.8120146,-2.1809475,0.0,2.5115676,3.075315,1.0,-1.8798923,1.2302096,-0.4428932,-3.7366025,0.0,-3.157724,-2.5421894,-3.8782103,2.3675666,0.08154333
0,0.0,0.58497226,0.20976639,4.210359,-2.357283,0.0,3.3662448,4.5950575,0.0,-1.365426,1.9591131,-0.7730758,-3.611589,1.0,-5.7588825,0.42019656,-3.124776,0.83983046,-0.1703068
0,0.0,0.8500368,-0.7259993,3.1398158,-2.6036773,0.0,2.1752818,5.3947945,1.0,-2.1730795,1.9139848,-0.8644185,-3.7973423,0.0,0.4874404,-0.26797685,-4.04479,0.5785795,-0.27327526
1,0.0,3.7736816,1.4419081,-1.1650606,-0.29680705,0.0,1.3914001,2.0157423,0.0,-1.3599281,2.1536372,-0.25553912,-3.2535114,0.0,-0.59107876,0.9471599,-4.6124077,-0.49911347,-0.103108406
1,0.0,2.7850902,1.760372,2.9849968,-1.7224067,0.0,3.855632,5.485988,1.0,-1.5651426,3.3269322,-2.032157,-2.6556218,0.0,0.16245633,1.145103,-3.4366088,-0.32944858,-0.54740506
0,0.0,2.057127,-0.37578738,2.5256722,-1.63697,1.0,2.5307865,4.2953634,1.0,1.6587338,0.5811249,-0.50735533,-2.576086,0.0,1.1680838,-1.4639947,-2.1855164,1.3152285,-1.0303135
1,0.0,3.1693242,1.7212312,-0.10151982,-0.42176318,0.0,2.1217425,3.973748,1.0,-1.4728833,2.6075375,-1.1863706,-2.7039557,0.0,-2.0486803,2.9849458,-4.689704,-0.68242383,1.597941
0,0.0,1.0885298,-0.29816914,2.7511191,-2.3642008,0.0,1.6956675,4.5833235,1.0,-1.0965776,0.7745982,-0.49464828,-3.9033127,0.0,-0.17538509,1.1161723,-3.3824465,-0.20615138,-1.0865247
1,1.0,1.7514908,0.21875569,3.1571279,1.0255654,1.0,2.7101793,6.1124244,0.0,0.29664055,1.6171136,-2.5389206,-3.4432073,1.0,0.8662416,2.4919233,-3.067894,-0.8120597,-3.590723
1,0.0,3.2973855,0.40459144,1.7226596,0.79187775,0.0,2.6260166,3.7275195,1.0,-1.3985673,1.2735115,-0.9927801,-3.4173262,0.0,-2.242528,0.324077,-3.5423794,-0.5903556,-0.012179792
0,0.0,1.0504029,1.1041273,2.6472895,-1.2708746,1.0,2.7458498,4.4972153,1.0,0.63423187,1.9019182,-0.14891171,-2.905963,0.0,-4.4971733,-0.04658771,-1.6110351,0.11767388,-0.18322176
0,0.0,1.7005544,1.2167411,1.442039,-1.8341113,1.0,3.3365173,4.092874,1.0,0.6237297,2.133624,0.20773745,-2.1165526,1.0,1.6637733,0.7272042,-2.2186294,-0.054606926,-0.09156597
0,0.0,1.0632298,-0.006067127,2.076225,-0.5167682,0.0,2.4790788,4.624304,1.0,-1.4968169,1.6082834,-0.45497394,-3.64839,0.0,2.6610782,-1.8285863,-2.1334307,0.8792386,0.57991326
0,1.0,1.2368635,-0.7848569,2.8443449,-1.5836358,1.0,1.7952,6.9651012,0.0,0.2468969,1.2190459,-2.6293964,-3.7031577,0.0,4.113769,1.375334,-2.310196,-0.17867437,-1.8681326
0,0.0,0.80346656,-0.939056,3.4815383,-1.4793212,1.0,2.4181314,3.8594856,1.0,0.28801477,3.4907246,0.09937927,-3.919353,1.0,1.1970325,0.91647154,-2.7067058,-0.17269565,-0.9203399
1,0.0,2.6617632,1.2837045,0.34001005,3.3753939,0.0,1.9246546,4.3638606,1.0,-1.8685702,0.060284615,-1.4717741,-3.1380963,0.0,5.647921,0.12206197,0.5090496,-0.7825655,-0.14712626
0,0.0,0.8296695,-0.82682604,4.808003,-0.090996146,1.0,3.4774427,6.558653,0.0,0.5965939,3.5799456,-1.571441,-2.916851,1.0,-1.6037052,0.3356253,-3.3810358,0.0706421,-1.1694274
0,0.0,1.5223618,0.31935972,-0.11921096,-2.7282486,1.0,2.710268,2.0143127,1.0,0.98243713,3.774941,0.5229415,-3.6481316,0.0,2.7683842,0.6064476,-0.9338896,0.49714342,1.4954126
1,1.0,3.3655214,0.43203115,1.7724731,-1.9830188,0.0,3.1740782,6.2162013,1.0,-1.5804753,3.6742818,-2.9973397,-3.663392,1.0,-2.6874962,2.0867367,-2.7923546,-0.49465975,0.3830957
0,0.0,0.46036285,1.3369495,1.7926948,-4.04906,0.0,2.4380577,4.239461,0.0,-1.5506859,4.59288,-0.57075095,-3.7629888,1.0,-1.3532231,0.030213684,-3.1023273,1.8452492,0.65968806
1,0.0,3.2638779,1.312749,2.3875294,1.188201,1.0,2.6899939,4.3641453,0.0,-0.49607933,2.5188992,-1.5456628,-2.4305942,1.0,-2.2140276,0.43895012,-2.8974383,-0.5896643,0.5795928
0,0.0,0.9261431,0.32149744,1.8054601,-1.5243729,1.0,1.0716319,3.5702238,1.0,0.9113217,0.40003538,0.3190944,-3.16662,0.0,-1.5591052,0.0849465,-3.6798844,0.03143252,0.8088572
1,0.0,3.142227,1.220857,-1.7523136,0.5410892,0.0,2.0508978,3.5608702,1.0,-1.7045405,0.9398533,-0.4514314,-3.0698798,0.0,-0.33918414,1.3708861,-3.099427,-0.75261074,0.44793338
0,0.0,1.1251314,0.9970945,5.2854466,-1.6698973,0.0,2.826518,5.656087,0.0,-1.4117885,2.0331013,-1.6334584,-3.5832417,1.0,-0.44940615,0.22852087,-3.8789926,0.59805065,-0.85466737
0,0.0,0.74753463,0.15739405,0.8626807,-0.78211915,0.0,1.6719157,4.7389793,1.0,-1.9181249,0.55300987,-0.6252833,-3.7415807,0.0,-1.7701969,0.075563386,-4.9086213,-0.2641573,-1.0791408
1,1.0,3.4172814,-0.21379083,-0.2178281,1.6070306,1.0,1.8872821,5.4759855,0.0,1.0541865,3.8688712,-2.6627576,-3.6266956,0.0,0.6883154,0.8938439,-4.8117685,-0.6558747,-0.9347296
1,1.0,2.8349125,0.5142588,-0.46718252,-1.0434642,0.0,1.7736782,6.1656265,0.0,-2.1851206,1.9131516,-2.756163,-3.448481,0.0,-0.034299195,-0.4631402,-3.2331326,0.46349794,-0.84279263
1,0.0,2.781907,1.975745,1.5765933,0.35208637,0.0,2.8120418,4.7406483,0.0,-1.2995915,1.9286122,-1.0199296,-2.7674956,0.0,-2.016519,-0.20688844,-3.6853392,-0.074762024,0.9193469
1,0.0,2.701018,0.9269239,1.7730185,1.1911598,1.0,2.4599934,3.1099353,1.0,0.8355254,2.130085,-0.0026208758,-3.2731838,0.0,2.478788,-0.91128826,-2.14305,-0.21500425,0.61815906
0,0.0,0.8113928,-0.10041407,4.816052,0.27657175,1.0,3.692084,5.280979,1.0,1.0512896,3.4018965,-0.98483,-3.6306734,0.0,1.6025615,-1.6498265,-0.8870425,0.8198614,1.6396425
0,0.0,1.3649427,0.048186734,5.356037,0.0068665743,0.0,2.4187045,5.9862366,1.0,-1.7503165,1.4908167,-1.7382619,-3.5974112,0.0,-3.0660348,2.0464683,-2.972139,-0.7733614,0.29031292
1,0.0,2.7363298,1.4475205,2.0259311,0.40300518,0.0,4.37455,4.0483613,0.0,-1.5999469,5.0026264,-1.167712,-3.394261,1.0,-1.7648097,-0.048622012,-2.6812618,0.13283317,0.1561287
1,0.0,2.8447747,1.8702888,0.009322405,0.8606053,0.0,3.7093143,4.145539,1.0,-1.5690873,4.248884,-0.8835225,-2.6835184,1.0,-1.5509524,-1.2004609,-3.8430302,-0.16009915,-0.2819707
0,1.0,1.0311171,-1.8961649,2.568179,-3.1095705,0.0,0.9532999,6.0706367,0.0,-2.092464,2.136943,-1.7375286,-0.87565684,0.0,1.2859834,1.7067875,-3.2964773,-0.35590976,-0.40304607
0,0.0,1.4180137,0.44196284,-0.13311982,-0.08325589,1.0,1.1866634,2.8716235,1.0,0.19040787,1.4897772,0.5267126,-3.5090065,0.0,-1.1460567,1.4489994,-4.3032985,-0.6543355,-0.68387836
1,1.0,3.1430082,0.37115037,0.6296913,-0.7926644,0.0,1.3629246,5.444207,0.0,-1.251828,2.907654,-2.3524241,-3.5318353,1.0,2.1023548,0.8694094,-1.8862339,-0.21047506,-1.3332907
1,0.0,2.9762053,1.2316321,1.3423123,-1.1571885,0.0,2.7484884,4.0502415,0.0,-1.2095248,2.2842746,-1.2076225,-2.9567277,0.0,-1.5357251,0.1892901,-3.8990378,0.16278729,0.5298794
1,1.0,3.0776677,0.89939743,0.12548405,0.25440484,0.0,2.3384354,5.7247086,1.0,-1.6227261,2.4777534,-2.727734,-3.6378825,0.0,0.12457192,-1.1125284,-2.8300483,0.07734618,-0.8998172
0,0.0,0.6476377,-1.3359052,0.1719811,-2.8440971,1.0,-0.8002709,4.24036,1.0,0.23771015,1.6309896,-0.50389427,-3.7819517,0.0,2.6431906,3.103881,-2.7154233,-0.8056996,0.11615014
0,1.0,1.8253955,-1.4924695,1.9129865,-1.8776116,1.0,0.8310889,6.5256715,1.0,1.8441868,2.804916,-2.3598027,-3.6164188,1.0,1.6911426,-1.6379015,-3.1198335,1.3748674,-0.7289485
1,0.0,2.8956838,1.3055016,2.0247073,-0.22927362,1.0,2.755794,4.0788198,0.0,0.49381706,2.7112134,-1.0779479,-2.4755757,0.0,2.1995344,-0.44341138,-2.6021981,0.3664835,0.068546265
0,1.0,0.86813545,-2.4195533,4.2826705,-0.7300725,0.0,1.3097663,5.6840234,0.0,-1.8671684,2.533444,-1.1759822,0.85490894,1.0,-3.5938087,-0.8516985,-2.7773366,0.012796946,0.03277631
1,1.0,2.4964128,-0.31239444,-0.75512075,0.7496576,0.0,0.458021,3.8507261,0.0,-1.9013326,2.6813269,-0.70706284,-1.736394,1.0,-0.23931378,1.9783962,-3.3988235,-0.7095414,0.34118658
1,0.0,3.3754954,2.1610343,2.057438,-0.33155096,0.0,3.5577424,4.962109,0.0,-0.9507468,2.3328705,-1.8432,-1.5998551,0.0,-0.23469833,0.4909454,-4.014046,-0.28492102,0.73761237
0,0.0,1.1454583,0.52942723,4.827936,-2.3892636,0.0,3.5693483,5.0661707,1.0,-1.4725116,1.9495717,-0.83256626,-3.6096513,0.0,0.87528163,1.6067567,-3.045645,-0.21336111,1.527091
0,0.0,1.3804582,-1.0541657,2.0566049,-2.4975173,1.0,2.2830389,5.261897,1.0,0.32391655,2.7469714,-0.9662108,-3.2622912,1.0,-0.48387724,1.8862813,-2.912629,-0.43796664,0.036275208
0,1.0,0.870764,-1.1457881,2.0811546,-0.00539279,0.0,2.0318143,5.421955,1.0,-1.2894926,-0.096869946,-0.623985,-1.4464574,0.0,0.71090883,0.1250999,-3.0100694,-0.48733175,-0.34026676
1,1.0,2.9986806,-0.3123607,-0.74372756,0.42668164,0.0,1.3770198,5.3648047,0.0,-1.9578426,3.4235272,-1.8896524,-2.9965181,1.0,1.4603046,-0.3695606,-2.9514568,-0.18478897,-1.1779956
1,0.0,3.2998471,1.6589988,3.0150065,2.3473263,0.0,4.1814246,5.046748,0.0,-1.3559136,5.7474303,-2.405273,-2.513379,1.0,1.8556578,0.53678596,-1.9597852,-0.72975534,0.18225038
0,0.0,1.202705,-0.040673286,5.1468763,-1.2678671,1.0,3.6079454,5.0129385,0.0,-0.1288904,1.8462969,-0.96543163,-3.4477696,0.0,-0.51610124,1.4700847,-3.734736,-0.08223409,0.3265025
0,0.0,1.4679538,-0.8035536,3.7292433,1.0740848,0.0,3.7028294,4.7625732,1.0,-1.2267711,6.2600155,-0.9561076,-3.8762789,1.0,0.06266779,0.2917338,-3.5334685,-0.56118715,0.53251374
0,1.0,1.0610782,-0.36120725,6.0975447,1.0471,1.0,3.3181248,7.711939,0.0,-0.98052347,2.5282013,-2.8150666,-3.0327468,0.0,1.8464676,0.46682918,-2.3288581,-0.39229193,-0.44384098
0,0.0,1.1067442,-0.36225832,2.7691534,-0.7242403,1.0,3.3249311,4.3013597,1.0,0.12560311,2.4964862,-0.22105339,-3.602706,0.0,-2.882709,0.5681063,-3.2631764,-0.32302225,-0.6985647
1,0.0,3.6275287,1.3063695,-0.93732333,-0.4798591,1.0,1.5315256,3.24552,0.0,0.10194591,2.1360366,-1.3565948,-1.6345153,0.0,-6.240609,-0.3147683,-2.3235955,-0.011211753,-0.23829332
0,1.0,0.88424003,-0.25433624,1.1219453,-2.853774,1.0,1.5987028,5.6017184,1.0,0.28905532,-0.19757485,-1.0489182,-3.2590017,0.0,0.22025806,-0.8679566,-3.2981386,1.1757292,-2.252727
0,1.0,0.8496829,-0.47303298,3.2613266,-2.009693,1.0,2.7790866,6.5602026,1.0,-0.18353432,1.4156681,-1.8220912,-3.2213407,1.0,2.0505517,0.7986864,-2.882583,-0.08651319,-2.5113664
0,0.0,0.19326627,-0.016097188,2.9119995,-2.777824,0.0,2.890102,4.1963253,1.0,-1.7979833,4.0123587,-0.8617198,-3.454049,0.0,1.5789222,-0.38973537,-3.25463,0.9218293,1.1432736
0,0.0,2.117744,0.9982848,-1.5569878,-0.61253583,1.0,0.8928724,2.8585355,1.0,0.6249163,2.1039262,-0.05467847,-2.0635624,0.0,-4.171104,-0.030023009,-2.305496,-0.39809865,-1.1264348
1,0.0,1.8866948,1.5729501,2.1449678,-0.7010786,1.0,2.6667862,5.1284823,1.0,0.67204595,3.651782,-1.2593495,-2.3059313,1.0,4.307764,-2.157949,-1.3690851,1.1079698,-0.6337068
1,0.0,2.7265778,2.2249548,-0.6535182,0.8975446,1.0,2.2969162,4.415945,0.0,1.3694916,2.282141,-1.0508441,0.060312595,1.0,-1.2157761,-4.4662776,-3.7261417,2.5532205,-1.3504331
0,1.0,0.34661603,-0.9888627,1.3370326,-2.3672202,1.0,0.11662114,6.8946486,0.0,0.92361724,0.8283708,-1.6378901,-3.365969,0.0,6.1487513,1.2442722,-0.97881866,0.0022693044,-2.6270435
0,1.0,1.3536528,-0.96543324,4.2470207,-0.08270872,0.0,3.9351974,7.616986,0.0,-1.6550672,2.1960788,-2.728045,-2.9460173,1.0,-0.0651374,1.8706872,-3.7840304,-0.5520264,-2.4348617
0,1.0,0.57426566,-0.9692655,3.0578446,-0.06268728,0.0,2.844018,6.7392693,1.0,-1.9418923,1.8813057,-1.4182965,-1.8730508,0.0,-0.5014225,0.13852444,-3.4455836,-0.4299397,-0.8627469
0,0.0,1.3704407,0.20846182,2.548487,0.15394306,0.0,2.0159235,5.322901,0.0,-1.8743849,2.0508075,-1.2084324,-3.4602456,1.0,0.2620945,0.55446345,-1.9791844,-0.28718114,0.5938274
0,1.0,0.65677154,-1.7692099,4.088856,-2.228528,1.0,1.4662843,6.614087,1.0,0.023397982,2.4040146,-1.8229792,-2.212402,0.0,-0.7530918,1.8192135,-4.069156,-0.5585469,0.87875605
0,0.0,1.8114513,-0.45409402,2.6200945,-1.2237381,1.0,2.7004526,4.2736564,1.0,0.49498633,2.2614899,-0.418761,-3.1492991,1.0,-3.0368147,-1.402129,-3.326643,0.98141974,-1.2652504
1,0.0,3.0807228,1.3142539,-1.708405,2.1724432,1.0,1.1111376,1.9055806,1.0,0.8566656,1.9529847,-0.3544954,-2.6978676,0.0,-0.3815721,-1.6337049,-3.4972408,-0.39010662,-0.04639975
0,0.0,0.84137964,0.28466547,3.6036725,0.31616473,1.0,3.3231983,4.3168607,1.0,-0.15382469,2.1544962,0.079972625,-3.75008,1.0,1.8183913,1.2062533,-1.1760132,-0.6349541,0.35164016
0,1.0,1.3259121,-2.2240496,1.8748375,-1.0300251,1.0,1.8878336,6.166684,0.0,1.1354308,1.2270423,-1.4579996,-3.2011678,0.0,6.077693,0.041408896,1.3835181,0.46614802,-0.89738727
0,0.0,0.5892587,-0.71748644,7.8519154,1.2884737,1.0,4.4203334,5.646171,0.0,0.8611741,4.458989,-0.9063827,-3.6511717,1.0,-3.2857523,0.45468038,-3.6380434,-0.18345426,-1.952296
1,0.0,2.8710172,1.3593669,3.172133,0.99121225,1.0,3.6551962,6.0117855,0.0,1.5746713,3.2959373,-2.4360073,-0.008508056,0.0,0.6039748,-3.7058399,-2.3830187,2.0804806,-1.6167434
1,1.0,2.5596285,-0.74063194,3.7289562,-1.6800903,1.0,2.1360736,4.9402056,0.0,0.34446758,-0.61608696,-1.6929681,-2.6329467,0.0,-2.9455128,0.49747854,-1.9943391,0.36225614,-1.7396553
1,0.0,2.9137285,1.9511101,1.9782673,-1.2404833,0.0,3.1751103,3.5601964,1.0,-1.0948893,2.979889,-1.2811611,-3.0889466,1.0,-1.0224785,0.7050885,-2.0632129,-0.3621111,-0.016342938
0,1.0,1.0708567,-1.5961665,5.2828712,-3.0708847,1.0,1.7598566,4.6228437,1.0,0.803798,2.0413442,-0.8331633,-1.4813194,1.0,0.31468585,-0.8618394,-3.143012,0.96089333,-0.99725586
1,0.0,3.5975165,2.9283738,1.8303356,1.6067201,0.0,3.6150544,4.70255,0.0,-1.0225207,3.2456198,-2.1863177,-1.0402544,0.0,0.9690269,1.3447355,-3.1288395,-0.6207824,-0.7750342
1,0.0,2.451073,1.2872682,3.5555472,1.9737871,0.0,4.113667,5.2588468,0.0,-1.263572,3.073265,-1.8613362,-3.1624086,0.0,-2.1737783,0.04750383,-1.9120231,-0.33128145,-0.0425936
1,0.0,3.3361301,1.585561,1.5760095,-0.1127004,0.0,3.3759768,4.953547,1.0,-1.415643,2.8986657,-1.6049075,-2.3853116,1.0,2.917939,0.6334129,-2.7670455,-0.59510183,0.0041713268
0,1.0,0.7832653,0.060734987,0.08586788,-3.5026307,0.0,0.65651613,6.7489347,1.0,-1.5234249,3.3598843,-1.737059,-3.4928856,1.0,2.9141383,0.5173162,-2.8256872,0.19928762,-0.50807595
1,1.0,2.2011585,1.0318556,2.176787,-0.8501072,0.0,2.4801817,5.6960807,0.0,-2.196673,1.5639813,-2.3016925,-2.8378713,1.0,2.2018068,3.2112136,-2.876627,-0.690158,-0.46974486
0,0.0,1.7800198,0.35500252,5.2852836,-1.1951698,0.0,4.46826,5.4686623,0.0,-1.5952771,5.1537642,-1.3762065,-3.610108,1.0,0.815341,-0.11968911,-3.5133076,0.86361843,0.4434039
0,0.0,0.7084538,-0.46549958,4.4474854,-3.3025713,0.0,2.0031815,5.3140087,1.0,-1.6036373,1.5527054,-1.1150703,-3.8234005,0.0,0.6843785,-0.64393264,-2.5026455,1.1079696,-0.6521691
0,0.0,1.6859641,-0.012155533,0.6656983,-2.3497705,1.0,2.526035,5.0220995,1.0,0.43383622,1.714922,-0.80966955,-2.214984,0.0,1.4472436,1.7064227,-2.961828,-0.5205275,-0.287267
0,1.0,1.2806666,-0.29473597,2.9624496,-0.88766056,0.0,2.946217,6.3912497,1.0,-1.4054828,2.8085697,-1.3464319,-3.0414093,0.0,-0.74220276,-1.9562931,-3.2333183,1.097368,-1.0232568
1,0.0,3.0070806,1.7109734,5.1298575,-0.2976442,0.0,3.615581,6.2010574,1.0,-0.6032262,2.2364893,-3.221845,-1.7937182,0.0,1.3630772,1.2252901,-3.8144658,-0.66816276,-1.0937029
1,0.0,3.0837092,1.857243,0.9434916,-1.7574508,0.0,3.9014556,4.499745,1.0,-1.5988541,4.1356783,-1.5368448,-2.5756104,1.0,-1.3970947,1.7426782,-2.2906332,-0.5692377,1.1744387
0,0.0,1.21146,0.6213635,0.38948154,-1.2993271,1.0,1.8491611,4.0012827,0.0,1.1479667,1.218634,-0.16249174,-2.3152146,0.0,1.185048,-0.2684725,-1.6840768,0.520075,-0.5738504
1,0.0,3.1611466,2.4934137,2.1153245,3.1439338,1.0,3.757823,3.2196016,0.0,1.0209639,2.4233847,-1.329913,-1.3716921,0.0,1.3959384,-4.845908,-0.86878204,2.1936855,0.124328315
0,0.0,0.9918659,-0.64571375,4.2154436,-3.87635,1.0,4.2379827,4.08625,1.0,0.651961,2.9122758,-0.5828766,-3.6200352,1.0,-0.30101365,0.31476885,-4.4567337,1.3493031,0.14880782
0,0.0,1.8050339,-0.67210853,3.142518,-1.5001944,1.0,2.075472,4.5009637,1.0,0.6598321,1.3664787,-0.9414626,-3.3827896,0.0,1.3813883,1.2500038,-3.5822217,-0.29191118,0.7864269
0,1.0,1.1359162,-1.500743,3.0303905,-3.0014458,1.0,1.4693837,6.662041,0.0,-0.16688281,1.09065,-2.1654046,-2.9035912,0.0,-1.1879232,2.4920764,-3.3348088,-0.32664403,-0.08503091
1,0.0,2.5007675,2.1166341,3.062911,1.5126498,0.0,4.039941,4.7004304,0.0,-1.1123774,3.0032,-1.2131188,-2.7776551,1.0,-3.2376475,2.0223446,-3.9085793,-0.7449682,-0.2219238
0,0.0,1.3379613,0.367845,5.4393053,-0.9998681,1.0,3.6384418,4.6369033,1.0,0.8510245,1.816798,-0.25694478,-3.446274,0.0,0.71040875,-0.1665293,-2.3538907,0.36426663,0.47341987
1,1.0,1.9967592,-0.06351209,0.7979128,0.5251616,0.0,1.7177474,4.91165,0.0,-1.705958,2.8920503,-1.4552096,-1.9943814,1.0,-3.0106423,1.2621489,-3.0451581,-0.7642888,-1.3464937
0,0.0,0.6251859,-0.07166121,1.7262728,-2.620956,1.0,2.0939507,3.0187926,0.0,0.76849353,3.8585799,-0.035891384,-3.4370375,1.0,2.3774967,0.19005504,-2.8449938,1.0836985,1.6720688
0,0.0,1.1018339,-1.0564864,2.4323049,2.5231624,1.0,1.6281288,4.661466,0.0,1.2226487,-0.43795776,-0.80538785,-3.2364573,1.0,0.93829477,-0.7111382,-3.10937,-0.3242651,-1.3879244
1,0.0,2.266446,1.255495,2.3889132,-0.21559235,1.0,3.7209253,5.3270936,1.0,0.66607976,2.8438747,-0.88378483,-1.9426701,0.0,3.0288668,-0.6840209,-2.125654,0.14000313,-0.15298855
0,0.0,1.2549407,-1.184587,4.7097282,0.059491992,0.0,3.7551737,5.218099,1.0,-0.9977191,2.3241975,-1.3912685,-3.8013725,0.0,5.23221,0.30286568,0.10323889,-0.40154424,1.4399189
0,0.0,0.34700263,-0.566834,2.7493525,-0.43644643,0.0,2.1161761,6.651836,1.0,-1.0942532,2.7731402,-1.9964049,-3.6327057,0.0,-1.5373049,0.516618,-2.5983381,-0.47428554,-2.4615421
0,0.0,1.5904386,-0.9990489,5.290949,-2.4809024,0.0,2.7028008,5.969194,1.0,-0.9589189,3.0684237,-2.0749595,-3.747856,1.0,-0.35211316,2.0419123,-3.0891678,-0.39615992,0.57104784
1,1.0,3.3560483,1.4851296,1.8400123,-0.5328308,0.0,2.4470947,6.834556,0.0,-1.4685631,0.9308162,-3.766903,-4.0160885,1.0,1.1282718,-0.82212484,-2.5262375,0.78616863,-1.7907262
0,1.0,-0.26299763,-1.7453809,5.120172,-4.137398,1.0,2.2270176,6.1873274,0.0,0.8367281,-0.8544588,-1.31489,-1.2328677,1.0,0.28403875,-1.5524459,-4.7043962,3.236968,-0.33957475
0,0.0,1.0556433,-0.58009064,4.35015,-0.54033315,1.0,4.0617237,5.383711,1.0,0.6705508,1.9430233,-1.1021675,-3.3617969,0.0,0.05581528,-1.1052086,-3.5620213,0.71204716,-1.1606467
1,0.0,3.2536314,0.7527564,0.20723379,2.984429,0.0,1.6837368,3.5075922,0.0,-1.9864688,1.649648,-0.90338206,-3.4677308,0.0,-4.0609617,0.93495435,-3.49812,-0.7555944,0.74414
0,0.0,1.3367823,0.29194936,1.2630181,-2.4767296,1.0,2.5785644,4.4907684,0.0,0.3563903,2.454684,-0.2549721,-2.9533982,0.0,4.064288,-0.12615696,-0.80984676,1.2025185,0.14769556
0,0.0,0.48156017,-0.93540853,2.996495,-2.1068075,1.0,2.5302916,6.2925406,1.0,0.4412146,1.9640992,-1.2327846,-3.2116032,0.0,-3.8112743,0.2636935,-2.2073956,0.17939092,-1.3453677
0,1.0,0.5509111,-1.4569263,0.9376837,-2.0633674,0.0,-0.055340827,4.786722,1.0,-0.75323564,0.46395433,-0.005803764,-1.1711882,0.0,0.97706497,0.32578224,-3.0049493,-0.53819263,-0.17936608
1,0.0,2.835367,1.7349348,2.1066175,-0.5956909,0.0,3.195314,5.291151,1.0,-1.2070599,2.8127022,-1.727277,-2.208981,0.0,-5.9413185,0.39124948,-0.35836577,-0.4514108,0.021487951
0,0.0,1.3816841,0.32089317,3.9251716,-3.141172,1.0,2.6297197,6.503918,0.0,0.85330564,2.984973,-2.4376361,-1.7428296,0.0,5.290873,-1.1806319,-0.65589535,2.2794833,-0.9378818
1,0.0,2.3843372,1.7290888,2.3968825,-0.90496576,1.0,2.4561386,5.442644,1.0,0.29127312,3.3524156,-1.4669056,-1.8777986,0.0,0.73273516,-0.9004648,-3.3171318,0.22086848,-0.3704275
1,1.0,1.9739914,0.43270308,2.4610887,0.87811655,0.0,3.3289435,5.464232,1.0,-0.19229424,3.8263133,-1.6059047,-2.9958408,1.0,0.43224975,1.9949143,-3.7700446,-0.7550505,-0.5419431
0,0.0,1.3665442,-0.4970617,4.2794147,-1.8465409,0.0,3.1661437,7.4492054,1.0,-0.2987163,2.602656,-2.8241405,-2.3387845,0.0,3.0424852,0.8727833,-2.0453665,-0.20336488,0.13051379
0,1.0,1.0932974,-0.74126995,1.3599211,-0.046073675,1.0,0.41228795,6.416747,1.0,0.5975886,1.6118234,-1.8218904,-3.5147789,1.0,4.25922,0.743685,-0.51547146,-0.599486,-2.4082875
1,0.0,3.8844244,1.9834652,1.7192072,0.60837245,0.0,3.4831567,4.691052,0.0,-1.1346836,2.9564264,-2.3266785,-1.5151043,1.0,1.9293269,2.3763604,-3.871182,-0.78944564,-0.39328942
0,0.0,0.40917724,-0.35491318,-0.3591628,-2.0570784,1.0,1.3610641,3.4854019,1.0,1.6567557,2.57498,0.4125932,-3.3933227,0.0,-0.47853076,-2.0934644,-3.638784,1.9280732,-0.9540667
0,0.0,2.1120472,-0.68419564,1.8597244,-1.1506497,0.0,-0.005010009,4.932872,1.0,-1.2425542,2.4722362,-1.757482,-3.3111281,0.0,-0.026550114,0.44434416,-2.84098,-0.44347233,-0.58423215
1,0.0,4.342247,1.715032,-0.24746716,1.1301296,0.0,2.3455644,3.025726,1.0,-1.2008437,1.7246658,-1.2464668,-2.1709507,0.0,-0.8138728,2.946826,-3.3500605,-0.4090377,0.3181833
0,1.0,1.2867697,-0.7269299,3.394716,-4.1136217,1.0,1.6054618,8.324595,0.0,0.8430207,0.8549024,-3.757105,-3.7594821,0.0,6.3973475,0.29314244,0.4156075,1.7812185,-3.2942655
0,1.0,1.0065438,-0.49756423,3.4342031,-4.1487303,1.0,2.8396435,4.55867,0.0,0.0029582977,3.20312,-0.7947769,-2.09203,1.0,-2.0460227,0.5026445,-2.4855685,1.4812565,1.154934
1,1.0,3.4259658,-0.044142663,1.6974685,3.3863058,0.0,2.243518,6.8834596,0.0,-1.1390967,1.9354979,-3.9790797,-3.7935424,0.0,3.9766343,1.8906319,-1.0765042,-0.592417,-2.8706553
0,0.0,1.1436514,-0.5227953,3.0468297,-0.5125128,1.0,2.1024098,4.528832,0.0,1.2616593,3.1272383,-0.66512096,-3.5598044,1.0,0.11110097,-0.6665049,-2.9092445,0.75937706,-0.5407418
1,0.0,2.2272902,-0.24062288,5.2557607,1.2303398,0.0,3.4218009,6.0650554,1.0,-1.6099527,2.7629485,-2.5090868,-3.6384492,0.0,-0.89689183,-0.02836281,-2.766816,-0.5563956,-1.1404235
0,0.0,1.3035502,0.49409992,-1.1083808,-2.3601656,1.0,0.8894243,2.5297651,1.0,0.6332057,1.27158,0.74132216,-3.305388,0.0,3.0815148,1.9000773,-3.2453103,-0.51874703,-0.76577294
1,1.0,2.4893937,-0.024871528,-0.82877314,1.1283172,1.0,0.95648384,6.7480636,1.0,0.3682662,2.46099,-2.6837664,-3.7167864,1.0,2.9389286,-1.3166368,-1.2396953,-0.26064768,-3.9125707
