y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
1,1.0,2.168827,2.0072777,0.29794624,0.0636471,-1.1238946,3.2954013,-2.9231088,-1.1888971,1.0,0.52145505,-0.8813176,0.6006654,0.57006025,0.0,-0.5845548,3.1605651,0.18174362,1.2392495,1.0,-1.114948,4.0337334,1.2096584,-3.32354,-0.74053854,-2.5430539,0.82359946,0.0,-1.2321247,1.2083788,-0.49858776,0.0,7.43246,0.0,0.939122,1.0,1.0,1.2803073,1.7011135,5.9977326,5.06561,-3.9025636,-1.9009488,-2.899452,0.9279226,1.0,-0.6624826,4.558185,-2.6204576
1,1.0,2.5117075,-1.5637801,-0.06349932,0.7002176,-0.87511015,3.9710822,-2.3654118,-1.0390465,0.0,4.1266446,-1.2183824,0.37944806,1.7634779,1.0,0.4968763,0.75334346,1.7801042,0.009271631,1.0,-1.2957029,4.042886,1.1647078,-1.1320472,-1.6347758,-2.673499,-3.5959122,0.0,-1.3146611,-0.5850829,-0.07839441,0.0,7.960889,1.0,1.5567982,0.0,1.0,2.280445,-3.2376237,2.0930064,2.8135276,0.22103333,-0.7922956,-1.110975,-2.543719,0.0,0.44446754,0.7183932,-2.437769
0,0.0,-0.5085192,3.2764304,0.63717246,1.1549673,0.04047549,2.3624434,-2.0274293,1.267294,1.0,0.96211445,0.74794,2.6223016,2.2676067,1.0,0.06749022,0.50541824,0.63054025,-0.72962695,0.0,-6.2997646,4.3241067,0.21931103,-3.0805686,-1.777785,-2.9509501,-0.5332293,1.0,-1.1150577,-0.10727763,-1.4711016,0.0,5.185971,1.0,1.6332353,1.0,0.0,5.3473806,-1.3389784,-0.7725587,1.5774672,0.8807104,-0.48808137,-0.9598305,-1.9087939,1.0,1.592282,0.6174818,-1.643684
0,0.0,-1.3224752,-0.17738569,2.0602024,-0.8775574,-1.5731103,0.79438174,-2.1632686,0.57967293,0.0,3.9760184,0.27323896,0.8173599,0.6361567,1.0,-0.62520266,2.5817769,2.2421014,-0.4626188,0.0,-2.2929192,2.817359,0.72850096,-1.1115943,-1.4758612,-3.5501778,-0.46834338,0.0,-0.83770275,-1.009979,-3.244822,0.0,5.7525406,0.0,-0.0934618,1.0,0.0,1.0454139,-0.32365608,3.688612,0.32115006,-1.3114722,-1.4924712,-3.7463634,-3.3679209,0.0,0.37609658,3.6886065,-2.3422318
1,0.0,0.36196214,0.8060652,-0.0020579696,1.1886222,-0.09945346,3.2223818,-2.1174097,2.4408932,0.0,1.1175426,0.8560597,1.124528,2.0523958,0.0,-0.2168532,3.6455727,1.709612,0.47103766,1.0,-4.050517,2.9810576,0.7750306,-2.5693593,-1.4067085,-2.7497041,-1.7968524,1.0,-1.5146719,-1.4027367,-1.7495532,0.0,8.019968,1.0,1.2425969,0.0,1.0,2.118036,-1.4120827,6.0597754,4.9506774,0.27262962,-1.018757,-0.42827618,-1.0060636,1.0,2.4161236,2.1409817,-1.6933292
0,0.0,-1.6540095,0.9561798,2.608101,-0.17713712,-1.8931456,1.773052,-2.5767019,-0.08288875,0.0,0.7752739,0.22614655,4.2121873,0.86953795,0.0,-1.1038532,0.5615627,0.8461372,0.48870632,0.0,-5.3865976,7.147316,-0.3006745,-1.3713784,2.455193,-3.2862492,2.2458217,1.0,-0.77733696,2.216636,-3.4112856,0.0,3.415423,0.0,-0.098819815,0.0,1.0,6.1737757,2.2950058,6.771766,6.7065434,-0.7584047,0.025059626,-2.6951232,-0.49316567,1.0,0.95837927,0.97033155,-2.9709659
1,1.0,1.6503882,-1.988873,-0.18480709,1.2740428,-0.7971539,4.6161375,-2.3886564,0.2850988,0.0,-0.7282004,-0.237284,1.7585487,2.9363358,1.0,0.282882,0.035624743,3.269376,-0.016784549,1.0,-2.8215766,3.2286618,1.3028519,-3.1957595,-1.7080551,-2.206057,-0.52833295,1.0,-1.3668609,-1.5015285,0.79123116,0.0,8.139555,1.0,2.6116812,1.0,0.0,4.3128705,-0.30368012,2.325096,5.778613,-2.4506736,-1.2340933,-2.3952584,0.08061999,0.0,0.6869658,1.8150868,-2.2738948
1,1.0,4.844773,2.697405,0.08083629,0.8941097,-0.98239374,1.8901689,-1.7365946,-1.6375642,1.0,1.2518022,-0.6715269,-0.4271958,0.48410857,0.0,-0.1761939,4.365844,-1.2011721,1.9780419,1.0,-2.8143792,3.5157027,1.4669337,0.33592266,1.0299274,-1.8620135,-3.0707483,0.0,0.4582608,2.240866,-0.21312642,0.0,5.8204355,1.0,0.7993697,0.0,1.0,0.07185364,0.8151895,-3.7289042,5.90243,-0.10219991,3.694347,-1.6616088,-4.586671,0.0,0.18725064,3.4624639,-3.110068
1,0.0,5.0829163,-0.7912532,0.32065773,0.62693834,-0.6027069,3.1256604,-1.6061776,-0.6124537,0.0,3.4066353,-0.30447355,-1.593575,0.987061,0.0,0.16795824,5.3856893,-3.6741745,0.11074815,1.0,-2.1631918,6.7161465,1.14196,-0.19390532,-1.9215798,-1.4271293,-2.7946463,0.0,-0.35123435,-1.5827315,-0.17071658,0.0,7.0596,1.0,0.9514954,0.0,0.0,1.6945662,3.4981318,6.9214563,2.5419154,-2.4966493,-0.12913507,-2.0710099,-0.15262967,0.0,-0.1790721,4.0510783,-2.7816706
0,0.0,1.9006853,-0.08383882,0.13357727,1.7048905,1.0172803,5.0506406,-2.0564976,0.26063526,0.0,-0.53193647,-0.72356296,1.7615887,3.347198,0.0,-0.45169768,2.5549395,2.2920954,-1.0093952,1.0,-5.4152527,4.9072394,-0.63907295,-3.5269713,-1.7953067,-2.2986696,0.011000236,1.0,-1.4427791,1.3956344,-0.4045695,1.0,7.6422825,0.0,3.4468818,0.0,0.0,0.80924046,-0.037617028,4.150105,3.152819,-0.080023885,-0.3703357,-1.9910041,-0.1275109,1.0,1.0201671,3.434335,-0.6331423
0,1.0,0.25751436,0.56497604,0.3347118,1.2153536,-0.42060822,4.503172,-1.2459368,-1.010319,0.0,2.1009479,-1.2034551,3.0715415,1.9367243,0.0,-1.9083705,0.9345583,2.087625,-1.0706106,1.0,-4.682482,3.622151,-1.8197935,-4.510351,-1.4051573,-3.395585,0.38708562,0.0,-1.1163411,1.7067147,-1.5957922,0.0,6.722996,0.0,1.9092472,0.0,1.0,2.0983236,-1.4598824,2.2148218,0.7113812,-0.21273111,-0.09081066,-1.3954759,-1.707196,0.0,1.3759593,0.98898065,-0.6855335
1,1.0,0.24515384,2.3349738,0.6525278,1.542596,-1.6000688,3.9969034,-1.7692108,1.5082502,1.0,-1.0216095,1.9014113,1.2700068,2.6617446,0.0,0.6836951,0.6317121,1.6104803,1.1144271,1.0,-3.7112417,4.533087,1.1602969,-3.0698097,-1.8285645,-2.2708328,-3.92581,1.0,-1.3391064,1.5822324,-0.55775607,0.0,3.4165988,1.0,1.2152642,1.0,1.0,3.8020463,1.6248801,4.4559765,2.9250388,-4.007594,-0.55033034,-2.639763,2.3761451,1.0,1.0017761,2.087022,-2.5468276
1,1.0,0.18153155,0.40931916,0.6845488,0.6024935,-1.5522678,2.8777142,-1.9614682,0.66160655,0.0,1.1590103,0.14618012,3.1795845,3.0285115,0.0,-0.80507594,1.2793303,1.2436519,0.6291637,0.0,-2.0928164,5.858862,0.016383767,-3.380404,-0.74772245,-1.9156086,1.5848045,0.0,-1.0252541,3.1992028,-1.2472682,1.0,6.2308087,0.0,0.5773645,0.0,1.0,2.287437,-1.2190367,1.7708466,3.7243814,-0.6875865,0.5419079,-1.9892442,-0.7095843,0.0,0.7346986,2.9410462,-2.251516
1,1.0,-0.63763434,-0.10655415,1.7909837,1.0157636,-1.9976494,2.9188347,-1.742271,-0.26799983,1.0,-1.1404456,0.72135067,2.0555522,3.220074,0.0,-2.5486405,-0.64412594,0.77582854,-0.6819128,1.0,-2.9465861,4.5996623,1.2587538,-4.4105573,-1.2081583,-3.1440103,0.5041981,1.0,-1.3880903,0.7870017,-3.528843,1.0,8.85242,1.0,0.69326067,1.0,1.0,3.8046834,-0.27178222,7.2752466,3.464921,-3.3526645,-0.3439411,-2.5796573,-1.1703262,0.0,1.1168716,2.0434809,-0.2798692
0,0.0,-6.5288405,2.8677351,0.18682964,-3.3473125,0.9332683,3.3925183,-2.9738677,3.3427086,0.0,1.1162494,-1.2210937,2.9778895,0.83346653,0.0,-1.833122,2.694576,1.9269693,-1.1132709,1.0,-2.918138,5.4784555,-1.2901515,-2.9308527,-0.88444203,-2.781868,0.39163643,1.0,-1.377479,1.7890985,1.0507333,1.0,10.378209,0.0,1.7987345,1.0,1.0,5.4070272,-1.6590436,6.1308894,3.8628798,-2.9712524,-0.6741365,-2.2241244,-0.33014083,0.0,2.0266047,3.3218887,-1.5885795
1,1.0,1.7003412,-1.3211925,0.07262917,-0.04002589,-0.9430509,2.7079906,-3.615004,0.46736443,0.0,3.4821546,-0.35732174,0.6042503,2.036135,0.0,0.20973007,2.0724614,0.7164608,1.2760525,1.0,-2.9220889,4.8640676,1.0487845,-5.9140654,-1.4467686,-3.2837737,-0.11501539,0.0,-1.3013562,-0.7428348,-0.22714525,0.0,7.172943,1.0,0.6682011,1.0,1.0,0.8171296,-0.03653568,1.7520869,-0.28393602,-1.6757326,-0.8003093,-1.708044,-2.0394578,0.0,1.8918477,2.1515741,-2.6615696
1,0.0,4.1995444,2.4008431,0.3827582,0.38340282,-0.66971976,2.3330622,-1.5346742,-1.0855448,0.0,-2.7060275,-0.8821455,-0.23702522,0.8644798,0.0,0.079408824,3.2990756,-1.5758398,-0.43370017,0.0,-1.5511463,5.002344,1.0071425,0.7113551,-1.9011612,-0.4405889,-1.259186,1.0,1.402655,1.7375135,0.0054733157,0.0,8.227106,0.0,1.94666,0.0,0.0,-0.15027356,1.2831161,-4.266183,4.400153,-0.7092112,2.6304927,-3.6029105,-3.4340634,0.0,0.0070371926,4.078147,-2.1509702
1,0.0,1.5544075,-1.1256491,-0.18333621,1.1643515,0.47770232,3.2503102,-1.8351918,0.82029057,0.0,-4.3422136,0.13768864,0.47192788,2.8433423,1.0,0.30459046,-0.19184852,1.8998287,-0.96445614,0.0,-3.6712737,2.4501522,1.2286958,-2.298498,-1.8614523,-2.766137,-2.2748404,0.0,-0.8219822,1.3408616,0.01779151,0.0,7.7437744,1.0,3.636345,1.0,0.0,2.787795,-1.3652344,4.1690683,10.128432,-0.4527079,-0.110892534,-1.7487681,-2.3454196,0.0,-0.16292413,2.1206703,-0.604004
0,1.0,-4.1334267,-1.6769276,0.8373753,-1.5285776,-1.1100122,3.0365,0.6068797,1.5586677,0.0,-0.46786577,-1.1330132,4.085116,1.892535,0.0,-2.28095,1.4982975,3.4192507,-0.9954348,0.0,-3.1149855,5.7376056,-2.5183005,-4.9754286,0.076491654,-2.379961,0.7385436,0.0,-1.4093186,-0.5078556,-3.1774487,1.0,7.334323,1.0,0.9977366,1.0,1.0,6.8440204,-3.1735399,5.360548,3.213004,0.56170756,-0.5467989,-2.0942779,-2.6540058,0.0,1.9632134,2.345694,-1.1081326
0,0.0,1.2869923,-1.2855958,-0.014022377,2.01511,1.4723336,3.5743046,-0.9439124,1.2464391,0.0,1.3414081,0.30344206,1.4869882,3.3472311,0.0,0.4203898,2.9303508,-0.5919204,-1.1362834,0.0,-4.0899215,3.954172,-1.8480694,-2.7483988,-1.6285664,-0.9242856,-2.782977,0.0,-0.28412634,2.0825355,-0.78288907,1.0,8.015014,1.0,2.8631208,0.0,0.0,2.002782,-0.0017745495,1.7168052,-0.5489335,0.6179736,-1.6867676,-0.74302644,0.7893413,0.0,1.1897334,1.296619,-2.3039474
0,0.0,-3.6135,0.2338956,1.6756127,-2.3320458,-1.3688358,0.97872657,1.1141287,4.273406,0.0,1.6844149,0.6937833,1.5070229,1.3421698,0.0,-0.76026917,2.6528938,0.7967965,-0.21464819,0.0,-1.4826199,6.5182323,-0.8622289,-1.960211,0.18213594,-2.9386647,-1.42276,1.0,-0.922511,1.397387,-2.2298973,1.0,10.143395,0.0,0.26282805,0.0,1.0,1.2384069,-2.313778,7.0596514,2.767755,0.07731509,-2.0581956,-1.8149011,-2.5183623,1.0,3.9333708,2.848699,-1.5487028
0,1.0,-0.73697674,0.50390315,2.16039,1.519073,-1.7828351,0.16826284,-1.4227321,0.5307244,0.0,0.5514946,0.4653358,2.1389139,1.7533379,0.0,-1.1843988,2.586284,1.7919737,-0.7983279,0.0,-3.802685,6.2821093,0.7351225,-2.7251294,0.32667527,-3.0984347,-0.7908082,1.0,-0.89153427,0.538205,-2.0173779,1.0,6.367411,0.0,-0.029593058,1.0,0.0,1.5998679,-1.458668,-0.18490148,4.6034336,-0.37986878,-2.4408264,-1.5464656,-0.51777226,0.0,-0.29288435,3.8841372,-2.7926917
1,1.0,-1.9569848,0.304052,2.4789176,-0.49048993,-1.8825709,2.4015818,-2.2157073,2.3645744,0.0,-4.270946,1.2000992,2.5547438,2.5881805,1.0,-0.82074475,3.1150346,2.7946725,1.6649467,0.0,0.2549839,5.7295966,1.112236,-1.5715584,-0.8912321,-2.3915012,-0.8054197,0.0,-1.421829,1.522956,-2.0866375,0.0,7.723581,0.0,0.4248368,1.0,1.0,3.2593865,-2.6316423,6.663593,4.410759,-1.3831464,-0.81490415,-2.1598227,0.50787884,0.0,0.9551235,3.1139283,-0.8934753
1,1.0,1.2924733,-1.7237122,-0.049626686,0.54802424,-0.7824351,3.5927196,-2.3226001,-0.039831758,0.0,-0.88092005,-0.78483415,2.609404,2.5384078,1.0,0.39326674,-1.0162697,2.0310984,-0.40592748,1.0,-2.0662205,3.12537,0.31346643,-4.031483,-1.7257932,-1.8062497,-1.2135615,1.0,-0.978669,1.9823759,-0.017512381,1.0,7.125358,0.0,2.4716592,0.0,0.0,2.137208,-0.004843831,4.3331614,3.8704681,-2.8581777,-0.67654437,-1.6840992,-1.8614284,0.0,0.3482234,1.551649,-1.4175726
1,1.0,6.683308,2.4758918,1.5036085,0.31404456,-1.7942194,0.20435542,-1.4037793,1.9807162,1.0,-0.69521433,1.4037638,0.6311644,1.6397556,0.0,-1.0875998,1.8293599,0.714141,0.77943414,0.0,-0.8113421,4.716951,1.1373628,-0.61099386,-0.3745973,0.93770176,-1.8362869,0.0,4.3363156,1.5499408,-1.4174287,1.0,5.365611,0.0,0.6490145,0.0,0.0,5.052432,-2.3045032,6.286909,6.383422,-2.246434,-1.525521,-2.0044467,-0.667719,1.0,-0.79756004,1.5179216,-2.3868086
1,1.0,-1.0740919,1.5552477,2.582775,0.8952279,-1.9096371,2.176356,-2.0031266,-1.0596657,1.0,2.0694268,0.9449104,2.61439,1.1897446,1.0,-1.1373575,0.66956115,1.790494,-0.2525361,0.0,-4.2928295,4.9354954,0.7072842,-2.0818667,-1.7768081,-3.668584,-0.6796891,0.0,-1.4712262,1.3439249,-3.4828553,1.0,10.158485,0.0,-0.024237871,0.0,1.0,4.6391315,-0.38508666,5.8042197,2.9042892,-0.44288445,-2.0064926,-0.9338933,-0.22847044,1.0,-0.2406868,1.0728025,-0.62825304
0,0.0,2.0659382,0.31694406,0.17692024,0.74404943,1.045994,2.0945487,-2.8428898,-0.6109779,0.0,-2.5234354,-1.0576358,2.6639588,0.22311023,0.0,-0.66582066,1.0293094,3.3935666,-0.6383978,0.0,-4.941937,1.9415658,0.57338786,-1.8040241,-2.0401883,-2.6650522,-2.0141664,1.0,-1.0013642,0.7743761,-0.7697481,0.0,7.039272,1.0,3.6305077,1.0,0.0,5.5000257,1.1239624,5.8646946,6.831316,-1.1764224,-0.9431982,-3.1722162,-1.3225853,1.0,-0.75282896,2.67866,-0.5167538
1,0.0,4.5632186,1.7606975,0.1650566,2.4843445,-0.32423383,3.66614,-2.1740732,-2.9734354,0.0,-1.129717,-1.349049,-0.6902595,1.5358768,0.0,0.21591896,2.5787334,-0.318402,-0.4568671,0.0,-2.1101644,3.1144447,1.136172,-1.5355662,-1.5962847,-1.3700223,-2.853042,0.0,0.15569489,1.6225257,-0.98007214,0.0,8.96819,1.0,2.6719332,0.0,1.0,6.186737,1.5686255,3.151791,2.557383,-0.46430308,-0.2591933,-1.2916178,-2.871396,0.0,-0.76764643,2.9483154,-1.4438808
0,0.0,1.6125195,-1.0745559,0.315855,0.5068606,0.75436866,5.8436337,-3.7190673,3.204661,0.0,-3.3827462,0.47800946,3.5953953,2.1504555,0.0,-0.2839616,-0.4502269,-1.5972593,-0.4401834,0.0,-5.397556,7.5978208,0.19644871,-4.2607574,0.13100332,-1.7524124,-1.1289202,1.0,-1.0727766,0.8777077,-0.10298431,0.0,6.974415,0.0,3.6792538,0.0,0.0,3.1095543,-0.8813984,5.0074015,4.5972342,-3.0074525,-0.08158011,-2.2461948,0.27181414,0.0,2.9170513,1.0752032,-2.7029562
1,1.0,0.30729747,2.983415,0.46079823,-0.009449668,-1.4171939,3.0627155,-3.034793,1.7362125,1.0,-3.54911,1.1200404,3.4486904,2.0226984,0.0,-1.2668469,1.5448935,1.42395,1.2903737,0.0,-5.2544246,6.114793,0.9675704,-5.237875,-1.7452445,-2.568637,-0.023320854,1.0,-1.4526759,2.389428,-6.2673283,0.0,7.8843637,0.0,0.6035014,1.0,1.0,-0.32640743,-1.7237952,2.8380733,4.5453777,-2.0107048,1.3017306,-1.6768337,-3.9826703,1.0,2.872618,4.4450765,0.4531929
1,0.0,1.6987369,-0.8542415,-0.17040327,0.7197236,0.31345624,4.005539,-2.503996,0.854347,1.0,4.481087,0.63402593,1.2792263,2.3983803,1.0,0.12399423,0.7620238,3.8477302,-0.76490206,1.0,-4.163611,1.8175347,0.1366849,-4.252641,0.30685434,-2.0499094,0.041321278,0.0,-0.32572874,0.5855609,-0.5771052,0.0,8.126211,1.0,1.7198086,1.0,0.0,3.915473,-0.7891876,0.34703064,5.4757996,-0.6899449,-2.418899,-1.803219,-3.1517282,0.0,-0.19709703,0.8344533,-2.957789
1,1.0,2.9108472,1.1018345,0.00682278,-1.0383112,-0.83424824,4.664357,-2.2320592,-0.47414425,1.0,-3.729617,-1.4817839,0.8499179,1.104449,1.0,0.6216949,1.9705992,1.738078,0.5543907,0.0,-2.2757013,8.180368,1.721714,-1.4341254,-1.6747705,-1.4854709,-2.6341743,1.0,-0.94268924,0.95630604,-0.56168544,0.0,8.125855,0.0,2.265163,0.0,1.0,2.5066457,2.3425195,1.7873018,4.5743055,-0.85936266,-1.8770736,-1.7589777,-0.41779196,0.0,-0.82229394,3.802795,-1.2789923
0,0.0,1.9927213,-0.83310807,-0.044927254,0.51351976,1.5543616,3.0735855,-2.9735115,-1.6047678,0.0,0.7462314,-1.505739,3.5807989,0.29470804,1.0,0.22905958,0.57349557,-0.5950185,-0.12961073,0.0,-4.800969,4.467276,-1.910537,-4.041031,-1.7841117,-1.1417109,-0.16636223,1.0,0.020797364,2.4052572,-0.4015478,1.0,7.441301,0.0,3.3004022,1.0,0.0,3.3122382,1.5197381,4.898433,3.8855934,-4.045146,0.8936597,-3.1295874,1.3502604,1.0,-0.302544,1.5900224,-2.6082842
1,0.0,-2.0923676,1.9729867,2.9074283,0.7943858,-1.9521995,2.3409827,-3.1262293,-2.2990832,0.0,-4.2783346,0.075282246,2.0231032,0.49772596,1.0,-2.3944304,3.1955423,2.8226678,-0.77191085,1.0,-3.376585,4.9747915,0.97814155,-1.8778458,-0.02749727,-2.7095773,0.4601911,1.0,-1.264993,2.055033,-3.474416,0.0,8.51073,0.0,0.40755022,0.0,0.0,-0.9725404,5.2112246,-1.033032,4.1737747,0.6715112,-1.3846645,-0.7876352,-3.9486883,0.0,-0.59659743,4.6119456,-0.03665453
0,0.0,-6.1495714,0.5736762,-0.07494785,-1.4912962,1.5396314,2.3080983,0.42926773,3.5940588,1.0,-0.7436985,0.15723701,1.1052915,2.1680741,1.0,-2.4596238,1.5638919,-0.26059246,-0.057361044,0.0,-2.4222724,6.2956657,-1.5313057,-2.8166077,-1.6172625,-1.7290936,1.2031877,1.0,-0.04871335,0.07227549,-1.08163,1.0,9.069121,1.0,2.7556643,0.0,0.0,6.494512,-0.6095169,2.3305042,-0.00489223,0.9657015,-1.4160682,-1.4608104,-1.4280078,1.0,2.1605277,1.2548847,0.45834646
0,0.0,-1.3574548,1.823976,1.7625632,1.7730939,-1.4294968,0.7703533,-0.8072073,-0.86797786,0.0,-0.05341822,0.39894894,1.6269395,0.93481374,0.0,-1.9342552,4.04701,0.6627629,-0.8944784,1.0,-4.5149865,6.3644085,0.6348183,-1.4870125,-0.1529236,-2.8733635,-1.2675003,1.0,-0.9466202,0.16254327,-3.1447139,0.0,5.494136,0.0,0.3111792,1.0,0.0,2.40421,0.8545198,5.076752,3.144363,-1.8140223,-1.100338,-3.5463717,-2.8043466,0.0,-0.77969605,2.938578,-2.2332942
0,1.0,-3.0572133,0.8435861,1.8923664,-0.95720184,-1.7129235,-0.35034537,-1.4455694,1.6449654,1.0,-3.5733638,0.57937884,2.921415,0.19631582,0.0,-2.997866,3.6127877,2.4457207,-1.0915109,1.0,-3.8700147,3.8709254,1.4283131,-2.2020354,-1.7412419,-2.2799294,1.6827843,1.0,-0.91545206,0.37260258,-2.9028742,0.0,8.659132,0.0,0.2356036,1.0,1.0,4.5111165,-3.429967,3.7623038,3.4180233,0.2603311,-0.71183294,-5.4552,-0.3647772,1.0,0.60132086,4.301951,0.37271312
1,1.0,2.296217,-0.35035425,0.0011046603,-0.39861473,-0.89528835,3.2295077,-2.6046112,-0.906428,0.0,-0.27442622,-1.7228403,1.0304501,1.0209223,0.0,-0.18002383,4.138895,-1.4195707,1.6807425,1.0,-2.2541716,6.649783,0.9601923,-4.069088,-1.5999589,-2.259397,-1.4243399,0.0,-1.4472903,0.9477424,1.146208,1.0,8.30162,0.0,1.4834512,1.0,0.0,1.3352429,-1.3374194,3.8314764,8.901302,-2.7185075,-1.7957828,-2.7404647,0.18963516,0.0,-0.48416698,3.8175206,-3.0437012
1,0.0,-1.7958968,1.0414536,2.4366639,-0.28954554,-2.0058496,1.4713913,-2.3955698,-1.9534782,0.0,-0.07963967,-0.00697574,3.6906753,0.19868325,1.0,-1.6685467,1.3163999,3.7044911,-1.0415648,0.0,-3.644096,2.653111,1.0642523,-3.5972636,-0.69545716,-2.3152084,-1.4184105,0.0,-0.7859544,1.2513939,-2.7773917,1.0,9.405078,1.0,0.26675367,1.0,1.0,3.7415597,-0.27849174,-2.2868342,6.125779,1.7749052,-1.487064,-1.5557649,-2.3492258,0.0,-0.20535702,2.2020006,-1.319734
0,0.0,0.7959013,-1.7532092,-0.16634248,1.1842586,1.7487044,3.6264439,-2.9593475,4.0026064,1.0,-0.6310627,1.6634635,2.6496367,1.7823211,0.0,0.61664724,-0.7709869,3.5087545,-0.6215461,0.0,-4.3122463,3.7919698,-0.5678563,-2.1646566,-1.5755435,-0.35563958,-1.1410519,0.0,1.2949858,1.4232963,-3.151679,1.0,5.232497,1.0,3.5974174,1.0,0.0,0.5017786,-1.6159273,3.7015028,4.8297586,-1.7636715,1.0382977,-2.0647342,-0.7917372,0.0,2.8450725,0.76598567,-1.9924061
1,1.0,-0.71030754,1.3350998,1.8284738,1.7796316,-1.7896838,0.1879232,-1.0583013,-0.44016626,1.0,2.4279964,1.6410171,2.124921,1.530285,1.0,-1.0928648,1.4888406,1.014247,0.20225126,0.0,-2.855072,3.9884558,1.1417276,-3.593121,-1.565593,-2.9658103,-2.35183,0.0,-0.95978415,1.5596092,-2.5163589,0.0,8.531039,0.0,0.0773536,0.0,1.0,-3.2366934,-0.507086,6.0323305,8.525982,-0.44207275,-2.4069624,-1.7298552,-1.1910353,0.0,0.4843133,0.4041047,-1.7136017
0,0.0,2.2504385,-0.40783322,0.29116488,-0.0141432285,0.622173,4.2111893,-3.0166354,2.373621,0.0,1.9215646,0.03387876,2.1661136,2.8314297,0.0,0.47999507,-0.45398176,0.14034611,-0.61514974,1.0,-3.3826847,5.4023404,-0.39890844,-4.3266544,-0.91737676,-0.9184129,-2.5756855,0.0,0.25059938,1.4781168,-0.39585698,0.0,9.963968,1.0,2.9343739,1.0,1.0,2.9137158,-0.14609432,8.621001,4.9628487,-2.4684267,0.22693154,-1.8675117,0.69317234,1.0,2.7397616,0.50483376,-2.7092214
1,1.0,3.3130143,4.061515,0.50648123,1.3194335,-1.316732,1.9793615,-0.72836393,-1.8371751,0.0,1.4477068,-0.5683681,0.33807003,0.5701923,1.0,0.9158177,1.6048677,0.23944157,0.76540446,1.0,-2.754262,2.721095,1.3655531,0.06772232,-1.762337,-1.7773006,-1.8338635,1.0,-0.32927975,-0.031573296,-0.8002496,1.0,9.205012,0.0,1.2095549,0.0,1.0,4.053175,2.2792187,0.45287967,7.032114,1.0529008,0.7661679,-2.904809,-1.4433718,1.0,-0.3076169,2.1723027,-2.3732533
0,0.0,-2.5140235,2.5624518,2.6494143,-0.0073288977,-1.87343,0.90838647,-3.1462982,-0.002518952,1.0,-1.4401511,0.80050576,2.6673744,0.10561013,0.0,-1.6673597,1.8061376,3.9633307,-0.42710894,1.0,-4.173576,3.9899216,1.0966188,-3.9952295,-1.8076732,-2.2854092,0.77884686,1.0,-0.47689608,0.04456061,-3.954848,1.0,4.4212837,0.0,0.03772425,1.0,0.0,6.13647,2.0896704,-3.0082974,1.5487014,0.060690403,0.011573315,-2.207395,-3.9922118,0.0,0.047827646,3.3687851,-0.48253468
1,1.0,-1.3292584,0.8167876,2.5556028,1.4081693,-1.9722788,0.9040756,-2.0129833,0.49779415,1.0,-1.9139174,1.65116,2.883281,2.1817462,1.0,-2.024111,0.18018097,1.2095666,-0.4983202,0.0,-3.7719216,2.9496765,0.63472337,-3.5745912,-1.8453528,-2.9664967,-1.6011915,1.0,-1.2014836,2.0781727,-1.3871217,0.0,7.094451,0.0,0.19186234,1.0,1.0,6.2683496,-1.5038643,2.6964278,3.0237842,-0.1312626,-1.32425,-2.9606042,-0.61180216,0.0,1.1266986,1.6350052,-0.031048842
0,0.0,-2.6677506,0.24752963,2.7137485,-2.3246126,-1.7238591,-0.23955274,0.21148872,-0.29019445,0.0,4.5330396,-0.75106007,3.3508027,-0.43592444,1.0,-1.8106624,1.2122688,5.195133,2.2504308,1.0,-3.1464658,2.30802,-1.9278017,-1.2645543,-0.87594223,-1.674331,2.3135695,0.0,0.32581672,-0.21077481,-2.7417445,0.0,5.5444136,1.0,0.04223402,0.0,0.0,5.505478,-2.8036172,2.05238,-3.2305293,1.6763097,-1.4653999,-6.104613,-2.1257124,1.0,0.61648095,1.7787317,-0.8015225
1,1.0,1.8764882,1.0441345,0.112702176,-0.45598483,-0.9734362,2.018136,-3.0880284,-0.91480863,1.0,-0.26786917,-0.8615633,3.3865647,0.91689193,0.0,-0.67416704,0.04483199,3.088748,-0.13744654,0.0,-4.4465985,2.5781074,0.3586407,-3.120672,-1.0902978,-3.0876625,0.64336157,1.0,-1.1986848,0.7311381,0.545292,1.0,4.5087814,1.0,1.5246072,0.0,0.0,2.3816898,1.4725356,4.1757593,6.998784,-0.6259258,-0.52820295,-2.592514,-1.0015179,1.0,-1.0825298,2.8908052,-1.6541102
0,0.0,-0.64836764,2.3978436,0.95182496,0.86004275,-0.5562651,3.8754487,-2.8505318,-1.0378084,1.0,2.3936977,-0.03618306,3.280759,2.2798355,1.0,-1.1975528,1.1486549,-1.5578567,-0.4435703,0.0,-6.2534723,5.999064,-0.30181497,-2.734138,-1.8044821,-3.4385278,-0.41902757,1.0,-1.4238642,0.29702312,-1.0095289,0.0,7.6191316,0.0,1.2433137,1.0,1.0,3.0197093,1.9405398,3.2078264,4.276756,-1.0860078,-1.3694377,-1.4637121,-1.6670048,0.0,0.7631044,0.26255375,-1.8069636
