y,x1,x2,x3,x4
0,-2.768288,1.8094803,-2.0467403,1.0
1,-3.72099,-0.65503335,-0.9021173,1.0
0,-4.3058386,1.2794951,-1.7162553,0.0
0,-4.4951644,1.4798429,-3.0667748,1.0
0,-5.899154,0.9886004,-2.6322548,1.0
1,-3.5066063,-1.2575839,0.20319939,1.0
1,-3.9352741,-1.1000232,-1.5711141,1.0
1,-2.795814,-0.19970304,-0.45967162,1.0
0,-7.0698423,1.241085,-1.6984063,1.0
0,-6.940675,2.0473046,-4.364173,1.0
0,-7.0739737,1.7648022,-2.67547,1.0
1,-3.4310627,0.06714451,-1.809363,0.0
0,-4.5240526,1.0176674,-2.0453606,1.0
1,0.67583156,-0.9960978,-0.18441561,0.0
0,-5.993472,1.80388,-1.2616706,0.0
0,-4.2505875,1.1050231,-1.8609556,0.0
1,-4.3475075,-1.3166667,-0.52264595,1.0
1,-5.1017847,-0.05984485,0.2459423,0.0
0,-5.4578667,0.9320716,-3.0577137,1.0
0,-2.877428,1.2735907,-0.33596992,0.0
0,-5.6486335,1.1301486,-2.816094,1.0
1,-4.036852,-0.89761794,-1.2555795,1.0
0,-4.6412306,1.7652531,-1.3572505,0.0
0,-3.1985416,1.5513114,-2.6635728,0.0
0,-4.440003,1.9167421,-1.7576468,0.0
0,-3.4236717,0.19227469,-1.9830347,1.0
0,-4.0014524,1.6216874,-1.8919883,1.0
1,-0.2763238,-1.4468434,-0.9307785,1.0
0,-7.5080147,0.83035743,-3.195032,1.0
1,-4.3463006,0.23649633,-0.2737059,0.0
0,-6.3684525,1.8318613,-1.3233258,1.0
1,-3.4939492,-0.333473,0.22378117,0.0
0,-3.6711693,1.316912,-1.6885353,1.0
1,-2.2622597,-0.4738899,0.10013366,0.0
1,-0.37965393,-0.76890624,-0.9486699,1.0
1,-4.0990944,-0.40389177,0.19411767,0.0
1,-3.4250927,-0.47539264,0.7767298,0.0
1,-2.9083102,-0.25422776,1.1109896,0.0
1,-2.7129421,-0.80150414,-1.3719289,0.0
1,-4.870987,-0.3826666,0.6765058,1.0
1,-0.103060246,-0.59157,0.62672514,0.0
0,-7.3894534,1.0173545,-4.011905,1.0
0,-4.1212683,1.2439284,-2.6156654,1.0
1,-2.0317283,-0.7011797,-0.69967794,1.0
0,-4.48007,0.9734785,-2.3741722,1.0
0,-5.4628224,0.936666,-1.1973953,1.0
0,-5.216851,1.4832845,-1.0819507,1.0
0,-4.4619007,1.4210739,-2.4530208,1.0
0,-2.4495912,1.6894748,-2.1876671,0.0
1,-5.2133875,-1.070482,-0.90421057,1.0
0,-5.39537,1.2691562,-2.8663032,0.0
1,-2.5569117,-1.5034007,-1.2346685,1.0
1,-1.9390914,-0.8391824,0.5621624,0.0
0,-3.5525026,1.1306118,-1.1276367,0.0
1,-2.853711,-0.88849425,0.18479794,0.0
1,-3.4586124,-0.64084816,-0.18711966,0.0
1,-4.970086,-0.29883316,-0.102392405,0.0
1,-4.171661,-1.1446438,2.1105804,0.0
0,-3.5832686,0.83332455,-2.0964296,1.0
1,-3.424634,-1.4433497,-1.5487559,0.0
0,-4.9717603,0.9351424,-3.3188698,1.0
1,-3.7279284,-0.80606616,-0.37777457,0.0
1,-0.94852746,-0.34537253,-0.53431267,0.0
0,-4.0406184,1.0580933,-0.52706194,0.0
1,-4.549452,-0.019300044,-0.821931,0.0
0,-5.8178015,1.0406623,-0.8361305,1.0
1,-3.4136379,-0.7886812,0.74647987,0.0
1,-3.9922833,-0.49915648,-0.042969555,0.0
0,-7.5461235,1.2555729,-2.86264,1.0
1,-3.7121553,-1.1233203,-0.84243,1.0
1,-2.7850142,-0.4577549,0.58101505,0.0
1,-2.3889525,0.15851969,-2.0217264,1.0
0,-3.7224824,0.5669326,-2.0395644,1.0
1,-1.7502364,0.092461884,-1.2126892,0.0
0,-5.55738,1.8975766,-1.1532984,0.0
0,-2.5947368,1.0763801,-3.7241957,1.0
1,-3.6400104,-0.8209984,1.3176872,0.0
1,-1.8188995,-0.34226862,-0.1406048,0.0
1,-2.3756483,-0.2573592,1.2031143,0.0
0,-6.8615017,1.6839877,-2.8053184,1.0
0,-4.431875,1.2796619,0.079087496,0.0
1,-2.120394,-0.92824584,0.14529085,0.0
0,-4.071677,1.6690735,-2.5617306,1.0
0,-6.1973524,2.1095455,-1.7604833,0.0
0,-4.41811,1.2320197,-1.8893168,0.0
0,-1.9589512,0.9169233,-3.7772312,1.0
1,-0.3923447,-0.71977025,-0.62858075,1.0
0,-4.255917,1.309403,-2.3798926,1.0
0,-5.4097757,0.7260586,-2.4799426,1.0
0,-6.7128835,1.2921134,-3.7734594,0.0
1,-3.1063764,-0.46628052,0.7738226,0.0
1,-1.8331796,-0.5809799,-1.0990378,1.0
0,-6.109751,1.7102321,-1.9161239,0.0
0,-3.1089344,1.2782795,-1.2860386,1.0
1,-2.5614853,-1.7071818,-0.41332012,1.0
0,-5.178022,0.92894083,-2.631416,0.0
0,-3.5623097,1.6494063,-2.5279276,1.0
0,-4.0203314,1.4916028,-1.2552671,1.0
1,-2.719125,-1.5628394,0.06322032,0.0
1,-4.135297,-0.102118134,-1.4304334,0.0
0,-4.6684537,1.76139,-2.0824559,1.0
0,-4.7268343,1.8196341,-2.153352,1.0
1,-4.148914,0.040823996,-0.8640208,0.0
0,-5.707372,1.0220448,-1.7545415,1.0
0,-4.7972593,1.6361747,-1.9840595,1.0
0,-5.7313623,1.7308922,-1.4992814,0.0
0,-3.8564644,0.91663456,-2.1350327,1.0
0,-2.009303,1.512677,-1.7034358,1.0
1,-2.143479,-1.0679128,-1.7255948,1.0
1,-4.9048295,-0.828329,-0.48205358,1.0
0,-3.6387577,1.2021173,-4.3806343,1.0
1,-4.055536,-0.9118525,0.014077902,0.0
0,-5.393139,1.2711154,-1.0632578,1.0
1,-2.7865937,0.11047304,-0.8449246,1.0
1,-0.5610597,-0.56492054,1.7184894,0.0
0,-6.2716804,0.76695645,-2.9235032,1.0
0,-2.9424467,1.3837715,-1.8587399,0.0
1,-1.4777594,-0.30282262,-0.6233051,0.0
0,-4.033936,0.79248625,-1.4769367,1.0
0,-5.017087,1.4613544,-1.6513044,1.0
0,-5.023968,1.8225735,-2.4973235,0.0
1,-3.6363869,-0.47829133,0.30034494,0.0
1,-4.0712385,-1.2606051,-2.997335,1.0
1,-2.0923345,-0.49054366,-0.6504624,0.0
0,-2.5377736,0.99725163,-1.7503814,1.0
1,-3.1407719,-0.94614035,-0.3152104,0.0
1,-3.9238338,-0.79620814,-1.386472,0.0
1,-5.1713424,-1.0721319,0.33480543,1.0
1,-1.8079462,-1.219763,-0.951176,1.0
1,-1.9518819,-0.8171913,-1.983527,0.0
1,-4.1426134,-0.63740146,-0.13776295,1.0
1,-5.219862,-0.9126518,-1.7228603,1.0
0,-4.4549437,1.0257256,-2.2130036,0.0
0,-5.70584,1.7856103,-0.8959155,0.0
0,-6.4875746,1.440983,-1.2107742,1.0
0,-5.71845,1.656872,-2.6090808,0.0
0,-6.214642,1.1030306,-3.0618048,1.0
0,-6.758734,1.0398281,-3.442115,1.0
0,-4.864539,0.81267905,-0.7292098,1.0
0,-7.346592,0.8702136,-4.469276,1.0
0,-5.962273,1.472594,-3.9455671,1.0
0,-5.051147,1.1213756,-2.4651875,1.0
1,-3.7460303,-1.2437462,1.0757612,0.0
0,-4.8704348,1.666162,-1.9933374,1.0
1,-4.628684,-0.7714393,-0.26614773,0.0
1,-1.1821651,-0.8858836,-1.4585655,1.0
0,-4.8155336,1.3345366,-2.8494222,1.0
1,-2.569056,-0.43302077,-1.573398,0.0
0,-6.3621616,1.4755449,-4.010355,1.0
1,-4.5264955,-0.80365,0.08615044,0.0
0,-6.2403507,0.87330717,-4.880042,0.0
1,-3.199769,-1.113567,-0.48769557,0.0
1,-1.1264849,-1.2990608,-0.13936391,0.0
1,-1.6088414,-0.37596786,0.04259059,0.0
1,-2.521964,-0.61410904,-1.1519821,0.0
0,-3.847704,1.3110216,-1.4739304,1.0
1,-3.555911,-0.71526337,-1.5692804,0.0
1,0.5936272,-0.65598714,0.2135669,1.0
1,-3.493122,-1.2201271,-1.2142947,0.0
1,-4.0355277,-0.81518835,2.7200403,0.0
0,-5.534623,1.1341853,-0.72911334,0.0
1,-1.9970868,-0.91097516,-1.2072054,1.0
0,-3.7943878,1.4105823,-3.193521,0.0
1,-1.5107322,-0.49071756,0.24492806,0.0
0,-3.5645297,1.9671357,-3.0734375,0.0
1,-3.3238118,-1.2150762,-0.5019169,1.0
1,-2.7519393,-0.35173458,-1.1010451,1.0
0,-4.013908,1.3926897,-1.7806661,0.0
0,-6.6292634,1.3741932,-2.536754,1.0
0,-6.131975,2.0425286,-1.595627,0.0
0,-5.1180906,1.4597315,-3.969564,0.0
1,-3.4835663,-0.933474,-1.1199766,0.0
0,-4.8172145,1.7035592,-2.9780073,1.0
1,-4.0032816,0.09764981,-2.7483368,1.0
0,-4.436185,1.625025,-2.2805176,1.0
0,-2.8416798,2.0663686,-1.2815348,0.0
1,-3.642478,-0.70460844,-0.63803715,0.0
1,-0.5821357,-0.61323977,0.751735,0.0
1,-3.1841092,-0.8230462,-0.9731632,0.0
0,-7.7901134,1.361785,-2.9314365,0.0
0,-7.5278387,1.3861383,-4.064599,0.0
0,-5.037813,1.2936776,-3.1759706,1.0
1,-4.310257,-1.3126286,0.5067003,1.0
0,-4.4981856,1.3458695,-2.5690207,1.0
0,-7.4611807,1.003026,-3.9162357,0.0
0,-2.6937072,1.1131058,-0.8496331,0.0
1,-1.4041611,-0.53981495,0.84049964,0.0
0,-5.808128,1.2248775,-4.7018013,1.0
0,-2.3574188,1.4213156,-1.8321203,0.0
0,-4.4023495,1.2923294,-3.63211,1.0
0,-5.9316764,1.2485018,-2.5607061,1.0
0,-5.8305736,1.8481823,-1.2381737,0.0
1,-3.0847924,-1.3568063,-0.45380682,1.0
1,-4.25293,-0.39838502,-1.299297,1.0
1,-3.6955762,-0.61451477,-0.3484785,0.0
1,-3.1343822,-0.802152,-0.87465453,0.0
0,-7.548093,1.779463,-3.5845766,1.0
0,-5.8508077,1.7865367,-4.7213774,0.0
1,-3.0423722,-0.5539428,-0.1971101,0.0
0,-4.846575,1.8280833,-3.6916757,1.0
0,-5.111338,0.7941894,-2.8965728,1.0
1,-1.7969644,-1.2916616,-1.1656213,1.0
1,-1.4535311,-0.51920116,-0.6894613,0.0
1,-4.9372234,-0.66040397,0.542097,0.0
0,-6.599906,1.5154176,-1.3433003,1.0
0,-3.134813,1.1844238,-3.1223655,1.0
1,-0.45607185,-0.64128464,1.3063576,0.0
0,-4.090573,1.415507,-1.6664214,1.0
1,-2.8445938,-1.2553077,-0.746012,0.0
0,-4.9073315,1.7511098,-1.9754705,0.0
1,1.8349872,-0.6357627,-1.557812,1.0
1,-3.2748415,-0.367411,0.63556755,0.0
0,-2.9699771,1.9025551,-2.271677,0.0
0,-4.6367874,2.0591888,-1.9330418,1.0
0,-3.5902693,1.0606426,-1.9338312,0.0
0,-3.327344,1.1336858,-2.5679712,1.0
1,-4.95497,-0.027418196,-1.453164,1.0
1,-6.454591,-0.97799146,0.06412098,1.0
1,-1.9308003,-1.0802606,0.892526,1.0
0,-3.5853415,0.58060724,-0.21769834,1.0
1,-2.0515382,0.1416558,-1.1663389,0.0
1,-6.487608,-0.769289,-0.64334154,0.0
1,-4.6112566,0.08739102,-0.74747574,0.0
1,-4.206576,-1.0270715,-1.4203223,0.0
1,-3.5503473,-0.17700887,1.4569044,0.0
1,-3.6378498,-0.4887296,-1.6106998,1.0
0,-3.4264908,0.7740286,-0.95502615,0.0
0,-4.922266,1.2632333,-3.486698,1.0
1,-2.8638098,-0.05168414,-1.2837956,0.0
0,-7.8009872,1.3557497,-3.3905456,1.0
1,-4.3626003,-1.3598406,0.39942634,1.0
1,-2.3470218,-0.23165748,-1.7915025,0.0
0,-4.804202,2.123687,-2.846542,1.0
0,-3.9808547,1.3754234,-1.169869,0.0
0,-3.1714573,1.634455,-1.3372201,0.0
1,-2.8669152,-0.75554883,-0.29995367,0.0
0,-5.4878116,1.2842867,-2.2027822,0.0
1,-3.125754,-0.097200274,-0.7168808,0.0
0,-6.280856,1.7858636,-2.5978763,0.0
1,-1.1386956,-0.24595714,-0.077641994,1.0
1,-2.7093894,-0.99867314,-0.55260813,0.0
0,-7.0573654,1.190967,-2.825955,1.0
1,-3.332079,-0.51924545,-1.0974476,1.0
0,-6.002241,1.2998211,-3.2252355,0.0
1,-2.751609,-0.91719246,-0.5882839,0.0
0,-5.5718703,1.799532,-2.562137,1.0
0,-5.759631,1.3200749,-1.7657644,1.0
0,-3.5527878,0.9394628,-2.224708,1.0
1,-2.337967,-0.66946876,0.07946089,1.0
0,-5.785507,0.89343417,-3.0913093,1.0
1,-0.1659038,-1.3246937,-2.2720191,1.0
0,-4.29205,1.0064236,-2.9020414,1.0
1,-1.7094308,-1.1537584,0.1687113,1.0
0,-3.0795317,1.320059,-2.8941524,1.0
1,-4.1262603,-0.39069954,-0.33460152,0.0
0,-4.4660215,1.1598877,-3.2013164,0.0
0,-8.130026,0.88070226,-5.0673175,1.0
0,-5.828701,0.5690584,-1.9904649,1.0
0,-6.5227184,1.7367948,-2.5101063,1.0
0,-6.234259,1.5189015,-1.4923574,0.0
1,-1.7487707,-0.81446487,-0.51895964,0.0
0,-3.7436948,1.650995,-1.2221196,0.0
1,0.42864823,-0.91194427,-1.1887645,1.0
0,-3.8711424,0.9278157,-1.4930838,0.0
0,-5.13351,1.2534198,-2.8278737,1.0
1,-3.7968314,-0.27781135,-0.80675614,0.0
0,-5.141513,1.4874156,-2.2969375,0.0
0,-4.478911,0.988245,-0.97487724,1.0
1,-1.4340938,-0.65037084,0.37480307,0.0
0,-3.5888798,1.3674147,-1.3271818,1.0
1,-0.9466214,-0.7913854,0.8865976,0.0
1,-3.6804645,-0.102495074,-0.21554533,0.0
1,-3.7670991,-0.7833708,-1.0670081,0.0
1,-4.4263353,-0.6329794,-0.99689394,0.0
0,-4.016365,1.1115377,-0.28759515,1.0
1,-4.7385483,-0.1496048,-0.7726106,0.0
1,-1.1536449,-0.84148824,0.34002692,1.0
1,-4.284469,-1.0550903,-0.8710188,0.0
0,-4.83267,1.25412,-4.3250813,0.0
0,-7.322587,1.8855696,-4.561305,1.0
0,-3.0780125,2.1001792,-0.56841564,0.0
1,-3.2196217,0.14091098,-0.8255629,0.0
1,-2.761305,-0.2542993,-1.0471909,1.0
0,-5.02927,1.4417107,-2.4058695,1.0
0,-2.2329373,1.304198,-3.2829638,0.0
1,-1.9047616,-0.90952766,-0.30613467,0.0
0,-3.3877492,1.0421122,-2.4983075,1.0
1,-1.2956777,-0.88673663,1.490025,0.0
0,-2.8211477,1.1579564,-2.1355731,1.0
1,-2.235626,-0.71774274,-1.1782267,1.0
1,-3.5821474,0.10225773,-0.4755176,0.0
0,-5.6782036,1.5610099,-3.2515287,1.0
0,-6.72675,0.8260387,-3.9489932,1.0
0,-4.8274436,1.4728495,-1.5734112,1.0
1,-3.496535,-0.17967916,-0.49935526,0.0
0,-4.9098086,1.3887044,-2.416078,0.0
1,-4.7911825,-0.2653981,-1.394225,0.0
0,-4.656337,1.6536995,-3.1722422,0.0
1,-0.9065814,-0.5194348,-0.5584153,0.0
1,-2.4632156,-0.47082043,-0.21013394,0.0
1,-1.9355769,-0.898855,0.053726614,0.0
0,-4.5424123,1.4538869,-3.772942,1.0
0,-4.8640833,1.2327783,-1.9551512,0.0
1,-5.2478285,-0.41454297,0.0134061575,0.0
1,-3.2551455,-0.39520386,-1.4375541,0.0
0,-3.9649096,1.4598101,-2.437204,1.0
1,-0.5573187,-0.29539368,-1.8437378,1.0
1,-2.3338084,-0.019963264,0.26663733,0.0
0,-7.3969135,1.377202,-1.6760782,0.0
1,-2.7996426,-0.48490494,1.259067,0.0
0,-4.4222918,0.7702382,-3.0521088,1.0
1,-3.609877,-1.0161837,1.0123832,0.0
0,-3.2224717,1.7842028,-0.67790496,0.0
0,-3.5329347,1.5515845,-1.6779243,1.0
1,-4.901659,-0.2134577,0.11372468,1.0
0,-6.673738,1.4366306,-3.3101072,1.0
1,-1.2220613,-1.1830698,-2.0527346,1.0
0,-5.7857704,1.7176602,-2.9679523,1.0
1,-2.741049,-1.0845988,-0.20392492,0.0
0,-5.734198,1.8036413,-2.9419212,1.0
1,-4.026319,-0.70816344,0.014196247,1.0
0,-7.953065,2.2242882,-2.5195305,1.0
0,-5.5144343,1.9365258,-0.8824152,0.0
0,-4.6301126,1.3496829,-2.5212364,0.0
1,-4.369646,-0.19045806,0.1149762,0.0
1,-3.541572,0.08349168,-1.8095839,0.0
1,-0.78050256,-0.13159257,-0.057240307,0.0
0,-6.075452,1.5753894,-3.1873703,0.0
1,-3.0756884,-0.043085754,0.251247,0.0
0,-6.7913103,1.1294701,-1.0200429,1.0
1,-5.3874483,-1.3007772,-0.17529704,1.0
1,-2.5314481,-1.2647333,0.12391931,0.0
1,-3.062657,-0.96706116,-0.2305517,1.0
0,-4.771075,0.78273076,-1.35323,1.0
1,0.11882162,-0.5746946,0.86447245,0.0
0,-3.0860481,1.0456818,-3.079699,0.0
0,-4.0531917,1.8646011,-2.8735566,0.0
0,-6.060604,1.6223041,-4.3138556,1.0
1,-1.5362449,-1.0997236,-1.0428495,0.0
0,-4.0434976,0.6176577,-1.2403939,0.0
0,-5.2743087,1.0601025,-1.082291,0.0
1,0.54449654,-0.42708406,-1.3429102,0.0
0,-6.5601335,2.0399745,-2.5409255,0.0
0,-2.5600865,1.2119416,0.22376966,1.0
0,-5.83446,1.0993516,-1.6651647,1.0
1,-3.3225164,-0.48030505,-1.8721976,0.0
0,-2.903466,1.047849,-3.2142363,1.0
0,-5.3032417,1.4281826,-2.7482572,0.0
0,-6.3425612,1.5766373,-4.017376,1.0
0,-5.4248767,1.4438107,-2.1122003,1.0
0,-6.658947,1.758657,-1.8222592,1.0
0,-1.943836,2.0346804,-1.4793594,0.0
0,-4.4971848,0.76226246,-2.843606,1.0
1,-5.2706137,-0.6488656,-0.4355778,1.0
0,-5.4234066,1.4106855,-3.5994015,0.0
1,-2.599904,-0.3007134,-1.5983009,0.0
1,-1.8809215,-0.23998421,0.42624897,1.0
1,-1.6993482,-0.98090017,-3.1755993,1.0
0,-5.1598544,0.30421424,-2.6888235,0.0
1,-3.1627536,-0.44877052,0.10810837,0.0
0,-4.476078,1.3083149,-1.9993978,1.0
1,-3.6115005,-0.2910237,-1.0141131,0.0
0,-2.0765061,1.0965079,-1.3764821,0.0
0,-5.6603827,1.3253009,-2.7328491,0.0
1,-2.5093908,-0.751581,1.0426247,0.0
1,-1.6074873,-1.1690258,-0.626847,1.0
0,-4.5112643,1.4650108,-3.2864964,1.0
0,-2.9607618,1.0622772,-1.7327092,1.0
1,-3.1027591,-0.12131029,0.1960606,0.0
0,-6.2480435,1.4754475,-2.3580167,0.0
1,-4.4313507,-0.07315403,-2.1636643,1.0
0,-3.8054974,1.4107662,-3.041079,0.0
0,-6.9008417,1.2826611,-3.816513,1.0
1,-2.321,-0.6521998,-1.8086317,0.0
1,-1.1166116,-0.41054228,-1.5040383,0.0
0,-4.8432975,1.7927337,-1.7287974,0.0
1,-3.6344972,0.11340195,0.168087,1.0
0,-3.6828952,0.73269445,-1.638408,1.0
0,-3.281417,0.9983133,-1.6131837,0.0
1,-1.9285588,-0.8432206,-0.72443354,0.0
1,-1.754146,-0.47651058,-0.19790016,0.0
0,-6.159878,0.87437963,-2.8049772,1.0
0,-5.1399193,0.94020486,-1.5214462,1.0
0,-4.032627,1.0435264,-1.0666817,0.0
0,-3.060256,0.88287437,-2.2918549,1.0
0,-4.369228,0.8922926,-1.9591954,0.0
1,-0.69969964,-1.0555261,2.1827142,0.0
1,-2.9754932,-0.6811246,-0.36266562,1.0
0,-3.5514061,0.9689599,-1.8632493,1.0
0,-4.423939,2.432066,-3.3956127,1.0
1,-1.8479025,-1.8899609,-0.10354638,1.0
1,0.5430672,-0.27564535,-1.5173378,0.0
0,-3.9976993,1.6765109,-1.2874236,1.0
1,-0.19108963,-0.6190118,1.3880775,0.0
0,-8.960798,1.0965816,-2.732142,0.0
1,-1.8163599,-0.4328925,-0.18861754,0.0
0,-5.5912247,1.0058194,-2.0593624,1.0
1,-3.7392092,-1.0496264,-1.866745,1.0
0,-6.619397,1.8100379,-1.7617936,1.0
1,-4.1310015,-0.18008828,0.24998319,0.0
1,-2.4409587,-0.64863676,-0.8990722,0.0
1,-5.8764086,-0.7586346,0.054514945,1.0
1,-2.6852126,-0.54745513,-1.7632788,1.0
0,-2.1592963,1.7970455,0.010924339,0.0
0,-6.785826,1.4803028,-3.033247,1.0
1,-2.0750692,-0.71922684,-1.4652478,0.0
1,-3.3975284,-1.4103107,-0.35144967,1.0
0,-6.20019,1.2899251,-2.9158053,1.0
0,-4.6246057,1.5841272,-4.5713897,1.0
1,-0.22929955,-0.6787395,-1.1384408,0.0
0,-3.8461645,1.905333,-3.6230154,1.0
0,-6.0267773,1.8908457,-2.4099083,1.0
0,-4.945422,1.27925,-1.8245323,1.0
0,-7.60334,0.98139656,-4.2991333,1.0
1,-0.42178392,-0.4201011,-0.647383,1.0
0,-4.46409,1.9808435,-3.4873953,1.0
0,-5.672564,0.9589105,-3.3816814,1.0
1,-2.8874276,-0.6818178,-1.0021424,0.0
0,-3.1338236,1.0482197,-0.54557955,0.0
0,-3.4518962,0.9951209,0.14265668,0.0
0,-2.818485,1.191471,-2.9036484,1.0
0,-3.8194876,1.3078593,-1.4810045,0.0
1,-2.846392,-0.22202334,-1.3043652,0.0
1,-3.5531676,-1.082901,-0.4557774,1.0
0,-4.3531094,1.1244862,-2.682094,0.0
0,-3.7176304,0.7548539,-0.45257926,1.0
1,-3.7202556,-0.8371018,2.1231008,0.0
0,-6.308122,1.0715773,-2.4420497,1.0
1,-2.8743315,-0.70570886,-0.46365494,1.0
0,-5.27491,0.82809424,-3.1411676,1.0
1,-4.9827733,-0.40737793,-0.7106576,0.0
1,-3.728619,-1.0752434,-0.9981546,1.0
1,-4.9615617,-0.13751197,-0.056126475,0.0
0,-4.862524,1.1988924,-3.5268426,1.0
0,-1.7704065,0.85873544,0.60619926,0.0
1,-1.0819846,-0.85083044,-0.48599997,1.0
1,-1.3254113,-0.7138858,-0.48825884,0.0
1,-4.2192454,-0.51883596,-0.759822,0.0
0,-5.4018345,2.0726068,-2.5369816,1.0
1,-0.2970929,-0.68970925,-0.45493966,1.0
0,-4.969752,0.6318128,-2.3832257,0.0
1,-4.200308,-0.9582603,0.94070685,1.0
0,-4.4317718,0.9668006,-2.858469,1.0
0,-5.9604306,1.6235205,-2.4397259,0.0
0,-4.530746,0.8261169,-2.0797353,0.0
1,-0.029702425,-1.0392523,0.20641226,0.0
1,-2.965481,-0.15880382,-0.806558,0.0
0,-5.1218214,1.478063,-2.5209038,1.0
1,-0.71431255,-0.9949528,1.7719338,0.0
0,-5.1901484,1.4610066,-2.530636,1.0
1,-1.8772304,-1.1592765,-1.7356217,1.0
0,-4.952467,0.8345347,-2.9919698,1.0
1,-3.8877811,-1.1849753,-0.65202874,1.0
0,-5.645442,1.5495943,-3.7644436,1.0
0,-5.3769255,1.7569573,-1.9667575,1.0
0,-5.2234254,1.7118158,-1.9194154,1.0
0,-2.4176083,0.53986555,-0.6312289,1.0
0,-2.6535084,0.7931367,-3.2027364,1.0
0,-4.3268228,1.1988984,-1.1820447,0.0
0,-5.3597436,1.4209002,-2.5271032,1.0
1,-0.025241852,-0.4769156,0.68023145,0.0
0,-6.9657674,0.76486254,-2.4504256,1.0
1,-3.1654563,-0.57240295,-0.9795945,0.0
1,-3.2700539,-0.9869858,-0.56120586,1.0
1,-1.0810184,-0.9550368,0.25784558,0.0
0,-6.13169,0.29166353,-3.2089121,1.0
1,-4.8118877,-0.54093677,-0.85879123,0.0
0,-4.542046,1.4179353,-1.5609396,0.0
0,-2.4078922,1.3088607,-1.4557586,0.0
1,-2.533063,-0.34840655,-1.3022556,0.0
1,-1.1905652,-0.39382267,0.13514167,0.0
0,-5.341217,1.3139917,-3.5161428,1.0
0,-5.4048853,1.7652581,-2.992518,1.0
1,-4.435694,-0.5690704,-0.9209925,1.0
0,-5.5726843,1.2384777,-2.3124728,0.0
0,-6.556496,1.1349286,-2.5727599,1.0
0,-5.406655,1.2364237,-1.1350394,0.0
1,-4.39396,-0.37028128,0.7115123,0.0
1,-4.455599,-0.8614979,-2.2248473,1.0
1,-3.4608846,-0.26726076,0.26360464,0.0
1,-4.71952,-0.3723249,0.86824584,0.0
1,-3.5176945,-0.22264716,-0.08336806,0.0
0,-5.059263,1.0124146,-1.2560359,1.0
0,-2.8048959,1.4726536,-2.4933577,1.0
0,-6.1888885,0.9116993,-4.151379,1.0
0,-1.1349559,0.9783733,-0.26460218,0.0
0,-4.967191,1.2385292,-1.7826674,1.0
0,-6.1631823,1.3505982,-1.0040553,0.0
1,-2.32223,-0.65062225,-0.1614101,1.0
1,-2.7323935,-1.1992772,-0.5668632,1.0
0,-7.1051054,0.870294,-3.9862542,1.0
1,-0.9398073,-1.3531227,-3.2053304,1.0
0,-3.6569967,1.4209659,-1.4322252,1.0
0,-4.2603254,0.48246098,-3.3108509,1.0
0,-6.736009,1.4002105,-1.806473,1.0
0,-7.301898,1.4289249,-0.68197036,0.0
1,-2.5342276,-0.60123295,0.41610104,0.0
1,-2.5419652,-0.4871796,0.09062779,0.0
0,-5.945824,1.6215286,-3.9511366,1.0
0,-5.778998,1.2486395,-1.0696808,0.0
0,-2.265201,1.4294537,-2.595693,1.0
1,-3.65923,-0.16227734,-0.87613976,1.0
0,-6.67294,1.0090592,-3.768006,1.0
0,-5.4308176,1.0510705,-2.2069767,1.0
0,-4.1799693,1.6954564,-2.4179914,0.0
0,-6.8616276,1.7795751,-3.7820244,1.0
1,-4.675018,-0.291267,-0.95511246,0.0
0,-4.260583,1.345476,-2.1379523,1.0
0,-5.813078,1.3603872,-3.5707192,1.0
1,-3.375035,-0.81093323,0.05857399,1.0
1,-3.476948,-0.9921776,0.98279953,0.0
1,-1.3887455,-0.09714055,-0.1870753,0.0
1,-0.8375499,-0.48368374,-0.38855147,1.0
1,-4.027789,-0.5472444,-0.5069408,0.0
0,-4.6824327,1.4491749,-0.97169054,0.0
1,-5.0287404,-0.35378885,-0.767135,1.0
1,-1.7215148,-0.3810398,-0.51484865,0.0
0,-7.0511494,0.9191872,-3.1401675,1.0
0,-6.6652174,1.3460902,-2.427105,1.0
1,-5.7516127,-0.39894593,0.11926383,0.0
1,-3.4281647,-0.3420357,-0.7664455,0.0
0,-3.9970093,1.479713,-2.778601,0.0
0,-6.761075,0.84525704,-0.831877,0.0
0,-4.50075,0.67212754,-2.281623,1.0
1,-4.2771935,-0.66298,-1.1321605,0.0
1,-2.8468282,-1.0457635,-1.2637368,0.0
0,-4.174016,0.7041744,-1.3812966,1.0
0,-5.2024913,1.1113304,-1.881707,1.0
0,-5.6414404,1.4327425,-0.77899814,0.0
1,-5.0863757,-0.49226072,0.34648365,0.0
1,-2.2229958,-0.85096055,-0.9988283,0.0
1,-7.313002,-0.7075244,-1.7219517,1.0
0,-4.799309,1.3731868,-2.3149679,1.0
0,-4.320304,0.7870923,-2.9726279,1.0
1,-2.777727,-0.5788492,-1.6849678,1.0
0,-4.5684195,2.001387,-1.4007976,0.0
0,-4.8998337,1.7728744,-3.4826398,1.0
1,-6.656246,-0.22218046,-0.30390507,0.0
1,-3.815203,-1.0190008,0.30065113,1.0
1,-5.25971,-0.7579635,-0.61079943,0.0
0,-2.0193775,1.6003747,-1.0527925,1.0
1,-1.0565192,-0.61549944,0.7378331,1.0
0,-4.8351693,1.5853909,-2.7026248,1.0
1,-5.227277,-1.160468,-0.94624776,1.0
