x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,y,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
1.0,-1.352923,2.8945503,1.0,-3.2823358,3.9242568,-5.3701496,0.31612182,1.6584489,5.129465,-1.1958032,0.0,1.0,-4.1698647,5.0739512,1.0,-4.507774,1.0,1.0,4.977088,0.8338171,0.0,0.0,0.95445395,0.0,0.15116769,0.0,3.9824321,0.8644666,-1.6866128,3.4575644,4.663622,1.0,-1.5555354,7.2028465,4.554687,1.0,1.0,0.8754073,-4.1283517,1.0,1.0,-6.9708157,0.98459584,0.0,0.57650745,-0.8496633,0.0,1.0,1.0,1.0,0.45260835,1.0,2.394892,1.0,0.2672599,0.79703283,0.0,1.0,0.21241528,1.0,0,2.4865813,0.0,0.6278255,-4.490422,4.3467674,0.9993427,-4.3429966,0.0,-1.3662066,-2.7537143,1.0,1.0,0.0,-5.0295124,-3.2547193,0.0,1.2187456,11.714184,0.0,2.3473928,0.23725796,0.03725177,0.2498824,-4.161114,0.0,-0.4091537,0.0,1.0,6.686804,-3.81363,1.0,1.2914004,3.6533904,0.0,0.0,0.16985667,1.0
1.0,-3.0897148,0.54805136,0.0,3.6981733,4.016796,-1.8378838,2.5730996,-7.2672086,6.554335,-0.7403912,0.0,1.0,-2.5800712,4.561659,1.0,-4.106339,1.0,0.0,3.6077638,-4.68996,0.0,0.0,1.5245695,1.0,-0.6419539,0.0,0.5902921,-0.5054487,0.5782815,3.5836468,5.622314,0.0,-2.2545264,5.7753396,3.5595868,1.0,1.0,1.6097113,-2.3563035,1.0,1.0,-5.291146,0.19815397,0.0,0.20029104,-1.5040148,0.0,1.0,0.0,1.0,1.5273404,1.0,2.4782362,0.0,0.66546637,0.019544944,0.0,1.0,0.7914546,0.0,0,5.9942374,0.0,-8.201112,-3.625346,4.845867,1.2962095,-4.1060557,0.0,-0.16401702,-2.6062338,1.0,1.0,0.0,-4.452476,-3.535092,1.0,1.6367577,13.387081,1.0,2.8152711,0.96939546,1.9698646,2.5797296,-1.8785894,0.0,-0.79078496,1.0,1.0,5.0196075,-3.5548615,1.0,0.29507792,3.9902344,0.0,1.0,0.99127126,0.0
0.0,-0.80297947,5.817968,0.0,-6.405667,3.398518,4.4552107,5.099618,3.9557607,5.5515003,-3.5805907,0.0,0.0,-3.8163793,5.1603007,1.0,-2.3245728,0.0,1.0,1.8375401,-1.6427028,0.0,1.0,-1.140571,1.0,-0.6009339,0.0,2.3677769,1.6027883,-0.6486236,1.8776774,10.678174,0.0,-3.335063,5.066766,3.4784873,0.0,0.0,1.0695827,-1.4398906,0.0,0.0,-5.873318,0.5551315,1.0,1.039353,-0.299483,1.0,1.0,0.0,1.0,1.3515065,0.0,-0.943166,1.0,-0.46471155,1.2477995,0.0,0.0,1.1267227,0.0,0,-0.34424925,1.0,-8.394524,-3.8112173,1.7753849,0.11227539,-4.983202,1.0,-2.2313313,-1.9471929,1.0,1.0,0.0,-4.7887306,-3.0958617,0.0,3.003939,8.741119,0.0,3.2335768,3.3350527,1.9034245,-7.3343735,-2.9655535,0.0,-3.8099575,1.0,0.0,3.342667,-4.322902,1.0,0.92855614,0.055478334,0.0,1.0,-2.296163,0.0
1.0,-0.3600825,-1.0401871,0.0,6.3439417,4.4062696,-5.458267,0.6027289,0.14056396,5.0939736,-4.317156,0.0,1.0,-1.796612,4.4955587,1.0,-3.230078,0.0,0.0,6.116289,0.7781589,0.0,0.0,0.9778328,1.0,-0.36912078,0.0,3.755742,1.2572068,0.21149623,2.367343,7.7462635,0.0,-1.489922,5.5608287,4.2410197,1.0,1.0,0.8985583,-3.9649696,0.0,0.0,0.25801516,1.1642665,1.0,1.2246882,-1.5602468,0.0,1.0,0.0,1.0,1.5569472,0.0,0.77726233,0.0,-0.2097489,0.8286013,0.0,1.0,0.5216413,1.0,0,-4.561983,0.0,-6.578305,-3.2534227,5.52365,0.77554804,-5.8767242,1.0,-2.12825,-2.80579,1.0,1.0,0.0,-5.422829,-3.8354194,0.0,-0.17401981,3.573515,1.0,2.4032526,0.6853083,0.68626875,4.786766,-4.746422,0.0,-1.6948944,1.0,0.0,4.629968,-4.0528398,0.0,0.2850489,3.2275414,0.0,1.0,-0.49412096,0.0
1.0,-1.367466,1.4347923,0.0,-2.3032367,3.9808154,-0.011329174,4.5073576,-0.40083694,5.9540863,0.55043364,1.0,0.0,-2.4025316,4.7090163,1.0,-2.5517104,0.0,1.0,3.7349725,-3.0324893,1.0,0.0,0.5056703,0.0,-0.09444331,0.0,3.214117,-0.24764037,3.7919474,0.6593402,3.2609494,1.0,-2.0969431,5.1686378,3.783813,0.0,1.0,2.5535388,-0.7771969,0.0,1.0,-2.9296627,0.66117644,1.0,0.33746684,-0.5805547,1.0,0.0,0.0,0.0,1.4770863,0.0,-1.2419623,0.0,0.3221513,0.7363637,0.0,0.0,0.14198051,0.0,0,-2.4767444,0.0,4.679446,-4.6461473,5.344363,1.1980522,-5.30811,1.0,3.3945856,-2.9748263,1.0,0.0,0.0,-3.5982437,-3.4424381,0.0,0.9794489,11.561833,0.0,3.0662067,4.3573184,2.699492,-6.4052324,-4.088289,0.0,1.0834804,1.0,1.0,2.599057,-4.343413,1.0,0.8719488,3.297193,0.0,0.0,-2.365169,0.0
1.0,-1.3430382,1.2967981,0.0,-1.2692068,3.9045534,-4.2635546,2.2378895,3.926132,5.083216,-4.504133,1.0,0.0,-2.807575,5.491968,1.0,-2.938148,0.0,1.0,4.9245296,-3.935224,1.0,0.0,-1.0540743,0.0,-3.036821,0.0,3.195521,-0.057903796,-0.08982742,0.88419384,4.40812,0.0,-3.5362844,6.695189,4.613226,0.0,1.0,2.9491148,-4.8754687,0.0,0.0,-8.735853,0.7401687,0.0,-0.27830502,-0.65140676,0.0,1.0,0.0,1.0,0.74358326,0.0,1.1349112,1.0,-0.15015927,1.7000197,1.0,1.0,0.64721274,0.0,0,1.8668058,0.0,-21.511213,-3.079313,-1.9781892,-0.24917793,-0.90055716,1.0,-0.5339735,-3.218573,1.0,1.0,0.0,-3.8356526,-3.2272103,0.0,3.476489,7.605071,1.0,3.628968,0.7342964,4.3324103,2.297289,-3.2608814,0.0,-2.141569,0.0,1.0,3.7652192,-3.7197978,0.0,1.582574,2.319265,0.0,1.0,0.82610774,1.0
1.0,0.3101344,3.4810345,0.0,1.1159141,4.0612283,-5.340892,1.2154663,-1.9178956,4.3196225,-11.720083,0.0,0.0,-1.5176158,5.690507,1.0,-5.4868503,1.0,0.0,2.774385,-1.0738952,0.0,0.0,1.1814789,1.0,-1.929963,0.0,1.8757378,0.10229653,-0.8007562,0.402071,4.9738226,0.0,-2.9874582,5.664427,4.870831,0.0,1.0,3.2422774,-6.268466,1.0,0.0,-0.2868576,1.2308617,0.0,0.26707846,-0.5353128,1.0,1.0,0.0,1.0,0.641724,1.0,3.3890495,1.0,-0.78570926,-0.14342803,1.0,1.0,0.33927706,0.0,0,10.781662,0.0,2.211856,-2.19803,1.3123782,0.96102154,-4.7663536,1.0,-1.7147105,-3.6306593,1.0,1.0,0.0,-4.941061,-3.8947704,0.0,4.388461,1.3611584,0.0,2.0835078,-1.1013587,1.5396311,-3.6705065,-3.5551884,0.0,-1.6118853,0.0,1.0,6.6424847,-3.9458857,1.0,-0.014102161,3.5305007,1.0,1.0,-0.9664717,0.0
1.0,-1.1488218,3.3093233,0.0,-1.589925,4.1878176,-1.5723153,4.2823834,-1.870923,5.6029344,-11.49895,1.0,1.0,-2.254157,7.1540456,1.0,-2.4963222,1.0,1.0,3.408103,1.9366484,1.0,0.0,0.24888563,0.0,-0.6671931,0.0,1.7920139,-2.8835273,3.215259,1.1901679,6.8097105,0.0,-3.2336187,5.482015,4.3968015,0.0,0.0,-1.3673488,-5.9028816,0.0,0.0,0.7638569,1.0316101,1.0,0.43938726,-0.1064949,1.0,1.0,0.0,0.0,2.122825,0.0,0.85773665,1.0,-0.95547855,0.1747301,1.0,1.0,0.3636382,1.0,0,-3.1897242,0.0,-1.5594224,-2.070084,1.8453877,0.5801629,-6.253966,1.0,-3.118167,-2.9216983,0.0,1.0,0.0,-4.774064,-3.585391,0.0,3.3905666,3.613936,0.0,3.2538533,-0.35312042,1.5525018,-1.3729249,-3.4934275,0.0,1.8586696,0.0,0.0,3.9226,-4.464085,0.0,1.8444717,1.4863203,1.0,0.0,-4.1499825,0.0
1.0,-2.9285455,-0.9184865,0.0,-1.2371482,4.212233,-7.5458765,-1.2179174,3.497592,5.723686,-7.210733,1.0,1.0,-0.37449366,5.919092,0.0,-4.64284,1.0,0.0,3.9797575,-3.384352,1.0,0.0,1.4662446,0.0,-0.115916416,1.0,3.989596,-1.1048114,1.6448828,0.18905306,5.942643,0.0,-1.5854908,6.364506,4.2306614,1.0,1.0,3.695836,-3.3364398,0.0,0.0,-5.5679207,0.7083528,0.0,0.020117164,-0.35878077,0.0,1.0,0.0,0.0,2.0000036,1.0,0.58375186,0.0,-0.6407131,-0.23416674,0.0,0.0,-0.5144193,0.0,0,2.2750652,0.0,-3.739255,-0.6356671,4.6023703,1.5882053,-4.12524,1.0,3.3031855,-2.8816173,1.0,1.0,0.0,-4.5096498,-3.452512,1.0,-0.02865386,8.704717,0.0,3.6756039,4.0174556,0.9069746,0.1897766,-3.9560869,0.0,-2.349698,1.0,1.0,7.589313,-4.112906,0.0,-0.9098244,2.1985102,0.0,1.0,-2.3411865,1.0
1.0,-2.0871727,-2.6082034,0.0,-1.4527944,4.131833,-2.2143307,3.6083124,1.3956177,6.441657,-7.7642813,0.0,1.0,-0.6892415,6.371144,0.0,-0.21371198,1.0,1.0,1.9802272,-1.5874635,0.0,0.0,-0.08203745,0.0,-0.3382768,0.0,2.2443466,0.048523426,-1.2954636,1.2891314,9.760337,0.0,-3.5380554,6.226018,3.607969,1.0,0.0,2.0238154,-2.350334,1.0,0.0,-1.2138166,0.4185766,1.0,0.1504738,-0.2947283,0.0,1.0,0.0,1.0,-0.10267591,1.0,3.1212733,1.0,-0.63964325,0.48627704,1.0,0.0,0.32830393,0.0,0,6.035883,1.0,-5.5179343,-2.070969,4.527545,0.5840712,-1.5430667,0.0,-2.2500093,-3.500569,1.0,0.0,0.0,-3.8364134,-3.2349923,1.0,3.595518,10.319801,1.0,3.8216422,-0.042429924,0.5398996,-1.8119366,-2.2543156,0.0,-3.8804471,0.0,1.0,4.393252,-4.345175,1.0,-0.886711,2.8911424,0.0,0.0,-2.2225034,0.0
0.0,-2.2548008,1.3698237,1.0,7.964075,3.1329556,-2.6508613,0.99842775,7.3596992,5.9461145,-4.9131174,1.0,1.0,-3.3677697,4.4642205,0.0,-4.0502195,0.0,1.0,8.545944,-5.1954637,1.0,1.0,0.97983634,1.0,-0.8910865,0.0,1.8092053,-0.4113006,2.018681,2.3181252,0.5447626,0.0,-4.7218647,7.128398,5.329017,1.0,1.0,0.2554869,-4.659351,0.0,0.0,-6.6484222,0.7836033,1.0,0.5987059,-1.1233354,0.0,0.0,0.0,1.0,1.3806913,1.0,-1.0294191,1.0,-0.59219944,1.2244272,0.0,1.0,-0.7387037,0.0,0,-2.2285008,1.0,-6.634652,-4.073913,0.45184386,0.36642772,-1.9786481,1.0,2.1965065,-1.5659691,0.0,0.0,1.0,-2.5456376,-3.4572773,0.0,2.0796328,8.757012,0.0,3.5300045,2.1518466,3.7563617,0.5484308,-3.5274184,0.0,0.018099308,1.0,0.0,3.2330146,-3.2275438,1.0,1.6989202,1.9237378,0.0,0.0,-4.3216095,0.0
0.0,-1.8413856,7.148815,0.0,1.0089993,3.2683892,1.7612834,6.6222777,4.02661,5.5574527,-5.9318533,0.0,0.0,-4.3652835,5.8542767,1.0,-2.6280253,0.0,0.0,3.8766828,-3.8521109,1.0,1.0,0.34391582,1.0,-0.76321137,0.0,2.1523275,-1.1833594,-0.56095815,1.0338064,4.805437,0.0,-4.1852646,5.6608753,4.229834,0.0,1.0,2.5912647,-2.109481,1.0,1.0,-9.655222,0.62681234,0.0,1.1186126,-0.5056554,0.0,1.0,0.0,1.0,0.2571361,1.0,1.3970797,1.0,-0.46657437,-0.35851988,0.0,1.0,0.8149102,0.0,0,-4.1901517,0.0,-3.8191063,-2.973506,2.9054375,0.49567345,-2.949106,1.0,-4.407276,-3.4847808,0.0,0.0,0.0,-5.061417,-3.3525286,0.0,0.8439319,5.933984,0.0,4.3371067,0.62791705,1.8370572,4.871813,-3.3727448,0.0,-0.7336919,1.0,1.0,-2.5265274,-3.7156112,0.0,0.015935361,4.8167915,0.0,1.0,-0.77726376,0.0
0.0,-4.4062753,3.982575,0.0,5.508818,3.172251,-2.4407334,1.4739738,-7.2009673,6.315179,4.3011045,0.0,0.0,-3.6920557,4.7672133,1.0,-7.855529,1.0,0.0,4.742695,6.198327,0.0,0.0,1.8120699,1.0,-0.46207935,0.0,0.98678875,0.7632686,1.1721072,2.8938441,7.959552,1.0,-1.1997977,5.15009,4.083885,0.0,1.0,1.5131952,-3.0647051,0.0,0.0,-9.521825,0.88230085,1.0,1.52148,-1.5373077,0.0,1.0,0.0,1.0,0.9086771,0.0,0.9158119,1.0,0.9703359,0.21903493,1.0,1.0,1.7719237,0.0,0,2.6563458,0.0,1.4750247,-6.1747513,-0.053630948,0.57064617,-5.1788406,0.0,-1.2552185,-2.3702488,0.0,1.0,1.0,-3.5132756,-3.4666665,1.0,4.3929462,9.888719,0.0,2.51615,2.6074204,2.3808541,-0.023901194,-2.2854156,0.0,2.4705377,1.0,1.0,5.6672564,-4.727143,0.0,0.80262655,2.745971,0.0,1.0,-1.2143067,0.0
0.0,-2.4064765,0.8354564,1.0,-4.710926,3.0072393,-1.837355,3.0033379,4.250876,6.4190536,-7.2804265,1.0,1.0,-1.5323024,5.9537816,1.0,-0.6924248,0.0,0.0,3.0562394,-0.7656579,0.0,0.0,1.2022784,1.0,0.6782675,0.0,2.1093602,-0.82803106,3.8646393,-0.16649997,0.5961585,0.0,-2.578634,5.0863533,3.8706324,1.0,1.0,3.5235078,-2.6961665,0.0,0.0,-4.3762965,0.44906035,1.0,-0.23288116,0.5427439,0.0,0.0,0.0,1.0,2.7060938,1.0,1.0907815,1.0,-0.99879134,1.2392936,1.0,1.0,0.34149617,1.0,0,12.941964,1.0,5.0921903,-2.497493,5.729685,0.50228864,-6.4623823,1.0,4.781392,-3.3581095,0.0,0.0,0.0,-4.3969717,-3.2785373,0.0,5.8943515,9.805924,0.0,2.115851,-1.5481384,1.0397934,-0.84845245,-2.6592422,1.0,-0.4647806,1.0,1.0,1.1880493,-4.0063043,0.0,1.0400815,4.2972226,1.0,1.0,-5.4308577,0.0
1.0,-1.3657304,1.4788357,0.0,-6.280034,4.6489334,-0.7775887,4.3614173,-6.6360784,5.3357944,-3.7299964,0.0,1.0,-2.9378462,5.552252,1.0,-1.5836754,1.0,1.0,1.0506423,4.916759,0.0,0.0,-0.060355604,0.0,0.41383886,0.0,1.6563226,-1.0084991,2.6930766,2.7904818,3.4459584,0.0,-1.9798871,6.4915648,3.8187556,0.0,1.0,-0.10232091,-3.291428,0.0,0.0,-8.656902,0.46510386,0.0,0.17215002,-0.5018331,1.0,0.0,0.0,1.0,2.4095361,0.0,1.3160205,0.0,0.16399586,0.8746712,0.0,1.0,0.8822179,0.0,0,1.4911677,0.0,-7.875478,-3.990148,0.190799,1.1249294,-2.7576663,0.0,1.2690278,-3.7455833,1.0,0.0,0.0,-4.614867,-3.252326,0.0,4.5493093,9.700232,0.0,1.4361476,1.651961,1.235527,-4.582023,-1.7360419,1.0,-0.9495849,0.0,1.0,3.9749327,-4.280283,0.0,1.2169118,1.553498,0.0,0.0,-1.744202,1.0
0.0,-3.0076041,-0.23748612,0.0,-7.325897,3.7824645,-5.9870234,-0.8519478,6.8869963,6.3924785,-12.596865,1.0,1.0,-0.71305716,7.277254,0.0,-5.0564804,1.0,0.0,2.16381,-2.4540825,0.0,0.0,0.31820536,0.0,-0.96029866,1.0,2.8736944,-0.95282567,2.181868,-0.35944468,8.361543,0.0,-3.6871653,6.630632,4.336111,0.0,0.0,0.9529687,-5.1023993,1.0,0.0,-2.4686036,0.61251146,1.0,-1.0442812,0.6075239,0.0,1.0,0.0,1.0,-0.06485444,1.0,3.7045908,0.0,-1.1604054,1.267301,1.0,1.0,-0.20121884,0.0,0,1.6939353,0.0,0.68869805,-0.1775732,4.014168,1.7440349,-3.6102462,1.0,-0.44311756,-2.4070199,1.0,1.0,0.0,-5.397195,-3.034104,1.0,4.2329736,15.272644,0.0,3.6266975,3.3202953,2.8039498,-3.4458077,-2.9170556,1.0,-1.3880041,1.0,1.0,4.7129436,-3.666565,1.0,-0.9143203,2.81455,0.0,0.0,-0.9747939,0.0
1.0,-1.4172666,1.8146982,1.0,2.9965968,4.1317463,0.70693254,3.641355,3.408138,5.592411,-6.6054707,0.0,1.0,-2.4028232,5.3206215,1.0,-3.5049248,0.0,1.0,1.6415834,1.2117424,1.0,0.0,1.4471669,0.0,-0.9779599,0.0,1.8382967,-1.1681302,-1.1654708,0.41284132,3.0355809,1.0,-2.4689634,5.6182623,3.8824997,0.0,1.0,0.6649404,-5.5785494,0.0,1.0,-1.7752564,0.82470757,1.0,0.90359765,-0.2845118,0.0,1.0,0.0,1.0,0.034296386,1.0,0.33155364,1.0,-0.49808237,-0.019988567,0.0,1.0,1.1201267,1.0,0,-10.539625,0.0,0.93778276,-2.9192986,2.6892774,1.1986173,-4.716838,1.0,1.7991751,-1.7327878,1.0,1.0,0.0,-4.0852776,-3.8113518,0.0,3.9990292,2.0360131,0.0,3.3475358,1.4566357,1.1132698,-2.0902061,-2.6155746,0.0,-2.1446333,1.0,1.0,3.724469,-4.581256,0.0,0.93558776,3.0978475,1.0,0.0,-1.3679256,1.0
1.0,-1.2315626,1.8041172,1.0,0.7175349,4.227668,4.3975997,5.2928567,12.414108,6.37526,-6.1070175,0.0,0.0,-3.1463902,5.401529,0.0,-3.3533602,0.0,1.0,5.3912,-3.0959468,1.0,1.0,1.0027,1.0,0.7160814,0.0,2.4134312,-2.3029416,1.4266356,0.21372819,10.08383,0.0,-4.6107087,5.285309,3.340467,1.0,1.0,-2.7648706,-3.5288444,0.0,1.0,-6.4315763,0.50689507,1.0,0.8984582,0.3842561,1.0,1.0,0.0,1.0,3.855426,0.0,1.2491848,1.0,-1.2897322,1.2705758,0.0,1.0,0.4776355,0.0,0,-4.1301923,0.0,-8.558693,-4.125477,4.550888,-0.0010803938,-4.046383,1.0,-1.3605012,-2.3346841,1.0,1.0,0.0,-4.93635,-3.1593301,0.0,5.9668217,4.1684494,0.0,2.9027498,0.3312574,1.4672092,-2.4223177,-1.1323559,0.0,1.1774156,0.0,0.0,6.938759,-3.9523935,1.0,2.480626,2.7982574,0.0,0.0,0.6212356,0.0
1.0,-0.0988611,2.7183983,0.0,-2.076179,3.9035954,2.0605278,4.955206,2.3046107,5.2968454,-6.86958,0.0,1.0,-3.7439024,5.355962,0.0,-4.0278506,0.0,1.0,4.607202,1.4809592,0.0,0.0,-0.2292352,1.0,-0.82318753,0.0,1.2291769,-2.165372,-0.62012446,2.821369,6.076036,0.0,-2.8444314,6.303055,3.821072,0.0,1.0,4.0462704,-2.9952488,0.0,0.0,-4.270657,0.7384678,0.0,0.2282454,-0.27519676,0.0,1.0,0.0,0.0,2.357351,0.0,0.1911096,0.0,-0.76261806,-0.12476504,1.0,1.0,1.4879138,1.0,0,2.8111706,1.0,1.7174914,-3.2181797,1.8606726,0.47156662,-2.6289644,1.0,1.7711811,-2.6642697,1.0,1.0,1.0,-4.9914284,-3.3149595,0.0,6.2571325,6.0445733,0.0,3.992165,0.6636901,0.9485909,1.0491288,-2.1461391,0.0,1.012223,0.0,1.0,1.5726562,-4.360427,0.0,-0.8857369,2.6731818,0.0,1.0,-1.4454432,1.0
0.0,-3.2348604,1.5101329,0.0,-10.08305,3.1858761,-3.3153515,2.308906,-2.0136824,6.2720027,-4.9455876,0.0,0.0,-2.5661569,5.983418,1.0,0.80538225,1.0,1.0,1.4839013,0.38552287,0.0,1.0,1.0153818,1.0,0.7153341,0.0,2.5488966,-1.5992017,-1.3556478,1.0081354,8.555154,0.0,-1.4926975,7.0034895,3.6217208,0.0,1.0,-0.6284564,-5.981674,0.0,1.0,-1.9364713,0.3832525,1.0,-0.54192,0.4623878,1.0,1.0,0.0,1.0,-2.6454563,1.0,2.3039749,0.0,0.10013868,0.067956924,0.0,1.0,0.4025506,0.0,0,7.398706,1.0,-3.5803294,-4.162711,4.62027,2.1699088,-5.4639187,0.0,3.1874273,-3.479398,0.0,1.0,0.0,-4.57917,-3.2127817,0.0,3.3606489,9.909805,0.0,2.5603616,-1.0401605,1.7176958,1.1311901,-2.2421947,1.0,0.21747148,1.0,1.0,2.9719238,-3.7844706,0.0,0.7762823,2.4430423,0.0,0.0,-2.106113,0.0
0.0,-0.40698868,2.0810544,1.0,3.7915876,3.5258355,-4.4275665,0.28126073,3.2666728,5.127248,-1.8090594,0.0,0.0,-3.9638333,4.4214077,1.0,-5.296769,1.0,1.0,4.887784,-3.7857325,0.0,0.0,0.6805651,1.0,-1.3731577,0.0,3.070815,0.05995226,0.8314276,-0.26403785,9.053302,0.0,-3.0497408,5.03262,4.404693,0.0,0.0,0.80935544,-2.2579026,1.0,0.0,-3.636672,1.0332217,1.0,0.25075305,-1.6509185,0.0,1.0,0.0,1.0,0.70550114,1.0,3.0857062,1.0,0.024323342,0.23573244,1.0,0.0,-0.32011476,1.0,0,2.513865,0.0,-6.158785,-3.5238116,2.10604,0.62227917,-2.8987076,1.0,-1.9579443,-2.8238115,0.0,0.0,0.0,-4.1239696,-3.4349787,0.0,5.125185,10.946238,0.0,2.5873492,3.8557644,0.68262315,-1.9274201,-3.40585,0.0,-0.51721627,1.0,1.0,6.409431,-3.4584367,1.0,1.6423576,1.9544739,0.0,1.0,-0.51923394,0.0
1.0,-1.6528999,2.4465916,0.0,-11.90954,4.091815,-5.2040167,0.35897976,1.480237,5.4812136,-13.244235,0.0,1.0,-1.3062577,6.9055614,0.0,-1.3019038,0.0,0.0,0.46379817,-6.1555276,0.0,1.0,0.1984308,1.0,2.8480074,0.0,3.5890422,-0.47754455,4.1766768,-1.0342579,8.056289,0.0,-2.6214383,7.0263376,4.091407,0.0,0.0,1.1456523,-4.9172597,1.0,0.0,-8.36603,0.36482075,1.0,-0.8945353,1.0754092,0.0,1.0,0.0,1.0,-0.13062549,0.0,2.1799064,0.0,-0.869041,1.6731656,1.0,0.0,-0.14237207,0.0,0,-2.4476795,1.0,-12.063438,-0.12639058,1.2198771,1.8244464,-1.1983116,0.0,-0.39389762,-3.0261292,1.0,1.0,0.0,-4.9519553,-3.0554547,1.0,-0.8199706,6.076247,0.0,3.449843,0.85776764,2.9337142,4.980796,-3.4139628,1.0,-3.180441,1.0,0.0,2.4069147,-3.3391073,1.0,0.5920596,2.210031,0.0,0.0,0.6563592,0.0
1.0,-3.5443742,2.2963376,0.0,-9.130012,4.2757354,-1.36133,3.7240677,7.915618,6.487086,-6.975426,0.0,1.0,-1.4519829,6.417194,1.0,-4.981209,0.0,1.0,1.2591755,-6.0002522,0.0,1.0,2.7876403,1.0,3.1033714,0.0,4.440569,-0.97411376,0.98720586,-0.3802865,6.0067716,0.0,-3.2158515,5.8494997,3.7778964,0.0,1.0,0.008609295,-5.5336647,0.0,1.0,-2.1039813,0.3861119,0.0,0.03561163,1.1155618,0.0,0.0,0.0,0.0,-1.022709,0.0,-1.0115051,1.0,-0.73792964,-0.6109271,0.0,0.0,-0.38882557,1.0,0,6.5353236,1.0,1.7113166,-3.8514242,-0.00404644,2.195387,-3.7676187,1.0,-0.12326622,-2.5247862,0.0,0.0,0.0,-4.645209,-3.429868,1.0,3.558498,13.677574,1.0,2.4720275,2.1316547,0.48442107,-4.5444336,-2.4743986,1.0,-2.8985126,0.0,0.0,2.9841938,-4.125509,0.0,-0.54817456,1.3237811,1.0,1.0,-2.2339802,1.0
1.0,-3.4228246,1.1324027,0.0,9.431905,4.013994,-2.1054964,2.392579,18.512264,6.876301,-2.8702786,0.0,1.0,-2.6607049,5.410667,1.0,-7.937537,0.0,0.0,6.889103,-5.581878,1.0,0.0,2.230481,1.0,-2.6024938,0.0,5.65088,-1.0159578,-0.04320407,1.3538713,8.372602,1.0,-3.5897207,5.1416206,3.9314528,0.0,1.0,1.2156357,-2.4117732,0.0,1.0,-7.36303,0.896055,1.0,1.3335953,-0.9580853,0.0,1.0,0.0,1.0,-1.7748872,1.0,-3.8659065,1.0,-1.2165684,-0.54197764,0.0,1.0,-0.076598674,0.0,0,-0.25041986,1.0,-7.7639103,-5.238069,0.9511056,0.48166838,-4.236558,1.0,-1.5367225,-3.7365952,0.0,0.0,0.0,-4.2160745,-3.4611614,1.0,1.6773331,6.674721,0.0,2.773164,0.89759463,1.1355864,-1.6791744,-1.5290091,1.0,-1.75757,1.0,0.0,7.08395,-4.278101,0.0,-0.43825012,2.1102557,0.0,1.0,-3.3558602,0.0
0.0,-2.1391501,2.612666,0.0,-0.20464322,3.2806087,-4.99374,1.7702357,-0.2201972,5.52146,-6.039796,1.0,0.0,-2.1425252,6.272277,0.0,-8.386389,1.0,1.0,4.941193,-5.888238,0.0,1.0,2.0808663,1.0,-1.8458102,1.0,2.6484137,0.42324275,1.7053287,2.191708,8.736238,0.0,-2.344191,5.652402,4.123511,0.0,1.0,3.1600485,-2.0590496,0.0,0.0,-3.6622126,1.0239811,1.0,-0.41514486,-0.9726749,0.0,1.0,0.0,1.0,-0.9262433,1.0,0.9963014,0.0,-0.058009494,-0.35447145,1.0,0.0,-0.22649875,1.0,0,4.488946,0.0,-9.166847,-5.5655165,2.3778305,2.0263524,-3.4614353,0.0,-0.9586218,-3.421788,1.0,1.0,0.0,-4.5833755,-3.5086544,0.0,3.4901288,9.566149,0.0,3.0547976,0.89982134,0.7408113,-4.354522,-3.5826802,0.0,-2.8597455,1.0,1.0,0.6190882,-3.236937,0.0,0.46846807,3.2623198,1.0,0.0,-0.39567828,0.0
