y,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.0,-1.5880921,0.28519437,1.0,3.7302508,0.0,-1.6424552,0.035491467,8.289976,-1.2304726
0.0,-2.3824596,-0.6104339,1.0,-1.1488087,0.0,-2.1766129,2.6620317,7.793785,-1.2631363
1.0,-0.8442948,-0.2515949,1.0,-0.74164855,0.0,-2.3283107,1.9684231,9.1031475,-1.9387535
0.0,-1.383069,1.2943549,0.0,-0.9309473,1.0,-0.13539654,-0.06468886,6.8672304,-0.5077503
1.0,-0.5895832,0.43567395,1.0,2.2113585,0.0,-0.8401574,1.5479413,5.3321075,-0.076913625
0.0,-2.6366343,2.4996092,1.0,0.4197392,1.0,-2.8914547,0.41836536,3.1903923,1.2563627
0.0,-3.0770328,-0.5552875,1.0,0.0121206045,1.0,-1.2163408,0.19584513,7.637782,-0.23788947
1.0,0.65939283,-1.8986675,0.0,-1.6278913,1.0,1.200922,2.4145155,8.352126,-0.7293563
0.0,-1.7096922,1.6044991,0.0,-1.4097412,0.0,0.52137375,0.5015454,5.373807,0.06448448
1.0,-0.7221608,-0.07968187,0.0,-3.5480266,0.0,0.08310781,0.79079443,6.188563,-0.8394184
1.0,0.12280373,-2.6194637,1.0,-2.3436403,0.0,-1.0783114,1.2069597,5.9667788,0.06401433
0.0,-2.2219088,2.4738388,0.0,0.475901,1.0,0.6787488,0.5973028,4.901456,0.797902
0.0,-2.090007,0.93825793,1.0,-1.5123928,1.0,-3.3242135,-0.24044257,4.10019,0.24044877
1.0,0.24163827,-3.4668608,0.0,1.5326236,1.0,0.12438379,2.6557822,11.053148,-2.3499198
0.0,-2.4332225,1.1503251,0.0,0.90602416,0.0,0.35302532,-0.19798297,8.460979,-1.2791902
0.0,-2.074692,-2.3946,1.0,-5.1619253,1.0,-3.078014,4.181092,2.420454,1.7879745
1.0,-0.17594993,-2.5818787,0.0,2.0022345,0.0,0.93281174,3.1497374,9.529721,-1.9318268
1.0,-0.11298112,-2.537055,0.0,3.7797227,1.0,0.1138425,2.3080156,8.906664,-1.2508659
1.0,-0.91821796,-0.7151935,1.0,-0.5398843,0.0,-1.3037848,0.83767605,4.7165437,0.40252048
0.0,-2.650487,2.6019807,1.0,1.3813703,0.0,-2.448496,0.38397324,0.016490936,1.0515727
1.0,-0.56914914,-3.2054439,1.0,1.970286,0.0,-0.55875206,-0.7041177,4.4192343,0.73497295
0.0,-2.5976415,0.55223036,1.0,-0.89984107,0.0,-2.6556392,0.83175063,4.954416,0.885546
0.0,-1.5807321,-1.3804142,1.0,-0.66811466,1.0,-1.4053135,3.0346215,4.527242,1.3590581
0.0,-2.8113785,1.7239153,1.0,0.33438572,1.0,-2.1892176,0.026097119,6.537961,0.053311348
0.0,-2.5789335,-0.5807252,1.0,-4.021937,1.0,-0.27910805,2.0369725,3.5889626,1.0272726
0.0,-1.6525221,-0.41415095,0.0,1.612297,0.0,1.0810446,0.1589647,6.683077,-1.9894196
1.0,0.9575399,-1.1740121,0.0,1.8737326,1.0,0.9566382,0.047571123,8.828201,-1.8807553
0.0,-2.7966988,2.7797482,1.0,2.3500297,1.0,-2.351997,0.37706482,4.186513,1.5815245
0.0,-2.140165,0.467194,1.0,-0.026637435,1.0,-2.3270483,0.11088389,7.406645,-0.39898366
1.0,-0.02707006,-1.3865888,1.0,0.92464834,0.0,-0.9793208,0.85996646,5.582655,-0.42448533
0.0,-2.6617565,0.3760949,1.0,-1.3323601,1.0,-0.34602487,0.71680814,5.810408,0.74833316
0.0,-2.0053384,-3.0565622,1.0,-1.3690771,1.0,-0.76223874,3.9500287,6.4843245,0.09303127
0.0,-2.7387838,1.9774299,1.0,1.8832927,0.0,-1.6941109,-0.2922597,2.764055,0.55943894
1.0,0.27680153,-3.5301552,1.0,-1.7901695,0.0,-0.76929545,2.810834,3.3161364,1.5494912
0.0,-2.5478811,2.9536653,1.0,2.7639232,0.0,-1.8999503,1.6229744,1.715275,2.1275082
0.0,-0.45310152,0.6417049,0.0,0.8187046,1.0,0.2975486,1.9726654,9.469948,-2.5927904
0.0,-1.4202335,-1.9687443,0.0,-2.6212432,1.0,0.39808366,5.1369476,4.646317,-0.10112226
1.0,0.61473936,-0.044595957,0.0,1.9569162,1.0,0.009012446,0.0542382,4.5945835,0.15144336
1.0,-0.103008285,0.019465566,0.0,-1.122837,1.0,0.78854626,-0.102680445,6.02481,0.102511734
0.0,-2.1035786,1.2245843,1.0,0.7427758,1.0,-0.0980891,0.24822146,5.5903683,1.2170889
0.0,-1.3751688,-1.7153432,1.0,-0.05585003,0.0,-1.0411522,2.4670281,7.255636,-0.15704861
0.0,-1.5105888,2.5712852,0.0,0.44116437,1.0,-0.26005566,-0.19590116,3.3125257,0.528376
1.0,-0.35178447,-3.6190133,0.0,3.6197162,1.0,-0.74212545,0.18132287,3.2835116,0.6554698
1.0,0.6937911,-3.9125543,0.0,2.144156,0.0,-0.7114314,2.7128973,6.6010365,-0.4260149
0.0,-1.092236,-1.4015517,0.0,0.23785566,1.0,0.025587484,-0.08899164,6.345042,-0.301326
0.0,-1.6804602,-0.9738485,0.0,1.9119451,1.0,0.4612477,0.9488717,3.7430475,1.6708007
0.0,-1.8134059,0.7369,0.0,-2.1708384,0.0,0.7103867,1.9032707,3.282422,0.83204645
0.0,-2.4273088,-1.6260128,1.0,-2.9046173,0.0,-1.7232527,2.8686514,5.1157713,-0.3275714
0.0,-2.4771996,0.5148391,1.0,2.2681947,1.0,-2.0097187,-0.25303525,2.8697617,1.5753206
0.0,-1.8712406,1.6113026,0.0,-1.9389424,0.0,1.2384168,-0.11151624,6.1937165,-0.63929015
0.0,-1.4726382,1.8087881,0.0,2.2716813,1.0,0.9021427,0.66792756,2.3127458,0.70173645
1.0,-0.08832078,-0.62654436,1.0,0.17210537,1.0,-3.1984844,0.7472216,7.5820937,-0.18430199
1.0,-0.5436992,-2.4527159,0.0,-1.1678678,1.0,-0.57693624,0.16865921,9.623028,-2.9525251
0.0,-1.490246,-0.20446742,0.0,-1.9750693,1.0,-1.3399523,1.2438601,3.866764,1.1656251
1.0,0.2274845,-0.31557107,0.0,0.73012,1.0,0.4411975,0.47912982,7.6923637,-0.8427566
0.0,-2.36912,1.6072528,1.0,2.1798291,0.0,-1.2950425,2.3389528,4.114533,0.21883139
1.0,0.12721738,-0.5580604,0.0,-2.036481,1.0,0.46878085,-1.2731448,5.5875716,-0.04973319
0.0,-1.3033712,-1.7009094,1.0,1.6624725,1.0,-1.2954538,1.2215182,5.023777,1.3797596
1.0,-0.8340156,-3.8127537,1.0,-0.086803675,0.0,-3.0447168,0.68055165,8.940995,-1.809968
0.0,-3.1218643,-1.0209413,1.0,2.0303369,1.0,-1.2995739,0.7445817,3.7823913,1.6382582
0.0,-2.2890434,-0.5681622,1.0,-3.4997966,0.0,-2.8401804,2.485896,6.028169,0.44972968
1.0,-0.4087012,-2.4142175,1.0,-1.2147462,0.0,-2.8352294,1.8287505,8.260147,-1.1529877
1.0,0.8373194,-1.0400028,0.0,2.7871575,0.0,0.07249172,1.1015581,3.5235763,0.788211
1.0,-0.26947314,-0.74871993,1.0,1.6674018,0.0,-1.8435642,0.13047403,4.7627892,0.6709487
0.0,-1.4535012,1.7687776,0.0,2.142818,0.0,0.19576702,2.6385334,9.436869,-1.4454508
0.0,-1.9501758,-0.31376988,0.0,-2.0338795,1.0,-1.1608789,2.5566769,3.6281784,0.8341408
1.0,0.11606982,-1.0543584,0.0,0.8949397,0.0,-0.7009969,0.11696261,2.4563413,1.3729987
1.0,0.86352843,-0.50314355,0.0,-2.8691576,0.0,-0.18013331,1.9143918,1.9442294,1.018209
0.0,-3.2724576,-1.8234255,1.0,-4.389349,1.0,-0.8559173,5.894259,7.8063717,-1.3737776
0.0,-2.2522616,1.6765442,1.0,3.4521568,1.0,-0.64773595,0.90641236,1.0020142,0.95012563
1.0,0.6675121,-1.3028628,0.0,3.4183385,1.0,-0.107526034,2.9601796,8.016925,-1.6117224
0.0,-1.3630006,1.0735605,0.0,2.6923952,0.0,1.529162,0.45176393,3.6877189,1.0499148
1.0,-0.13287845,-2.0736578,0.0,-0.3380865,1.0,0.4108856,2.1310463,4.101759,0.8796282
1.0,0.21035093,-1.3832396,0.0,3.6411066,1.0,-0.13019952,1.0772821,4.2239165,0.29250252
1.0,1.1340266,-2.0895543,0.0,2.4667215,1.0,-0.45008063,-2.0090399,10.815877,-2.4680166
0.0,-1.7178478,-1.7858253,0.0,-3.5200276,1.0,0.10664385,3.399827,2.7992873,1.1794533
0.0,-2.096229,2.336136,1.0,0.46710736,1.0,-0.65526116,1.2535051,10.878756,-2.7898195
0.0,-3.01452,-0.9051185,1.0,0.8456223,0.0,-1.9367547,2.445583,1.9505343,0.9325442
1.0,0.4830672,-3.7444575,1.0,-2.4257693,0.0,-3.2545018,2.8843238,3.68933,0.8646998
0.0,-1.721039,0.9918462,1.0,-1.4681718,0.0,-1.8464773,2.0191364,4.4262304,0.36541626
0.0,-2.825108,1.1627191,1.0,-0.2975195,0.0,-2.6564937,1.6153805,4.268812,0.7348677
0.0,-1.7564926,2.0384004,1.0,0.5469502,1.0,-1.7615963,1.9136243,8.393999,0.4314661
0.0,-2.8176227,0.8781685,1.0,2.8558843,1.0,-2.1969728,1.426991,0.5031786,0.48300785
0.0,-1.3976365,0.30522686,1.0,0.9602251,1.0,-3.313386,1.0662668,8.271519,-0.30906868
0.0,-2.867363,1.5663943,0.0,-0.24528438,1.0,0.31721592,1.4991924,5.693217,-0.4601487
0.0,-3.103361,-0.34417033,1.0,-1.8591104,0.0,-1.3624341,2.5197394,7.4728847,-1.0681441
1.0,-0.59013027,-2.6171203,1.0,1.8415232,0.0,-1.8281673,0.6889802,4.954219,0.24982016
0.0,-1.2451694,-0.20269781,0.0,4.581087,1.0,0.111838415,-0.21921682,1.2301388,0.74153745
0.0,-2.201187,0.39941671,1.0,-0.1196304,1.0,-2.3111517,0.4743988,6.51709,0.082107976
1.0,1.2949568,-1.1799067,0.0,0.4740461,1.0,-0.33293074,-0.14561236,4.0050535,0.06465942
1.0,0.65669626,-3.3905897,0.0,1.957237,0.0,0.866642,3.2401745,6.208489,-0.8737431
1.0,0.18634075,-0.9290349,0.0,0.51249266,1.0,-0.19511747,0.25338352,7.432037,-0.038742185
0.0,-1.5530407,0.82292616,0.0,0.76046914,1.0,0.9792253,1.5313587,8.087297,-1.352124
0.0,-2.2008796,3.7291985,1.0,0.4793465,1.0,-1.0793965,0.67728615,6.6234846,-0.02176338
1.0,1.3155483,-2.023046,0.0,-0.19525462,1.0,0.9494632,-0.0675413,8.84468,-2.6383553
0.0,-2.508904,-0.4743572,1.0,-1.6438303,1.0,-2.7841644,-2.3980436,5.2502995,0.8498331
1.0,-0.71647584,-3.4895606,1.0,-0.9039829,1.0,-1.0665113,2.8847575,10.837392,-2.7772827
1.0,0.36592203,-0.5374234,0.0,2.8683565,0.0,0.36905253,2.366764,3.8734725,-0.20048338
0.0,-2.5193548,-1.5259421,1.0,-0.46411955,0.0,-2.0841897,2.857238,6.0890346,0.30059057
0.0,-2.0306883,2.0696135,1.0,0.20037365,1.0,-2.5119033,1.2785093,4.680307,1.100116
0.0,-1.8250061,0.93788546,0.0,-2.2980218,1.0,0.77007246,0.20663834,4.0520344,0.418015
0.0,-1.6263655,0.5308409,0.0,-0.49072182,1.0,-0.78148496,1.4494125,5.4860563,0.867793
0.0,-1.3269544,-2.5110054,0.0,-2.938444,1.0,1.6726828,1.1376615,3.589467,1.0610149
0.0,-1.4958047,0.5000129,1.0,0.864627,0.0,-1.8556919,2.0726805,5.1707606,1.1412673
0.0,-2.3794923,-0.4638238,0.0,0.26501888,1.0,0.8438408,0.8497944,9.639735,-3.1205883
1.0,-0.45966485,-3.4445639,0.0,1.1517079,0.0,-0.66149646,2.9445794,9.025741,-2.092621
1.0,0.886221,-0.44807398,1.0,-0.8424705,0.0,-1.3016844,0.40824813,6.22647,0.096515745
0.0,-1.6666454,0.5190018,1.0,3.5376987,0.0,-2.3309004,0.0027831793,6.2665386,-1.4152664
1.0,-0.7449529,-3.2223248,0.0,1.0576494,0.0,-0.46658814,0.79129654,7.915548,-1.5851359
1.0,0.78552395,-3.9600418,1.0,-2.5626616,0.0,-0.7011219,2.261465,6.8021307,-0.35062942
0.0,-2.1877959,1.0282304,0.0,1.6165407,0.0,0.6191212,1.086424,6.533057,-1.0277916
0.0,-0.9304626,2.2557583,0.0,0.3478604,1.0,-0.95007944,-0.4153434,7.5153956,-1.4662056
0.0,-2.7635622,-0.37937576,1.0,-1.7396479,0.0,-2.3695176,2.6052713,11.836384,-3.1004398
0.0,-2.0922544,1.4035745,0.0,1.708161,1.0,-1.1384767,0.49553728,5.9930215,-0.2444099
1.0,0.6899277,-0.99895597,1.0,1.5632949,0.0,-0.3928157,1.0894381,4.8426666,-0.090595886
1.0,-1.4991733,-2.8333578,1.0,1.2442847,0.0,-2.4369075,1.0091642,6.749515,0.4133466
1.0,-0.16225982,-0.8276625,0.0,-0.29010993,1.0,0.26951066,1.1414936,4.30013,1.0629907
1.0,0.5118579,-1.066551,0.0,1.2767549,0.0,0.8637343,1.41681,7.342808,-1.4425652
0.0,-1.8486792,1.9802628,0.0,3.3341575,0.0,-0.3982836,2.375936,1.5284419,0.7302228
0.0,-2.3946648,0.2171687,1.0,-0.84836864,1.0,-2.0071232,1.8685598,3.3717167,0.5912889
1.0,-1.0175731,-1.6669072,1.0,0.8664533,0.0,-1.0496516,1.0104967,4.5159254,0.57151914
0.0,-2.2129683,-0.89762574,1.0,-1.830288,1.0,-2.3312473,2.97259,5.7898526,0.30111605
1.0,-0.53174996,-3.737535,1.0,-2.811214,0.0,-1.8279998,2.8691492,4.219952,-0.07912451
0.0,-1.8669695,1.2951391,0.0,-0.27026665,1.0,0.8173062,1.1008068,6.3234925,-0.3940822
1.0,0.20206648,-1.233337,0.0,1.7442472,1.0,-0.083495006,2.8879635,6.0327144,-1.2250229
1.0,0.4603061,-0.16040969,0.0,0.2232683,1.0,0.48104408,1.2920263,4.074685,-0.32371283
0.0,-1.890626,1.0666162,0.0,0.5576267,0.0,-0.19991595,-0.8138866,11.884043,-3.979896
0.0,-1.7433375,0.3476312,0.0,-2.6781383,1.0,-0.41893333,1.9941058,8.920616,-2.3652265
0.0,-2.4851785,-0.09377375,1.0,1.4747984,0.0,-3.3936446,0.5922903,7.2004576,-0.17699474
0.0,-1.8733934,0.22819665,0.0,-0.633706,1.0,-2.4402056,0.6485554,6.6607814,-0.16587493
0.0,-1.7799757,0.8609344,0.0,1.7816646,1.0,0.1919173,-0.21133381,7.3002577,-0.40728375
0.0,-1.8182304,-0.08393213,0.0,-0.6611705,0.0,-0.086406365,-2.477344,3.9275274,1.247688
1.0,0.66090196,-0.94284827,0.0,-1.0675299,1.0,-0.11401063,0.4124431,1.5635781,-0.4799134
0.0,-2.2831721,1.7316251,0.0,-0.044118643,1.0,-0.42125553,0.5854022,2.867414,0.6836746
1.0,-0.66945755,-1.7678531,0.0,3.0005116,0.0,-0.58614045,-0.7163049,5.8174143,-0.30373302
0.0,-1.6795986,-0.3015446,0.0,1.0069288,1.0,-0.263682,2.271068,4.5042353,0.66264254
1.0,-0.80606824,-2.5758364,1.0,-1.229636,0.0,-1.4893322,1.6914415,5.6625123,0.5806445
0.0,-2.0998285,0.55930126,0.0,2.6546814,0.0,2.149483,2.1407826,3.7250438,1.0260713
0.0,-2.68062,0.022133827,1.0,0.413916,0.0,-2.0629776,3.0845702,5.817654,0.8126137
1.0,-0.057750728,-3.356922,1.0,1.4980228,0.0,-2.5115776,-0.91533124,8.061014,-1.217164
0.0,-1.8287925,0.9161253,1.0,2.6728303,0.0,-1.6081805,1.5906224,2.23995,1.1453173
0.0,-2.8511078,1.089814,1.0,-0.5780811,0.0,-2.381229,0.5564736,10.561855,-2.6332693
1.0,-0.25545752,-0.37291455,1.0,2.3800554,0.0,-2.5569155,1.6348251,4.970446,-0.4261676
1.0,0.10219842,1.4156427,1.0,0.32494003,0.0,-3.3154805,0.13369155,4.9652185,0.18393984
1.0,0.6060028,-1.0479279,0.0,1.0973396,0.0,-0.45776093,1.31071,7.267889,-0.57993317
1.0,0.09178592,-2.0084875,0.0,3.6132255,1.0,0.0124376565,0.52847147,2.5174534,0.60515535
0.0,-2.0533042,0.5107496,0.0,2.8544059,0.0,0.19364446,1.7284813,5.3721557,-0.3571049
0.0,-1.9817361,-2.0537887,1.0,-0.85479826,1.0,-1.9056923,2.9010084,3.9318278,1.0347575
1.0,0.10102321,-1.8769562,0.0,-2.3152604,1.0,0.09026234,1.3496269,2.4586008,1.1924177
0.0,-2.221612,0.47445694,1.0,-2.022779,1.0,-3.2736669,-0.6131393,8.202361,0.41481376
1.0,0.5054696,-2.7904341,0.0,-1.2554958,1.0,-0.93944263,1.4858553,3.2045295,0.2466903
0.0,-2.6747766,1.1366303,0.0,0.24407926,1.0,-0.3495317,3.1097925,4.107955,2.081432
1.0,0.23518082,-2.009186,0.0,0.88680977,0.0,-0.2660748,1.9859737,7.46442,-0.40002775
0.0,-2.629356,-2.7308862,1.0,-4.0956116,0.0,-2.4044383,5.0761786,1.3150036,1.3300004
1.0,0.1867733,-1.7321692,1.0,0.08648831,0.0,-2.9179802,3.1304512,5.370975,0.27565166
0.0,-1.226862,-1.1081161,0.0,2.4488447,1.0,-0.44035548,1.2925764,5.325977,0.11580899
1.0,-0.24218048,-1.6643984,1.0,4.5617256,1.0,-1.8819754,1.011288,2.5019085,0.7576076
0.0,-1.5169668,-0.896743,0.0,0.49482414,0.0,0.8724552,1.6845069,5.64056,-0.768191
0.0,-1.6314049,1.7447557,0.0,1.3909062,1.0,-0.9412111,-0.25281036,3.4868054,0.94302166
0.0,-1.897339,-0.12259799,1.0,0.96939796,0.0,-1.3649247,2.2102304,3.7162952,0.17913169
1.0,0.5213384,-2.804586,0.0,0.66144884,1.0,-0.054810762,0.024069667,6.488858,-0.4769098
0.0,-1.6842071,0.30359006,0.0,1.2038665,0.0,-0.025188908,2.3385584,7.652958,-0.7070092
0.0,-2.4123962,0.79388756,1.0,-0.74891716,0.0,-2.9339054,-0.3286528,5.658317,0.23251349
0.0,-2.1855333,-0.09161529,1.0,-0.3878416,0.0,-1.5770861,1.3662708,8.572094,-0.6007486
0.0,-3.0254917,1.5397747,1.0,1.2523477,0.0,-1.849782,3.546463,9.328468,-1.7273757
0.0,-2.298294,1.0814576,1.0,-0.5838614,1.0,-1.4066279,-0.011433601,4.501383,0.7368704
1.0,-1.0379198,1.5201366,1.0,-0.5993812,0.0,-1.8255473,-1.3991185,4.1404357,0.74194396
0.0,-1.7230605,1.1992102,0.0,0.714375,1.0,0.3118534,2.8198204,7.8541846,-0.7247095
0.0,-3.053398,0.32721108,1.0,2.3441038,0.0,-2.9804292,0.7163117,-0.1179018,0.5967711
0.0,-2.3136938,-0.2657364,1.0,2.6601715,1.0,-1.9762485,1.3046266,6.920273,0.69944537
1.0,-0.5664271,0.32139254,1.0,1.1740587,1.0,-0.30869055,0.18467534,6.3177357,0.11777735
1.0,0.03669762,-0.58625114,1.0,-2.893714,0.0,-0.3868507,1.1417478,4.6140966,-0.49537003
1.0,-0.43825608,0.5294337,1.0,-1.9717333,0.0,-2.8234074,1.3739271,6.0842514,0.60501826
0.0,-2.3948781,0.807011,0.0,-0.111893594,0.0,0.517635,0.56110543,6.9104404,0.028879702
1.0,-0.33217278,2.318139,1.0,-1.7597318,0.0,-3.1515174,2.4627743,7.3052406,-0.20809133
0.0,-2.0438426,-1.2208865,1.0,-0.04445511,0.0,-0.43089104,0.8149524,6.3668685,-1.014997
1.0,-0.16881241,-2.7150574,1.0,-2.9918995,0.0,-2.0053186,1.2076771,4.2877693,0.44026583
0.0,-2.2800896,1.8981774,1.0,-1.0478017,0.0,-0.99859005,1.1021694,8.245779,-1.4310229
0.0,-2.4509397,-1.4043748,0.0,-2.7141657,1.0,2.1229856,3.1728408,3.5706732,1.2217209
0.0,-2.093158,1.5286148,1.0,3.8754544,1.0,-2.7171776,2.7209787,0.518893,0.2783183
0.0,-3.3592057,0.4303174,1.0,-0.021129906,0.0,-2.3944645,2.929184,3.3021307,0.86523175
0.0,-1.8318735,1.1120219,0.0,4.4045577,0.0,0.10488291,1.4428284,4.466707,0.29102373
1.0,1.2021396,-2.5320108,0.0,2.3392646,0.0,-0.3701524,0.98414195,4.170348,0.020426989
0.0,-1.5738018,1.2492921,0.0,-1.3858852,1.0,-0.0262793,2.4193778,6.5110765,-0.4002566
1.0,-0.15620503,-0.60786045,0.0,-0.1691395,1.0,0.62692225,1.7158926,5.7180014,-0.100170635
0.0,-2.6850333,0.789729,1.0,-0.33984888,1.0,-2.6801047,1.5884438,6.901971,0.28837472
1.0,-0.060658455,-3.4107704,0.0,-1.9535767,0.0,-0.5154606,1.7979734,5.0903473,0.25053957
1.0,0.3562798,-2.3136363,0.0,-0.6542469,1.0,1.7708886,2.5600562,4.3261285,0.09076582
1.0,-0.77740467,-3.8243515,1.0,-1.3320597,0.0,-2.3622737,1.528193,4.0238943,0.5765754
1.0,0.4467553,-3.6634738,0.0,-1.107285,1.0,-0.57597494,1.4372814,5.7942657,0.17274392
0.0,-2.954287,-1.0694788,1.0,-1.2574517,0.0,-1.305264,3.0545952,7.3005023,-0.000252679
0.0,-2.31913,1.2025256,0.0,0.8734946,1.0,-0.5297877,0.7509355,8.57841,-1.038877
1.0,0.9784651,-2.2219615,1.0,1.1332388,0.0,-1.6886253,1.2560858,5.2372293,-0.45298207
0.0,-2.6075113,-0.6234942,1.0,-1.7051814,1.0,-3.2504416,0.4208157,7.1945944,0.93750453
1.0,-0.08966079,-2.4535737,0.0,1.7555397,0.0,0.5182209,1.6311729,4.99254,-1.0730293
0.0,-1.8878254,3.005297,1.0,0.3157033,0.0,-2.2974353,-0.5494305,4.717883,0.28187162
1.0,-0.16490851,-4.660081,0.0,-0.20363986,1.0,-0.180303,4.5357113,3.8283787,1.6906385
0.0,-1.9091873,0.9229591,0.0,0.9655097,1.0,-0.7678476,2.3558502,5.8961773,1.2430017
0.0,-1.2350383,2.0607898,0.0,1.7989347,0.0,-1.3064687,1.7452894,6.6236687,-0.3568239
0.0,-2.4086258,0.8822984,1.0,2.2738142,0.0,-0.98512346,2.0301776,8.5619135,-1.9248164
1.0,-0.12683707,-1.9079633,1.0,0.6699803,0.0,-2.240537,-0.12297356,2.8016279,1.0268574
0.0,-2.1793299,0.77624655,1.0,-1.6916969,1.0,-2.1413875,-0.30646157,8.48148,0.030162036
0.0,-1.2429874,0.64813834,0.0,1.226772,1.0,-1.0562774,1.7504869,9.26647,-0.634745
1.0,-0.6224357,-3.2873993,1.0,-0.76851183,0.0,-2.0356052,1.0086467,5.350134,0.05022058
0.0,-3.139501,0.58321226,1.0,0.19970302,1.0,-3.437833,2.1141832,5.7150445,0.9449156
1.0,-0.11102967,-1.0933993,0.0,2.636117,1.0,0.6477939,2.1772976,5.6545887,-1.0377338
1.0,-0.115707204,-3.4407928,1.0,0.30113828,0.0,-1.6553308,2.9431257,8.997911,-2.3913302
0.0,-2.2415628,0.69769657,1.0,0.52294254,1.0,-0.6770396,0.9652271,7.5049534,-0.62477446
1.0,0.3223944,-1.894315,0.0,-1.9735143,0.0,0.6851292,1.8915766,5.7815866,-1.979463
0.0,-1.557628,2.1795814,1.0,-2.4987273,0.0,-3.0314598,2.8233433,7.846858,-0.30585074
1.0,-0.33217418,-0.6724526,1.0,-0.2642458,0.0,-2.1324556,0.5213578,5.6804113,0.5239143
0.0,-1.8886846,-3.6786244,1.0,-3.3956263,0.0,-3.1852882,5.13547,5.347006,0.15546772
1.0,-0.22403988,-1.9089772,0.0,1.2924004,1.0,1.1777322,3.7295623,7.523516,0.027054906
1.0,0.82000524,-1.4739684,0.0,-1.9008701,1.0,0.68268216,-0.64648926,2.1862295,0.7747742
0.0,-1.613442,1.4461062,1.0,3.238284,0.0,-0.87948257,1.8552365,4.7693396,0.8475266
1.0,-0.6338721,-2.0941205,1.0,0.31282237,0.0,-1.918267,-1.1055108,6.632036,0.37396437
0.0,-3.2332969,1.0760088,1.0,3.0833216,0.0,-2.882841,0.21261209,2.7223744,1.2729574
0.0,-2.5337415,-2.0092468,0.0,-3.8974714,0.0,0.87056476,6.1489663,3.387567,1.3229188
0.0,-0.79009557,1.6603689,0.0,-0.95057607,1.0,-0.1710898,1.7086539,9.329076,-1.67633
1.0,0.5780703,-2.304338,0.0,1.973567,0.0,-0.24600965,-0.55888534,4.2201304,0.00015491247
0.0,-2.4220967,1.8422856,1.0,0.25547183,1.0,-2.0888858,1.7609918,4.6921945,0.30644602
0.0,-1.4857925,-1.0628507,0.0,-0.9295391,0.0,0.48401016,2.0996675,11.250105,-3.8392901
1.0,-0.48694348,-1.7216245,1.0,1.0010237,0.0,-3.2899032,1.5288646,4.7976,0.74492955
0.0,-1.7394128,0.54469013,0.0,1.3777912,1.0,1.6943529,0.6626954,8.954522,-1.2006633
0.0,-1.309737,0.42643428,0.0,3.9473062,1.0,0.09731426,0.51746213,4.6707206,0.14436558
0.0,-2.2278228,-0.8475372,1.0,0.07889539,0.0,-1.2780826,-0.36458945,6.3332343,1.1328572
1.0,-0.23520775,-3.4610848,0.0,2.7474866,1.0,-0.6927834,-0.4037969,6.7742014,-0.755625
1.0,-0.38589078,-2.3094213,0.0,-1.6947755,1.0,1.6464523,1.4457357,7.282014,-0.39184886
0.0,-2.016032,0.17821844,0.0,1.6418588,1.0,0.2444371,0.3759306,8.72459,-1.4643832
0.0,-2.164615,0.9093103,0.0,-0.16898459,1.0,-0.2712554,2.1493013,6.253488,-0.30449146
1.0,-0.3874392,0.07558608,0.0,2.65258,0.0,0.882658,0.6974982,2.6375756,0.02480787
1.0,-0.1772041,-2.0775893,0.0,-2.4747176,0.0,0.7891469,1.2235057,5.3552246,-0.1302038
0.0,-1.7106798,1.4745314,0.0,0.58887434,1.0,0.6642883,1.7734865,6.963061,-0.9384813
1.0,0.3917879,-2.0774233,0.0,2.3135164,0.0,1.0719143,0.6299794,4.5907564,0.8548952
0.0,-1.8123255,1.3895764,0.0,3.9275193,1.0,1.2055104,0.88546026,2.819728,1.1745622
1.0,-0.63243115,-0.28971577,0.0,-0.4360516,0.0,0.10485415,-0.92269003,5.6575813,-0.89361346
1.0,0.14167587,-4.6287327,0.0,-0.38902244,0.0,-1.9030647,1.6148641,8.249396,-1.9221058
1.0,-0.20436773,-0.8238737,0.0,1.531663,1.0,1.0892053,0.84058076,4.768235,-0.083208516
0.0,-1.4897778,1.0925808,0.0,2.4082427,1.0,0.21385297,0.8652011,5.169547,1.2391905
1.0,-0.45096874,-2.1907768,0.0,0.69562227,0.0,0.7089352,0.8188633,4.3733892,-0.111638635
0.0,-2.0841854,0.52855885,1.0,1.3072137,1.0,-1.2827278,3.1400537,6.409237,0.11849089
0.0,-2.560791,-1.5808291,0.0,-2.0422494,0.0,-0.27381122,3.0724053,1.8946466,1.3757331
1.0,-1.0426872,-0.13629615,1.0,-0.92845535,0.0,-0.8126012,2.5015137,6.5549746,0.6477431
0.0,-2.0711842,1.7870882,1.0,0.6962168,1.0,-2.8434188,1.4168446,10.348269,-2.4792922
0.0,-2.3475351,0.74365836,1.0,-0.5673363,0.0,-1.4339839,-0.37932765,5.8784175,0.52779764
0.0,-1.9269587,-0.64338106,1.0,3.4205542,0.0,-3.1575162,1.927012,4.8730288,0.3376078
1.0,-0.2773463,-3.5651443,1.0,-2.3823693,0.0,-3.6589289,3.02778,5.2257915,0.62010294
0.0,-2.555427,2.7086725,0.0,1.0646996,1.0,2.4216468,-1.2058427,8.694246,-1.1803498
0.0,-2.4083602,1.052958,0.0,-0.22268957,1.0,0.31593704,0.65656936,7.0734634,-0.21617988
