,x1,x2,x3,x4,y
2812,1.0,0.5307679,1.0,2.5934272,1.0
2813,1.0,0.4181079,1.0,2.1584418,1.0
2814,1.0,-0.44477782,1.0,2.6287255,1.0
2815,1.0,0.38965237,1.0,3.0289488,1.0
2816,1.0,-0.22939569,1.0,2.299334,1.0
2817,1.0,-1.9550211,1.0,-0.0309961,0.0
2818,1.0,-0.7964886,0.0,1.5385833,0.0
2819,1.0,0.70309645,1.0,3.6617684,0.0
2820,1.0,-0.107117325,1.0,3.152513,1.0
2821,1.0,-0.94458187,1.0,0.3213085,0.0
2822,1.0,1.3777685,1.0,3.1219356,1.0
2823,1.0,1.7745558,1.0,3.8084552,1.0
2824,0.0,-1.8480545,0.0,-1.0157924,0.0
2825,0.0,-0.32028496,0.0,-1.7477626,0.0
2826,1.0,0.13930598,1.0,3.0474567,1.0
2827,0.0,1.7812096,0.0,0.78145194,1.0
2828,1.0,0.56263274,0.0,1.482232,1.0
2829,1.0,-0.51386625,1.0,0.058928013,0.0
2830,1.0,-0.092737556,1.0,1.6746205,1.0
2831,1.0,-0.15088,1.0,2.2853944,1.0
2832,1.0,1.0756298,1.0,3.9335155,1.0
2833,1.0,1.4448999,1.0,1.547057,1.0
2834,1.0,-0.6561884,1.0,2.2236984,1.0
2835,1.0,-1.9475864,0.0,-0.4948653,0.0
2836,0.0,-0.4501082,0.0,-0.68125296,0.0
2837,1.0,-0.7105006,1.0,2.9222353,1.0
2838,1.0,1.4641777,1.0,3.7923796,1.0
2839,1.0,0.6736878,0.0,2.1310759,1.0
2840,1.0,-0.017287578,1.0,2.120763,1.0
2841,0.0,1.2233738,1.0,1.2823591,1.0
2842,1.0,0.5971533,1.0,2.271011,1.0
2843,1.0,-0.25102803,0.0,1.4068972,1.0
2844,0.0,-0.2960925,1.0,-0.5760044,1.0
2845,1.0,2.675933,1.0,4.0650187,1.0
2846,1.0,-0.7768869,1.0,1.470226,1.0
2847,1.0,-1.0498183,1.0,1.7557425,1.0
2848,1.0,0.83336246,1.0,2.6098607,1.0
2849,1.0,-0.9576837,1.0,1.5383952,0.0
2850,1.0,-1.4562738,1.0,-0.13366967,1.0
2851,1.0,1.5045546,1.0,2.3554597,1.0
2852,1.0,1.5327302,1.0,2.8580456,1.0
2853,0.0,-1.5872287,0.0,-3.456829,0.0
2854,0.0,1.177882,1.0,2.9002905,1.0
2855,0.0,-1.8261818,0.0,-1.4475431,0.0
2856,1.0,-0.6906735,1.0,0.4597938,0.0
2857,0.0,0.7192116,1.0,1.5008683,1.0
2858,1.0,-0.42074233,1.0,2.7133949,1.0
2859,0.0,-0.08481113,1.0,-1.1807127,1.0
2860,1.0,-0.15314777,1.0,1.4719911,1.0
2861,0.0,0.5445218,1.0,2.1827672,1.0
2862,1.0,-0.7203793,0.0,0.7306721,0.0
2863,1.0,-2.0679123,0.0,-0.029711008,0.0
2864,0.0,-0.3471709,1.0,-0.94875544,0.0
2865,0.0,0.54165775,1.0,2.5007415,1.0
2866,1.0,0.06580436,0.0,1.119034,1.0
2867,1.0,-0.7979384,0.0,-0.4021834,1.0
2868,1.0,-1.5056001,0.0,0.5905689,0.0
2869,1.0,4.4403753,1.0,6.0672135,1.0
2870,1.0,0.18490075,1.0,2.9449196,1.0
2871,1.0,0.01732117,0.0,1.6224816,1.0
2872,1.0,1.2530117,1.0,3.8136036,1.0
2873,0.0,0.013509877,1.0,-0.5718788,0.0
2874,1.0,-0.52221453,1.0,1.2384232,1.0
2875,1.0,-0.037696827,1.0,0.62227285,1.0
2876,1.0,-0.120982386,0.0,1.3810477,0.0
2877,1.0,-0.32629234,1.0,1.8428721,1.0
2878,1.0,0.5852295,0.0,1.911235,1.0
2879,0.0,0.34869006,1.0,0.69520646,1.0
2880,1.0,0.8438148,1.0,2.4860766,1.0
2881,0.0,0.44496056,1.0,0.22148418,1.0
2882,1.0,-0.93866616,1.0,0.70204127,0.0
2883,1.0,-0.7603703,0.0,0.67048925,0.0
2884,1.0,-0.635381,1.0,2.5112538,1.0
2885,1.0,1.9381833,1.0,5.2893925,1.0
2886,1.0,0.6154454,1.0,2.691282,1.0
2887,1.0,-0.02318055,0.0,-0.42350596,1.0
2888,0.0,-1.1219587,0.0,-0.9136765,1.0
2889,1.0,1.4170933,1.0,2.0153096,1.0
2890,1.0,-0.20316082,1.0,2.428984,1.0
2891,1.0,0.7395141,0.0,2.6319387,1.0
2892,1.0,0.8134013,1.0,4.2967143,1.0
2893,1.0,-1.315191,1.0,0.19853082,0.0
2894,0.0,-0.96960527,0.0,-0.37709856,0.0
2895,1.0,2.1401825,1.0,4.4750957,1.0
2896,0.0,-1.1331738,0.0,-0.86175907,0.0
2897,1.0,0.89971036,1.0,3.4078074,1.0
2898,1.0,0.012117879,1.0,3.3102076,1.0
2899,1.0,0.86846733,0.0,1.0468714,1.0
2900,1.0,0.023622405,0.0,0.5742223,1.0
2901,0.0,-0.29986608,0.0,1.0131652,1.0
2902,1.0,0.83679897,1.0,3.6426742,1.0
2903,0.0,-1.5065014,0.0,-1.2343453,0.0
2904,0.0,1.0636499,1.0,0.3329445,1.0
2905,0.0,-0.13788202,1.0,2.0957408,1.0
2906,1.0,0.33662885,1.0,1.4514831,1.0
2907,0.0,-0.049617376,0.0,1.2968318,1.0
2908,1.0,-0.070462316,1.0,1.3196183,1.0
2909,0.0,-0.24417545,1.0,-0.50439966,0.0
2910,0.0,-2.2414017,0.0,-2.8737428,0.0
2911,0.0,1.273053,1.0,2.7867677,1.0
2912,0.0,-0.11651099,0.0,-1.0390763,1.0
2913,1.0,-0.65186054,1.0,0.91515994,1.0
2914,1.0,-0.16046529,1.0,3.6357665,1.0
2915,1.0,-0.5144194,1.0,1.3979294,1.0
2916,1.0,0.9928577,1.0,4.099799,1.0
2917,1.0,0.010110534,1.0,1.3151386,1.0
2918,1.0,0.7043581,0.0,1.2782526,1.0
2919,1.0,-0.72565013,0.0,1.5450268,1.0
2920,1.0,-0.117801055,0.0,1.1593047,1.0
2921,1.0,1.6958231,1.0,4.553007,1.0
2922,1.0,-2.684237,0.0,-2.853664,0.0
2923,1.0,-1.2914649,0.0,-0.6207806,0.0
2924,1.0,0.29597074,0.0,1.535853,1.0
2925,1.0,1.4907902,1.0,2.0565333,1.0
2926,1.0,1.0190496,1.0,1.509291,1.0
2927,1.0,-0.94026446,1.0,1.9919531,1.0
2928,1.0,-1.2359142,0.0,-1.3829232,0.0
2929,1.0,0.19734557,1.0,3.0959587,1.0
2930,1.0,-1.711222,0.0,-0.8053408,0.0
2931,1.0,-0.9465269,1.0,1.7003787,0.0
2932,1.0,-2.4640214,0.0,-1.8681566,0.0
2933,0.0,-1.8268613,0.0,-1.595926,0.0
2934,0.0,-0.63136864,0.0,-0.47774827,0.0
2935,1.0,-0.8409825,0.0,-0.15780964,0.0
2936,1.0,-0.4593065,1.0,1.9782169,1.0
2937,1.0,-0.44619676,1.0,0.15924299,0.0
2938,1.0,0.96134174,1.0,2.8950775,1.0
2939,0.0,0.8138946,1.0,0.6873828,1.0
2940,1.0,-0.65704453,1.0,0.78054094,0.0
2941,1.0,0.79212,1.0,4.1437516,1.0
2942,1.0,-0.018370952,0.0,0.7148808,1.0
2943,1.0,-0.2834115,1.0,0.85681164,1.0
2944,1.0,-1.4827554,1.0,0.8482015,1.0
2945,0.0,-0.32007757,0.0,-0.34367642,0.0
2946,1.0,-0.646463,1.0,2.040849,1.0
2947,1.0,-2.4217875,0.0,-0.20003605,0.0
2948,1.0,-0.22632354,0.0,2.256078,1.0
2949,0.0,-0.8806461,1.0,0.15018344,0.0
2950,1.0,0.14254758,0.0,0.5562751,1.0
2951,0.0,-0.15887427,1.0,2.4736001,0.0
2952,1.0,1.2718819,1.0,3.956977,1.0
2953,1.0,0.18632233,1.0,2.8811193,1.0
2954,0.0,-0.10539402,0.0,-0.9964655,1.0
2955,1.0,-0.5801312,1.0,2.5344706,1.0
2956,0.0,-0.56982577,1.0,2.0973837,1.0
2957,1.0,3.836694,1.0,6.4404354,1.0
2958,1.0,-0.6285508,1.0,1.7322283,1.0
2959,0.0,0.7330934,1.0,2.4961214,1.0
2960,1.0,0.77378416,1.0,3.425429,1.0
2961,1.0,0.52428037,1.0,1.1303382,1.0
2962,0.0,-0.35728395,1.0,2.2320986,1.0
2963,1.0,-0.38048768,1.0,2.2151046,1.0
2964,0.0,0.529975,0.0,1.0302911,0.0
2965,1.0,1.1684848,1.0,4.8232265,1.0
2966,1.0,-0.02135702,1.0,2.9386766,1.0
2967,1.0,-0.7483484,0.0,1.2282043,1.0
2968,0.0,1.1025729,1.0,1.3804202,1.0
2969,0.0,0.11814428,1.0,0.14476168,1.0
2970,0.0,0.06759318,1.0,1.7030263,0.0
2971,1.0,-0.77060014,1.0,1.0673606,1.0
2972,1.0,0.32159764,1.0,2.2909033,1.0
2973,1.0,-0.34340703,1.0,0.8798891,1.0
2974,1.0,-1.5607654,1.0,-1.0424601,0.0
2975,1.0,0.7073978,1.0,2.8018093,1.0
2976,1.0,1.5027527,1.0,2.541854,1.0
2977,1.0,-1.1073805,0.0,-2.3964272,0.0
2978,0.0,0.6641788,1.0,1.2580488,1.0
2979,0.0,-0.49886015,0.0,0.38204035,1.0
2980,0.0,0.57807237,0.0,0.9419745,1.0
2981,1.0,-0.6263944,0.0,0.5216723,1.0
2982,0.0,1.7016629,1.0,4.161433,1.0
2983,0.0,0.1540798,0.0,1.3737441,1.0
2984,1.0,-0.8787278,1.0,2.1125503,1.0
2985,1.0,-0.22268407,1.0,2.4839358,1.0
2986,0.0,0.18597233,0.0,1.5093327,1.0
2987,1.0,-1.8777653,0.0,0.29470336,0.0
2988,1.0,-0.8882928,0.0,0.31045645,1.0
2989,1.0,1.0738531,1.0,1.505684,1.0
2990,1.0,-0.38846755,0.0,1.9139941,1.0
2991,1.0,-1.8969281,0.0,-3.3461976,0.0
2992,1.0,-1.573242,1.0,1.5796162,1.0
2993,1.0,-0.520349,0.0,2.4989872,1.0
2994,1.0,0.90187603,1.0,2.2385972,1.0
2995,1.0,1.1784555,0.0,1.3971355,1.0
2996,1.0,-1.0081265,0.0,-2.3535419,0.0
2997,1.0,1.0467306,1.0,5.772376,1.0
2998,1.0,0.6278341,1.0,0.9289793,1.0
2999,1.0,1.2819895,0.0,1.5926338,1.0
3000,1.0,-0.65828085,1.0,0.22811043,1.0
3001,1.0,-0.5134438,1.0,1.4934827,0.0
3002,1.0,0.15076463,1.0,2.8431828,1.0
3003,1.0,0.6391303,0.0,1.9279463,1.0
3004,1.0,0.88892967,1.0,2.8193865,1.0
3005,1.0,-1.2486298,0.0,-0.26722297,0.0
3006,1.0,0.3648594,1.0,3.0122695,1.0
3007,1.0,-0.115841925,1.0,2.5620055,1.0
3008,1.0,-0.26828146,0.0,-0.20110112,0.0
3009,0.0,-0.85740906,0.0,-2.1263702,0.0
3010,1.0,1.4716259,0.0,0.6500956,1.0
3011,1.0,-1.1499306,0.0,0.87025726,0.0
3012,1.0,1.9338923,1.0,5.1187525,1.0
3013,1.0,-0.6800419,1.0,2.160111,1.0
3014,0.0,-0.8287684,0.0,-0.5422189,0.0
3015,0.0,-1.3898224,0.0,-1.0910702,1.0
3016,1.0,-1.6031915,0.0,-0.35118556,0.0
3017,0.0,-1.3334769,0.0,-2.3058488,0.0
3018,0.0,0.48229316,0.0,1.5240266,1.0
3019,1.0,1.3312584,1.0,3.3458955,1.0
3020,0.0,-0.7568667,1.0,-0.062091738,1.0
3021,1.0,-0.40119743,0.0,1.234121,1.0
3022,0.0,0.3891472,1.0,1.413323,1.0
3023,1.0,0.7045809,1.0,1.27418,1.0
3024,0.0,-0.8602907,0.0,-0.6846643,0.0
3025,1.0,-1.3800071,0.0,-2.2553995,0.0
3026,0.0,-1.12695,0.0,-1.9708245,0.0
3027,1.0,0.29265928,1.0,1.8838297,1.0
3028,1.0,-0.28498006,1.0,1.6018305,1.0
3029,1.0,0.18462028,1.0,2.9739356,1.0
3030,0.0,-0.35512406,0.0,-0.7968625,0.0
3031,1.0,0.21564896,1.0,1.2052094,1.0
3032,1.0,-1.5111614,1.0,-0.9620259,0.0
3033,1.0,0.5877616,1.0,3.0751314,1.0
3034,0.0,-0.7412184,0.0,-1.0499449,0.0
3035,1.0,1.4812272,1.0,3.318808,1.0
3036,1.0,-1.0220016,1.0,1.0178046,0.0
3037,1.0,-0.46569455,0.0,1.771213,1.0
3038,0.0,-0.32184166,0.0,-0.05993563,1.0
3039,1.0,-0.18195829,1.0,1.3714403,1.0
3040,1.0,-0.44276857,1.0,1.6209731,1.0
3041,1.0,0.55663115,1.0,4.682635,1.0
3042,0.0,0.7223211,0.0,1.2506175,1.0
3043,0.0,-0.22676839,0.0,0.16414393,0.0
3044,0.0,-2.0531058,0.0,-3.7244048,0.0
3045,1.0,0.55666554,0.0,2.7821016,1.0
3046,1.0,0.60931635,0.0,2.2933888,1.0
3047,0.0,-0.290344,0.0,0.51003164,1.0
3048,1.0,0.5489832,1.0,2.4722364,1.0
3049,1.0,0.5184662,1.0,2.1952908,1.0
3050,1.0,-0.17149092,1.0,1.640064,0.0
3051,1.0,-0.31227067,1.0,1.8592174,1.0
3052,1.0,-0.4251766,1.0,1.4732331,1.0
3053,1.0,0.500379,1.0,2.274972,1.0
3054,1.0,-0.433714,0.0,-0.5766827,0.0
3055,1.0,-0.32793137,0.0,-0.28886348,1.0
3056,1.0,0.5444303,1.0,3.3793745,1.0
3057,1.0,0.5889653,1.0,2.7601159,1.0
3058,1.0,-0.6209746,0.0,-0.06318021,0.0
3059,0.0,-0.75712675,0.0,-0.31150508,0.0
3060,1.0,-0.07551999,1.0,1.2768929,1.0
3061,0.0,-0.4676367,1.0,1.0188786,1.0
3062,1.0,1.4454006,1.0,3.9702287,1.0
3063,1.0,-0.5419069,1.0,0.5759379,1.0
3064,1.0,-0.30755505,0.0,0.31850308,1.0
3065,1.0,-0.20209444,1.0,1.5540509,1.0
3066,1.0,0.44707817,1.0,1.7466819,1.0
3067,0.0,-1.5391365,0.0,-0.45596683,0.0
3068,1.0,-1.6083404,0.0,-1.2535818,0.0
3069,0.0,-0.26852328,0.0,0.48838973,1.0
3070,0.0,1.2796742,1.0,1.3942032,1.0
3071,1.0,-1.3126597,0.0,-1.0060208,0.0
3072,1.0,-0.70119184,1.0,-0.05806744,0.0
3073,1.0,1.2122077,0.0,1.727741,1.0
3074,1.0,-0.8541618,1.0,0.53320813,0.0
3075,1.0,-0.5558805,0.0,0.42678982,1.0
3076,0.0,0.045120627,1.0,2.9884782,1.0
3077,1.0,0.5334304,0.0,2.437951,1.0
3078,0.0,0.062307492,1.0,2.7480688,1.0
3079,0.0,-0.91457367,0.0,-1.431298,0.0
3080,1.0,0.63841385,1.0,2.7679305,1.0
3081,0.0,-1.1518553,0.0,-1.8005364,1.0
3082,1.0,-0.041312315,1.0,0.06659627,0.0
3083,1.0,-1.0768995,0.0,-0.340647,0.0
3084,0.0,0.43177673,0.0,2.5350091,1.0
3085,1.0,0.046845272,1.0,2.0166678,1.0
3086,1.0,0.4541275,1.0,2.9797626,1.0
3087,0.0,-1.0038804,0.0,-0.34580904,1.0
3088,1.0,0.26652834,0.0,0.3194586,0.0
3089,0.0,-1.2421484,0.0,-1.668946,0.0
3090,1.0,0.349157,1.0,2.018403,1.0
3091,1.0,-1.5697478,1.0,-0.66816235,0.0
3092,1.0,0.22888082,1.0,1.100805,1.0
3093,1.0,0.1945355,1.0,1.6739247,1.0
3094,0.0,0.0820943,0.0,-0.31716746,0.0
3095,0.0,-1.5232468,0.0,-0.56052494,0.0
3096,1.0,-1.2554109,1.0,-0.87737954,0.0
3097,1.0,1.0644585,0.0,1.363305,0.0
3098,1.0,1.508277,1.0,2.0947146,1.0
3099,1.0,1.4538379,1.0,1.7579066,1.0
3100,1.0,-0.5113556,0.0,3.0231903,1.0
3101,1.0,-0.37008354,0.0,0.19623923,1.0
3102,1.0,0.836366,1.0,3.4218764,1.0
3103,0.0,0.31541514,0.0,-0.32831407,0.0
3104,1.0,1.3364521,1.0,3.7426233,1.0
3105,1.0,2.2751145,1.0,4.643469,1.0
3106,0.0,0.19523215,0.0,0.58446586,0.0
3107,0.0,-0.88164765,0.0,-3.3220031,0.0
3108,0.0,0.09914554,1.0,-1.0013741,0.0
3109,1.0,0.9400616,1.0,3.4018517,1.0
3110,1.0,0.42123282,1.0,1.4983547,1.0
3111,1.0,0.222257,1.0,1.7664984,1.0
3112,1.0,1.13836,1.0,4.382625,1.0
3113,1.0,0.78506243,1.0,2.7641032,1.0
3114,0.0,-1.0389837,0.0,-2.383008,0.0
3115,1.0,0.8171309,1.0,4.187728,1.0
3116,0.0,0.099613525,1.0,1.0051595,1.0
3117,0.0,-0.021248112,1.0,0.13368934,1.0
3118,1.0,-1.4423623,1.0,0.9613318,0.0
3119,0.0,0.13985117,0.0,-0.6899875,1.0
3120,1.0,1.0037669,1.0,0.3264196,1.0
3121,1.0,0.10358641,1.0,3.1187158,1.0
3122,0.0,-1.5077846,1.0,-1.2808068,0.0
3123,1.0,-1.2257483,0.0,0.5670899,1.0
3124,0.0,1.3253788,1.0,3.062748,1.0
3125,0.0,1.1806824,0.0,2.0120099,1.0
3126,0.0,-1.6116083,0.0,-2.108245,0.0
3127,1.0,0.0029981164,1.0,1.6746819,1.0
3128,0.0,-1.1143832,0.0,-0.6857606,0.0
3129,1.0,-1.1188183,1.0,-1.9429717,0.0
3130,0.0,-1.1713767,0.0,-1.7775362,0.0
3131,0.0,0.8031703,0.0,0.77478343,1.0
3132,1.0,1.5355613,1.0,3.2135487,1.0
3133,0.0,-0.7172491,0.0,-0.41460598,1.0
3134,1.0,-0.27760434,1.0,2.3226826,1.0
3135,0.0,-0.90104043,0.0,-1.9535762,0.0
3136,1.0,0.6411281,1.0,4.402842,1.0
3137,1.0,0.13100809,1.0,0.8991728,0.0
3138,1.0,-0.47192234,0.0,-0.90622133,0.0
3139,1.0,-0.04076055,1.0,2.3115523,1.0
3140,1.0,-1.105844,0.0,-1.0792459,0.0
3141,1.0,-0.35401878,1.0,2.2794275,1.0
3142,1.0,-0.22590877,1.0,0.40327358,0.0
3143,1.0,0.56393796,1.0,2.5818362,1.0
3144,1.0,-0.7933721,1.0,0.18657005,1.0
3145,0.0,0.46370268,1.0,2.4206994,1.0
3146,1.0,-0.7983859,1.0,1.7405341,1.0
3147,1.0,-1.2026515,1.0,0.63280284,1.0
3148,0.0,-0.89845854,0.0,-1.2931209,1.0
3149,0.0,0.4343042,1.0,3.247352,1.0
3150,1.0,-0.43995896,1.0,-0.010769606,0.0
3151,0.0,-1.2258512,0.0,-1.6999761,0.0
3152,1.0,-0.36382172,1.0,1.8159974,1.0
3153,0.0,-0.6683266,0.0,-2.4205866,0.0
3154,0.0,-0.89144874,0.0,0.03226143,0.0
3155,0.0,-0.3592382,1.0,0.04426527,0.0
3156,1.0,-0.37590402,0.0,2.777603,1.0
3157,1.0,-0.009742003,1.0,2.6801374,1.0
3158,1.0,0.31526017,1.0,2.9217944,1.0
3159,1.0,-1.9727621,1.0,-0.15030831,0.0
3160,1.0,0.26235795,1.0,2.6956763,1.0
3161,1.0,0.17059606,1.0,1.8613181,0.0
3162,0.0,-1.2633647,0.0,-1.342389,0.0
3163,0.0,-0.6425771,0.0,-1.4022343,0.0
3164,1.0,1.177992,1.0,3.7119565,1.0
3165,1.0,0.3420656,1.0,3.8083992,1.0
3166,1.0,-1.1824744,0.0,-1.1977895,0.0
3167,1.0,-0.34495142,1.0,0.7626729,1.0
3168,1.0,1.9900664,1.0,4.645153,1.0
3169,0.0,1.4992466,1.0,2.2997918,1.0
3170,0.0,0.19542742,1.0,1.5017848,1.0
3171,1.0,-0.5717815,0.0,0.44650382,1.0
3172,0.0,-0.8087847,1.0,1.0406206,1.0
3173,1.0,0.90391034,1.0,5.4978085,1.0
3174,0.0,-0.24536042,0.0,0.31166947,1.0
3175,1.0,0.647928,1.0,2.2015924,1.0
3176,0.0,-0.7098086,1.0,-1.8031495,0.0
3177,1.0,-0.08884433,1.0,1.5226358,1.0
3178,1.0,-0.5659304,1.0,0.3843528,0.0
3179,0.0,0.26848763,1.0,1.7349073,1.0
3180,1.0,1.1512009,1.0,3.2397711,1.0
3181,1.0,0.2628427,0.0,1.489569,1.0
3182,0.0,-0.9992053,0.0,-1.3259501,0.0
3183,0.0,1.9571534,1.0,2.9932952,1.0
3184,1.0,1.4545051,1.0,3.5610569,1.0
3185,1.0,-1.5441469,0.0,2.1023226,1.0
3186,1.0,-0.098879986,0.0,2.3343236,1.0
3187,1.0,-0.6315335,0.0,-0.35329908,1.0
3188,1.0,0.12532762,0.0,2.6840901,1.0
3189,1.0,1.8252767,1.0,3.0613742,1.0
3190,1.0,-0.40574577,1.0,2.0757022,1.0
3191,1.0,0.48365802,1.0,2.9906294,1.0
3192,1.0,1.1485411,0.0,1.9028924,1.0
3193,1.0,0.251885,1.0,2.3642821,1.0
3194,0.0,0.16405213,0.0,1.5678412,1.0
3195,1.0,-0.0638362,1.0,3.3247318,1.0
3196,1.0,-0.75900733,1.0,0.40824902,0.0
3197,1.0,0.17179652,1.0,1.4093006,1.0
3198,1.0,1.0039555,1.0,5.412913,1.0
3199,0.0,-0.48357886,1.0,2.313182,1.0
3200,1.0,1.9449308,1.0,4.0173507,1.0
3201,1.0,1.0565039,1.0,3.3344169,1.0
3202,1.0,0.25659755,1.0,1.0893303,0.0
3203,1.0,0.19042923,1.0,1.5754242,1.0
3204,0.0,0.55392635,1.0,1.9603264,1.0
3205,1.0,-0.2184043,1.0,1.7025578,1.0
3206,1.0,-0.75882727,1.0,0.8396973,1.0
3207,1.0,0.44687063,1.0,4.2828856,1.0
3208,0.0,0.21251947,1.0,1.4670593,1.0
3209,0.0,-0.1249631,1.0,1.570477,1.0
3210,1.0,-1.2713685,0.0,-1.1135261,0.0
3211,1.0,0.5396895,1.0,2.309402,1.0
3212,1.0,0.17333515,1.0,3.27724,1.0
3213,1.0,-1.9414614,1.0,0.110204026,0.0
3214,1.0,0.11427808,1.0,1.3800895,1.0
3215,1.0,-1.2578489,1.0,1.9290837,1.0
3216,1.0,0.82606566,1.0,2.1198325,1.0
3217,0.0,-1.0998024,0.0,0.9544946,0.0
3218,1.0,-0.44413897,1.0,2.3877828,1.0
3219,0.0,1.5721402,1.0,1.9835501,1.0
3220,1.0,0.49841028,0.0,0.55980957,1.0
3221,0.0,-0.74753225,0.0,-0.38076344,1.0
3222,1.0,-1.0623279,0.0,-0.74697274,0.0
3223,1.0,0.1877846,1.0,2.3416412,1.0
3224,1.0,1.41377,1.0,3.9549007,1.0
3225,1.0,-0.28688192,1.0,1.155855,1.0
3226,0.0,-1.3069035,1.0,1.435155,1.0
3227,1.0,-0.46406463,1.0,2.4514596,1.0
3228,0.0,-1.6579179,0.0,-1.39604,0.0
3229,0.0,-0.47977024,1.0,0.74570405,1.0
3230,1.0,0.28379533,1.0,1.5544972,1.0
3231,1.0,1.4309797,1.0,4.2711186,1.0
3232,1.0,-0.39647847,0.0,2.3309817,1.0
3233,0.0,0.18310884,1.0,-0.12006593,1.0
3234,1.0,-0.2817142,0.0,0.20499617,1.0
3235,1.0,0.813749,1.0,3.5867574,1.0
3236,1.0,0.63052267,1.0,2.9670835,1.0
3237,1.0,0.10565485,1.0,0.91109395,1.0
3238,1.0,0.6843481,1.0,0.8496716,1.0
3239,0.0,-0.22429168,0.0,0.7149282,0.0
3240,1.0,0.5846575,0.0,0.3031212,0.0
3241,1.0,-0.72137547,1.0,1.687788,1.0
3242,0.0,-0.1682109,1.0,0.006482661,1.0
3243,1.0,-0.5030077,1.0,1.4004108,1.0
3244,1.0,0.28271282,1.0,3.360036,1.0
3245,1.0,0.66024554,1.0,2.4085872,1.0
3246,0.0,0.70158374,1.0,2.540631,1.0
3247,1.0,-1.1722364,1.0,1.1381667,1.0
3248,1.0,1.5710571,1.0,4.396979,1.0
3249,1.0,-1.0266997,1.0,1.2741851,0.0
3250,1.0,1.0793871,0.0,2.508552,1.0
3251,1.0,-1.0493531,1.0,1.0971823,0.0
3252,1.0,0.47438446,0.0,-0.3054862,1.0
3253,1.0,1.3593996,0.0,3.6798995,1.0
3254,1.0,0.3332753,1.0,1.1619177,1.0
3255,1.0,0.14582168,0.0,0.34100538,0.0
3256,1.0,-0.9036597,0.0,1.9541067,1.0
3257,0.0,-2.3744657,0.0,-3.3580372,0.0
3258,1.0,0.60188764,1.0,2.067898,1.0
3259,1.0,0.48577586,0.0,0.4698516,1.0
3260,1.0,0.6199277,1.0,1.4141647,0.0
3261,1.0,-1.0771343,0.0,-0.103973344,0.0
3262,1.0,0.21989,1.0,4.449978,1.0
3263,0.0,0.84525365,0.0,1.9015839,1.0
3264,0.0,0.78328866,1.0,2.1679893,1.0
3265,1.0,0.6847233,1.0,2.0326886,1.0
3266,0.0,1.3672094,1.0,2.6567497,1.0
3267,1.0,-0.107144676,0.0,0.15580672,0.0
3268,1.0,-1.4408945,1.0,1.4050856,0.0
3269,1.0,0.22795375,1.0,3.229568,1.0
3270,1.0,1.1732754,1.0,4.0817647,1.0
3271,1.0,1.3444088,1.0,2.481493,1.0
3272,1.0,0.8817918,1.0,2.9950283,1.0
3273,1.0,0.2866798,1.0,3.2287807,1.0
3274,0.0,0.8713671,0.0,-0.43486106,1.0
3275,1.0,0.5054372,0.0,0.6152269,1.0
3276,1.0,0.6535085,1.0,4.0759945,1.0
3277,1.0,1.3299575,1.0,4.9915857,1.0
3278,1.0,1.5781758,1.0,2.1620154,1.0
3279,1.0,0.24854735,1.0,2.354125,0.0
3280,1.0,0.9767761,1.0,4.5159326,1.0
3281,1.0,-0.07189152,1.0,2.9988446,1.0
3282,1.0,-0.66738695,1.0,2.1960173,1.0
3283,1.0,1.1260294,1.0,2.6731713,1.0
3284,1.0,-1.4192091,1.0,0.87816644,1.0
3285,1.0,0.28389123,1.0,0.7052766,1.0
3286,1.0,-1.6023912,0.0,0.2689771,0.0
3287,1.0,-0.66589034,0.0,0.12350665,1.0
3288,0.0,-1.9341214,1.0,-1.0757298,0.0
3289,1.0,-0.91499645,1.0,2.453878,1.0
3290,0.0,1.3722217,1.0,2.4797099,1.0
3291,0.0,0.97000384,1.0,0.4830587,1.0
3292,1.0,0.117074676,1.0,1.0926448,1.0
3293,1.0,0.34738308,1.0,4.207515,1.0
3294,1.0,0.7209018,1.0,2.047424,1.0
3295,0.0,1.1946937,1.0,0.94295657,1.0
3296,1.0,-0.49838573,1.0,2.2229903,1.0
3297,0.0,-0.73627746,0.0,-0.5876417,0.0
3298,0.0,-0.8720867,1.0,-1.8625989,0.0
3299,1.0,0.29917523,0.0,2.2871332,0.0
3300,1.0,-1.0498928,0.0,-1.0329654,0.0
3301,1.0,0.08976573,1.0,2.1332765,1.0
3302,1.0,2.4142914,1.0,4.2531233,1.0
3303,1.0,1.4789755,1.0,4.2215724,1.0
3304,0.0,-0.7189219,1.0,0.9497696,1.0
3305,1.0,-0.3615301,0.0,1.5180614,1.0
3306,1.0,-0.17841575,1.0,1.2847004,0.0
3307,0.0,-0.57230395,1.0,0.34623337,0.0
3308,1.0,-0.0704724,0.0,2.1524315,1.0
3309,1.0,1.3910123,1.0,4.3718696,1.0
3310,0.0,0.9842332,1.0,1.7012964,1.0
3311,1.0,-0.46871534,1.0,0.31749845,0.0
3312,1.0,1.4540796,1.0,3.0456173,1.0
3313,1.0,-1.6731796,1.0,-0.7541083,0.0
3314,0.0,0.33573174,0.0,0.42042232,1.0
3315,1.0,1.5353756,1.0,3.770846,1.0
3316,1.0,-0.44260815,0.0,1.6208571,1.0
3317,1.0,0.74135536,1.0,3.9067035,1.0
3318,1.0,-1.9725256,1.0,-1.018262,0.0
3319,1.0,-1.4794499,0.0,-0.2521708,0.0
