x1,x2,x3,y,x4
0.0,0.1757937,0.0,1.0,1.0749788
1.0,0.5380954,1.0,1.0,3.0937588
0.0,0.45406199,1.0,0.0,1.183429
1.0,0.12101324,1.0,1.0,2.8416755
1.0,0.023913058,1.0,0.0,2.544727
0.0,-0.31273517,0.0,0.0,-0.13779603
1.0,-0.4282991,1.0,0.0,1.6555452
1.0,0.1388182,1.0,0.0,1.9254732
0.0,0.18394487,1.0,1.0,1.8256805
1.0,-0.027885992,1.0,1.0,2.9330676
0.0,0.46932945,1.0,0.0,-0.40896285
0.0,-0.46651635,0.0,1.0,0.69380605
1.0,0.19854271,1.0,1.0,3.9119258
1.0,0.55363613,1.0,0.0,2.9480975
0.0,0.78715014,1.0,0.0,1.5935631
1.0,0.14369035,1.0,0.0,1.8169734
1.0,-0.4085975,1.0,1.0,2.0697222
1.0,0.046136275,0.0,1.0,2.5459306
0.0,-0.25464916,0.0,0.0,-1.4711114
0.0,0.02242047,1.0,0.0,0.8842288
1.0,0.014998018,1.0,0.0,1.2759206
0.0,0.23869283,0.0,0.0,0.5133983
1.0,0.2860769,1.0,1.0,2.9152832
0.0,-0.07465978,1.0,0.0,1.3227055
1.0,-0.16622512,1.0,1.0,2.5518105
1.0,-0.090556994,1.0,1.0,2.243359
1.0,0.34060976,1.0,1.0,2.8535535
0.0,0.15271528,0.0,1.0,1.0179589
1.0,0.5212861,1.0,1.0,3.623337
0.0,-0.22206618,0.0,1.0,0.79441017
1.0,-0.30397928,1.0,1.0,2.4328892
1.0,0.101438224,1.0,0.0,1.5540464
1.0,0.27274218,1.0,0.0,1.7578402
0.0,0.25782838,1.0,0.0,2.0763307
1.0,-0.61595476,1.0,0.0,1.8477325
1.0,-0.11609466,1.0,0.0,1.3976831
1.0,-0.09656719,1.0,0.0,1.4930378
1.0,0.30025735,1.0,1.0,3.314943
0.0,0.38014844,0.0,1.0,1.6089973
1.0,0.05293473,0.0,1.0,1.886399
1.0,-0.04182359,1.0,1.0,2.2259603
1.0,0.1487369,1.0,1.0,3.6131828
1.0,-0.24667223,1.0,0.0,2.1771765
1.0,-0.17424457,1.0,1.0,3.1628683
0.0,0.0052401437,0.0,0.0,0.28083143
0.0,-0.12646285,0.0,1.0,1.0083363
1.0,-0.31578264,0.0,1.0,1.648238
0.0,-0.27039623,1.0,0.0,0.71500087
1.0,-0.29587835,0.0,0.0,1.1171724
1.0,0.08702085,1.0,1.0,3.1426327
1.0,0.52242714,0.0,1.0,2.8336353
0.0,-0.27551994,0.0,1.0,1.2652491
1.0,-0.46557796,1.0,1.0,3.603374
1.0,0.060394548,0.0,0.0,1.1902245
1.0,-0.29661435,1.0,1.0,1.7522571
1.0,-0.06745369,0.0,1.0,2.2179434
1.0,-0.17766756,1.0,1.0,3.928609
1.0,-0.17661639,1.0,0.0,1.1844466
0.0,-0.25023443,0.0,0.0,-0.80735385
1.0,0.5172514,1.0,0.0,2.5270364
0.0,-0.002675229,1.0,1.0,2.1811678
1.0,0.11562579,0.0,1.0,1.715992
0.0,-0.19276567,1.0,0.0,0.17204338
1.0,0.2107389,0.0,0.0,1.3596963
1.0,0.2733537,1.0,0.0,2.4521875
0.0,0.057086132,1.0,0.0,1.8768082
1.0,-0.5838895,1.0,1.0,3.0028198
1.0,0.029277343,1.0,1.0,3.523952
0.0,-0.33676022,1.0,1.0,1.7215484
1.0,0.14781766,0.0,0.0,1.3614354
0.0,0.25619555,1.0,1.0,2.2472339
0.0,0.18977618,0.0,0.0,0.15666875
1.0,0.2777489,1.0,1.0,3.446185
1.0,-0.15192215,0.0,0.0,0.89700276
0.0,-0.51306576,1.0,1.0,1.2986287
0.0,-0.083334796,0.0,0.0,-0.06976894
1.0,-0.13898748,0.0,0.0,0.83770096
0.0,0.22023903,1.0,0.0,1.263025
0.0,0.46641266,0.0,0.0,0.83314705
0.0,0.50676084,1.0,1.0,2.8141088
0.0,0.09216894,1.0,0.0,1.7475426
1.0,-0.3388452,1.0,1.0,3.3274355
0.0,0.07147601,1.0,1.0,2.008924
0.0,-0.29680437,1.0,1.0,1.3014818
1.0,-0.07436894,1.0,0.0,2.148715
1.0,0.03427265,1.0,1.0,3.992514
1.0,0.21833014,0.0,1.0,0.9932008
1.0,-0.19943759,0.0,1.0,1.227392
1.0,-0.025533093,1.0,0.0,1.7086322
0.0,-0.3750732,1.0,0.0,0.5082438
1.0,0.044505656,0.0,1.0,2.22078
1.0,0.074036345,0.0,0.0,1.1617931
0.0,0.16316582,0.0,0.0,0.541977
1.0,0.18410866,1.0,0.0,1.8228527
1.0,-0.3012939,1.0,1.0,3.5817254
0.0,-0.067929134,0.0,0.0,0.45203125
0.0,-0.23290735,0.0,1.0,0.902106
0.0,-0.14875124,0.0,0.0,0.21702106
0.0,-0.09972116,0.0,0.0,0.012207434
0.0,-0.37241122,1.0,1.0,1.9893566
1.0,-0.13840903,0.0,1.0,1.7372766
1.0,-0.08457253,1.0,0.0,1.6109455
0.0,0.41611373,1.0,0.0,2.1298742
1.0,0.019145885,0.0,0.0,1.0317024
0.0,0.22566438,1.0,1.0,2.9790306
0.0,0.6443378,0.0,1.0,1.7813605
1.0,-0.53403884,1.0,1.0,1.858434
0.0,0.12095262,0.0,1.0,1.44664
0.0,-0.21243948,0.0,0.0,0.092333496
1.0,0.1593405,1.0,1.0,2.710367
1.0,-0.3497657,0.0,0.0,0.7963636
1.0,-0.2848402,0.0,0.0,1.0541117
0.0,0.15482673,0.0,0.0,-0.6061864
0.0,-0.015560939,0.0,1.0,1.4221215
1.0,-0.32115495,1.0,0.0,1.4316968
0.0,0.3018187,1.0,0.0,0.6711564
0.0,0.045481585,1.0,1.0,2.1348114
0.0,0.1959607,1.0,1.0,1.438293
1.0,0.4507678,0.0,0.0,1.7253786
1.0,0.3238201,0.0,0.0,0.7821329
1.0,-0.63232803,0.0,1.0,0.9674673
1.0,0.45118666,1.0,0.0,3.3918424
1.0,0.120081566,0.0,0.0,1.1815572
0.0,0.0019784488,0.0,1.0,1.3469579
0.0,-0.2939697,0.0,0.0,0.29579133
1.0,0.34604654,1.0,1.0,3.4921076
0.0,-0.024690978,1.0,1.0,2.2360225
1.0,-0.3721528,1.0,1.0,3.4737496
0.0,-0.7343416,0.0,1.0,0.80876124
1.0,0.015779004,0.0,0.0,1.1499896
0.0,-0.20061499,0.0,0.0,-0.095723726
0.0,0.42222112,1.0,1.0,2.5714047
0.0,-0.5463947,0.0,0.0,-0.44683158
1.0,-0.20179148,1.0,0.0,1.4944572
1.0,0.058593582,1.0,1.0,3.0854704
0.0,-0.12026424,1.0,1.0,1.5341522
1.0,0.15701397,1.0,0.0,2.8728151
1.0,0.2541029,1.0,1.0,3.6498547
0.0,0.32865992,0.0,1.0,0.6301889
0.0,-0.22419041,1.0,1.0,2.037971
0.0,-0.18381199,0.0,0.0,-0.50106466
1.0,0.962449,1.0,1.0,4.0904818
1.0,0.3483715,1.0,1.0,3.9000754
0.0,0.07624557,1.0,1.0,2.2309535
1.0,0.2183525,0.0,1.0,2.8663237
0.0,0.28528762,1.0,0.0,1.0828644
1.0,0.17121685,1.0,1.0,3.1938686
0.0,0.49780792,1.0,1.0,1.86127
0.0,0.13829046,1.0,1.0,2.764467
1.0,0.4176647,0.0,1.0,1.806664
0.0,0.23093618,1.0,0.0,1.4146434
1.0,0.019585038,0.0,0.0,0.68853885
0.0,0.085237995,0.0,0.0,-0.1836764
0.0,0.18404503,0.0,0.0,0.7974969
0.0,0.10332894,0.0,1.0,-0.42671704
1.0,0.23351188,1.0,1.0,3.779037
1.0,0.065867156,1.0,0.0,1.4166968
1.0,-0.14600323,1.0,1.0,2.940237
1.0,-0.105487496,1.0,0.0,2.462101
1.0,-0.1732165,0.0,1.0,2.180085
0.0,-0.28587782,1.0,1.0,2.600831
1.0,0.32412982,1.0,1.0,2.8672733
0.0,0.12639394,0.0,0.0,-0.03752953
1.0,0.3543332,1.0,1.0,3.0200255
0.0,0.28628904,0.0,0.0,0.532007
0.0,0.20202155,1.0,0.0,1.4421461
1.0,0.28366396,1.0,1.0,3.1366363
0.0,0.23163304,0.0,1.0,1.4165838
1.0,-0.31532693,0.0,0.0,0.28879622
0.0,0.09251565,1.0,1.0,2.7695467
1.0,0.0037429587,1.0,0.0,1.1482124
1.0,0.057652716,1.0,0.0,1.4193857
0.0,-0.2744404,0.0,0.0,-0.13518628
0.0,0.15250349,0.0,0.0,-0.12937233
1.0,-0.1346396,1.0,0.0,2.415701
1.0,-0.34346795,1.0,0.0,1.6074369
0.0,-0.056865815,1.0,1.0,2.4273105
0.0,0.29322943,1.0,1.0,2.2910514
1.0,0.02685489,1.0,0.0,1.7052478
1.0,0.41599283,1.0,1.0,3.0708926
0.0,0.2897152,1.0,0.0,0.9412364
1.0,0.20233427,1.0,1.0,3.3315573
0.0,-0.23383896,0.0,0.0,-0.7658556
1.0,-0.18132478,0.0,0.0,1.0975116
0.0,0.17723124,1.0,1.0,2.9420605
0.0,0.5411344,1.0,0.0,1.3947628
1.0,-0.35962746,1.0,0.0,2.624491
0.0,0.39795768,1.0,0.0,2.262713
1.0,-0.4854758,0.0,1.0,1.9087815
0.0,-0.6985482,0.0,0.0,-0.21893889
0.0,0.07934497,1.0,0.0,0.28070974
0.0,-0.06865404,1.0,0.0,1.677177
1.0,0.55655086,1.0,1.0,3.6509037
1.0,0.2868674,1.0,1.0,3.734958
0.0,0.18853572,0.0,1.0,0.8772366
0.0,-0.10632868,1.0,0.0,0.6912514
1.0,-0.02586832,1.0,0.0,2.8596728
0.0,0.6089127,0.0,0.0,-0.2868914
1.0,0.10356621,1.0,1.0,3.4300716
0.0,-0.19016676,1.0,1.0,2.4880478
0.0,-0.0065687294,0.0,1.0,0.82133305
0.0,0.42827073,0.0,0.0,-0.32568952
0.0,-0.5494336,1.0,0.0,0.8595844
0.0,-0.3514598,1.0,0.0,0.8220311
0.0,0.14384069,1.0,0.0,1.6772225
0.0,0.04553383,0.0,0.0,0.3708879
0.0,-0.6488817,0.0,1.0,0.19069579
0.0,0.028494967,0.0,1.0,1.1858436
1.0,0.37939966,1.0,1.0,3.1405635
1.0,-0.016312564,1.0,1.0,1.4577117
0.0,-0.50501025,0.0,0.0,-0.7172651
1.0,0.31915742,1.0,0.0,1.9536088
1.0,0.24285154,1.0,0.0,1.6336682
0.0,-0.32141966,1.0,0.0,0.47067952
1.0,-0.06380045,0.0,1.0,1.7451413
1.0,-0.23708972,0.0,1.0,1.5579603
1.0,0.039475285,1.0,1.0,2.567381
1.0,0.025866993,1.0,0.0,2.175049
1.0,0.03966082,1.0,0.0,2.6912985
1.0,-0.12810467,0.0,0.0,0.35544652
1.0,-0.084323265,1.0,0.0,1.7795265
1.0,0.20879035,1.0,0.0,1.5509386
0.0,0.18262321,1.0,1.0,2.3198435
1.0,0.010040084,1.0,1.0,2.6918168
0.0,0.16950962,1.0,1.0,1.750915
0.0,-0.3747297,1.0,0.0,1.092238
0.0,-0.24329092,0.0,1.0,0.68145096
1.0,0.26214764,1.0,1.0,3.1751068
1.0,0.073011935,1.0,1.0,2.5660214
1.0,0.029723851,1.0,1.0,3.2287421
0.0,0.081964165,1.0,0.0,1.2201265
0.0,-0.03768906,0.0,1.0,1.2872667
0.0,-0.06505059,1.0,0.0,1.402431
0.0,0.18019572,1.0,0.0,1.8187599
1.0,0.542372,1.0,0.0,1.9663463
0.0,-0.31789717,1.0,1.0,2.0073204
0.0,0.24335006,0.0,0.0,0.60438436
0.0,-0.3494405,1.0,0.0,0.8696513
0.0,-0.09260745,0.0,0.0,-0.2643646
1.0,-0.41250178,1.0,1.0,3.377779
0.0,0.12121192,1.0,1.0,2.5094776
1.0,-0.1544423,1.0,1.0,2.8054583
1.0,0.061641216,1.0,1.0,2.9835439
1.0,0.1597439,0.0,1.0,1.4779041
0.0,0.29203585,0.0,0.0,0.47415164
1.0,0.17676389,1.0,1.0,4.000195
0.0,-0.4392936,0.0,0.0,-0.8928791
1.0,0.14493556,0.0,1.0,1.9299276
0.0,0.112176076,0.0,0.0,-0.29694432
0.0,0.5996217,0.0,0.0,-0.7413941
0.0,-0.13648018,0.0,0.0,-0.058829732
0.0,-0.06522241,0.0,0.0,-0.27093247
0.0,0.5737422,1.0,1.0,2.8217514
1.0,0.42402092,1.0,1.0,4.3483367
0.0,-0.3064546,1.0,1.0,2.1622963
1.0,-0.33604768,1.0,0.0,2.1045196
0.0,0.44259813,1.0,0.0,1.3716173
0.0,0.22590141,0.0,1.0,1.3245881
1.0,0.5256513,1.0,1.0,3.613667
0.0,-0.2734158,1.0,1.0,1.2093424
1.0,-0.06220361,1.0,0.0,1.4124848
1.0,-0.4822439,1.0,0.0,2.0129187
0.0,0.3849012,0.0,0.0,0.28110313
0.0,0.17582779,1.0,1.0,2.6759577
1.0,0.1290414,0.0,0.0,1.050575
0.0,-0.10128717,1.0,0.0,-0.22766119
0.0,0.15462449,0.0,0.0,0.6465527
1.0,-0.3099627,1.0,0.0,1.5439314
0.0,-0.010551237,1.0,1.0,2.6749783
1.0,0.012258799,0.0,1.0,2.1506565
1.0,-0.2337782,1.0,0.0,0.85809577
0.0,-0.4993949,0.0,1.0,1.022517
0.0,0.045280892,0.0,0.0,0.93973505
1.0,0.054227564,1.0,1.0,3.9511254
1.0,0.15993042,1.0,0.0,2.6292515
1.0,-0.2533435,1.0,0.0,2.5474274
0.0,0.36431998,1.0,1.0,2.5593653
1.0,0.005426081,1.0,0.0,1.5855999
1.0,0.63050723,1.0,1.0,3.7012062
0.0,0.25146833,0.0,1.0,1.7830877
0.0,-0.21179229,0.0,0.0,-0.09637159
1.0,0.2443052,1.0,1.0,2.8495471
0.0,-0.005662716,0.0,0.0,0.15475008
1.0,0.11511382,1.0,1.0,3.5444412
1.0,0.19798715,1.0,0.0,1.6161964
0.0,0.18700074,0.0,0.0,-0.19896437
1.0,-0.3016783,0.0,1.0,0.38088548
0.0,0.33027613,1.0,1.0,2.710754
0.0,-0.06376982,0.0,1.0,0.3399157
1.0,-0.2369689,1.0,0.0,0.82449883
0.0,-0.17152718,1.0,0.0,-0.4445405
1.0,-0.3137821,0.0,0.0,0.046366274
0.0,0.29059955,1.0,1.0,1.7800311
0.0,0.08329039,1.0,0.0,0.6279649
1.0,0.108185,1.0,1.0,3.1232927
0.0,0.25372338,0.0,1.0,1.6635675
1.0,-0.056594595,1.0,1.0,2.090457
1.0,-0.0054734265,0.0,0.0,1.6069603
0.0,0.49099705,1.0,1.0,1.4552988
1.0,0.38789645,0.0,1.0,2.085124
0.0,-0.11350083,0.0,0.0,-0.56938267
0.0,-0.27803156,0.0,1.0,0.79181993
0.0,-0.06625677,1.0,0.0,0.847533
1.0,-0.15055966,1.0,0.0,2.2402527
0.0,-0.05385713,0.0,1.0,0.1802491
1.0,-0.09329199,0.0,1.0,1.6116713
1.0,-0.22796904,1.0,1.0,2.5478995
0.0,-0.19268401,0.0,1.0,-0.15493244
0.0,-0.2482477,1.0,0.0,1.6068965
0.0,-0.3035776,0.0,1.0,0.142905
0.0,-0.36923894,1.0,0.0,0.20024902
0.0,0.04344824,0.0,1.0,1.5834323
0.0,-0.4331228,1.0,0.0,-0.35487485
1.0,0.1479935,1.0,0.0,1.8019843
1.0,0.19486539,1.0,0.0,2.052854
0.0,-0.107009575,1.0,1.0,2.0547585
1.0,-0.39288947,1.0,0.0,1.4905525
0.0,-0.16383834,0.0,0.0,-0.51664704
1.0,-0.3810748,1.0,0.0,1.417149
1.0,-0.4075,0.0,0.0,-0.54923356
0.0,0.26029333,1.0,1.0,2.6733456
0.0,-0.10173258,1.0,1.0,1.7666827
0.0,-0.060527653,1.0,0.0,1.1671761
1.0,-0.010417934,1.0,1.0,2.4923625
1.0,-0.0343812,1.0,1.0,2.9491057
1.0,0.08192324,0.0,0.0,1.4526669
1.0,-0.5055766,0.0,0.0,-0.13053918
1.0,-0.24254513,0.0,0.0,0.71225184
0.0,0.22790281,1.0,0.0,1.6871346
0.0,-0.36684212,0.0,0.0,-1.1403245
0.0,-0.5592844,0.0,0.0,-0.68690836
1.0,0.28803962,1.0,1.0,3.9076014
0.0,0.10855045,0.0,1.0,1.5999591
1.0,0.58203465,1.0,0.0,3.3448038
1.0,-0.56983083,1.0,1.0,2.6668985
1.0,0.13407558,1.0,1.0,3.3240283
0.0,0.26819837,0.0,1.0,1.0137321
1.0,-0.23209964,1.0,1.0,3.379506
0.0,-0.08598411,1.0,0.0,0.6508589
1.0,-0.24036905,1.0,0.0,2.1939037
0.0,-0.07966383,0.0,1.0,1.459038
1.0,0.3466149,1.0,1.0,4.162426
1.0,-0.20890497,0.0,1.0,1.5102555
1.0,0.09953806,0.0,0.0,0.36616874
1.0,-0.074518405,0.0,0.0,1.2176013
0.0,-0.11056702,1.0,1.0,1.6440836
0.0,0.2887234,1.0,0.0,1.1545532
1.0,0.14886889,0.0,0.0,0.4829561
1.0,-0.5691526,1.0,0.0,1.5323242
1.0,0.036809735,0.0,0.0,1.1023734
0.0,0.05451765,1.0,1.0,1.4568036
1.0,-0.28474823,1.0,0.0,1.1369233
1.0,0.36590368,1.0,0.0,2.1881618
0.0,0.41924325,0.0,0.0,0.5785445
0.0,-0.06307111,0.0,1.0,0.3490427
1.0,-0.16542594,0.0,0.0,0.90031415
1.0,0.091647744,0.0,1.0,2.3829064
0.0,-0.25063762,0.0,0.0,-0.7351578
1.0,0.26282907,0.0,0.0,0.9196292
0.0,0.108689986,1.0,1.0,1.7510595
1.0,-0.095101826,1.0,0.0,2.5183988
0.0,-0.036073495,1.0,1.0,2.0543275
0.0,-0.09119201,1.0,0.0,1.1918063
1.0,-0.2597864,0.0,1.0,1.9333764
1.0,0.1996273,1.0,1.0,4.113594
0.0,0.0358321,0.0,0.0,-0.6056718
1.0,-0.16967979,1.0,1.0,2.8730412
1.0,0.63052565,1.0,1.0,4.22578
1.0,0.040560197,1.0,0.0,2.394166
0.0,-0.11898217,1.0,0.0,1.2762768
1.0,-0.2859561,1.0,1.0,2.845181
0.0,-0.306189,1.0,0.0,1.3226678
0.0,-0.12974636,0.0,0.0,-0.8889226
1.0,-0.56712425,0.0,1.0,1.5546199
1.0,-0.3146474,1.0,0.0,2.555606
0.0,0.19024228,1.0,1.0,1.8960793
0.0,0.39657536,0.0,1.0,1.7635485
1.0,0.34425554,1.0,1.0,3.6281621
1.0,0.124056615,1.0,0.0,2.605637
1.0,0.016584285,1.0,0.0,2.3942134
0.0,-0.17557292,1.0,1.0,1.082225
1.0,-0.23462039,1.0,0.0,1.1716132
0.0,-0.25338307,0.0,1.0,0.9367806
0.0,-0.14945474,0.0,1.0,2.100749
1.0,-0.016524877,1.0,0.0,2.471969
0.0,-0.25748008,0.0,0.0,-1.0425022
0.0,0.00032913932,1.0,1.0,2.2897449
0.0,-0.5379842,1.0,0.0,0.9752102
1.0,0.13200544,1.0,0.0,1.7892603
1.0,0.1919341,1.0,1.0,3.144941
0.0,0.21005984,0.0,0.0,0.7554428
0.0,0.23860472,1.0,1.0,2.7926197
0.0,0.1271353,1.0,1.0,1.9542875
0.0,-0.039487384,0.0,1.0,0.6300519
1.0,0.46058205,1.0,1.0,3.4506617
1.0,-0.072208285,0.0,1.0,1.9844915
0.0,-0.42844096,0.0,1.0,0.34750056
0.0,0.25428802,0.0,0.0,0.49222088
0.0,-0.04720765,0.0,0.0,-0.39853954
1.0,0.46405366,1.0,1.0,3.4932442
0.0,0.48386368,1.0,1.0,2.3154664
0.0,0.5150979,0.0,0.0,0.78270984
0.0,-0.11506747,1.0,0.0,0.3789947
1.0,0.18536502,1.0,1.0,3.4938416
0.0,0.25405326,0.0,1.0,0.8216873
0.0,-0.31452155,0.0,0.0,0.04587564
1.0,-0.315258,1.0,0.0,2.333827
0.0,-0.16203769,1.0,1.0,2.2756617
1.0,0.28744438,1.0,0.0,2.7432568
0.0,-0.55769825,1.0,0.0,0.33823174
1.0,0.63880754,1.0,0.0,1.8258389
0.0,0.7325844,0.0,0.0,1.2064521
1.0,0.38595995,1.0,0.0,3.0025353
0.0,-0.10237599,1.0,0.0,0.9641638
1.0,0.10644111,1.0,1.0,2.6876595
0.0,0.14278571,1.0,0.0,0.97728395
1.0,-0.46249032,1.0,1.0,2.9281669
1.0,-0.42243668,1.0,1.0,3.0547533
0.0,0.31322867,0.0,0.0,0.26761276
1.0,0.10173511,1.0,0.0,2.894672
1.0,0.0013745025,0.0,1.0,1.5203764
0.0,-0.22898158,1.0,1.0,1.1635535
1.0,-0.22329503,1.0,0.0,1.9350796
0.0,-0.15941393,0.0,0.0,-0.18226668
0.0,0.23817448,0.0,1.0,1.9639106
0.0,0.0048410255,1.0,0.0,-0.25481594
0.0,0.45083675,0.0,1.0,1.4691081
1.0,0.38291603,1.0,1.0,3.1253998
0.0,-0.12444609,0.0,0.0,-0.2853114
0.0,0.054509196,1.0,0.0,1.3135139
1.0,-0.11835184,1.0,1.0,2.2904348
1.0,-0.06705774,1.0,0.0,1.8613474
0.0,-0.23447932,1.0,0.0,0.7899176
0.0,-0.42294043,1.0,0.0,0.9627745
0.0,0.5085418,1.0,1.0,1.864774
0.0,0.12259147,1.0,1.0,1.7738421
0.0,-0.4562995,1.0,1.0,1.400322
1.0,-0.07772232,1.0,0.0,2.3830428
0.0,-0.3533324,0.0,1.0,0.925212
1.0,-0.2652374,1.0,1.0,2.8040483
0.0,-0.30291402,1.0,1.0,1.023842
0.0,0.10886442,1.0,0.0,0.95513266
1.0,-0.3316942,1.0,0.0,1.5084505
0.0,-0.2462404,0.0,0.0,-1.0743053
0.0,-0.1480001,1.0,0.0,1.449785
1.0,-0.06404369,0.0,1.0,1.5908226
0.0,0.10963473,0.0,1.0,1.3197829
1.0,0.09830008,1.0,1.0,2.9655924
1.0,0.14083308,1.0,0.0,2.4944217
0.0,-0.118271716,0.0,0.0,-0.2213066
1.0,0.20129327,1.0,0.0,2.4293501
1.0,0.15875949,1.0,1.0,3.5751793
1.0,-0.11978086,1.0,1.0,1.9382981
1.0,0.23882796,1.0,1.0,3.476513
0.0,0.082308896,1.0,1.0,1.3590827
1.0,-0.11630507,1.0,0.0,1.435265
0.0,0.068594515,1.0,0.0,1.3136891
1.0,-0.10393167,0.0,1.0,0.19850111
0.0,-0.21224368,1.0,0.0,0.8580336
1.0,0.14126377,1.0,0.0,1.0597647
0.0,-0.33569786,0.0,0.0,-0.8389603
1.0,0.3040694,1.0,1.0,3.7808585
1.0,-0.6098888,1.0,1.0,2.6463687
1.0,0.383262,0.0,1.0,2.6715808
0.0,0.35407102,1.0,0.0,1.2972139
0.0,0.27484423,0.0,0.0,-0.28675348
1.0,-0.082967415,1.0,0.0,2.296691
0.0,0.550498,1.0,0.0,2.2650447
0.0,0.17205277,1.0,1.0,0.81924295
0.0,0.119144686,0.0,1.0,1.0936084
1.0,-0.16920784,1.0,0.0,1.0967197
1.0,-0.014796061,1.0,0.0,2.1236484
1.0,-0.13338861,1.0,1.0,1.9402258
1.0,0.19613694,1.0,1.0,3.4636447
1.0,-0.3219592,1.0,0.0,2.1794143
1.0,-0.03407987,1.0,1.0,3.2057755
0.0,0.05540141,1.0,0.0,0.9661768
1.0,-0.1599822,1.0,1.0,3.500633
0.0,-0.08149645,1.0,0.0,0.5021409
0.0,0.19925623,1.0,0.0,0.7554239
0.0,0.44170973,1.0,1.0,1.8149719
1.0,0.19459152,1.0,0.0,1.395998
1.0,-0.0972125,0.0,1.0,2.2950625
1.0,-0.08647489,0.0,1.0,0.716501
0.0,-0.42378893,0.0,0.0,-0.4586516
0.0,0.06859563,1.0,1.0,1.5990657
0.0,0.78813016,1.0,1.0,2.2400987
0.0,-0.0065079923,1.0,1.0,2.298125
1.0,0.17160988,1.0,0.0,2.612512
1.0,-0.4578677,1.0,1.0,2.4656549
1.0,0.19476287,0.0,1.0,2.1940036
0.0,-0.26158988,0.0,1.0,0.34068033
1.0,-0.14599179,1.0,1.0,3.0843468
0.0,0.6434933,0.0,1.0,2.2241693
1.0,-0.7079321,0.0,0.0,0.35506666
1.0,0.059706435,1.0,1.0,2.886082
1.0,-0.16754977,1.0,1.0,3.0310285
1.0,0.09486891,1.0,0.0,2.1915057
0.0,-0.44330704,0.0,0.0,-0.030981898
1.0,0.11335251,1.0,0.0,2.026931
1.0,-0.059692334,1.0,1.0,2.4975646
1.0,0.56876993,1.0,1.0,4.2348185
1.0,0.09134609,1.0,1.0,3.0725787
1.0,-0.46120736,0.0,1.0,1.030446
0.0,-0.43380305,1.0,0.0,-0.75008035
0.0,-0.18087195,0.0,1.0,-0.38752604
0.0,-0.053095438,1.0,1.0,2.0884857
1.0,-0.1639505,1.0,0.0,1.5762737
0.0,-0.38488185,0.0,1.0,0.90354383
0.0,-0.20824058,0.0,1.0,1.8928046
1.0,-0.20064656,0.0,0.0,0.419937
1.0,0.37257648,1.0,0.0,2.233871
1.0,-0.1969194,0.0,1.0,2.0325744
0.0,0.423159,1.0,1.0,2.3482006
0.0,-0.2996862,0.0,0.0,-0.6130843
1.0,-0.16450185,1.0,0.0,2.058166
1.0,-0.096197106,1.0,1.0,2.0874581
1.0,-0.28842622,1.0,0.0,1.5422536
0.0,0.17233208,0.0,0.0,0.0051327497
0.0,0.48169714,1.0,1.0,3.232765
0.0,-0.49238607,0.0,0.0,-0.74587953
0.0,-0.11499167,0.0,0.0,-0.8028696
1.0,0.26235402,1.0,0.0,2.3336759
1.0,0.25989807,1.0,1.0,3.0828485
0.0,-0.039423704,1.0,1.0,2.4835615
0.0,0.2644993,1.0,1.0,1.7871674
0.0,0.1694436,0.0,1.0,1.3188906
1.0,-0.2408294,1.0,0.0,2.004948
1.0,-0.38766,1.0,0.0,2.1855323
1.0,0.1881451,1.0,0.0,1.4839644
1.0,0.4522214,1.0,1.0,3.1972377
1.0,-0.23958907,1.0,1.0,2.5270617
1.0,-0.24262826,0.0,0.0,1.2564434
0.0,-0.10272831,0.0,1.0,1.6272728
0.0,-0.04852495,0.0,1.0,0.9929087
0.0,-0.22525597,0.0,0.0,0.22310746
0.0,0.49390686,1.0,1.0,2.1190443
1.0,0.1278211,1.0,1.0,2.9040449
1.0,0.20481674,1.0,0.0,2.6584036
0.0,-0.09721769,1.0,1.0,2.2204363
0.0,-0.27720654,1.0,0.0,0.50385106
1.0,0.3071733,0.0,1.0,2.940683
1.0,-0.19535212,1.0,0.0,1.8359891
1.0,0.2564459,1.0,1.0,2.9917548
1.0,-0.35080245,0.0,0.0,0.75682294
0.0,0.20037249,1.0,0.0,0.62589735
0.0,-0.21137674,1.0,1.0,1.7667929
0.0,-0.031338904,1.0,1.0,2.5847552
1.0,-0.35997212,1.0,1.0,2.649769
0.0,0.29234996,1.0,0.0,1.1089581
0.0,-0.16118291,1.0,0.0,1.5253248
0.0,0.14805882,0.0,1.0,0.8078577
1.0,-0.019997373,0.0,0.0,1.4831513
0.0,0.28980693,0.0,1.0,0.93681526
0.0,0.30200106,0.0,0.0,0.12865883
1.0,0.08143838,1.0,1.0,3.6047878
1.0,0.41367653,0.0,1.0,2.0705435
0.0,-0.3628181,0.0,1.0,0.15305921
1.0,0.4060012,1.0,1.0,4.598605
0.0,0.19366075,0.0,0.0,-0.7873548
1.0,0.22369169,1.0,1.0,3.2346475
1.0,0.24208693,1.0,1.0,3.442208
1.0,-0.0029382785,1.0,0.0,2.3494904
1.0,0.20913985,1.0,0.0,1.7645687
0.0,0.13422582,0.0,1.0,1.3395598
0.0,0.04836636,0.0,0.0,0.34923923
1.0,-0.36794883,0.0,1.0,2.410818
0.0,0.42777094,0.0,0.0,0.6833856
0.0,0.08389765,0.0,0.0,-0.9101761
1.0,-0.30535385,1.0,0.0,1.4709651
1.0,-0.4307537,0.0,1.0,3.3520317
1.0,-0.49635318,1.0,0.0,1.2649547
