x1,x2,x3,x4,x5,x6,x7,y,x8,x9
-1.0182083,-1.2615459,0.0,0.0,-6.337083,8.952477,0.0,1.0,1.0535884,-3.1971192
-1.1501493,-1.3840921,0.0,0.0,1.17819,6.748416,0.0,1.0,-1.3404706,1.8153607
-1.362404,-1.0039537,0.0,0.0,-2.4763844,4.6890225,0.0,1.0,-0.3477436,3.4429839
-2.6599789,0.6841072,0.0,0.0,-2.9843678,6.2251315,0.0,1.0,0.6626085,1.667479
-2.7750905,-0.1911462,0.0,0.0,-1.7825378,3.137612,0.0,1.0,1.1456261,-4.7913013
-1.4967457,-0.80754805,0.0,0.0,-7.7856817,6.299244,1.0,1.0,2.0929193,2.2401834
-0.47884429,-1.5325131,0.0,0.0,-3.2639422,5.6787696,1.0,1.0,0.04549621,0.29364544
1.881938,-4.093218,1.0,0.0,-2.9916947,5.159973,0.0,1.0,-0.50505877,1.7600625
-0.07488716,-2.518427,0.0,0.0,-8.004773,5.8773093,1.0,1.0,0.4457467,0.9524627
-1.2802635,-0.8473747,0.0,0.0,-2.0529542,4.1853833,0.0,1.0,-0.9619005,1.4421307
-2.8238869,1.0603321,0.0,1.0,-3.217527,5.7711964,0.0,0.0,-0.09366383,-3.189614
1.9264929,-4.1896544,1.0,0.0,-2.6617203,6.9374948,1.0,0.0,-0.89853895,2.7913878
1.3603821,-3.4064174,0.0,0.0,-5.283479,6.6910715,1.0,0.0,-1.2192783,3.855914
-0.4307691,-2.5719635,0.0,0.0,-4.6927967,5.9725785,1.0,1.0,1.7329971,2.7878847
-1.326376,-0.76517034,0.0,0.0,-2.8753748,4.440942,0.0,1.0,-0.48572016,1.1104097
0.06406474,-2.4675875,0.0,0.0,-2.8285747,7.525403,1.0,1.0,-1.1556294,1.4113663
-4.775214,1.7369467,0.0,0.0,-1.1180482,6.351284,0.0,0.0,0.12056574,-2.0275075
-0.45704997,-1.9513102,0.0,0.0,1.3061748,6.8396087,1.0,1.0,0.20944852,1.1342417
-2.0497055,-1.010102,1.0,0.0,-5.0635786,5.610796,0.0,0.0,-0.89820904,1.3248756
-1.9356863,-0.3965729,0.0,0.0,-3.698767,6.8042135,1.0,1.0,1.1827054,-0.16500635
-3.1945546,0.6050986,0.0,0.0,-1.2176399,5.569317,0.0,0.0,0.10075089,0.40776575
1.9273632,-3.6210575,1.0,0.0,-8.013052,6.767244,1.0,1.0,-0.53389585,6.6328015
1.6830091,-4.741873,0.0,0.0,-2.9894447,6.735805,1.0,1.0,-0.4025502,3.4107997
-0.07812166,-2.4876199,0.0,0.0,-0.26844215,3.540218,0.0,1.0,-0.58533365,4.003967
-0.7284141,-1.8186316,0.0,0.0,-4.686576,6.7197785,1.0,0.0,1.2382315,-4.7949133
-2.155845,0.1584081,0.0,0.0,1.9190664,6.8968067,1.0,1.0,-0.6921575,2.3463082
-1.3697622,-0.4396928,0.0,0.0,-3.6919808,5.2217174,1.0,1.0,-1.7795067,0.70484257
-2.221032,0.01638338,0.0,0.0,-3.5679312,6.384656,0.0,1.0,-0.92156005,2.4236336
-3.3187606,1.4013283,0.0,1.0,3.506999,3.8100257,0.0,1.0,-1.9753677,-2.913073
-3.8818274,3.1041532,0.0,0.0,-2.6999407,4.50988,0.0,1.0,1.5843664,0.53759885
-1.8123865,-1.2832096,0.0,0.0,-2.7464595,4.914914,1.0,1.0,-0.21447805,-3.5806274
-3.8586116,0.9056335,0.0,0.0,1.3410778,6.403542,0.0,1.0,0.6867749,-4.041208
-1.5788797,-1.7354438,0.0,0.0,0.5873978,5.153033,0.0,1.0,0.06803325,-3.8085098
-0.6758523,-2.0255585,0.0,0.0,-0.556754,6.4079094,0.0,0.0,-2.1472547,-1.124927
-1.4784899,-0.1646648,0.0,0.0,-1.6605276,5.0338154,1.0,1.0,-0.8622365,2.4829955
0.8778167,-4.1445184,0.0,0.0,-1.6275121,4.811662,1.0,1.0,-1.2606272,0.9086253
-0.24386615,-1.7008607,0.0,0.0,-2.3933904,6.3832073,1.0,1.0,-1.1828264,3.5158803
2.0691884,-3.8660917,0.0,0.0,-3.5793042,4.550146,1.0,1.0,0.2838772,0.8513435
-2.5447226,0.18171614,0.0,0.0,-5.7183523,7.7754226,0.0,1.0,1.9664489,1.1659052
2.4788806,-3.6863642,0.0,0.0,-5.3875866,2.9792721,1.0,1.0,-1.1945603,-0.018239498
-0.5511531,-2.0141816,0.0,0.0,-0.04387307,7.7740154,1.0,1.0,-2.8764937,-0.22439027
-0.411605,-1.0477254,0.0,0.0,-0.57359064,7.347522,0.0,1.0,-0.24948847,0.8044322
-4.3761687,1.4567783,0.0,0.0,-2.68683,5.752747,0.0,1.0,0.82441854,-3.0804641
-0.20771998,-1.1776552,0.0,0.0,-0.38426483,3.7069578,1.0,0.0,-1.5732663,2.607139
-1.3813959,-1.6675477,0.0,0.0,2.0840442,5.8532286,1.0,1.0,-1.2438087,1.1577395
-1.2618937,-1.5960636,0.0,0.0,-4.027267,4.7346325,0.0,1.0,0.5202106,0.48454243
-0.9162831,-1.638687,0.0,0.0,-1.9098024,6.490383,1.0,0.0,-0.54777646,-1.5132203
-3.3016434,1.1175249,0.0,0.0,-0.5431204,4.4564314,0.0,1.0,-0.002577722,2.316009
0.17998946,-3.0938518,0.0,0.0,-3.7750087,4.086565,1.0,1.0,-0.008799568,2.3199024
-0.90626585,-1.422758,0.0,0.0,-2.3346856,6.5070076,1.0,0.0,-0.98145485,-0.43331963
-1.7056627,-2.2198334,0.0,0.0,-7.6109867,6.2298107,1.0,1.0,1.233625,2.4266584
1.5363159,-5.1144643,0.0,0.0,-2.6235833,5.942825,1.0,1.0,-0.8439153,2.2255921
-1.4767326,-1.3059983,0.0,0.0,-2.006809,2.544342,1.0,1.0,0.76501894,-2.5479784
1.1654308,-4.153026,1.0,0.0,-10.887466,7.8418503,0.0,1.0,0.4159973,1.5141622
2.2300997,-3.4493685,0.0,0.0,-3.7815027,3.602161,1.0,1.0,-0.07971233,0.58920074
-0.97345316,-0.34762752,0.0,0.0,-2.6421509,4.1258736,1.0,0.0,-0.46506062,1.4227629
-0.009745479,-1.9550993,0.0,0.0,-5.713682,3.9269795,1.0,0.0,-0.49746597,2.8461533
-2.196699,0.49940825,0.0,0.0,3.373932,7.1451983,0.0,0.0,-0.85388494,4.3152885
-3.171663,1.5466616,0.0,0.0,-1.780397,5.1124105,0.0,1.0,-0.31883544,-1.3048371
-0.023784757,-2.4429035,0.0,0.0,-7.875303,7.4870334,1.0,0.0,0.6441832,1.8150579
-1.9424363,-0.511357,0.0,0.0,-0.53030014,4.2460747,0.0,1.0,0.767303,-1.1307597
-2.204215,-0.9029426,0.0,0.0,-3.1209092,4.362705,1.0,1.0,-1.1960868,-3.906584
-1.6296719,-1.7479823,0.0,0.0,2.3316917,5.046271,1.0,0.0,-1.304071,-3.0667083
-2.9989307,-0.42537034,0.0,0.0,-2.0081093,4.804101,0.0,0.0,0.53905827,1.2150885
-0.41423035,-1.2272992,0.0,0.0,-4.4472895,4.960534,1.0,1.0,0.3097887,5.1996355
-2.4504142,0.45605236,0.0,0.0,-1.9293637,3.9287333,1.0,1.0,0.86487216,0.15420759
-2.2465527,-1.0001731,0.0,0.0,-0.9271511,7.1400123,1.0,0.0,-0.6287213,-1.066913
1.4242988,-4.578185,0.0,0.0,-4.8912067,7.946419,1.0,1.0,0.39323562,5.423785
-1.6057409,-2.3028593,0.0,0.0,-2.027033,4.698247,0.0,1.0,-0.71327305,-1.4483852
-0.5566693,-2.8482,0.0,0.0,-1.7851768,4.772693,1.0,0.0,-0.817496,3.8092198
-0.3592409,-2.902883,0.0,0.0,-6.7331576,5.421208,1.0,1.0,1.5338012,3.476291
-3.8691921,1.5849389,0.0,0.0,1.7034712,6.870657,0.0,0.0,-0.31471357,-3.3483198
-2.7695236,-0.24185988,0.0,0.0,-3.365203,7.0114756,0.0,1.0,0.7370658,-0.42033198
0.4209838,-2.3215883,1.0,0.0,-6.367713,4.4232397,1.0,1.0,0.82401955,-3.1710203
2.750831,-5.0305,1.0,0.0,-5.1910796,5.1967883,1.0,1.0,0.5752576,2.2088497
-0.18482566,-1.813129,0.0,0.0,-1.8447781,7.7202816,1.0,0.0,-1.4031755,2.8102522
-1.3711722,-1.8348179,0.0,0.0,-4.6270227,5.041249,0.0,0.0,1.563129,3.8171709
-0.4818856,-2.6798525,0.0,0.0,-5.010931,5.6153445,1.0,1.0,0.5564591,1.9553388
-0.88969374,-1.8137959,0.0,0.0,-0.7245157,8.421606,1.0,1.0,0.33171427,-1.5094862
0.32724404,-2.8389888,0.0,0.0,-0.84301436,6.222538,1.0,1.0,-1.2325029,2.8030405
-0.657431,-2.6480556,0.0,0.0,-9.208693,5.4573426,1.0,0.0,-0.08735424,3.817681
-4.1664667,1.4277258,0.0,1.0,-9.794507,5.9651594,0.0,1.0,2.5613441,0.5026993
2.8546743,-5.0311236,1.0,0.0,-3.9745855,4.9590225,1.0,1.0,-1.6085306,2.4519327
0.14531076,-2.579352,0.0,0.0,-8.103324,6.4640183,1.0,1.0,0.92596287,-0.99377465
0.98829484,-3.5998995,0.0,0.0,-0.59207165,6.4403734,1.0,0.0,-0.48997128,-5.1839333
-4.223178,1.6671163,0.0,0.0,2.15066,2.221752,0.0,1.0,-0.13644007,-0.40328372
-3.4629104,1.5569642,0.0,0.0,-2.8900828,4.2064333,0.0,1.0,0.33408874,2.1348493
-3.0124862,0.22040594,0.0,0.0,-0.64902616,7.4968357,0.0,1.0,1.3415799,1.2615656
-0.71607196,-1.296044,0.0,0.0,-2.9767895,5.2607255,0.0,0.0,0.11482382,2.903498
0.31390655,-1.9412656,0.0,0.0,-4.5752373,6.4581895,1.0,1.0,0.16654491,-1.1298382
-3.228099,-0.51939726,0.0,0.0,1.1606073,4.684106,0.0,1.0,-0.31335375,-3.4314418
-1.3637757,-1.5933875,0.0,0.0,-0.014878511,3.7280674,0.0,1.0,-1.300509,-0.38011914
3.2389083,-6.1167355,0.0,0.0,-2.95578,7.2443676,1.0,1.0,-0.09545791,0.75257444
-0.1786589,-2.7271442,1.0,0.0,-1.3205116,7.0621595,1.0,0.0,-1.8149893,-1.855071
1.4306791,-5.014191,0.0,0.0,-4.070357,5.940387,1.0,1.0,-2.1928332,2.6458402
1.0410905,-3.8056366,1.0,0.0,-4.6736116,5.5946913,1.0,1.0,-0.76493955,4.1818056
-0.22324699,-2.9678533,0.0,0.0,0.55742526,5.876477,1.0,1.0,-0.58626395,-4.498754
1.6147103,-4.8689556,1.0,0.0,-4.84111,4.4238243,1.0,0.0,-1.2775018,1.0992371
0.51367736,-2.296012,0.0,0.0,-8.104295,8.321612,0.0,1.0,-0.099585235,5.2729836
-0.054951668,-2.1195757,0.0,0.0,1.4657431,7.125547,0.0,1.0,-1.057723,1.817275
-5.4385266,3.4925857,0.0,1.0,-2.24263,3.623583,0.0,1.0,1.609257,0.046667695
-1.04433,-1.0857162,0.0,0.0,2.8392525,4.459588,1.0,0.0,-2.0744295,-4.2401505
1.2110026,-3.1814444,0.0,0.0,-0.7433189,5.2344646,1.0,1.0,-3.6118624,4.6658297
-0.5242872,-1.6600361,0.0,0.0,-2.0398767,5.8581815,0.0,1.0,-0.4921626,0.6480185
-1.0209664,-0.61970794,0.0,0.0,-4.467929,7.5533137,0.0,1.0,0.17270675,3.1454177
1.2585986,-4.873259,1.0,0.0,-3.7877538,6.0386376,1.0,1.0,-1.3313781,2.0989735
-2.4638777,0.008741073,0.0,0.0,2.9489155,4.8550863,0.0,1.0,1.0128138,-3.9198146
-2.7862759,-0.07868245,0.0,0.0,-2.7333257,6.417319,0.0,1.0,0.15619943,3.2819662
-2.2599487,-0.37623093,0.0,0.0,2.1002944,6.379634,0.0,1.0,-0.82849324,-2.5510473
-1.1472222,-1.4191896,0.0,0.0,-5.921632,4.95345,1.0,1.0,0.9567594,0.7552469
-3.5877783,0.8033424,0.0,0.0,0.12141061,4.6296306,0.0,1.0,-0.4243996,-0.9089955
-0.88925993,-2.2129624,0.0,0.0,1.3928564,6.2085333,1.0,1.0,-0.68094057,0.5594013
-2.7574868,0.6918227,0.0,0.0,-2.1533458,4.7022614,0.0,1.0,0.42286828,-0.9301162
-3.8212438,0.44015288,0.0,0.0,-4.5543947,5.787288,0.0,1.0,0.9577072,0.9908048
-3.886437,2.6779604,0.0,0.0,-2.3717012,5.216178,0.0,1.0,1.323521,1.4421889
-0.928074,-1.8334874,0.0,0.0,-0.28916812,6.1232643,1.0,0.0,-1.1224197,-2.6963525
-4.0694895,1.7336072,0.0,0.0,-2.2382555,5.7358155,0.0,1.0,1.2667102,-2.3136265
0.1696465,-2.6274872,0.0,0.0,-5.384517,5.2351737,1.0,1.0,-0.8705055,-0.4713037
0.5992627,-2.4180884,0.0,0.0,-6.39114,5.7843113,0.0,1.0,-2.0609977,0.8767998
-1.6810895,-1.1495732,0.0,0.0,-3.648185,3.5384765,0.0,0.0,-0.6194258,1.9536383
-1.1840082,-0.5333716,0.0,0.0,0.6405914,4.525934,0.0,0.0,-0.75856376,0.86202866
-0.41564232,-2.7445173,0.0,0.0,-0.04949951,1.9126971,1.0,0.0,-1.2087946,-0.99467754
-2.7065864,-0.4060822,0.0,0.0,-4.281863,4.2713857,0.0,1.0,-0.11568749,-0.73174125
-0.6732837,-1.6458998,0.0,0.0,-1.8925374,4.9028606,1.0,1.0,0.014616281,-0.19967777
-4.0376825,1.6834517,0.0,0.0,-3.3371935,6.7930055,0.0,1.0,-0.21553302,0.61185586
-0.7366169,-2.1535084,0.0,0.0,-5.140422,5.5103674,1.0,1.0,-0.54283816,0.10832596
-0.58671105,-2.021145,0.0,0.0,-0.21742392,6.501616,0.0,0.0,-2.1532989,4.61874
2.4528565,-5.8042283,1.0,0.0,-5.8271456,6.621888,1.0,1.0,0.45960146,2.931297
1.2561553,-4.662955,0.0,0.0,0.80296445,4.642777,1.0,0.0,-2.734593,1.971154
-5.235791,2.5258276,0.0,1.0,3.3234675,4.0640707,0.0,1.0,0.09609498,-1.4335779
-0.68712664,-1.858608,0.0,0.0,1.2644632,6.6891093,1.0,1.0,0.7271862,-0.37339884
-1.8323078,-0.9497267,0.0,0.0,-0.9095876,4.768861,0.0,1.0,0.57868326,-3.3117182
0.8346646,-2.8107753,1.0,0.0,-3.3239894,5.6501102,1.0,0.0,-1.3896787,4.8911414
-2.0861979,-1.9847498,0.0,0.0,-2.2870498,5.0696273,0.0,0.0,-1.3826017,2.6535258
-3.0246696,0.13111788,0.0,0.0,2.5371566,7.461947,0.0,1.0,-1.3218757,-0.8215145
-0.47762364,-2.068208,0.0,0.0,-0.78391135,6.785303,0.0,1.0,-0.5362159,0.7450247
-0.21652979,-2.0372694,0.0,0.0,-5.9125814,5.581518,1.0,1.0,1.1433864,0.5310366
-0.4324972,-2.5394146,0.0,0.0,-0.14934039,7.0916023,1.0,1.0,-1.0801275,0.025099203
-0.45425838,-1.5633088,0.0,0.0,-3.42021,5.391686,1.0,1.0,-0.15894738,-0.2756747
-1.4707923,-0.52927756,0.0,0.0,-2.266464,6.5592985,1.0,1.0,-0.203635,-0.20776123
0.20302248,-3.093555,0.0,0.0,-1.0090446,6.266106,0.0,0.0,-0.25351804,2.4985814
1.1819494,-4.647582,0.0,0.0,-3.88871,5.5116997,1.0,1.0,-2.903473,3.8248458
2.1517987,-5.905196,1.0,0.0,-4.607629,5.748232,1.0,1.0,-0.59536237,2.170519
1.4331436,-3.9190712,0.0,0.0,-5.0886345,4.224929,1.0,1.0,-0.96789014,3.4854712
0.91586924,-3.2851014,0.0,0.0,-1.1350169,4.685655,1.0,0.0,-3.0948715,1.5228366
0.020429492,-2.3571253,0.0,0.0,-4.4277964,2.7573946,1.0,1.0,-0.94811726,-1.0975745
-0.48072988,-2.2898667,1.0,0.0,-1.9458321,6.8396354,0.0,0.0,0.64226913,-1.327777
-3.9111984,2.5929065,0.0,0.0,-3.0765183,5.243529,0.0,1.0,0.3632429,0.42485404
-2.3047862,-0.8517272,0.0,0.0,1.1643374,3.8782506,0.0,1.0,0.74769354,0.05368805
0.7017603,-3.2007015,0.0,0.0,1.8325739,4.96259,1.0,0.0,-2.0365353,-1.8828675
-1.6782889,-0.96292317,0.0,0.0,-2.3822353,2.3769295,0.0,0.0,-0.56793195,-5.9346004
-3.0406818,1.322392,0.0,0.0,-3.8490388,6.0821924,0.0,1.0,1.6362674,-3.5565207
-0.5926665,-0.9634801,0.0,0.0,-3.5680985,5.5740285,0.0,1.0,-0.8649933,0.65124667
-1.4717517,-0.6649534,0.0,0.0,-5.1669626,6.8798137,0.0,0.0,-0.2594558,1.5425193
-0.29951882,-1.6760371,1.0,0.0,-3.3426657,6.648426,0.0,0.0,-1.5051974,4.1111603
0.4601264,-3.280327,1.0,0.0,-4.4804783,4.128544,1.0,1.0,0.3314091,-4.902973
-3.3475924,-0.51584446,0.0,0.0,-2.071525,4.598861,1.0,1.0,-0.32348138,3.1930118
-2.0613074,-0.5644809,0.0,0.0,-3.4048424,4.7549405,1.0,1.0,-0.18412524,-0.6903127
-1.4768492,-0.6686653,0.0,0.0,-0.54805624,4.330933,1.0,1.0,2.2308183,-2.9869013
1.1995053,-4.062616,0.0,0.0,-0.71351314,5.9655647,0.0,0.0,-1.6951119,1.8186183
-0.5488615,-2.1684277,0.0,0.0,0.96354914,6.505079,1.0,1.0,-1.344456,-3.2075157
-0.9510305,-2.0247765,0.0,0.0,-0.47810268,5.3301854,1.0,1.0,-0.6573447,-6.5953918
0.9701333,-3.087023,0.0,0.0,4.265647,4.3861938,1.0,1.0,-1.5721135,-0.62475556
-1.8506308,-0.7079678,0.0,0.0,3.753797,8.287481,0.0,0.0,-2.4114642,2.1032872
-0.63875747,-1.3373008,0.0,0.0,-1.762157,7.14342,0.0,0.0,-1.9413328,-0.00043815374
-0.270557,-1.9704721,0.0,0.0,-3.5754287,7.4667788,0.0,0.0,-1.1986623,-0.43002188
-4.7807875,1.7471646,0.0,0.0,-1.435432,8.37058,0.0,0.0,1.1761605,-1.9441403
-0.6820545,-2.475795,0.0,0.0,-3.097106,5.4544044,1.0,0.0,0.041807353,-0.16962737
-1.308181,-1.0379037,0.0,0.0,-5.5702124,7.655724,1.0,0.0,1.0572954,-1.4708463
-0.98376894,-1.8728473,0.0,0.0,-8.291534,3.5982347,0.0,1.0,0.4463365,-2.0370688
0.084552646,-2.701758,0.0,0.0,-5.9316444,6.54496,1.0,1.0,2.1368203,3.804733
0.8340224,-4.5553904,0.0,0.0,-3.151057,3.634836,1.0,1.0,0.39031988,-0.36087883
1.6967301,-3.651925,0.0,0.0,-1.2948984,8.030949,1.0,1.0,-0.8930529,-2.1343117
-4.3344355,1.7776774,0.0,0.0,1.9245894,7.5852256,0.0,0.0,0.07925421,-3.8481536
-3.642325,0.72807455,0.0,0.0,-3.6438448,5.8533196,0.0,1.0,1.1768948,-2.4899478
-1.706228,-1.8984411,0.0,0.0,-1.3123052,3.496418,0.0,1.0,-0.18581285,-0.73336625
0.43734384,-3.1124997,1.0,0.0,-1.6369221,7.007184,1.0,1.0,-0.97042096,1.9211234
0.017386436,-2.7927241,1.0,0.0,-1.0126045,4.665358,1.0,1.0,-1.3098187,-2.5231783
1.908689,-4.4325542,0.0,0.0,-3.0977416,4.6611557,1.0,0.0,-1.5290611,0.7125876
-1.6501132,-0.6028322,0.0,0.0,-0.24936652,5.1768184,0.0,1.0,1.191285,-0.8558881
-0.9499303,-2.1336653,0.0,0.0,4.243148,6.323263,1.0,0.0,-1.9954872,-2.670813
-2.3438578,-0.99055177,0.0,0.0,-2.503034,5.218841,0.0,1.0,-0.50471854,-0.53444815
-1.6742414,-1.6441641,0.0,0.0,-2.9027076,6.783274,1.0,1.0,-0.3324985,0.4325749
-2.5733058,0.5834055,0.0,1.0,1.3432724,5.468193,0.0,1.0,0.14601219,-0.51758015
-2.1087155,-0.15749219,0.0,0.0,-1.4224302,5.6000433,1.0,1.0,-0.304131,1.2944956
-0.7943183,-2.3483005,1.0,0.0,-2.285438,5.574894,0.0,1.0,-0.5471983,-0.12653238
-0.859898,-1.5672859,0.0,0.0,-5.4080544,6.6192083,1.0,1.0,-0.5749731,3.5173435
2.1869133,-6.398403,0.0,0.0,-0.108961105,7.488351,1.0,1.0,-1.0366373,1.2056816
1.0359266,-2.4006076,0.0,0.0,1.1903589,3.9414053,1.0,1.0,-0.89366096,-0.009074092
-0.10685563,-1.7875338,0.0,0.0,-5.933752,4.785892,0.0,0.0,-1.2266276,4.087426
1.177944,-3.6256778,0.0,0.0,-2.2141414,3.9198015,1.0,0.0,-2.1709833,3.6464183
-3.1098523,0.49961385,0.0,0.0,-0.14456189,2.883786,1.0,1.0,0.5520256,-2.3277044
-0.0896467,-3.2378764,0.0,0.0,-0.41882062,3.0652637,1.0,0.0,-0.45418054,-4.22219
-4.3199024,1.6041591,0.0,0.0,-5.3585,6.2399554,0.0,1.0,2.885149,1.0272634
-0.10030007,-2.7615094,0.0,0.0,-8.137844,6.3285933,1.0,1.0,1.3392664,1.128579
1.322725,-3.731481,0.0,0.0,-1.7568064,5.2170343,1.0,1.0,-1.3165536,-0.50157464
1.601363,-4.105216,1.0,0.0,-4.772142,7.8330293,1.0,0.0,0.06689739,-3.5508277
-0.80040836,-1.6007774,0.0,0.0,-0.73294544,5.2458234,0.0,0.0,-1.391709,1.4081639
0.057361126,-2.2960157,0.0,0.0,-2.4564805,4.1144433,0.0,0.0,0.18414819,3.071508
-1.1431254,-1.4970425,0.0,0.0,-1.2115322,6.442364,0.0,0.0,-0.5703575,-2.4574885
-1.2516328,-1.8464054,0.0,0.0,0.49477792,6.002062,1.0,1.0,0.063081264,0.023767233
0.5491649,-3.19454,0.0,0.0,-2.1263235,6.3332577,1.0,1.0,-0.8044226,2.7325428
0.47934985,-3.2303176,0.0,0.0,-2.235635,4.16888,1.0,0.0,-2.2438712,7.7337914
-1.4648718,-0.39292443,0.0,0.0,-0.10797155,6.171608,0.0,1.0,-0.28778175,-0.5007795
-0.19571072,-1.8177881,0.0,0.0,2.0094428,6.7329316,0.0,0.0,-2.0201159,0.42649198
-1.6194168,-0.9832643,0.0,0.0,-2.4550004,5.3754687,1.0,0.0,-0.2089349,0.057886273
-1.4079071,-0.46197015,0.0,0.0,0.9676286,8.517004,1.0,1.0,-0.9747649,-2.322364
0.7064358,-3.7541857,1.0,0.0,-0.6588743,7.485863,1.0,0.0,-0.8686233,-0.5400865
-3.9819937,1.1478462,0.0,0.0,-5.2578297,6.176278,0.0,1.0,0.8920835,-0.81470156
-2.4397798,-0.6625118,0.0,0.0,-2.1990657,4.452866,0.0,1.0,0.71708554,2.4632685
-3.7463844,0.6435926,0.0,0.0,-4.044929,5.480803,0.0,1.0,0.757888,-2.2063842
-2.370647,-0.46685302,0.0,0.0,-2.9096196,7.190456,1.0,0.0,-0.24263029,0.71692723
-1.0211957,-1.2298772,0.0,0.0,-5.633855,7.845969,1.0,1.0,-0.6333219,-1.4148133
-3.3559117,0.37288204,0.0,0.0,-5.336907,6.247444,0.0,1.0,-0.6246723,2.2202494
-1.0426848,-1.9167874,0.0,0.0,-0.6465992,6.1160097,0.0,0.0,-0.30605525,-2.8787003
-1.5710459,-0.99643815,0.0,0.0,-2.269902,8.47755,0.0,1.0,0.14177975,-3.0038238
-2.4148817,0.74993694,0.0,0.0,-2.0954883,7.1236444,1.0,1.0,0.8247256,-0.4378034
-1.0806077,-0.3948034,0.0,1.0,-8.678856,3.9790597,0.0,1.0,0.14887005,2.0814095
0.46905804,-2.3804784,1.0,0.0,-1.9457543,5.5501347,1.0,1.0,1.4989917,-5.0154905
-1.9499723,1.0176433,0.0,0.0,-0.7566834,5.497738,1.0,0.0,1.1301047,-2.176699
-2.3084548,-0.43859637,0.0,0.0,-2.434775,6.791794,0.0,0.0,-1.3608215,1.37922
-1.197612,-1.9622259,0.0,0.0,-3.6797903,5.9117064,1.0,1.0,0.511646,2.4180222
-1.9687724,-0.6321046,1.0,0.0,0.2693832,4.833273,0.0,0.0,-1.9181887,-0.18438916
-1.8547051,-0.2153396,1.0,0.0,0.6572709,5.684291,1.0,1.0,0.7354107,-1.2920262
-1.7184733,-1.1973436,0.0,0.0,-2.2247021,2.7307086,0.0,1.0,-0.18005458,0.13736652
-0.7695459,-1.407332,0.0,0.0,-1.9699662,3.655784,1.0,0.0,-0.1714682,1.1693041
0.34434235,-3.351159,0.0,0.0,-1.0162469,5.0797067,0.0,1.0,-0.5265783,0.87046856
-2.7612634,-0.9074327,0.0,0.0,-2.5807815,4.7876377,1.0,0.0,-0.14919098,-0.5721024
-4.025605,1.1217953,0.0,1.0,-1.5320071,6.3159313,0.0,1.0,1.3563187,-5.523599
2.8941216,-5.258874,1.0,0.0,-3.8416152,5.901811,0.0,0.0,-0.90912664,1.490411
1.3623412,-3.166143,0.0,0.0,-5.0656624,6.4792933,1.0,1.0,-0.22477645,0.6909193
-2.298987,-0.65588367,0.0,0.0,-4.916945,4.517767,0.0,1.0,0.54363376,1.1348886
-0.90549463,-0.31841278,0.0,0.0,-0.98823464,4.4509764,0.0,1.0,0.06601718,-1.5316238
-0.035545945,-2.6944191,1.0,0.0,0.79351306,5.824799,0.0,1.0,-0.20238492,1.804357
-0.06482506,-1.7385597,0.0,0.0,-4.2447577,4.0112114,0.0,1.0,0.14660469,1.3551232
1.1514359,-3.4807703,0.0,0.0,-1.532314,7.279923,1.0,1.0,0.4900207,0.8908764
-4.19946,2.4490623,0.0,1.0,-1.3965216,4.4121485,0.0,1.0,-0.4281938,-2.601727
-5.5349016,3.124574,0.0,0.0,-1.4825808,5.232292,0.0,1.0,1.3056748,1.12313
0.25255108,-3.4564657,1.0,0.0,1.5954604,8.636121,1.0,0.0,-0.97003126,-1.0018935
-1.1946809,-0.12718177,0.0,0.0,-3.8416677,3.666964,0.0,1.0,0.5083214,-0.14049375
-0.65974736,-1.8032866,0.0,0.0,-0.69857466,6.133822,0.0,0.0,-2.3385997,-1.4092774
-1.5176737,-0.7040836,0.0,0.0,-0.16057658,6.408205,1.0,0.0,-0.17908901,2.3125517
-1.0652579,-1.2476547,0.0,0.0,0.29997635,6.3516355,1.0,0.0,-2.2419744,-0.853299
-0.8918117,-2.455434,0.0,0.0,-2.1346092,4.8716908,1.0,1.0,0.8085635,2.4926615
1.2993824,-4.5318594,1.0,0.0,0.3072226,5.2361345,1.0,1.0,-0.45232385,-1.1490891
-1.703893,-1.6656477,1.0,0.0,-4.4623857,8.057958,0.0,1.0,-0.11860204,-0.9994972
-2.7660732,-0.14543879,0.0,0.0,1.7217798,2.4893973,0.0,1.0,-0.975544,-4.1302676
2.2331078,-4.531901,0.0,0.0,-3.3058424,7.87405,1.0,1.0,-0.1756323,2.1364162
1.9987998,-4.168313,1.0,0.0,-6.008211,6.5683594,1.0,1.0,-0.8372786,1.3433692
-1.5773846,-0.74244374,0.0,0.0,-3.0959606,4.789162,0.0,0.0,-1.8522334,1.297123
-3.7472334,1.0588847,0.0,0.0,-2.721644,4.791344,0.0,1.0,-0.22646445,-3.768556
1.3473289,-4.135869,1.0,0.0,-1.1183438,6.1117935,1.0,0.0,-2.0324738,1.8581918
-2.9934754,0.4773124,0.0,0.0,-2.8869648,2.3424764,1.0,1.0,0.21064699,-0.99591774
-0.3670678,-1.2871895,0.0,0.0,-3.314517,5.321813,0.0,1.0,0.34328133,1.2352095
0.83340585,-3.9880912,1.0,0.0,-6.5790997,4.3386016,1.0,1.0,-1.159,2.0791564
-3.0511165,0.4756016,0.0,0.0,2.4279218,5.2501607,0.0,0.0,-1.6559527,-1.8989016
-3.4091146,0.25094384,0.0,0.0,-1.8910605,4.5399003,1.0,1.0,0.48101667,-3.791835
-0.2662251,-2.5118563,0.0,0.0,-1.005558,5.1752973,1.0,1.0,0.14593762,-1.0906259
