x2,x3,y,x4
-0.014835026,1.0,1,2.7406688
-0.021713223,1.0,1,2.4633212
-0.36717454,1.0,0,0.62352204
0.3920427,1.0,0,1.6275373
0.1582965,0.0,1,1.4009535
0.1879976,0.0,1,0.9634941
0.11790974,0.0,1,1.6001387
0.47738573,1.0,1,3.1070774
0.11489072,0.0,0,0.49267438
0.12156691,1.0,1,3.312104
0.068605475,0.0,0,0.80053866
0.18448201,0.0,0,0.18555146
-0.08392696,1.0,1,2.8133545
0.15103236,1.0,0,1.23139
-0.11571093,0.0,1,0.509531
0.110489644,1.0,1,2.9370286
0.30278265,0.0,1,1.3161756
-0.076915264,1.0,0,1.416044
0.20967975,1.0,1,3.078865
0.10870013,0.0,1,1.7397404
0.17815277,0.0,0,0.11921036
0.47644824,1.0,1,1.9367458
-0.27058908,0.0,0,0.79835534
0.051080108,1.0,0,2.025737
0.077670224,0.0,1,1.9259182
0.6023837,1.0,1,3.2759347
-0.143337,1.0,1,1.769444
-0.1272944,0.0,1,1.6776984
-0.27016962,0.0,1,0.69224024
0.44285122,1.0,1,2.1604378
0.21464035,1.0,0,1.9796534
0.28790054,1.0,0,1.4345582
0.011496866,1.0,1,2.7565272
-0.067875504,0.0,0,0.0033943057
0.1262258,0.0,0,0.31661284
0.17360325,1.0,1,2.2068634
0.54177654,1.0,0,3.5332012
0.2274764,1.0,0,1.1792662
-0.088118725,1.0,1,2.27441
-0.40209734,1.0,1,2.993411
0.077190444,1.0,1,2.6576824
-0.5507876,0.0,1,0.99167997
-0.008045557,1.0,1,3.2544324
-0.14274086,0.0,0,-0.35377675
0.031891808,0.0,1,1.766253
-0.44626155,0.0,1,0.9807527
0.01592789,1.0,1,3.171371
0.39723915,1.0,0,2.9395761
0.2832051,0.0,0,0.5149747
-0.42583156,1.0,1,2.7346926
-0.17985469,0.0,1,0.38277206
-0.31952387,0.0,0,0.27177644
-0.013891655,1.0,1,3.318614
-0.57394785,0.0,0,-0.547262
-0.07503765,1.0,0,2.08774
0.18767262,1.0,0,1.606267
-0.43576083,1.0,0,0.9397428
0.2044271,0.0,1,2.080329
0.06521902,1.0,0,1.3010323
0.100877285,1.0,0,1.5231934
-0.18462136,1.0,1,0.78115594
-0.21840112,1.0,0,1.6337892
0.095169194,1.0,0,0.75439036
-0.21594799,0.0,1,1.1086326
-0.34203038,0.0,0,-0.7310745
0.8127505,1.0,1,3.480467
-0.21561265,1.0,0,1.4839523
0.34480596,1.0,1,2.5429127
0.3815849,1.0,1,4.0269394
0.017848738,0.0,0,-0.6949449
0.119756825,1.0,1,2.9517338
-0.23709613,1.0,1,1.2680589
0.1481439,0.0,0,-0.24587573
-0.08446302,1.0,0,0.49653125
0.11959035,1.0,0,2.5062268
0.10638217,0.0,0,0.13660699
-0.22378708,1.0,0,1.3838524
0.25651872,1.0,1,3.2396047
0.19106942,1.0,1,2.877692
-0.5976017,1.0,0,1.2212278
-0.28710943,0.0,1,0.48327452
0.11484274,0.0,0,1.5973547
0.21178403,1.0,1,2.919921
-0.4735595,1.0,1,3.4924428
-0.96820503,1.0,1,1.4416978
-0.042993873,1.0,0,0.20137477
0.4030006,1.0,1,2.0764515
0.20741539,1.0,1,2.6829536
0.36473238,1.0,1,1.663814
-0.20733799,1.0,0,0.6679596
-0.5536726,0.0,0,-0.76910913
0.06305683,1.0,1,2.8957937
0.17846623,0.0,1,1.3807213
0.21200372,1.0,0,1.965472
-0.21530066,1.0,0,1.8327463
0.18287207,0.0,0,0.74368703
-0.4214699,1.0,1,2.2857678
0.12469457,1.0,0,1.3746678
-0.11587101,1.0,1,2.5677254
0.10716551,0.0,0,1.4949605
-0.21886948,1.0,0,0.66376734
0.10653185,1.0,1,2.7247548
0.043495744,1.0,1,1.9407998
-0.03675257,1.0,0,1.2499647
0.34136558,1.0,0,2.1847625
-0.51815665,1.0,1,0.8709138
-0.45625365,1.0,0,1.1761696
0.24762787,0.0,1,0.3491205
0.26990637,0.0,1,2.310584
-0.30880815,1.0,0,2.6747913
-0.20772433,0.0,0,-0.118234664
-0.34639704,1.0,1,0.77706254
-0.099673755,1.0,1,2.7338345
-0.3080083,0.0,0,-0.7657988
-0.35986623,1.0,0,0.57977355
-0.1512431,1.0,0,0.8618796
0.20838909,1.0,0,2.7856288
-0.20852178,1.0,0,1.69863
0.029368933,1.0,0,2.1675534
0.21496435,1.0,0,2.828876
-0.0407149,1.0,0,1.4391215
0.04724923,1.0,0,2.1680005
-0.30559188,1.0,0,0.33496618
0.15520272,1.0,1,2.1894126
-0.14096275,0.0,0,0.8430923
0.14898342,1.0,1,2.1053581
-0.19624232,1.0,1,1.751537
0.37812918,1.0,1,3.0863569
0.22582379,1.0,0,1.4736638
0.25321075,0.0,1,2.1051223
0.4668629,0.0,1,0.92686766
-0.026326703,0.0,1,2.1295772
0.08107661,1.0,1,2.0950608
-0.29126784,0.0,0,-0.94771457
0.057894915,1.0,1,3.0958667
-0.040691428,0.0,1,1.3306596
0.3276305,1.0,0,2.61005
-0.13002074,0.0,1,1.132868
0.52551144,0.0,1,1.4346317
0.19832286,0.0,1,0.8427317
0.5785128,0.0,1,1.6955891
0.1074493,1.0,0,2.8955908
0.23697312,1.0,1,2.7463973
-0.33323783,0.0,0,0.051251054
0.57108766,0.0,1,2.2243483
0.22404945,1.0,1,2.8575828
-0.3035828,1.0,1,3.6064017
0.091411844,1.0,1,3.4198868
0.04579085,1.0,1,3.5649657
0.044457648,1.0,1,2.8013418
0.050724868,0.0,0,1.8916681
-0.5985989,0.0,0,-0.60676175
0.4928381,0.0,1,1.9884639
0.28897527,1.0,0,2.216156
-0.06085774,1.0,0,1.5908245
-0.43143696,0.0,0,0.59043705
0.10754731,1.0,1,3.0496392
-0.014137366,1.0,0,1.7498972
0.034580074,1.0,1,1.8073306
0.20339248,1.0,0,2.6595392
-0.27206168,1.0,1,1.8444295
-0.3680116,1.0,1,1.4315587
-0.55656433,1.0,0,1.7623721
-0.45324388,0.0,0,1.1583163
-0.05432454,1.0,1,3.0995426
0.299251,1.0,0,2.4461873
0.10327214,1.0,0,2.0226128
0.065848835,1.0,1,3.520686
-0.22635491,1.0,0,0.2655152
-0.22567359,1.0,0,1.6887438
0.12219902,1.0,0,0.3283568
-0.6652145,0.0,0,0.67900026
-0.20840605,1.0,0,1.031372
0.15033679,0.0,0,-0.35651726
0.19006468,1.0,1,2.9566112
-0.03687975,0.0,0,0.9189962
-0.12295305,1.0,0,1.4485013
0.5010783,1.0,1,2.623988
0.22522424,1.0,1,2.4032505
0.6357489,1.0,0,2.4516232
-0.28764465,1.0,0,0.16035044
-0.26657113,0.0,1,1.5030695
0.044042017,0.0,1,1.7269344
0.61471575,1.0,1,3.791333
0.010407746,0.0,1,0.5271698
-0.38608277,0.0,0,-0.23003322
0.6597605,0.0,1,2.1438668
-0.076670304,0.0,0,0.40353483
-0.1597954,1.0,0,-0.050847173
0.069335125,0.0,0,0.707322
-0.094566055,0.0,1,-0.111141026
-0.025999822,0.0,1,1.2066177
0.14516605,1.0,1,2.5971055
0.08543341,0.0,0,0.12740993
0.20454854,1.0,1,1.6646755
0.13530406,1.0,1,2.4406126
0.029173424,1.0,1,3.083684
0.5473871,1.0,1,3.4974024
-0.38588917,1.0,0,2.1142235
-0.28144225,0.0,1,-0.022841513
-0.1174737,1.0,0,2.881806
-0.5704235,1.0,1,2.6806672
-0.46231815,0.0,0,1.4572883
0.23621824,1.0,0,2.1552937
-0.36873144,1.0,1,2.624395
-0.0055034114,0.0,1,1.558802
-0.06214411,0.0,1,1.9785695
-0.27254373,0.0,1,2.19573
-0.048671756,0.0,0,0.66785216
0.07998548,1.0,1,3.174016
0.37796643,0.0,1,2.0854552
-0.12147743,0.0,1,2.7491279
0.50920993,0.0,1,1.9148126
0.15077247,1.0,1,2.1826243
-0.042017117,0.0,0,-0.7778551
-0.2500137,1.0,1,0.9654353
0.35833538,1.0,0,-0.020194054
0.055407967,0.0,1,0.603868
0.19163714,0.0,1,1.8664287
-0.008314123,0.0,1,1.4700375
0.22482729,0.0,0,-0.12630698
-0.3759373,1.0,0,0.9258487
0.011659564,1.0,1,1.997583
0.08719097,0.0,1,0.7864381
-0.12241684,1.0,0,0.07264429
-0.41769895,0.0,1,1.1445447
-0.405862,1.0,0,2.032278
0.47361112,1.0,0,2.5846462
-0.01101958,1.0,1,2.1799889
-0.23511343,1.0,0,2.5356228
-0.19355175,1.0,0,1.6901073
0.11429203,1.0,1,3.187872
0.31696802,1.0,1,2.934257
-0.007997068,0.0,1,0.951716
-0.47385862,0.0,0,0.13585117
0.51327026,1.0,1,3.3866467
0.24784942,0.0,1,1.6416028
0.31236628,0.0,0,1.233331
0.14414862,1.0,1,2.0010133
0.20603265,0.0,1,2.898275
-0.0631645,1.0,1,2.7291873
0.21902399,0.0,0,2.428565
0.08609176,1.0,1,3.1744168
-0.21437907,0.0,0,0.84698594
0.32218236,1.0,0,1.9895074
-0.8008903,0.0,1,-0.09071076
-0.8218194,0.0,0,-0.34456939
-0.40715346,1.0,1,3.6584044
0.38666013,0.0,0,1.2593178
-0.0010884317,1.0,0,1.9562044
0.42351004,1.0,1,2.7994037
-0.019055435,1.0,0,0.60306764
-0.5591987,0.0,1,-0.033388138
0.061670437,1.0,1,2.7071865
-0.08477378,1.0,0,0.987164
0.11531086,1.0,1,3.1507142
0.59530824,1.0,1,3.8459773
0.446129,1.0,0,1.2088242
0.23394822,1.0,1,3.7048643
-0.6825836,0.0,0,0.65487766
0.1919637,1.0,1,4.369828
-0.19307469,1.0,1,2.3547192
-0.33228394,1.0,1,2.240941
0.6313071,1.0,1,3.3544483
0.17938885,0.0,1,1.7125485
-0.15409528,0.0,1,0.8512261
0.13378888,1.0,0,1.8646264
0.046786062,0.0,1,1.1069685
0.26362488,1.0,1,3.1775434
-0.19679901,0.0,1,0.59345084
-0.12174446,1.0,1,3.1578116
-0.08416613,1.0,1,3.632331
0.21930924,1.0,1,2.0269752
-0.045209922,0.0,1,2.4781992
0.21409507,0.0,0,0.18113351
0.40118203,0.0,0,1.5377123
0.15661424,0.0,0,0.62474763
-0.086133644,1.0,0,1.9669621
0.38145396,1.0,1,3.1650481
0.052625496,1.0,1,2.012972
0.22290845,1.0,1,2.2911932
0.1317795,1.0,0,2.5880735
0.12019326,1.0,0,1.8233547
0.4801067,0.0,1,2.271046
0.38703504,1.0,0,2.6325054
0.22340955,0.0,1,1.3941219
0.20902565,0.0,1,0.414236
0.048012283,1.0,0,0.26405346
0.19995238,1.0,1,2.6774309
0.09989694,1.0,1,3.2270668
-0.4332126,1.0,0,0.8888469
0.3152992,1.0,0,1.7308843
-0.3192236,1.0,0,1.2524604
0.07555178,1.0,1,2.986523
-0.2050486,1.0,0,2.7037392
-0.32136744,1.0,0,0.9907198
-0.5598054,0.0,0,0.62630486
-0.4281087,1.0,0,1.5119802
0.06247512,1.0,1,3.4072578
0.063789874,1.0,1,1.4968089
-0.028965084,0.0,0,0.34281224
-0.585227,0.0,1,0.78548557
0.107317366,1.0,1,1.4621434
-0.45674422,0.0,0,0.3124357
-0.05271819,0.0,0,-0.6038615
-0.011139732,0.0,1,0.9119911
-0.100427434,1.0,0,2.5051591
-0.07075004,0.0,1,1.0228025
-0.120969884,1.0,0,1.7381113
0.20907132,1.0,0,0.66643417
-0.36150497,1.0,0,0.7828936
-0.38210592,0.0,0,-0.7166736
-0.68176687,1.0,1,2.7663157
0.3268172,0.0,0,0.20017834
0.20718364,0.0,1,1.6095799
-0.11433738,0.0,1,1.9090523
-0.06534761,1.0,1,3.757356
-0.48715863,0.0,0,-1.063441
-0.011334282,0.0,0,-0.31778562
-0.24225135,0.0,0,-0.057043
-0.17196317,1.0,0,0.63724077
-0.1938709,1.0,0,0.9806518
-0.39240408,0.0,0,0.45171863
-0.47593686,1.0,1,3.2731826
0.2612612,0.0,0,-0.40762857
0.48863503,0.0,1,2.6359804
-0.19478194,1.0,1,2.3753781
0.13310267,1.0,0,1.249068
0.3092668,1.0,0,0.9938189
0.67123175,1.0,1,2.8609614
0.23081538,0.0,0,0.53130835
-0.8567833,1.0,0,0.18694103
-0.022979125,0.0,1,2.4111874
0.13744687,1.0,1,3.6896496
-0.20727167,1.0,1,3.2318532
0.15015978,1.0,0,1.5112398
-0.22234863,0.0,0,1.2107818
0.040273935,1.0,1,3.213474
0.2111917,1.0,1,3.521443
-0.33566236,1.0,1,2.898864
0.042677898,1.0,1,2.5710373
-0.42221472,0.0,0,-0.10010785
0.374868,1.0,1,3.9391108
0.22665253,0.0,1,0.34451216
0.1621529,1.0,1,2.0652878
-0.19820444,1.0,0,0.6430857
-0.0303579,0.0,0,0.68755686
0.684187,1.0,1,3.7056408
-0.036559705,1.0,1,2.1154046
-0.2038631,1.0,1,2.0354593
-0.033500575,1.0,0,2.1625102
-0.47611335,1.0,1,2.424488
0.18740796,0.0,0,0.522986
-0.027569693,1.0,0,2.2685878
-0.0262285,1.0,1,3.2028298
-0.18333228,1.0,0,1.3970886
-0.17684624,1.0,0,0.9601033
-0.29226923,0.0,0,0.46834317
-0.48374382,1.0,0,0.42205694
0.12272307,0.0,1,1.1594038
-0.3013561,1.0,0,1.7303183
0.09473945,1.0,1,3.2103677
-0.4111366,1.0,1,2.7048333
0.31495434,1.0,0,2.5178356
-0.12038942,0.0,0,-0.78291935
0.058636192,0.0,1,3.1602635
0.24731427,1.0,1,2.7941222
0.5239749,0.0,1,0.8402705
0.39117062,1.0,1,1.9940218
0.1715574,1.0,0,1.2593123
0.08768002,0.0,1,3.1102245
0.21982886,1.0,1,2.7109954
0.37625125,1.0,0,1.6744823
-0.29125547,0.0,0,0.49704656
0.062669925,1.0,1,1.723124
0.071549475,0.0,1,1.0066566
0.2908301,0.0,1,1.0595651
0.01775036,0.0,1,1.480588
-0.031113816,1.0,1,2.4878187
0.21174952,1.0,1,3.6414633
0.10787046,0.0,0,0.061256353
-0.44426364,0.0,0,-1.1319773
-0.06049921,0.0,0,1.5929677
0.19460376,1.0,0,2.5907803
0.16098998,0.0,0,-0.092443064
-0.32605284,0.0,0,0.2225371
0.44547993,1.0,1,1.5519006
-0.34721836,1.0,1,2.4830086
0.19126569,1.0,1,3.065882
0.1113861,1.0,1,1.4439825
-0.07710904,0.0,0,-0.6767489
-0.22527206,1.0,1,2.7850897
-0.013796748,1.0,1,2.92393
0.19217154,1.0,1,2.6550393
-0.19940092,1.0,1,1.8155673
-0.11497409,0.0,0,0.8140634
0.40279043,0.0,1,2.913227
-0.19583909,0.0,1,1.5886754
-0.14211045,0.0,1,1.7525458
-0.10957044,0.0,0,0.020628095
-0.23682971,0.0,1,0.36790073
-0.33083445,0.0,1,1.6468221
-0.0085315285,0.0,0,0.50121987
0.086449385,1.0,1,2.2082367
0.32271707,0.0,1,0.61615586
0.23623492,1.0,1,1.275687
0.014718889,1.0,0,1.0443537
-0.16050763,0.0,0,0.74538565
-0.19929315,1.0,0,1.6245667
0.04965516,1.0,1,2.0161793
0.007514439,0.0,0,0.24193493
0.25136024,1.0,0,2.362933
0.11216773,0.0,0,0.10911865
-0.29670802,0.0,0,-0.33317313
0.038156092,0.0,1,0.7544604
0.13710633,0.0,0,-0.11020076
0.24376902,0.0,0,-0.15115306
-0.28392774,1.0,1,3.0021968
-0.09289935,0.0,1,0.76431
0.15633845,1.0,0,0.43997508
-0.062047042,0.0,0,0.5428708
-0.2637181,0.0,1,-0.09349978
0.19837657,1.0,0,1.2986666
-0.09518369,1.0,1,3.2024398
-0.16310701,1.0,0,-0.42880487
-0.0001794807,1.0,1,1.9631485
0.5497842,1.0,0,0.95703584
-0.603027,0.0,0,-0.4330588
-0.34474376,1.0,0,0.8359234
-0.5146086,1.0,0,1.5031592
-0.94112223,0.0,0,0.3206042
0.026224589,1.0,0,2.0673695
0.3500307,0.0,1,1.2848712
-0.21655813,0.0,0,0.5306956
-0.3320921,1.0,0,2.0341778
-0.6085745,1.0,1,2.6994328
0.08753536,1.0,1,3.0730665
-0.28869134,1.0,1,2.710047
-0.0129299555,0.0,1,0.997462
0.80950886,1.0,1,3.861852
0.18883319,1.0,1,2.7030578
-0.02270516,1.0,1,2.5875793
-0.05705264,0.0,0,0.2825337
0.2634742,1.0,0,2.6132612
-0.48602492,1.0,1,1.6327894
-0.07075447,1.0,0,0.5051539
0.25245634,0.0,0,0.7372789
0.4693337,0.0,1,0.68462586
0.050670613,0.0,0,1.5404061
0.005238696,0.0,0,0.33190635
0.15018345,1.0,0,0.34096473
-0.16816698,1.0,1,1.0206494
-0.16640817,0.0,0,-0.3996141
0.03662447,0.0,1,0.9729299
-0.35776258,1.0,0,0.7166505
0.0077702166,1.0,0,0.6714163
0.1924104,1.0,1,3.5019107
0.10655477,0.0,1,1.0808685
0.29368988,1.0,1,1.9738612
-0.60826683,0.0,0,-0.03665182
-0.10771274,0.0,0,1.1738882
-0.053938385,1.0,1,2.6526055
0.3613214,1.0,0,1.0669208
0.0115470085,1.0,0,1.4768553
-0.7274827,1.0,1,2.0417016
0.04508865,1.0,1,3.1552348
-0.18744786,0.0,0,0.08462681
0.4987643,1.0,1,3.369097
-0.6008243,1.0,0,0.99794894
0.5289499,1.0,1,3.8824136
-0.5862384,0.0,0,-0.6505357
0.12583734,1.0,0,2.3972797
0.55066377,1.0,0,1.7386817
0.24329506,1.0,0,1.7814196
-0.07461991,0.0,0,1.207489
0.39965922,0.0,1,1.3763558
-0.099308126,1.0,0,1.0581585
0.12536666,0.0,1,0.7460719
-0.51661754,0.0,0,-0.08797759
0.27559018,1.0,1,3.1646185
-0.3885382,1.0,0,1.2664135
-0.17964014,1.0,0,1.3394408
0.097880855,1.0,0,0.77055335
-0.16060555,1.0,1,3.7597408
0.33586815,1.0,0,0.3327433
0.16146556,1.0,1,2.2389824
0.08840845,1.0,0,1.5577207
0.19668981,1.0,0,2.0338347
-0.23768286,0.0,1,1.107208
-0.36472172,1.0,0,1.4504699
-0.08027375,1.0,1,3.163532
0.12120042,1.0,0,1.9308976
0.2194439,1.0,1,3.4232018
-0.27238286,0.0,0,1.5155975
0.33395335,1.0,1,3.4323406
-0.97431123,0.0,0,-1.5001775
0.0074615977,1.0,1,3.2963448
-0.28323492,1.0,1,3.812152
-0.17335004,0.0,0,-0.9045534
0.653139,0.0,0,2.332117
-0.2075338,1.0,0,1.1973917
-0.43420392,0.0,0,-0.44821918
-0.048628155,1.0,0,1.7787316
0.027173497,1.0,0,1.0762466
0.04783004,0.0,0,-0.18586098
0.7104422,1.0,1,2.2952795
-0.17626028,0.0,1,0.12962252
0.22305942,0.0,1,1.3265593
0.29287076,0.0,1,0.82040215
0.08778484,0.0,0,0.13881783
0.46206912,1.0,0,2.6561332
-0.0442828,1.0,1,2.2668238
-0.4140965,0.0,1,0.2180644
-0.10732024,0.0,0,-0.257767
-0.24535243,1.0,0,1.6190884
-0.056086343,0.0,0,0.5469929
0.0558453,1.0,1,2.4497395
-0.08367275,1.0,1,0.80979955
-0.07480548,0.0,0,0.85234517
0.18854834,1.0,0,2.2229064
0.076848865,1.0,1,1.526996
-0.080950096,1.0,0,2.3337917
0.617155,1.0,0,0.74339676
0.034498874,1.0,1,1.91562
0.046747252,1.0,1,2.8652234
0.7690063,1.0,1,3.759691
-0.08457968,0.0,0,1.4166982
0.20518474,1.0,1,2.7573466
0.39893788,1.0,1,2.247946
0.39526722,1.0,1,2.1545753
-0.72013336,0.0,0,-0.038633794
0.4433869,1.0,1,2.7616196
0.11340221,1.0,1,3.0509984
0.1256474,1.0,1,3.1979704
0.07894835,0.0,0,0.5550345
-0.4146644,1.0,1,2.0530138
0.21803671,1.0,1,3.1413822
0.0032912348,1.0,0,1.3895242
-0.09075311,1.0,1,3.5114002
0.052150194,1.0,1,2.2346206
0.26385844,0.0,0,0.41586757
-0.097036384,1.0,0,0.7981376
-0.41004527,0.0,1,0.73220104
0.03346601,1.0,0,2.4011447
-0.23666263,0.0,1,0.3033346
-0.08124186,1.0,0,1.5627211
0.06630492,0.0,0,-0.15828714
-0.37551412,0.0,0,-1.4309437
-0.25497988,0.0,1,0.27955833
0.09798792,1.0,1,3.8735192
-0.393011,1.0,1,3.1685872
-0.010404292,1.0,0,0.4377361
-0.29695126,0.0,1,2.596216
-0.6413269,0.0,1,0.6640663
-0.7084667,0.0,1,0.8050824
0.11066646,0.0,0,-0.5055448
0.5013199,1.0,1,2.022663
0.061158225,1.0,0,1.8673439
-0.48115247,0.0,0,-0.14798114
0.38458097,1.0,1,3.2852345
-0.06600821,0.0,0,-0.26989216
0.30476168,1.0,1,3.3575432
0.057467762,0.0,1,0.636737
0.1185069,1.0,0,2.5981352
-0.22244327,1.0,1,3.2434552
0.09754489,1.0,0,1.345209
0.054551855,1.0,0,1.7052138
-0.2398345,1.0,0,1.6199834
-0.11567736,0.0,1,-0.16984797
-0.04285087,1.0,1,2.8806856
0.13209324,0.0,1,0.13498491
0.25226706,1.0,1,3.800624
-0.015780043,1.0,0,0.7597525
0.40514275,1.0,0,0.99404466
0.10465889,1.0,0,1.8788074
0.18779632,1.0,0,1.0918188
0.06734614,1.0,0,1.9335463
-0.1915062,1.0,1,3.124732
0.27495572,1.0,0,0.9625272
0.26692656,0.0,0,-0.51655734
0.3513209,0.0,0,1.2804766
-0.38913995,0.0,0,-0.020052731
0.112149544,1.0,0,1.2519284
0.18809462,1.0,1,3.9976118
-0.3867228,0.0,0,1.1200426
-0.24730723,1.0,0,1.73024
0.26700568,1.0,0,0.70559597
-0.18473795,1.0,1,2.4532757
-0.68703485,0.0,0,-1.4952595
-0.3861711,0.0,0,1.0724729
-0.0048612207,0.0,0,-0.60494715
0.0891909,1.0,0,1.1099004
-0.55696577,1.0,0,1.3859776
-0.019228246,1.0,1,2.78732
0.43821025,1.0,0,1.7435198
-0.10619334,1.0,0,1.6148973
0.4317224,1.0,1,2.8737478
-0.12508942,1.0,0,0.9594526
0.12875016,0.0,0,0.60581446
0.081328064,0.0,1,2.0297616
-0.18001975,0.0,0,-0.007360533
0.774779,1.0,1,3.1938293
-0.21075402,1.0,1,2.4794757
0.42477503,1.0,0,0.6263644
0.023133727,0.0,0,-0.86602646
-0.50011253,1.0,0,0.20639756
0.47626665,1.0,0,2.625657
-0.3493291,1.0,0,1.4374036
0.60971594,1.0,1,2.4342241
0.021562105,1.0,1,3.665648
0.42383292,1.0,0,2.9189172
0.1779133,0.0,0,-0.12496559
-0.2936982,1.0,1,2.1570673
-0.3906299,1.0,1,2.4378066
-0.11323909,0.0,0,0.8723986
-0.043025084,1.0,1,2.6474042
0.19117701,0.0,1,1.4502465
-0.61261183,1.0,1,1.4484547
-0.46352807,0.0,1,-0.46292418
0.19879499,0.0,0,0.050210044
-0.36372197,1.0,0,2.2656362
0.4281116,0.0,0,0.3291142
0.4437773,1.0,1,3.282448
-0.20316179,0.0,1,1.0863302
0.014283053,1.0,1,2.6371047
-0.17414632,0.0,1,1.2822028
0.4829397,0.0,0,0.4506391
0.2813833,1.0,0,0.3218513
-0.15241411,1.0,0,1.9002486
-0.058188487,1.0,1,2.441593
-0.043269902,1.0,1,1.8685188
-0.1885847,1.0,1,1.8355808
0.008586073,1.0,1,1.4297323
-0.083339006,1.0,1,1.981517
0.14902143,0.0,1,1.4056083
-0.3752585,1.0,1,2.4538302
0.26143977,1.0,0,2.0498326
-0.6670221,0.0,0,0.45052654
-0.021848172,1.0,0,0.8873432
-0.15254843,0.0,0,-0.7183993
0.037722237,1.0,1,2.2981489
0.29093903,1.0,1,2.9674978
-0.14519918,1.0,1,2.5110672
0.14511546,0.0,0,-0.10227728
-0.30620724,0.0,0,-0.8189893
0.12883048,0.0,0,0.14624935
0.23237993,0.0,1,2.5065348
-0.21906818,1.0,1,2.6057436
-0.33998457,1.0,0,1.2560232
0.22363658,1.0,1,3.8308966
0.022811232,1.0,1,3.1688168
-0.35751015,0.0,0,-0.22885416
-0.013380273,0.0,0,1.5999422
-0.0018373037,1.0,1,3.668273
-0.004662423,1.0,0,2.282661
0.20206882,0.0,1,2.92633
-0.08888991,0.0,1,-0.009862483
0.30759925,1.0,1,3.1390634
0.10661682,1.0,1,2.3521266
-0.20069714,1.0,1,2.7493987
-0.28452665,0.0,1,1.2725793
-0.27545434,1.0,0,1.4729952
-0.30308902,1.0,1,2.7937152
-0.0954755,1.0,0,2.3167264
0.09770525,0.0,1,1.4225721
-0.176434,1.0,0,1.1803012
0.14398469,1.0,1,1.7042735
-0.5188746,0.0,0,-0.04595393
-0.21737313,0.0,1,1.4267664
-0.50604755,1.0,1,2.294607
-0.11890454,1.0,1,2.5374439
0.69674844,1.0,0,1.6933961
-0.04520592,1.0,0,1.883824
-0.21266325,1.0,0,2.5052776
0.14932229,1.0,1,1.7313685
0.18081063,1.0,1,1.7452049
-0.4681915,1.0,1,2.2827656
0.1874433,0.0,0,0.647333
0.22934692,0.0,0,0.68134606
0.48715055,1.0,1,3.6991086
-0.20275679,0.0,0,-0.43289047
0.15869313,1.0,1,2.416843
-0.34012875,1.0,0,0.92317766
-0.5368741,0.0,0,-1.1075265
-0.059256654,0.0,0,1.0614079
-0.21253084,0.0,1,2.208068
0.2511129,1.0,1,4.011758
0.4725281,1.0,0,2.6996095
-0.68290985,0.0,0,-0.48143667
0.41911903,1.0,1,3.8060222
-0.21714495,1.0,0,1.240748
-0.23702465,1.0,1,2.008581
-0.5291281,0.0,0,-0.08783662
0.31367502,1.0,0,1.2131779
-0.35964605,0.0,0,-0.54723394
0.11691035,0.0,0,-0.19301568
0.09945334,1.0,0,1.1108495
-0.20186122,0.0,0,0.622627
-0.104809746,1.0,1,1.7188867
0.2519336,1.0,0,1.5622458
-0.07540762,1.0,0,1.2649045
0.18473288,1.0,0,1.3976611
-0.17693286,1.0,0,0.79513097
-0.23705988,1.0,0,0.9653317
0.39869046,1.0,1,1.9670328
0.056805238,1.0,0,2.6993992
0.29517215,0.0,0,0.32698548
-0.12909473,1.0,0,0.9319519
0.11083188,0.0,0,1.5988953
0.4441487,1.0,0,1.567907
-0.005760725,1.0,1,1.5722482
0.51442254,1.0,0,2.9160008
-0.15510893,0.0,0,0.34045768
-0.5827762,1.0,1,3.0456986
-0.22344117,0.0,1,0.5114738
0.319454,0.0,0,0.378753
0.059873138,0.0,1,0.037340045
0.33549675,1.0,0,2.3577912
-0.1498763,0.0,1,1.0348608
-0.07085147,1.0,1,3.3174818
0.5329965,1.0,1,2.9715009
0.051727567,1.0,0,1.1674134
-0.17062339,1.0,0,2.4037752
0.26294044,0.0,1,0.9123055
-0.20778804,0.0,1,0.81717664
0.09761776,1.0,0,2.1221843
0.34933358,1.0,0,1.7166812
0.11170946,1.0,0,1.4799924
0.016503314,1.0,1,2.7302654
0.1316399,0.0,1,0.9712391
0.47756448,1.0,1,2.3746843
0.25178665,0.0,0,0.32566437
0.15013315,1.0,1,1.9632177
-0.6537296,1.0,0,1.1754143
-0.74363595,0.0,1,1.462188
0.51287645,1.0,1,3.8513095
0.1373232,0.0,0,-0.11475858
0.23640434,1.0,0,1.3256208
-0.18460992,0.0,1,2.0805585
0.032865394,1.0,0,1.373348
-0.06992358,1.0,0,1.7970241
-0.7547587,1.0,0,2.126062
0.28496513,1.0,1,4.461916
-0.22265,1.0,1,3.3470888
0.22629714,0.0,0,1.1176299
0.15126021,0.0,0,-0.49833423
-0.5697751,1.0,1,2.2518044
-0.05831886,1.0,1,3.406204
-0.18471423,1.0,0,1.811213
0.09743982,1.0,1,3.5892618
0.13287853,0.0,0,1.2437423
0.8020772,1.0,1,3.7256448
-0.40314493,0.0,1,2.3365517
-0.2565619,0.0,0,0.614496
0.08232717,1.0,1,2.964952
0.3275495,1.0,0,2.2460504
0.13702148,0.0,0,0.59974515
-0.2407038,1.0,1,1.8365837
0.2944027,0.0,1,2.5173004
