x2,x3,x4,x5,y,x6,x7,x8,x9
-6.3464355,1.9945253,9.289703,1.0,0,-2.6326573,-0.32204187,1.0,0.0
-5.486824,1.0667329,5.477627,1.0,1,0.8998277,-1.9358331,1.0,1.0
-6.1835527,2.6908972,7.3925753,1.0,0,1.4024432,-2.6375728,1.0,1.0
-7.345229,2.1712832,6.6219954,1.0,1,-4.7664843,-2.817368,1.0,0.0
-7.898198,-0.6106044,9.843279,1.0,0,-1.7015736,-1.8061203,0.0,1.0
-10.948598,1.3678315,7.5853453,1.0,0,3.3577785,-1.3917277,1.0,1.0
-7.8767223,2.8500264,8.60145,1.0,0,1.798514,-5.3236647,1.0,0.0
-6.2214346,2.7907832,9.399513,1.0,0,5.258774,-2.8136249,1.0,1.0
-7.9898887,1.2133068,7.1966906,1.0,0,-2.007964,0.10650015,1.0,0.0
-2.706002,-0.637095,2.6110833,1.0,1,-0.53660434,-2.2195928,0.0,1.0
-5.2538986,-0.023185372,2.9345622,1.0,1,0.07997537,-1.8231347,0.0,0.0
-7.980708,-0.07610822,7.65798,1.0,0,0.12085545,-4.24649,0.0,0.0
-3.6477332,2.925385,6.159603,0.0,1,-2.1354702,-2.2581482,1.0,0.0
1.1713948,0.6659622,-3.9860914,0.0,1,-5.2504416,-3.8205013,1.0,1.0
-6.120517,0.6723143,4.711359,1.0,1,4.1946526,-0.95601594,0.0,1.0
-5.10092,0.33798277,8.171623,1.0,0,0.2643075,-0.16937375,0.0,1.0
-6.407355,0.851294,10.143355,1.0,0,4.5834155,-4.026529,1.0,1.0
-4.6389585,2.3550806,2.542452,0.0,1,-1.1175756,-1.0548552,1.0,1.0
-9.592758,0.7365067,5.3256955,1.0,1,-3.0637035,-3.2719374,1.0,1.0
-7.389161,2.2948322,8.747559,1.0,0,1.8697021,0.235942,0.0,1.0
-4.5195236,3.3938875,2.732791,0.0,1,-3.5449317,-3.028255,1.0,0.0
-5.088642,1.8474385,2.6400013,1.0,1,1.1900733,-1.9017761,1.0,1.0
-10.805174,-0.12879276,7.2164984,1.0,0,-5.021881,-1.7136213,0.0,0.0
-5.976935,2.8181558,4.4851117,1.0,1,-0.21064644,-5.655055,1.0,0.0
-5.022762,-1.4066428,10.231651,1.0,0,0.85519576,-3.8641534,0.0,0.0
-2.982197,1.5563772,0.73910236,1.0,1,1.3340907,-2.4665563,0.0,1.0
-6.308236,-0.06329334,4.078378,1.0,1,1.9631056,-3.8322945,1.0,0.0
-5.9046326,1.5054858,2.9079137,1.0,1,0.4239704,-2.5973704,1.0,0.0
-4.132812,-0.1643995,4.550313,1.0,1,1.6303935,-2.9660401,1.0,1.0
-5.9815516,-0.32321894,9.004614,1.0,1,-0.4088168,-4.9731073,0.0,0.0
-8.7803755,-0.24049842,3.8463717,1.0,1,-8.220221,-3.9725847,1.0,0.0
-1.882864,2.9402013,0.77204084,0.0,1,-3.262003,-5.39657,1.0,0.0
-5.4798064,-0.5983068,5.1975875,1.0,1,-0.7837708,-1.754031,1.0,1.0
-9.206125,-0.029899001,7.9210296,1.0,0,-0.37011802,-1.7365661,1.0,0.0
-8.417959,1.0959631,9.497586,1.0,0,1.7049943,-4.3449054,0.0,1.0
-6.0957236,1.314554,4.483725,1.0,1,-2.4520366,-0.5428562,1.0,0.0
-9.879864,2.145057,8.61238,1.0,0,1.4368702,-2.6074083,1.0,0.0
-5.555814,1.5468644,6.966206,1.0,0,-0.5805644,-1.4122111,1.0,0.0
-7.1961193,1.306657,10.926276,1.0,0,-1.0246196,0.00683558,0.0,0.0
-7.3782997,1.7269595,8.224713,1.0,0,3.154725,-1.0302403,0.0,1.0
-5.1270514,1.0403571,0.5810237,1.0,1,0.9333674,-2.0646236,1.0,0.0
-8.826534,1.1655374,12.494438,1.0,0,-0.4583292,-1.8485878,1.0,1.0
-5.935295,1.6086626,8.178021,1.0,0,-2.1019604,-1.1336193,0.0,0.0
-4.5903063,2.9660802,2.1134455,0.0,1,0.9171146,-3.6778178,1.0,0.0
-8.3627405,2.8192682,11.97131,1.0,0,3.6284065,-0.036440134,0.0,1.0
-7.740602,-1.095786,7.3567743,1.0,0,-1.7683411,-3.1975398,0.0,1.0
-2.5962539,1.1462734,0.20000052,0.0,1,-0.882586,-4.460409,0.0,1.0
-6.3355713,1.6079694,9.212324,1.0,0,2.2070541,-0.7412089,1.0,0.0
-5.3488503,-0.41834533,2.234785,1.0,1,-0.4027999,-4.512513,1.0,0.0
-11.466198,4.6453876,15.37727,1.0,0,4.437066,-4.9389896,0.0,1.0
-10.303438,0.8622636,11.127626,1.0,0,2.9968016,-0.92777276,1.0,1.0
-8.314334,1.6080202,9.633236,1.0,0,1.3478435,-1.7908479,1.0,0.0
-4.6112995,0.70976347,1.5950541,0.0,1,1.5640429,-3.5382009,1.0,1.0
-5.8811197,0.720453,-0.06181574,1.0,1,-3.5468078,-3.2606921,1.0,1.0
-9.687326,1.5664997,9.289544,1.0,0,-0.8670796,-1.439402,0.0,1.0
-3.9274848,1.4344583,3.476623,1.0,1,-3.2168486,1.405283,1.0,1.0
-5.2440853,0.6531923,10.659483,1.0,0,-0.9895997,-2.9766684,1.0,1.0
-5.734825,0.77029794,4.0662923,0.0,1,2.5059566,-4.391779,1.0,0.0
-5.399974,2.7278385,7.0705385,1.0,1,-0.13860592,0.59605455,0.0,1.0
-11.281704,1.3183265,10.019853,1.0,0,1.8943391,-0.08061278,0.0,0.0
-5.1117682,2.6159406,8.839914,1.0,0,3.472297,-2.4451132,1.0,1.0
-7.215982,1.6362126,7.499551,1.0,1,0.5955426,-4.525505,1.0,1.0
-4.8220267,0.99946654,3.8137465,1.0,1,2.958803,-5.380991,1.0,1.0
-8.72622,2.3188272,9.258993,1.0,0,2.6648335,-2.4818072,0.0,1.0
-6.8057404,1.1094139,5.1808076,1.0,1,-0.2537564,0.62810826,1.0,1.0
-6.5278854,0.6313357,5.0051737,1.0,1,2.646387,-3.120098,1.0,1.0
-7.079213,2.6062465,9.760626,1.0,0,1.4350247,-3.4752293,1.0,1.0
-7.841427,3.214309,9.090248,1.0,0,4.419141,-3.543964,1.0,1.0
-5.6946306,0.04479146,7.793927,1.0,0,-0.5495275,-0.8716227,1.0,0.0
-5.521353,1.320049,5.410668,1.0,1,4.155467,-3.6174126,1.0,1.0
-5.2259674,-0.7358407,1.9727118,1.0,1,-0.31686234,-1.16972,0.0,0.0
-6.4205785,2.1048717,8.041275,1.0,0,3.2360077,0.51513493,1.0,1.0
-6.4170656,1.5120846,6.4869595,1.0,0,-0.32966396,-1.6777303,1.0,0.0
-6.3623238,1.7152331,2.7028356,1.0,1,1.45835,-3.570494,1.0,0.0
-5.469159,1.430737,2.8737986,1.0,1,-0.1024279,-2.3807068,1.0,1.0
-10.081021,0.9851015,3.947472,1.0,1,-1.1928018,-1.4182649,0.0,0.0
-6.670425,2.505997,4.9943705,0.0,1,-1.0286243,-4.206993,0.0,0.0
-7.724032,1.8893654,6.178319,1.0,1,-0.7478706,-2.3832078,1.0,1.0
-8.593539,2.2317681,8.529148,1.0,0,2.3530936,-1.3931793,1.0,1.0
-8.588978,2.5531743,4.7439876,1.0,1,0.40853423,-1.6334435,0.0,1.0
-7.8634596,1.4525838,7.166663,1.0,0,-0.51645386,-2.2724798,1.0,1.0
-7.6360383,2.024187,6.0315204,1.0,1,2.422174,-2.8166988,1.0,1.0
-7.714786,4.486014,5.353162,1.0,1,1.1323425,-3.1005201,1.0,0.0
-8.623056,2.614778,8.334099,1.0,1,2.2792768,-0.47865415,1.0,1.0
-4.3377795,1.9040565,4.9970956,1.0,1,-2.2103505,-6.427782,1.0,0.0
-10.360024,3.6417956,5.9438663,1.0,0,1.4262072,-2.0624905,1.0,1.0
-5.780444,0.5207776,2.7264068,1.0,1,0.18805861,-1.2861404,1.0,1.0
-8.737776,3.0501907,9.250988,1.0,0,3.9107847,-2.5035334,1.0,1.0
-6.821185,2.3599148,5.485272,1.0,0,2.5367994,-0.2800591,1.0,1.0
-10.665579,2.4948068,7.5461197,1.0,0,1.5230991,-0.12705529,1.0,0.0
-4.731635,1.4967581,0.01218462,1.0,1,-1.877284,-2.7178686,0.0,0.0
-3.0562763,0.26109552,2.2809367,1.0,1,1.4080436,-2.0704298,1.0,1.0
-4.467155,1.6666676,2.859569,1.0,1,-7.697363,-3.1225958,1.0,0.0
-5.7972507,0.8955512,7.5390677,1.0,1,-0.7801081,-2.4865746,1.0,1.0
-9.390289,2.8787422,9.727526,1.0,1,2.3464427,-2.932361,1.0,1.0
-9.919258,-0.33774722,5.1389637,1.0,1,4.0294304,-2.5518153,1.0,1.0
-8.833774,2.3212576,5.1653395,1.0,1,-1.421272,-0.164119,1.0,0.0
-10.720705,2.4823525,10.054001,1.0,0,0.86537194,-1.3501796,0.0,0.0
-4.8318925,1.9761798,1.1319296,0.0,1,-3.1563153,-2.9895668,0.0,0.0
-5.496183,0.33387667,5.3687735,1.0,1,-1.7958722,-4.314189,1.0,0.0
-5.149871,1.2513492,3.4998243,1.0,1,-2.499047,-2.5234995,1.0,1.0
-5.6777325,0.6465667,7.8789926,1.0,0,2.1130338,-1.7933872,1.0,1.0
-7.0990143,2.4232094,7.470389,1.0,1,-0.34425947,-1.3489721,0.0,1.0
-7.420574,-0.3687272,10.012547,1.0,0,1.223698,-4.0456877,0.0,1.0
-8.2451105,0.7717645,11.675295,1.0,0,3.2391288,-0.6681297,1.0,0.0
-9.890297,2.607131,12.488253,1.0,0,4.7539883,-5.140361,0.0,1.0
-6.810065,1.7874618,2.8158426,1.0,1,-3.1453547,-4.348193,1.0,1.0
-7.3845882,2.5032692,5.646083,0.0,1,3.4903336,-4.5518713,1.0,0.0
-6.368291,0.3037567,4.7130527,1.0,1,1.1731954,-1.8568931,1.0,0.0
-9.13941,0.81029135,3.5521054,1.0,1,-0.36051396,-3.0714126,1.0,1.0
-4.7010565,-0.082172275,8.477175,1.0,0,5.5482235,0.7633213,1.0,1.0
-5.9794006,-0.44938898,5.1282477,1.0,1,-1.1254511,-1.8535597,1.0,0.0
-4.1292257,2.147504,2.3666139,0.0,1,-3.1207442,0.34384298,1.0,0.0
-6.72513,0.32830954,2.004839,1.0,1,0.88351214,-1.3487998,1.0,0.0
-5.782541,0.039299607,6.6280527,1.0,0,1.0273464,-1.782871,1.0,1.0
-4.8944025,1.2420145,10.213447,1.0,0,6.4734106,0.5120534,1.0,1.0
-1.327827,0.79575455,3.3112512,0.0,1,-4.577623,-3.2921934,0.0,0.0
-2.6421218,0.7346842,0.063159466,1.0,1,-2.1759045,-0.6983075,1.0,0.0
-3.6565876,-0.67898285,3.9058795,1.0,1,1.47048,-2.4672954,1.0,1.0
-6.826682,0.8414966,4.8263893,1.0,0,0.012917101,-2.9626853,1.0,0.0
-8.175001,0.7488668,9.6727705,1.0,0,1.8269432,-0.40331686,0.0,0.0
-5.463328,0.46928787,5.4612265,1.0,1,-1.2975154,-1.2515073,1.0,0.0
-10.618326,0.5647788,13.400101,1.0,0,4.496841,-2.9062157,1.0,1.0
-5.1950545,1.880024,5.7471285,1.0,1,1.5769068,-2.0273547,1.0,0.0
-8.679581,0.8357457,6.7265882,1.0,0,-0.8812978,0.044012547,1.0,0.0
-9.260719,2.061964,11.416863,1.0,0,3.933515,-2.8671799,0.0,1.0
-9.231028,3.8078237,8.693077,1.0,0,-1.6066406,-2.0031598,0.0,0.0
-6.867199,-0.2513697,8.66466,1.0,0,1.2720876,-1.9089825,1.0,1.0
-4.8298097,1.5394918,3.1470017,1.0,1,0.6039088,-0.7230325,1.0,1.0
-6.1690307,2.5993204,5.3773856,1.0,1,6.799574,-0.5769775,1.0,0.0
-7.492032,1.762222,4.1046352,1.0,1,2.6922433,-3.907092,1.0,1.0
-6.394895,0.49799135,11.1065235,1.0,0,6.249306,-1.0723807,0.0,1.0
-7.8565283,1.4793609,6.271823,1.0,1,3.6378539,0.5123732,1.0,1.0
-7.3471684,1.1478059,7.3553734,1.0,0,0.9393085,-2.5114262,0.0,0.0
-8.966701,-0.52007735,7.5206203,1.0,0,2.1953154,-3.1964731,0.0,0.0
-6.4263415,2.5062206,7.6850967,1.0,1,3.2885,-3.03102,0.0,0.0
-5.5057282,0.6327133,6.2409606,1.0,1,-0.40620628,-2.9378588,1.0,1.0
-7.487728,1.3711513,9.507942,1.0,0,2.9182563,-2.5727549,1.0,0.0
-6.2233167,1.8006063,7.6321874,1.0,0,4.7423506,-0.93849516,0.0,1.0
-5.557203,2.7253423,6.43029,1.0,1,1.0482512,-3.2711384,1.0,0.0
-8.200599,1.8779279,11.577253,1.0,0,6.9328575,-3.6836908,1.0,0.0
-4.280796,1.12291,3.4089851,0.0,1,-2.2582443,-4.6130095,1.0,1.0
-7.5185227,4.697895,5.3286076,1.0,1,-1.36495,-3.021718,1.0,1.0
-9.331469,1.6276593,15.870966,1.0,0,0.6793902,-4.9414406,0.0,0.0
-3.5815015,0.39740688,5.0153036,1.0,1,-1.7220495,-3.9626484,1.0,1.0
-3.8114288,1.8751528,7.582605,1.0,0,2.9276278,-5.1395283,1.0,1.0
-9.850156,2.822308,14.354499,1.0,0,2.3500135,-3.1897166,0.0,0.0
-7.6402063,1.4245789,8.92307,1.0,0,1.0911607,-0.046289682,1.0,0.0
-6.2182493,2.2961216,8.896757,1.0,0,4.965847,-2.6389637,0.0,1.0
-4.97098,2.3246539,7.4585476,0.0,1,1.5660411,-1.1658932,1.0,1.0
-5.037353,2.6305566,7.3189173,1.0,0,3.0502956,-3.8165884,1.0,0.0
-3.3814857,1.1623877,5.5201955,1.0,0,4.6906857,-1.9478648,0.0,1.0
-7.374589,0.979416,7.693557,1.0,0,-0.5637908,-0.60570586,1.0,1.0
-7.6792445,1.9586134,5.79021,1.0,1,2.0431361,-3.6557202,1.0,1.0
-5.449563,0.6727775,6.8007565,1.0,0,1.338247,2.3056073,1.0,0.0
-6.3133187,0.55707514,6.4927115,1.0,1,2.2397468,-0.4692874,1.0,1.0
-9.919476,1.0847024,6.718545,1.0,1,-2.950982,-1.9217746,1.0,1.0
-8.517969,2.3894637,11.425712,1.0,0,2.959928,-1.6202757,1.0,1.0
-8.81962,0.7148727,15.558789,1.0,0,4.090661,-1.0204747,1.0,1.0
-9.073562,2.6444526,3.2140336,1.0,1,-3.7995472,-1.3679805,1.0,0.0
-5.5472784,0.707883,1.3649998,1.0,1,-5.9056706,-0.52216077,1.0,0.0
-8.333498,0.37257755,11.199209,1.0,0,-0.37338018,-2.4084878,0.0,0.0
-5.5377755,2.4105186,0.97704124,1.0,1,-1.6537026,-3.407561,0.0,1.0
-7.8415413,3.1221735,10.646341,1.0,0,4.096339,-0.061014533,1.0,1.0
-6.087196,1.9730765,4.6099267,1.0,1,1.1184008,-4.73956,1.0,1.0
-6.529742,1.8564566,12.802703,1.0,0,3.6406772,-2.7529917,1.0,1.0
-8.667256,1.4763962,6.211225,1.0,1,-2.965646,-1.8000766,0.0,0.0
-8.503931,0.74732596,9.302957,1.0,0,-0.45989907,-3.2996106,1.0,0.0
-6.9138074,2.1620045,2.3794303,0.0,1,-1.708142,-2.1919475,0.0,1.0
-7.18967,2.204742,7.680618,1.0,0,-1.1383293,-2.355525,1.0,0.0
-3.665199,-1.2049415,6.7320614,1.0,1,-1.2157472,-6.531562,1.0,0.0
-10.542723,0.20678723,16.311811,1.0,0,3.314772,-0.7256731,0.0,0.0
-7.1119394,0.3232044,10.271847,1.0,0,0.049908638,-0.0088346,1.0,0.0
-7.994372,1.1293054,2.488474,1.0,1,0.20170486,-0.83474934,0.0,1.0
-6.025423,1.3258224,7.6670604,1.0,0,3.273338,-3.6380944,1.0,1.0
-9.53301,-0.04556501,7.943368,0.0,1,4.969241,-3.674272,0.0,0.0
-5.3946166,3.2997708,5.739763,1.0,1,2.3394747,-5.1265297,0.0,0.0
-5.121012,1.276139,7.396046,1.0,1,2.7066116,0.2604866,1.0,1.0
-7.055481,0.6727186,7.6018734,1.0,1,3.9261765,-3.7849627,1.0,1.0
-8.11469,0.90823746,10.35388,1.0,0,3.096723,-0.083883286,1.0,1.0
-9.661086,1.308005,12.312964,1.0,0,1.4682674,-1.7039768,1.0,0.0
-7.8759437,1.3683977,6.5360317,1.0,1,2.908838,-2.5482364,1.0,1.0
-8.015018,1.4265054,8.167605,1.0,1,6.2619033,-0.7243595,1.0,1.0
-3.1015646,3.6482015,4.180069,1.0,1,-2.1409392,-4.9868236,1.0,0.0
-6.297702,1.3566177,7.3903003,0.0,0,3.1299329,1.2425205,1.0,1.0
-5.7118735,0.74466866,10.075361,1.0,0,0.380414,-3.5684576,0.0,0.0
-2.4080164,2.81507,5.742449,0.0,1,0.70598114,1.3595276,1.0,1.0
-6.29812,0.4112867,4.7666245,1.0,1,-0.5546193,-0.95910764,1.0,0.0
-6.314476,0.031496763,10.041451,1.0,0,-1.8567705,1.2181708,1.0,0.0
-9.222119,0.810373,9.972494,1.0,0,3.0515337,-0.72096086,0.0,1.0
-7.0334134,0.35001558,8.925134,1.0,1,-3.2902255,-3.7996225,1.0,0.0
-8.013617,-0.9421941,4.6638565,1.0,1,-0.8465747,-2.6101873,0.0,1.0
-7.1296735,-0.2760738,5.115432,1.0,1,7.8881874,-3.231773,0.0,1.0
-6.5552173,2.1532414,2.7147279,0.0,1,-3.2645853,-2.209308,1.0,0.0
-6.272108,1.7076,5.006908,1.0,1,1.1293333,-0.70207334,1.0,1.0
-10.598276,0.20879531,8.867155,1.0,0,-3.0861187,-2.0783477,1.0,0.0
-7.4785247,1.3663554,7.1553516,1.0,0,4.012822,-2.0064123,0.0,1.0
-11.009525,3.8589108,9.845123,1.0,0,-0.11145806,-3.090663,1.0,1.0
-4.862238,2.1071563,7.2057414,1.0,0,1.8048666,-3.923984,0.0,0.0
-1.4034796,0.16422704,-1.3669815,1.0,1,0.8288622,-4.931836,0.0,1.0
-7.26483,0.24428082,9.188021,1.0,0,4.3232727,-0.257344,0.0,1.0
-7.5886016,1.7891321,7.2759,1.0,0,0.77807343,-1.6449189,1.0,0.0
-8.657137,2.6333401,13.614382,1.0,0,7.656105,-3.1782732,1.0,1.0
-5.929273,2.1395898,5.411597,1.0,0,-0.49755785,0.28769457,1.0,0.0
-5.6569324,1.3342414,6.987753,1.0,1,5.556659,-0.070426464,1.0,1.0
-6.422637,1.948607,5.8863597,1.0,0,-1.1965516,-2.6143723,1.0,0.0
-6.5636673,0.19556832,2.3316293,1.0,1,0.34505987,-3.1355705,1.0,0.0
-3.606115,1.1731437,3.8486955,0.0,1,0.2786795,-3.2867522,1.0,1.0
-7.915968,1.0258174,6.3057294,0.0,1,1.6690853,0.544199,1.0,1.0
-8.563536,3.159038,8.285702,1.0,1,2.8345575,-2.5400167,1.0,0.0
-5.4787865,2.4006658,4.0817266,1.0,1,2.6085627,-3.6605163,1.0,0.0
-5.480935,3.1718647,4.9280996,1.0,0,-1.3014606,-0.043111682,1.0,0.0
-5.075012,1.7016584,6.276197,1.0,1,4.8701105,-4.3990583,1.0,1.0
-8.716395,0.2040531,8.960749,0.0,0,6.0641394,-1.8887222,1.0,1.0
-5.694623,1.4034442,10.505991,1.0,0,-0.54616165,-2.4179852,1.0,0.0
-6.1131186,3.5081263,10.757102,1.0,0,1.6137352,-4.519221,1.0,1.0
-5.45881,2.2675984,10.719409,0.0,0,6.9371386,-3.1350222,0.0,1.0
-7.4746013,2.9728649,3.3976855,1.0,1,-0.7437068,-1.4833655,1.0,1.0
-7.3582907,0.8222477,7.72415,1.0,1,-3.805041,1.2765384,1.0,0.0
-3.574994,0.43827683,1.2400403,0.0,1,1.8447976,-3.5241585,1.0,0.0
-5.8240495,-0.15921581,8.100959,1.0,0,1.4368892,-0.848072,1.0,1.0
-6.066346,1.0656713,4.8308315,1.0,1,0.8681972,-2.5768142,1.0,1.0
-3.7397456,2.1768136,5.6021404,1.0,1,4.3914394,-2.5186718,1.0,1.0
-8.436436,-0.11514199,4.2424517,1.0,1,0.389152,-3.7744741,1.0,0.0
-4.451541,1.0470909,9.967354,1.0,0,-0.2065959,-3.1758575,1.0,1.0
-6.9625225,0.81480473,8.357905,1.0,0,1.2084098,-5.2801924,0.0,0.0
-6.334187,3.0851383,3.779492,1.0,1,1.2546198,-1.8459394,1.0,1.0
-6.745164,0.6068783,6.818287,1.0,0,4.205585,-1.3151978,1.0,0.0
-8.472946,1.5574834,6.131509,1.0,0,3.2373977,-4.2384624,1.0,1.0
-4.094633,0.6109852,1.0478456,1.0,1,3.2553391,-2.8928268,0.0,0.0
-5.324755,-0.29673386,5.562435,1.0,1,1.7377474,-2.453723,1.0,1.0
-6.5137954,1.6336894,5.915203,1.0,1,-2.0207484,-2.7500157,1.0,1.0
-9.74835,2.4375384,13.765504,1.0,0,4.1627703,-1.3713285,0.0,1.0
-8.513941,0.82340693,10.217106,1.0,0,3.1618996,-2.2611332,1.0,0.0
-7.160083,1.0741966,6.64269,1.0,1,-2.363377,-6.7907724,1.0,0.0
-7.839368,2.6711526,10.10451,1.0,0,-0.6362796,-1.6923671,0.0,0.0
-7.072712,1.040992,9.382067,1.0,0,-1.7478068,-0.9255381,1.0,0.0
-7.7128477,0.80035484,6.3633695,1.0,0,2.3982863,-2.5352461,1.0,0.0
-7.78245,2.533653,11.280004,1.0,0,2.1300776,-3.170292,1.0,1.0
-4.8901043,1.6044177,7.163512,1.0,0,-0.9989147,-2.2441673,1.0,1.0
-5.6117277,2.8604248,7.845022,1.0,0,-0.35029137,-0.5520923,1.0,1.0
-6.055524,1.4915459,8.292638,1.0,0,2.0855923,-2.9634285,1.0,0.0
-6.2875605,0.72334564,5.059231,1.0,0,-1.3889015,-1.9951638,0.0,1.0
-5.8929467,3.7775831,7.7577314,1.0,0,-0.39499807,-0.4204899,1.0,1.0
-7.6252785,0.12438834,6.8263845,1.0,1,2.1605341,-4.2012186,1.0,0.0
-5.1597185,1.4371456,8.448067,1.0,0,1.2797061,-3.3026395,0.0,1.0
-6.62702,0.80794793,3.4576979,1.0,1,0.39787817,-3.7192285,0.0,0.0
-8.624618,1.8419644,8.449201,1.0,0,1.6042447,-2.3078396,0.0,1.0
-7.7226405,1.172529,5.047986,1.0,1,-1.1822813,1.3443618,1.0,1.0
-4.775772,0.37997234,3.710403,0.0,1,0.039610386,-2.6543431,1.0,0.0
-6.890795,1.0149168,3.3657818,1.0,1,0.9109075,-2.6749775,1.0,0.0
-7.2542267,0.20190597,5.3949347,1.0,1,1.7803085,-1.8205073,1.0,0.0
-7.123889,3.0665307,7.444509,1.0,0,-4.3653917,-2.6463566,1.0,1.0
-8.746038,1.6247122,7.9042535,1.0,0,6.350842,-0.3076285,0.0,1.0
-6.006758,0.7421764,11.124876,1.0,0,0.5523883,0.17807233,1.0,1.0
-6.0491276,0.53413415,3.6405208,1.0,1,-5.7581315,-2.112133,1.0,0.0
-0.38981533,2.3620183,-3.0471845,0.0,1,-8.084882,-7.5699177,1.0,0.0
-7.002516,1.724596,8.974568,0.0,0,1.8786275,-0.23911214,1.0,0.0
-8.503606,1.7240654,11.819532,1.0,0,3.5098777,0.07925427,1.0,1.0
-5.3604145,0.9434367,6.8051167,1.0,0,0.17946947,-0.30176687,1.0,0.0
-10.060759,3.8733568,3.4809895,1.0,1,0.32486832,-1.5526173,1.0,0.0
-7.5904164,1.4304616,8.741692,1.0,0,1.713892,0.93304455,1.0,0.0
-6.866509,0.89010966,8.252308,1.0,1,2.7484274,-2.8116915,1.0,1.0
-7.033369,0.48446494,5.107564,1.0,1,-0.2604383,-3.5334048,0.0,1.0
-6.841418,1.5439161,9.287567,0.0,0,1.0382664,-0.92041904,0.0,0.0
-8.162697,-0.5019218,9.538279,1.0,0,0.7007316,-1.8839824,0.0,0.0
-7.2132196,1.5042666,7.522381,1.0,0,0.15445578,-1.3736029,1.0,1.0
-10.10243,3.3573794,16.671318,1.0,0,3.3316598,-3.5770864,1.0,1.0
-6.8084464,0.69107354,3.4902048,1.0,1,1.0466406,-1.4827453,0.0,0.0
-5.741449,1.4228786,6.2591386,1.0,1,3.073074,-1.5483505,1.0,1.0
-4.3672113,1.2528766,1.4046564,1.0,1,1.391845,-4.2476215,0.0,1.0
-9.193282,1.4596659,9.320761,1.0,0,2.0171833,-0.9704506,1.0,0.0
-9.451588,1.1328118,12.077451,1.0,0,6.124277,-2.9497004,0.0,1.0
-8.459024,2.6321802,13.991752,1.0,0,2.105919,-1.7533681,0.0,0.0
-9.909747,0.75175756,7.2913694,1.0,0,3.2522495,-0.38956273,1.0,0.0
-7.3677025,1.946223,4.3630238,0.0,1,0.17497247,-2.165162,1.0,1.0
-5.8494797,1.5150176,4.6779895,1.0,0,-2.6695566,-1.4388782,1.0,0.0
-7.7928085,0.9705757,5.959341,1.0,0,3.7719617,-2.3950408,0.0,0.0
-7.8297486,0.29514396,10.161324,1.0,0,1.2423073,-2.1789021,1.0,0.0
-7.1097765,0.8487753,5.776114,1.0,1,-0.6156497,-3.188029,0.0,0.0
-5.0001497,1.7099752,3.277367,1.0,1,3.1259103,-0.3394115,1.0,1.0
-5.4040227,2.2708104,3.919825,0.0,1,-3.3515308,-2.9398766,0.0,0.0
-6.4873304,1.4614905,4.7896314,1.0,1,-1.2241105,-0.7393291,0.0,1.0
-6.5381875,2.825225,15.639591,1.0,0,2.1148767,-0.6611624,1.0,1.0
-2.8316407,-0.066799104,1.384965,1.0,1,1.5951593,-3.3028562,0.0,1.0
-5.2785625,1.5836834,2.977822,1.0,1,-2.319391,-4.9144235,1.0,0.0
-4.117421,1.9242878,2.0287359,1.0,1,-3.667337,-5.299796,1.0,0.0
-4.5392694,0.279652,0.5564332,1.0,1,0.2125684,-3.9994843,1.0,1.0
-5.6047635,2.4167156,10.839403,1.0,0,4.739422,-2.793107,1.0,0.0
-5.581066,-0.5289141,9.408489,1.0,0,-0.6775733,-2.797175,0.0,0.0
-1.8222547,1.6159956,1.3504617,1.0,1,-0.14858657,-3.4576678,0.0,1.0
-5.286087,0.72546375,2.5161948,1.0,1,2.1375241,-3.518774,1.0,0.0
-4.7160254,-1.4691252,4.051373,1.0,1,0.638483,-3.2039976,1.0,0.0
-8.443321,2.7971463,6.7777567,1.0,1,-0.71431315,-2.1536124,1.0,0.0
-10.987193,1.6184822,8.81877,1.0,1,-4.110759,-3.387243,1.0,0.0
-6.138043,2.2891023,2.9831114,1.0,1,3.8479843,-3.777254,0.0,1.0
-6.1361175,2.4303327,8.4393835,1.0,0,6.3488398,-1.6450558,1.0,1.0
-8.479787,1.4720119,11.645564,1.0,0,1.3236687,-1.5536048,0.0,1.0
-11.198213,0.8851795,13.790043,1.0,0,-0.33342838,-1.3880637,1.0,0.0
-7.8064446,0.20079398,7.270664,1.0,1,1.4182942,-1.0167146,0.0,1.0
-6.408865,0.8824636,6.473093,1.0,1,4.5898705,-3.4939506,0.0,1.0
-7.662714,1.0015323,6.5730934,1.0,0,0.5292591,-0.6002457,1.0,0.0
-9.018676,1.5711379,11.94012,1.0,0,2.0424807,0.9728278,0.0,1.0
-1.6473889,1.1889179,2.7031186,1.0,1,0.70582414,-3.6454983,1.0,0.0
-4.7019625,2.6239886,4.9463024,1.0,1,1.8462946,-3.6588328,0.0,0.0
-8.8232,3.0735226,6.6393585,1.0,1,-3.0064213,-0.5375042,0.0,0.0
-7.3016458,0.8173162,9.221041,1.0,1,-3.2507386,-2.8954313,1.0,1.0
-6.6846237,0.72306955,7.627648,1.0,1,-2.7310994,-1.800584,1.0,0.0
-5.421418,0.5040962,4.2459283,1.0,1,1.6831915,-4.16663,1.0,1.0
-4.150567,1.1463842,-0.81307983,0.0,1,-5.0016274,-5.154517,1.0,0.0
-6.839835,2.9001458,2.8601513,1.0,1,0.5450573,-2.4462554,1.0,1.0
-4.4087462,1.1531173,3.4456701,0.0,0,-2.3141792,-1.7955788,0.0,1.0
