x1,x2,x3,x4,y
1.0,0.37153435,1.0,3.233201,1.0
0.0,-0.7058564,0.0,-1.656816,0.0
1.0,-1.1700615,1.0,-0.49388826,0.0
1.0,0.19388643,1.0,2.933853,1.0
0.0,-1.7173356,1.0,0.28932643,0.0
1.0,1.4932433,1.0,2.1345325,1.0
1.0,-1.1351701,0.0,-0.80259544,0.0
1.0,1.8948663,1.0,2.5496466,1.0
1.0,1.207437,1.0,1.8668948,1.0
0.0,-0.53390044,1.0,0.44509465,1.0
1.0,-1.6320338,1.0,-0.6263395,0.0
1.0,-0.39001703,0.0,1.936209,1.0
1.0,-0.06893262,0.0,1.951758,1.0
1.0,-1.8460432,0.0,-1.3626895,1.0
1.0,-0.81462735,0.0,-1.457768,0.0
1.0,-0.2343111,1.0,2.9345527,1.0
1.0,-1.2946591,0.0,-0.24507983,0.0
1.0,-0.4080417,0.0,-0.64829445,0.0
1.0,1.0474061,1.0,4.2404957,1.0
1.0,-0.5305281,1.0,0.9575829,0.0
1.0,-1.8859526,1.0,0.061769925,0.0
1.0,0.8608858,1.0,2.6254883,1.0
1.0,0.07100539,1.0,3.0795949,1.0
1.0,-0.63866854,1.0,1.7750341,0.0
0.0,0.6946152,1.0,-0.1997788,0.0
1.0,-1.2291586,0.0,-0.87143415,1.0
0.0,2.7346923,1.0,3.3762894,1.0
1.0,-0.13868318,0.0,0.81804323,1.0
0.0,0.2656674,1.0,2.2218986,1.0
0.0,-2.0999074,0.0,-1.1291876,0.0
0.0,-2.7454877,0.0,-0.93245745,0.0
0.0,-1.2087015,0.0,-0.72605234,0.0
1.0,1.6393166,1.0,3.5831647,1.0
1.0,-0.46116722,0.0,-1.7417375,0.0
1.0,1.1777644,1.0,3.0525367,1.0
1.0,-1.0140886,1.0,0.8771852,0.0
1.0,0.8061608,1.0,3.868335,1.0
1.0,-0.25963822,1.0,0.8599243,1.0
1.0,0.7522126,1.0,2.736663,1.0
1.0,1.0860327,1.0,2.75711,1.0
1.0,0.67405367,1.0,2.6406507,1.0
1.0,1.2788578,1.0,3.3108027,1.0
0.0,-0.8294398,0.0,0.23200673,0.0
1.0,-0.043409333,1.0,2.8430238,1.0
1.0,-0.7498723,1.0,1.2711943,0.0
1.0,-0.3320265,0.0,0.3363234,0.0
1.0,0.7791452,1.0,3.9059222,1.0
0.0,-0.9457594,0.0,-0.5444547,0.0
0.0,0.76273525,1.0,1.7764896,1.0
0.0,0.900745,0.0,-0.11099976,1.0
1.0,0.20535822,1.0,0.9056933,1.0
0.0,-1.626041,1.0,0.24964571,0.0
1.0,1.5437648,1.0,2.0290344,1.0
1.0,-0.2349671,0.0,2.1054397,1.0
0.0,-0.38976213,0.0,-0.55562913,0.0
1.0,1.1526355,1.0,2.8457515,1.0
1.0,-1.5669048,1.0,1.7743983,1.0
1.0,0.7161376,1.0,1.8545156,1.0
0.0,0.075909935,0.0,-0.6653637,1.0
0.0,1.2738413,1.0,1.6965622,1.0
1.0,-0.97079134,1.0,1.3440523,0.0
1.0,-0.4031824,1.0,3.2404828,1.0
1.0,0.40782937,1.0,1.6203544,1.0
1.0,-0.10677291,1.0,2.557201,1.0
1.0,3.7366633,1.0,7.544273,1.0
1.0,-0.49856913,0.0,0.7469713,0.0
0.0,-1.074939,0.0,-1.8757381,0.0
1.0,0.8427123,1.0,2.3770645,1.0
0.0,-1.5727056,0.0,-2.9525526,0.0
1.0,0.81314975,1.0,4.673626,1.0
1.0,-0.5582043,0.0,2.5817046,1.0
1.0,-0.41170758,0.0,-0.4758157,0.0
1.0,-0.15257902,0.0,2.7784696,1.0
0.0,-0.84633756,0.0,-1.0593054,1.0
0.0,-1.1674832,0.0,-2.3404465,0.0
1.0,0.19824895,1.0,1.4103609,0.0
1.0,0.79595643,1.0,2.3892584,1.0
0.0,0.78647536,1.0,2.8497128,1.0
0.0,1.4652164,1.0,1.414082,1.0
1.0,0.7090784,1.0,1.4529207,1.0
1.0,-0.9514848,0.0,-0.084154606,0.0
1.0,-0.72957057,0.0,0.35182136,1.0
0.0,-1.453097,0.0,-1.4746921,0.0
1.0,-2.0406473,1.0,-0.0427965,0.0
1.0,1.3882104,1.0,2.8296483,1.0
1.0,0.08586745,1.0,1.7832816,1.0
0.0,-0.7095883,0.0,0.53912413,1.0
1.0,0.8217059,1.0,0.97451127,1.0
1.0,0.43981946,1.0,1.5968208,1.0
1.0,-1.5073768,1.0,0.94485193,1.0
1.0,-0.46230984,1.0,1.3189952,1.0
1.0,1.6822631,1.0,3.5069933,1.0
1.0,-1.0731195,1.0,-0.29747617,1.0
1.0,0.5432612,1.0,3.1226907,1.0
1.0,-0.6391412,0.0,-0.32319498,0.0
0.0,0.10353381,1.0,0.85420465,1.0
1.0,-0.8808845,0.0,0.96380156,1.0
1.0,0.33394077,1.0,4.2414427,1.0
1.0,1.2827429,1.0,1.9104594,0.0
1.0,0.90707797,1.0,3.2492816,1.0
0.0,-2.0031073,0.0,-0.852093,0.0
1.0,0.07236233,1.0,2.7024992,1.0
1.0,-1.5843037,0.0,1.4597498,0.0
1.0,-0.32677877,1.0,3.2830873,1.0
0.0,0.3973569,0.0,0.5826971,1.0
1.0,0.05415482,1.0,2.070467,1.0
1.0,0.3301911,1.0,2.0545893,1.0
0.0,-0.98368907,1.0,-0.05432734,0.0
1.0,0.41610974,1.0,1.5351593,1.0
1.0,-0.24457401,0.0,1.0206554,0.0
1.0,0.8724719,0.0,0.7521635,1.0
0.0,0.14789267,0.0,-0.37316155,0.0
1.0,-1.3373796,0.0,-0.23480907,0.0
1.0,-0.23482198,0.0,-0.2944612,0.0
0.0,-0.6997064,0.0,-0.10867512,0.0
0.0,0.3247361,0.0,-1.0934169,0.0
1.0,0.5477189,1.0,2.6824615,1.0
1.0,0.33278093,1.0,1.7215514,1.0
1.0,-1.0704225,1.0,1.1944234,1.0
0.0,-1.2924933,0.0,-1.1900063,0.0
1.0,-1.3093057,0.0,-1.1515197,0.0
0.0,-0.90271497,0.0,-0.9673607,0.0
1.0,0.9525018,1.0,4.2054667,1.0
1.0,-0.8702901,0.0,2.5895796,1.0
0.0,1.8372234,1.0,3.0225112,1.0
1.0,-0.3905341,0.0,0.87454593,1.0
0.0,0.4497329,1.0,1.4480429,1.0
0.0,0.51325965,1.0,0.4569993,1.0
1.0,0.27709183,1.0,1.2447395,1.0
1.0,0.27583626,1.0,2.8824158,1.0
1.0,-0.80313116,1.0,2.291103,0.0
1.0,0.10529882,1.0,3.5220566,1.0
1.0,-0.09226806,1.0,2.0830326,1.0
0.0,-1.5913571,0.0,-2.2413068,0.0
1.0,-1.1790819,1.0,2.5124457,1.0
1.0,-0.63600266,1.0,1.6970835,1.0
1.0,3.10257,1.0,4.5853167,1.0
1.0,-1.0371767,0.0,-0.61854917,0.0
0.0,0.82440305,1.0,2.1927648,1.0
1.0,0.23669757,0.0,1.3553623,1.0
0.0,0.8958836,1.0,0.56181586,1.0
0.0,0.18460579,1.0,0.91762304,0.0
1.0,1.0813184,1.0,3.5772812,1.0
1.0,-0.85014284,1.0,1.1999516,1.0
1.0,0.41503245,1.0,2.1183925,1.0
1.0,1.2503263,1.0,5.0995665,1.0
0.0,0.26868194,1.0,1.5188189,1.0
1.0,-1.6887281,1.0,0.15077774,0.0
1.0,-1.056499,0.0,-1.2028303,0.0
1.0,-0.6637581,1.0,2.7445307,1.0
1.0,-0.880306,0.0,0.22451779,0.0
0.0,-0.20564874,0.0,-2.1049845,0.0
0.0,-0.1307988,0.0,-0.23958746,0.0
1.0,2.4371524,1.0,4.043721,1.0
0.0,0.8483196,0.0,0.28405607,0.0
0.0,0.3991021,0.0,0.8579032,1.0
1.0,-0.952113,1.0,0.94567287,1.0
1.0,-0.31882226,1.0,2.880466,0.0
1.0,0.4275527,0.0,1.1017253,1.0
1.0,1.9017019,1.0,4.2617874,1.0
1.0,-0.9180077,1.0,2.2192276,1.0
1.0,-1.5497321,0.0,-0.3192198,0.0
0.0,0.8583681,0.0,0.54826844,1.0
1.0,0.9413287,1.0,1.0967351,1.0
1.0,-1.124218,1.0,0.038490355,1.0
1.0,-0.600202,1.0,0.70388234,1.0
1.0,-0.07560237,0.0,1.0151387,0.0
1.0,-0.19759285,1.0,0.52899957,0.0
1.0,-0.7664351,1.0,0.5312445,0.0
1.0,1.6170503,1.0,5.525923,1.0
1.0,-1.3101088,0.0,-1.3812668,0.0
1.0,1.0433841,1.0,4.170845,1.0
1.0,1.114383,1.0,3.1667438,1.0
0.0,1.6329404,1.0,2.121654,1.0
1.0,-0.06778611,1.0,4.541941,1.0
1.0,1.145506,1.0,3.7537212,1.0
0.0,0.06165456,1.0,1.9599488,1.0
1.0,-3.7442243,0.0,-3.6462724,0.0
1.0,1.0790443,1.0,2.198022,1.0
1.0,2.4446318,1.0,5.415568,1.0
1.0,0.53595513,0.0,2.526536,1.0
0.0,0.45024863,1.0,1.1969539,1.0
1.0,-0.049957667,0.0,-1.2931592,1.0
0.0,1.5230066,1.0,1.3899585,1.0
0.0,-2.0831134,0.0,-2.7623339,0.0
1.0,0.88473403,1.0,4.1498175,1.0
1.0,0.52523106,1.0,2.3368363,1.0
1.0,-0.9436592,0.0,-0.99709356,0.0
1.0,-1.4150283,1.0,-0.2860126,1.0
1.0,1.2461672,1.0,0.5675049,1.0
1.0,-0.4591038,0.0,2.654904,1.0
1.0,-2.166018,0.0,-0.74390244,0.0
1.0,0.57419634,1.0,1.020376,1.0
1.0,-0.25954053,0.0,0.3238156,0.0
0.0,1.7765844,1.0,3.1170583,1.0
1.0,0.72982305,1.0,3.093748,1.0
1.0,0.58699816,1.0,1.3331697,1.0
1.0,0.34456953,0.0,2.0451727,1.0
1.0,0.2974541,1.0,0.1716249,1.0
0.0,0.7652751,1.0,2.73934,1.0
1.0,0.20112294,1.0,2.7220798,1.0
1.0,-1.6480601,1.0,-0.4016146,0.0
0.0,-1.5143645,0.0,-3.1511517,0.0
1.0,0.5695077,1.0,2.414995,1.0
0.0,0.8944017,0.0,-0.23709983,1.0
1.0,0.11308179,1.0,1.6783497,1.0
1.0,-1.2210833,1.0,0.6871793,0.0
1.0,0.08024064,1.0,2.8730156,1.0
1.0,0.04637427,1.0,2.4869397,1.0
1.0,-0.19393273,1.0,1.5316644,1.0
0.0,-0.48249274,0.0,-1.5135369,0.0
1.0,-0.7617213,0.0,-0.5108973,1.0
0.0,0.052211076,0.0,0.59081197,0.0
1.0,-0.38660347,1.0,2.4120731,1.0
1.0,0.88780856,0.0,1.5612501,1.0
0.0,-1.099129,1.0,0.25025788,1.0
1.0,-0.5652513,1.0,-0.3505323,1.0
0.0,-1.0456276,0.0,-2.3612018,0.0
1.0,1.046323,1.0,1.9012729,0.0
1.0,0.6654358,1.0,2.6143103,1.0
0.0,-0.22940975,0.0,-0.214159,1.0
1.0,1.0569391,1.0,2.969541,1.0
1.0,-0.9005893,1.0,0.7254634,1.0
1.0,0.65238476,1.0,1.7226048,1.0
1.0,1.2139657,1.0,3.450883,1.0
1.0,-1.8699346,0.0,0.38419008,0.0
0.0,0.39179185,1.0,2.782094,1.0
0.0,0.53154856,0.0,0.40445092,1.0
1.0,0.15216915,0.0,1.4929247,1.0
1.0,0.605634,1.0,3.0845711,1.0
1.0,-0.23340914,0.0,0.15262294,0.0
1.0,0.5323836,1.0,4.9357944,1.0
1.0,0.3182074,1.0,3.8508275,1.0
0.0,0.45718503,1.0,2.3919053,1.0
1.0,0.35062075,1.0,1.9737455,1.0
1.0,-1.1441405,1.0,-0.9661342,0.0
1.0,0.04600255,1.0,4.243577,1.0
0.0,0.20934954,0.0,-2.036819,0.0
1.0,0.5570285,1.0,3.6086216,1.0
1.0,-0.64320916,0.0,-0.37034386,0.0
1.0,-1.9973434,0.0,-0.71994424,0.0
1.0,0.5840406,1.0,2.881085,1.0
0.0,1.2422298,1.0,3.975659,1.0
0.0,1.1993146,0.0,0.082871675,1.0
1.0,-0.038487386,0.0,0.89374995,0.0
1.0,0.23846298,1.0,2.4688547,1.0
1.0,0.43386334,1.0,3.4140868,1.0
1.0,0.19156387,1.0,1.449645,1.0
0.0,0.5088712,1.0,1.139815,0.0
1.0,-0.24157268,1.0,1.1736708,1.0
0.0,0.17954582,0.0,1.2063127,1.0
0.0,-0.06979097,1.0,1.9555342,1.0
0.0,-0.3401776,1.0,-0.6085599,0.0
1.0,0.16346294,1.0,3.5967054,1.0
1.0,-0.93204707,0.0,0.060757432,0.0
1.0,0.49088857,1.0,2.9074745,1.0
0.0,-0.49791852,1.0,-0.01661539,1.0
1.0,0.8868946,1.0,2.4804354,1.0
1.0,-0.64049834,0.0,-0.31404114,0.0
1.0,1.375135,1.0,2.9304228,1.0
1.0,0.13480729,1.0,2.52898,1.0
1.0,-0.71229535,1.0,2.785375,1.0
1.0,-0.64274585,1.0,1.8288246,0.0
1.0,-1.2900766,1.0,0.7895184,0.0
1.0,-0.064256884,1.0,1.2079399,1.0
1.0,-1.1019402,1.0,1.1512277,0.0
1.0,0.010104525,1.0,2.1921608,1.0
0.0,-0.027655227,1.0,-0.10706723,1.0
1.0,-1.4562132,1.0,0.7156802,1.0
1.0,-0.95882875,0.0,0.45211118,1.0
1.0,-1.3847879,1.0,1.3027958,1.0
1.0,0.30168945,1.0,2.5340521,1.0
1.0,-0.24087235,0.0,-1.0253893,0.0
0.0,-0.43251404,0.0,-0.6993896,1.0
1.0,0.0871226,1.0,2.7011976,1.0
0.0,0.6934177,1.0,3.9451373,1.0
1.0,0.12538992,0.0,0.508783,0.0
1.0,2.1610618,1.0,5.08563,1.0
1.0,-0.08666788,1.0,2.001261,1.0
1.0,0.57877773,1.0,3.8548386,1.0
0.0,-1.3293515,0.0,-1.6452312,0.0
0.0,0.08402107,1.0,1.9800317,1.0
1.0,-0.5331181,1.0,2.6588054,1.0
1.0,0.43349773,1.0,0.9488801,1.0
1.0,0.9391848,1.0,3.5855358,1.0
0.0,-0.687801,0.0,-0.024501741,0.0
1.0,1.4004116,1.0,5.220029,1.0
1.0,-1.5043465,0.0,0.7768446,0.0
0.0,0.27433738,1.0,-0.6608361,0.0
0.0,-0.3133534,0.0,-0.84169734,0.0
1.0,-1.0881792,1.0,2.134326,0.0
1.0,0.3684488,0.0,2.7407618,1.0
0.0,1.7685643,1.0,4.1082516,1.0
1.0,0.16156042,0.0,0.8790349,1.0
1.0,1.0231576,1.0,1.9295388,1.0
0.0,-0.049345255,0.0,0.4316629,0.0
0.0,0.13081643,0.0,0.13854279,0.0
1.0,0.27557573,1.0,1.6552798,1.0
1.0,-0.4209626,1.0,2.6473322,1.0
1.0,-0.67795247,1.0,2.0182147,1.0
0.0,-0.6029629,1.0,1.2242442,1.0
0.0,2.4274063,1.0,3.3150475,1.0
0.0,-0.83849055,1.0,-0.6407512,0.0
1.0,-1.617092,1.0,-1.1815014,0.0
1.0,-0.1409448,1.0,1.648572,1.0
0.0,1.4669187,1.0,2.5829592,1.0
1.0,0.87755084,1.0,1.847709,1.0
1.0,-1.8576418,1.0,-0.2733324,0.0
1.0,-0.22260599,1.0,-0.5515449,0.0
1.0,-0.23383369,1.0,2.6615505,1.0
1.0,-0.48582032,0.0,1.0470988,0.0
1.0,0.12700014,1.0,2.0438426,0.0
1.0,0.304078,1.0,0.5847323,1.0
1.0,-1.9083017,0.0,-1.4750706,0.0
0.0,-0.5259834,1.0,0.85118014,1.0
0.0,-0.05169151,0.0,-1.2032592,0.0
0.0,-1.1553433,0.0,-2.82975,0.0
1.0,1.5528661,1.0,2.4231663,1.0
0.0,0.256242,0.0,-0.27046016,1.0
1.0,-0.07618125,1.0,1.9334826,1.0
0.0,-0.5896944,1.0,0.7340121,1.0
1.0,-1.0273036,0.0,0.45976946,0.0
0.0,-0.066091925,0.0,0.33075765,0.0
0.0,0.38447988,1.0,2.312689,1.0
0.0,1.470099,1.0,1.3490055,1.0
0.0,0.13771376,1.0,1.7602673,1.0
0.0,0.7096807,1.0,2.224903,1.0
0.0,-0.3851615,1.0,1.0680945,1.0
1.0,1.408485,1.0,3.2452996,1.0
1.0,-0.88163257,1.0,0.18916327,0.0
1.0,-1.0436121,0.0,-0.28924218,0.0
1.0,-1.4399076,0.0,-1.8417723,0.0
0.0,0.9122896,1.0,2.4867592,1.0
1.0,0.27068064,1.0,1.3420637,1.0
1.0,1.6514466,1.0,3.8536284,1.0
1.0,-1.0525377,0.0,0.400827,0.0
1.0,-0.09900569,1.0,3.3756318,1.0
0.0,-0.11549293,0.0,-0.8534074,0.0
0.0,0.27346468,0.0,-0.72709835,0.0
1.0,-0.08230427,0.0,0.41220796,0.0
0.0,0.046182815,0.0,0.2788357,0.0
0.0,0.6499511,1.0,-0.18685949,1.0
1.0,-0.04734835,1.0,2.3531213,0.0
0.0,0.11454793,1.0,2.931857,1.0
1.0,-0.55418235,1.0,1.0761682,1.0
0.0,-1.4444563,0.0,-1.1092143,0.0
0.0,0.067003086,1.0,0.9391815,1.0
1.0,0.16581291,1.0,0.8889729,1.0
1.0,-0.35565472,0.0,2.0755014,1.0
1.0,-0.4515017,1.0,3.7016282,1.0
1.0,-1.2604833,0.0,-0.49832934,0.0
1.0,-0.53241307,1.0,0.54899573,0.0
1.0,-0.55246645,1.0,1.361229,1.0
1.0,-0.012487157,1.0,1.8248332,1.0
0.0,1.7252123,1.0,4.5550117,1.0
1.0,-1.2160618,1.0,1.9566578,0.0
1.0,-0.303684,0.0,0.1374802,1.0
1.0,0.3711327,0.0,1.4142296,1.0
1.0,0.0035403564,0.0,0.9896925,1.0
1.0,-0.56080556,1.0,2.311879,1.0
1.0,-0.96110195,0.0,-0.7139568,0.0
1.0,-0.5292129,0.0,-0.20748556,1.0
1.0,0.7123398,1.0,2.9311664,1.0
1.0,-0.28673023,0.0,0.5201756,0.0
1.0,0.17650342,1.0,3.3121972,1.0
1.0,0.23375942,1.0,3.6075032,1.0
1.0,-0.20562363,1.0,1.5505335,1.0
1.0,-0.31663227,1.0,0.26363528,1.0
0.0,1.8076874,1.0,2.9360673,1.0
1.0,-0.7299501,0.0,0.27409744,0.0
1.0,0.5366268,1.0,3.0056496,1.0
0.0,-0.82259077,0.0,-1.4125581,0.0
1.0,-0.16008884,1.0,2.684649,1.0
1.0,0.22878847,1.0,3.7512188,1.0
1.0,-1.3476985,0.0,0.6295211,1.0
0.0,1.0005345,0.0,0.19698864,1.0
0.0,3.979108,1.0,6.23936,1.0
1.0,0.32938197,0.0,1.9274827,1.0
1.0,0.36751056,1.0,2.453412,1.0
0.0,-1.6276406,1.0,-0.47928286,0.0
1.0,-0.35849923,1.0,1.0117023,0.0
1.0,0.91749513,1.0,1.2455188,1.0
1.0,-1.0379009,0.0,-0.50117254,0.0
1.0,-0.3033234,1.0,2.468304,1.0
1.0,1.4503267,1.0,3.1616595,1.0
1.0,1.8252399,1.0,4.3902464,1.0
0.0,-0.2912393,0.0,-0.5297708,0.0
1.0,0.7359048,1.0,1.8771964,1.0
1.0,0.28919408,1.0,3.3407574,1.0
1.0,-0.021621382,0.0,0.19478858,1.0
1.0,1.1870675,1.0,2.2202747,1.0
0.0,0.04602897,1.0,0.64026606,0.0
0.0,0.2772483,1.0,0.88069093,1.0
0.0,-0.7348617,1.0,0.61359537,1.0
1.0,0.12537643,1.0,2.6097915,0.0
0.0,0.48790824,0.0,-0.2864589,0.0
0.0,-0.37119547,0.0,0.16757372,0.0
0.0,-0.432251,1.0,3.191324,1.0
0.0,1.0185839,1.0,1.9554242,1.0
1.0,1.2761106,1.0,3.7849114,1.0
0.0,0.57904947,1.0,1.382116,1.0
1.0,-1.233155,0.0,0.8793826,0.0
0.0,1.1379089,1.0,2.0494955,1.0
1.0,0.1463147,1.0,1.4837656,1.0
1.0,-0.12130721,1.0,1.003373,0.0
0.0,1.5784264,1.0,2.5205867,1.0
0.0,-0.6436912,0.0,-0.18017864,1.0
1.0,0.13614216,1.0,1.8987241,1.0
1.0,-1.3991481,1.0,-1.8432399,0.0
0.0,-0.39200124,0.0,-2.0246308,0.0
1.0,0.27884242,0.0,0.024118423,0.0
1.0,-0.49506125,0.0,-0.33686453,1.0
1.0,-0.5397722,1.0,2.7106028,1.0
1.0,0.34560063,1.0,-0.3992691,0.0
0.0,-0.63954914,1.0,0.68811214,1.0
1.0,1.7596931,1.0,3.1793642,1.0
1.0,-1.2924314,0.0,-0.9029159,0.0
0.0,1.4172723,1.0,1.3557781,1.0
1.0,0.15980253,1.0,1.9686497,1.0
1.0,0.10984264,1.0,2.9299176,1.0
1.0,0.45608863,1.0,2.702801,1.0
1.0,-0.017198138,1.0,1.7791331,0.0
1.0,-2.4718833,0.0,0.015908003,0.0
1.0,-0.37268758,1.0,1.7073197,1.0
1.0,-1.0698748,0.0,0.70810497,0.0
1.0,0.8831218,1.0,2.8238652,1.0
1.0,-0.6698945,0.0,0.13876353,1.0
0.0,0.27382052,0.0,1.2095842,1.0
1.0,1.2039008,1.0,3.9175632,1.0
1.0,-0.1276422,0.0,1.0289683,1.0
0.0,1.8312639,1.0,2.8442423,1.0
1.0,-0.32856154,1.0,1.6546512,0.0
0.0,-0.07002974,1.0,2.310956,1.0
1.0,-1.0679321,0.0,-0.01615129,0.0
0.0,0.3647794,0.0,-1.1113837,0.0
0.0,-0.06154688,0.0,-0.40606028,0.0
0.0,-0.2845648,1.0,1.2281853,1.0
1.0,-0.33779463,1.0,3.1912067,1.0
0.0,1.1273295,1.0,1.8188717,1.0
1.0,-1.9674923,0.0,-1.4236431,0.0
1.0,-1.9209673,0.0,0.12597394,0.0
0.0,1.2957438,0.0,2.1539896,1.0
0.0,0.54485244,1.0,1.4144546,1.0
1.0,-2.1326833,0.0,1.101327,0.0
0.0,-1.1108727,0.0,-1.2809434,0.0
1.0,-1.1435922,0.0,-2.4280996,0.0
1.0,0.5208555,1.0,2.8417706,1.0
1.0,-1.514486,1.0,1.6920757,0.0
1.0,-0.7925868,0.0,1.4581674,1.0
1.0,1.7051369,0.0,4.24105,1.0
1.0,-0.7400399,1.0,0.90284026,1.0
1.0,0.6293508,1.0,2.838354,1.0
1.0,1.4116555,1.0,3.5406063,1.0
1.0,-0.93283105,0.0,-0.75939316,1.0
1.0,0.41379306,1.0,2.7639964,1.0
1.0,-1.2897607,1.0,-1.0445966,0.0
0.0,1.3887043,1.0,4.49749,1.0
0.0,-0.018604942,0.0,-0.14250144,0.0
1.0,1.1531692,1.0,2.9022906,1.0
1.0,0.7189512,0.0,1.671673,1.0
1.0,0.74897003,1.0,2.1072903,1.0
1.0,3.0370042,1.0,5.8146467,1.0
0.0,0.55364925,0.0,-0.22279686,0.0
1.0,0.7070067,0.0,2.456593,1.0
1.0,0.5272299,1.0,2.4596462,1.0
1.0,-1.4194052,0.0,1.7582724,0.0
0.0,0.61536324,0.0,0.46079552,1.0
0.0,0.2909622,1.0,-0.36006188,0.0
0.0,0.5519339,1.0,0.9753336,1.0
1.0,0.06682158,1.0,2.6181211,1.0
0.0,-0.9504665,0.0,-1.6154685,0.0
0.0,-0.45817167,0.0,-0.37883523,0.0
1.0,-1.5779536,1.0,-0.0942775,0.0
1.0,-0.04607941,1.0,-0.16764402,1.0
0.0,0.15907799,0.0,0.8983519,0.0
1.0,-1.3735569,0.0,0.46915543,1.0
0.0,2.230899,1.0,3.3022332,1.0
1.0,0.36864284,0.0,1.8708496,1.0
1.0,1.0532947,1.0,4.2862835,1.0
1.0,0.41237882,1.0,2.669294,1.0
1.0,-0.3794777,1.0,3.3803806,1.0
1.0,0.6670124,1.0,2.903398,1.0
1.0,0.8717059,1.0,2.2741551,1.0
1.0,-2.0838623,1.0,-1.8186084,0.0
0.0,-1.0998532,0.0,-0.4830655,0.0
1.0,-0.24414064,1.0,0.25563288,0.0
1.0,-1.073663,0.0,1.0711683,1.0
1.0,-0.90178144,0.0,0.76734644,0.0
1.0,0.47379762,1.0,2.9959636,1.0
0.0,0.53630316,1.0,2.1363745,1.0
1.0,0.9036102,1.0,4.925434,1.0
1.0,-0.17199832,1.0,0.50162804,0.0
1.0,-0.1653871,0.0,0.48936695,0.0
1.0,1.3598317,1.0,2.4191532,1.0
1.0,0.555623,0.0,-0.32169473,1.0
0.0,-0.3793398,1.0,0.14729813,1.0
0.0,0.40896687,1.0,1.7303911,1.0
1.0,0.698015,1.0,1.2955692,1.0
1.0,0.9350831,1.0,2.5918653,1.0
1.0,1.2228515,1.0,3.7119756,1.0
1.0,-0.006778823,1.0,3.8831632,1.0
0.0,-0.4279685,1.0,-0.48204362,0.0
1.0,0.0128785875,1.0,1.9396216,1.0
0.0,0.5397381,1.0,2.5978167,1.0
1.0,0.33136833,1.0,1.3734219,0.0
1.0,0.6347175,1.0,0.6592661,1.0
0.0,-0.42309168,0.0,-0.92601573,1.0
1.0,-0.26937124,1.0,2.1815655,0.0
1.0,0.6409223,1.0,2.0558195,1.0
1.0,-0.060327977,1.0,1.7985349,1.0
0.0,0.24160327,0.0,-0.2987305,1.0
1.0,0.28330886,1.0,2.7737644,1.0
1.0,-0.42652363,0.0,-0.21844083,0.0
1.0,-0.29571003,1.0,1.2719004,1.0
1.0,-1.3255383,0.0,-0.016296953,0.0
0.0,0.07977748,0.0,-0.22898972,1.0
1.0,1.7963568,1.0,4.2372665,1.0
1.0,0.27532482,1.0,1.2169588,1.0
0.0,0.37543097,1.0,0.25725198,1.0
1.0,-0.6662373,0.0,-0.15905926,1.0
1.0,1.4029891,0.0,0.9430114,1.0
1.0,0.18801546,0.0,2.6131344,1.0
1.0,-0.83728063,0.0,0.3688802,0.0
1.0,-1.0458685,0.0,-1.9147086,0.0
1.0,-0.50045663,0.0,1.3827552,1.0
1.0,1.300198,1.0,2.2944465,1.0
0.0,-0.36809513,0.0,0.09327105,0.0
1.0,1.460032,1.0,3.5929172,1.0
1.0,0.18533121,1.0,2.8208315,1.0
1.0,-0.9589121,1.0,2.0590453,1.0
0.0,-0.50359267,0.0,0.6431338,1.0
1.0,0.15460669,1.0,2.0007634,1.0
0.0,2.244432,1.0,4.7799597,1.0
0.0,-0.28611746,1.0,1.8877819,1.0
1.0,1.5521889,0.0,3.8259702,1.0
0.0,-0.98440653,1.0,-1.2385554,0.0
0.0,-0.24032536,0.0,0.52546775,1.0
1.0,-1.4029849,0.0,-0.4209874,1.0
1.0,-1.1308339,1.0,0.8373825,0.0
0.0,0.39793918,1.0,0.6056081,0.0
1.0,0.7518817,0.0,1.2757012,1.0
1.0,1.5375239,1.0,3.9205441,1.0
1.0,0.8540974,0.0,0.94804025,1.0
0.0,-0.7630892,1.0,1.2178725,0.0
1.0,0.808544,1.0,2.1192675,1.0
1.0,-0.3155645,1.0,0.3589754,0.0
0.0,0.80832446,0.0,1.9745412,1.0
1.0,0.6183524,1.0,3.205884,1.0
0.0,-1.3304338,0.0,-1.3143402,0.0
1.0,-0.84330004,1.0,1.5328912,0.0
1.0,1.2715931,1.0,3.567527,1.0
1.0,0.7888088,1.0,3.3548748,1.0
1.0,0.357712,1.0,3.4129353,1.0
1.0,0.05470899,0.0,0.36082864,1.0
0.0,-0.8334812,0.0,-1.4784328,0.0
0.0,-0.14517781,0.0,-2.1659613,0.0
0.0,-0.2569966,1.0,1.4501958,1.0
1.0,-0.76519835,1.0,1.7731092,1.0
1.0,-0.28861356,1.0,2.5908694,0.0
1.0,0.22484526,1.0,1.2168787,0.0
1.0,1.6087217,1.0,2.870894,1.0
0.0,2.1872628,1.0,2.5298686,1.0
0.0,0.36965287,0.0,1.9322295,1.0
0.0,-0.8325788,1.0,-0.3705383,1.0
1.0,-1.6931511,1.0,1.3967022,0.0
1.0,1.497551,0.0,0.41063976,1.0
1.0,0.5020396,1.0,4.0994973,1.0
1.0,-0.7546551,0.0,0.35231438,0.0
1.0,-0.11845642,1.0,2.4782448,1.0
1.0,-2.1093779,0.0,0.03275466,0.0
