x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,y,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99
1.0,-1.7663836,2.235148,0.0,-2.9366739,4.2924585,-1.1222489,2.4543972,2.4073806,5.879929,-5.788327,0.0,0.0,-3.6464942,5.8953624,1.0,-2.6196077,0.0,1.0,1.9272461,-0.46164453,0.0,0.0,-0.9174464,1.0,0.74652815,0.0,3.8397212,0.5474063,1.2921436,1.088053,4.0838213,1.0,-3.494136,6.337847,4.231605,1.0,0.0,2.446321,-6.8903913,1.0,0.0,-3.18157,0.51229024,0.0,-0.88686657,-0.026273552,0.0,0.0,0.0,1.0,2.047276,0.0,2.0928714,0.0,-0.47105083,-0.23358226,0.0,0.0,0.6349405,0.0,1,-0.46795106,1.0,-13.480848,0.32204676,3.68781,1.1689484,-3.9476304,0.0,0.28712142,-2.4582362,1.0,1.0,0.0,-5.046766,-3.6034799,1.0,3.7923956,5.526696,0.0,3.7465916,3.4585996,-0.87065053,6.66298,-2.7531638,1.0,-0.6010422,1.0,0.0,9.561,-3.982522,0.0,-0.19696885,2.387592,0.0,1.0,-3.616814,0.0
1.0,-1.7722789,0.0028016567,0.0,4.760743,4.223541,-2.539368,3.5234902,-10.136163,6.2188373,-3.7654197,1.0,0.0,-2.5222416,5.385154,0.0,-2.2706523,0.0,0.0,4.982861,0.9536465,0.0,1.0,0.36819816,0.0,-0.07583665,0.0,1.3949814,0.75889677,4.0637875,2.520717,5.4981213,0.0,-2.4788337,6.234366,3.836735,1.0,1.0,3.8356254,-3.5432966,1.0,0.0,-6.972417,0.343408,1.0,0.40333587,-1.552988,0.0,1.0,0.0,1.0,1.5349245,1.0,3.048259,1.0,0.4000194,1.451049,0.0,0.0,-0.17153406,0.0,1,3.8342848,1.0,-3.0679512,-1.449899,4.67243,1.6330123,2.4896097,1.0,-0.45970207,-3.778874,1.0,1.0,1.0,-3.3859482,-3.3721557,1.0,3.9085479,10.241515,0.0,2.5154681,0.08955592,-0.88540286,-1.3520646,-3.4619925,0.0,-2.2472506,0.0,0.0,0.8307004,-4.1031804,0.0,-0.44954067,4.5311894,0.0,0.0,-2.294429,0.0
0.0,0.18222642,6.5072174,0.0,-4.25718,3.3961272,-1.6959888,2.189387,2.9810495,4.5821085,-2.809481,1.0,0.0,-5.2570496,4.37104,1.0,-2.9773786,1.0,1.0,3.154211,-0.4438975,1.0,1.0,-1.0290236,1.0,0.10896531,0.0,4.3733606,0.4400467,5.840587,2.343481,5.811842,0.0,-1.1381538,6.291803,4.725931,0.0,1.0,-1.5223749,-2.6164167,1.0,0.0,-7.130393,0.67792594,0.0,0.42572364,-0.51143396,1.0,0.0,0.0,0.0,1.4322171,1.0,0.058282375,0.0,0.12758145,0.6076815,0.0,1.0,0.6913072,0.0,1,-0.2374978,1.0,3.797236,-3.5638225,3.0951242,0.63107705,-3.089181,1.0,-1.7537789,-3.5786157,1.0,1.0,0.0,-3.3894615,-3.5035195,1.0,4.4326053,5.053303,1.0,2.6031384,1.868439,0.013673544,4.0998745,-1.8706081,0.0,-1.1888202,1.0,0.0,6.3496127,-3.7664766,0.0,-0.28506517,1.8660034,0.0,1.0,0.15120077,1.0
1.0,-3.7284164,6.2072434,0.0,-4.4687157,3.987932,-0.6214781,4.726083,-0.35998297,5.657921,-4.9691815,1.0,1.0,-3.0380793,5.657594,1.0,-2.252478,0.0,1.0,0.77184486,-4.814836,1.0,0.0,1.2039406,0.0,1.3005365,0.0,2.798488,-1.8002685,1.0481254,0.138538,8.158012,0.0,-3.661262,5.196281,3.8181446,0.0,1.0,1.9483092,-4.9026737,1.0,1.0,-5.900101,0.45526722,0.0,0.475324,0.10919322,1.0,0.0,0.0,0.0,-0.16056311,1.0,1.8206272,1.0,-0.051757403,0.041834027,1.0,0.0,0.59294593,1.0,1,3.4196239,1.0,-11.522421,-1.3581146,3.9666958,1.0805197,-5.9014373,0.0,-2.7521095,-2.0670266,1.0,1.0,0.0,-4.3662424,-3.500215,1.0,5.0615044,4.6589985,1.0,4.0855336,-1.0033321,1.9383034,-5.5299053,-2.0184736,0.0,-0.5985702,0.0,0.0,1.9002953,-3.7930737,1.0,0.8629482,1.7879195,0.0,0.0,-2.9662309,0.0
1.0,-0.1593383,1.0098122,0.0,6.0519404,4.45669,-0.9734664,3.0141137,-1.4254055,4.6886835,-2.5510366,0.0,1.0,-4.0719895,4.734133,0.0,-4.4798265,0.0,1.0,7.2279873,-1.5381395,1.0,0.0,-0.11852783,0.0,-1.3211092,0.0,2.1981227,0.47856122,-0.7978683,2.981782,3.6361468,0.0,-3.804981,6.506727,4.756469,1.0,1.0,1.2035654,-3.6951313,1.0,1.0,-7.5654,0.9796422,1.0,0.9607784,-1.6006348,0.0,1.0,0.0,1.0,0.16766399,1.0,-0.4738773,0.0,0.22180977,1.6857591,0.0,0.0,0.040723443,0.0,1,0.6850077,0.0,3.033663,-3.7453122,0.4095508,0.27054635,-1.3673098,0.0,-0.8072412,-1.553787,1.0,1.0,0.0,-3.6185198,-3.310974,0.0,-0.88002324,5.289941,1.0,3.7735753,-0.50746334,1.5700853,-7.5039525,-0.7693815,1.0,-1.2416443,0.0,0.0,4.297858,-4.068569,1.0,-0.41549534,0.6524482,1.0,0.0,-3.0214086,1.0
0.0,-1.2915952,-1.6075497,0.0,4.265382,3.1364245,0.009997129,4.385073,2.5780501,6.3275537,-6.0131063,0.0,0.0,-1.1283953,5.24568,1.0,-7.983953,1.0,0.0,4.051878,-3.6564054,0.0,0.0,0.8074654,1.0,-1.640468,0.0,2.2681856,0.9705677,-3.5367496,1.8647888,9.302377,1.0,-3.0141726,6.6680064,3.8980122,0.0,1.0,2.2970204,-4.9100375,0.0,0.0,-3.530389,0.59595096,0.0,0.5627227,-0.6793646,0.0,1.0,0.0,1.0,0.8692072,0.0,0.0724681,1.0,-0.31287837,-0.39634633,0.0,1.0,0.42209673,0.0,0,-2.5133243,1.0,-10.249975,-3.2233653,5.9511127,1.3950069,-4.247816,0.0,2.2533517,-2.668389,1.0,0.0,0.0,-3.1557336,-3.4691448,1.0,1.9038955,9.125017,1.0,2.6416473,-0.417224,0.065571904,-6.559897,-1.6580623,0.0,-2.7757154,0.0,1.0,5.034933,-3.4897213,0.0,0.38460165,3.9554095,1.0,0.0,-4.410964,1.0
1.0,-2.073772,-1.4437485,0.0,-0.4244194,3.773121,-1.4019597,2.8918614,1.7400416,6.050229,-7.9008007,1.0,0.0,-1.2112932,6.1949825,0.0,-4.8931837,0.0,1.0,6.824259,-2.9206147,0.0,0.0,1.2018815,1.0,-2.5648947,0.0,5.1212387,2.637951,1.3329997,3.5003123,4.9986134,0.0,-3.5800548,8.153815,4.1357245,1.0,0.0,-2.6132746,-5.4589376,0.0,1.0,-7.052911,0.6651639,1.0,0.282253,-0.29347533,0.0,1.0,0.0,0.0,1.2851977,0.0,-0.58098483,1.0,-0.23335737,1.0456741,1.0,0.0,-0.15028462,0.0,0,6.4619355,1.0,-12.473293,-0.28075123,5.6721897,0.38006553,-1.1613998,0.0,1.9287893,-3.7867594,1.0,1.0,0.0,-5.5596886,-3.0909457,0.0,0.16907597,10.648856,1.0,4.32641,1.6452135,3.1442223,1.3885344,-2.0668602,0.0,0.11112225,1.0,0.0,5.983694,-4.0297666,1.0,-0.0040773153,2.816316,0.0,0.0,-0.7491008,0.0
0.0,-1.1653659,3.541706,0.0,-6.586248,2.8677354,7.8376765,7.8791323,0.8198223,6.278563,-7.602047,0.0,0.0,-1.912478,5.5312805,1.0,-7.5204,1.0,1.0,0.035157084,-3.2831953,0.0,0.0,1.7011299,1.0,-2.104911,0.0,3.1016896,-2.2357883,-3.0085468,0.8305345,9.115042,0.0,-4.1478095,5.2368336,3.1451283,0.0,0.0,1.0175803,-3.6982193,0.0,0.0,-0.70293856,0.4693092,1.0,0.33629948,0.15008931,1.0,1.0,0.0,0.0,-0.4841208,0.0,0.4224373,0.0,-0.58711994,0.7319164,0.0,0.0,0.76045316,0.0,0,0.19366789,1.0,-6.2072864,-2.8420115,1.5208986,1.6822033,-2.34391,1.0,0.815085,-2.4204597,1.0,1.0,0.0,-5.361651,-3.4307816,0.0,7.7703876,2.838719,0.0,2.2232358,0.91655767,3.2641878,-0.7963095,-2.1562362,1.0,-4.8800716,1.0,1.0,5.1088805,-3.611507,0.0,-0.5574801,0.880545,0.0,1.0,-0.7883775,1.0
1.0,-2.9025252,0.60573465,0.0,3.355393,4.072646,-0.5301347,3.3208914,1.9631861,5.9802904,-4.3279915,0.0,0.0,-4.2920218,5.6051807,1.0,-3.986949,0.0,0.0,3.97506,-2.319518,0.0,0.0,1.5653017,0.0,0.59585977,1.0,2.988154,-0.8193176,0.081604965,0.84340197,7.3658504,0.0,-4.1880064,5.6776447,3.6152875,0.0,1.0,1.9658618,-3.6820898,1.0,0.0,-6.8464117,0.24374948,1.0,0.9232946,-0.49400723,0.0,1.0,0.0,1.0,0.54860765,1.0,1.8463545,0.0,-0.08354921,1.6215458,0.0,1.0,0.16814208,0.0,1,8.119885,0.0,-10.598058,-4.4070334,-0.65907097,0.795905,-1.6872798,0.0,-2.4378014,-2.9212694,1.0,1.0,0.0,-4.561234,-3.5360816,0.0,3.990271,7.524932,0.0,3.6291034,2.9284296,1.9595912,3.0300212,-3.9398322,1.0,1.7374998,1.0,0.0,8.007488,-4.061036,0.0,0.5375861,3.7570424,0.0,0.0,0.6407213,0.0
1.0,0.8918574,-0.24153149,0.0,-2.6688437,4.122641,2.911449,6.431903,3.1552527,5.893959,-5.4677873,0.0,1.0,-0.93531764,4.9730887,1.0,-3.0943158,0.0,1.0,1.0254725,-0.7089573,0.0,1.0,-0.6370429,1.0,-0.58558017,0.0,2.5752249,-0.5209503,-2.2417803,3.0075712,7.4869866,0.0,-3.384416,5.3834887,3.5601857,0.0,1.0,0.9567745,-5.0158057,1.0,0.0,-6.761526,0.31228083,1.0,0.2565463,-0.20366196,0.0,1.0,0.0,0.0,1.9797086,1.0,1.2254646,0.0,-0.4730642,0.8088237,1.0,0.0,1.1706737,0.0,0,2.9070463,1.0,-12.552989,-2.0902464,4.4844913,0.2713027,-5.3215985,0.0,-0.5405398,-2.8217337,1.0,1.0,0.0,-4.72767,-3.1159399,0.0,-0.20524526,12.76886,0.0,5.182195,1.4197106,1.38286,-3.1824985,-2.8966315,1.0,-0.6955652,0.0,0.0,3.552516,-4.054776,0.0,0.99169886,2.1233773,0.0,1.0,0.02169609,0.0
1.0,-1.9779744,3.9051528,0.0,-5.395766,3.934649,-5.612029,-0.8593148,8.733721,4.7812715,-9.422758,0.0,1.0,-2.1948981,6.12991,1.0,-6.1085567,1.0,0.0,5.848033,-5.9661303,1.0,0.0,0.80874914,0.0,-0.386424,0.0,4.9748716,-0.7615031,-2.5432124,1.5347749,9.104192,0.0,-2.987048,6.9067955,4.760002,0.0,0.0,0.34183085,-3.7163587,0.0,1.0,-3.3285856,1.3854774,1.0,0.14389622,0.10734662,0.0,1.0,1.0,0.0,1.6210089,1.0,-0.71898746,0.0,-0.7100425,2.2165103,1.0,0.0,0.1551226,0.0,1,-3.5954494,0.0,2.2656817,-2.3127723,0.6205241,1.857982,-5.1608977,1.0,-1.6347151,-2.4258008,0.0,0.0,0.0,-3.9007275,-3.2805617,0.0,4.21629,12.726364,1.0,1.534776,1.9754981,3.1960173,-1.1265296,-2.554688,0.0,-3.5741558,0.0,1.0,2.9680295,-4.2657967,0.0,0.35042292,0.71648526,0.0,0.0,-3.2286546,0.0
1.0,-2.8346138,5.078981,0.0,1.5475411,4.374082,-2.1464455,2.1815624,5.8483543,5.6255937,-3.5833528,0.0,1.0,-3.7360234,5.8125286,0.0,-2.6518893,0.0,1.0,4.961436,-1.2817599,1.0,0.0,0.8386274,0.0,1.0411341,0.0,2.6651294,-2.4083014,-2.55718,0.995232,4.2442713,0.0,-1.6281221,6.5960093,4.189571,0.0,1.0,0.4409485,-4.0954385,0.0,1.0,-2.3421924,1.0823505,1.0,0.53762853,-0.48196715,1.0,1.0,0.0,0.0,1.554115,1.0,1.0306628,0.0,-0.24289633,1.0626469,1.0,0.0,0.7235289,0.0,1,8.523711,1.0,4.5429263,-3.0081797,2.028998,1.3257293,-4.9601536,0.0,-1.8083069,-2.5960145,0.0,0.0,0.0,-3.2808328,-3.8238506,0.0,2.1008182,10.51498,0.0,1.7938862,0.19296509,1.7778986,-2.8844028,-2.9856691,0.0,2.0375896,0.0,0.0,5.495384,-4.6831307,0.0,-0.205069,2.1323786,0.0,1.0,1.0100622,0.0
0.0,-1.0120637,-2.5467334,1.0,-2.6693878,3.152519,-3.447375,2.3894389,9.891466,6.4074507,-11.257816,0.0,1.0,-1.4303299,5.853415,1.0,-1.127146,0.0,0.0,4.128273,1.6333268,1.0,0.0,0.34284216,0.0,-0.2690533,0.0,3.9160836,-0.76340806,-0.8732784,1.0429363,4.6802244,0.0,-3.5308347,6.300057,4.0169477,1.0,1.0,-1.34177,-4.901405,0.0,0.0,-6.220529,0.5905099,1.0,-0.4174895,0.34163135,1.0,1.0,1.0,1.0,2.1406713,0.0,1.5564375,1.0,-1.6472642,1.9451131,1.0,0.0,0.5903448,1.0,1,-0.7651948,0.0,-7.0302954,-3.210664,0.9158448,0.757419,-5.1575212,0.0,-1.0900872,-2.9513578,1.0,1.0,0.0,-3.0809135,-3.1460273,0.0,1.3837245,4.9284806,0.0,3.3357108,2.7138162,1.9550984,-1.967128,-1.6603088,0.0,-1.6092061,0.0,1.0,5.1249228,-3.9200356,1.0,1.2831162,2.3441277,0.0,1.0,-2.0438993,0.0
1.0,-0.5537056,4.0895023,0.0,4.691588,4.398537,-9.2657795,-1.3978018,2.5632048,4.129106,-10.849493,1.0,1.0,-2.6084652,5.3309793,0.0,-4.726917,0.0,1.0,6.646151,-4.110614,0.0,1.0,1.0033445,1.0,0.0545758,0.0,2.9946089,0.70679355,0.20771,1.9089789,8.506672,1.0,-3.334128,6.6756506,5.346697,1.0,1.0,3.3702803,-6.975974,0.0,0.0,-6.411214,1.4307499,1.0,0.34800118,-0.7917009,1.0,1.0,0.0,1.0,1.5631114,1.0,-1.9762444,1.0,-0.7703752,0.6895342,0.0,1.0,0.22660011,0.0,0,2.9569817,1.0,-10.772788,-2.108875,6.111204,0.5692041,-7.223353,1.0,-0.004287392,-2.808329,0.0,1.0,0.0,-5.25676,-3.490648,0.0,3.6162572,1.486649,0.0,1.5038582,-1.5665636,0.49428618,-4.507273,-3.5797133,1.0,-0.25356025,1.0,1.0,2.7590756,-3.348805,1.0,0.33852878,1.0426621,0.0,1.0,-3.7054644,0.0
1.0,-0.89344656,2.7466433,1.0,4.5436544,4.587981,-3.794082,1.5115389,2.9097393,5.6468725,1.0763488,0.0,0.0,-4.099029,4.755404,1.0,-6.078473,0.0,0.0,7.5685163,-1.7042916,0.0,1.0,0.40307593,0.0,-0.6504365,0.0,3.582255,1.8318601,2.9662614,2.1721804,4.3117323,1.0,-2.8203266,6.304907,5.0704036,1.0,1.0,1.1487508,-2.4850287,1.0,0.0,-6.6248984,0.88845915,0.0,0.46064538,-1.5875051,1.0,1.0,0.0,1.0,0.86966705,1.0,2.0979655,0.0,0.42385292,-0.22883701,0.0,0.0,0.5139644,0.0,0,7.5843797,0.0,-7.203226,-5.422812,1.6680549,1.0631646,-3.65127,1.0,-1.9152806,-3.1692352,0.0,1.0,1.0,-5.766814,-3.4789283,0.0,3.0915785,8.466596,1.0,3.9490829,-0.65118194,1.9693711,-0.2777779,-3.7291193,1.0,-2.29222,0.0,0.0,5.383906,-3.9225626,0.0,-0.86362666,2.3712418,1.0,0.0,-1.8187717,0.0
1.0,-0.82019556,-1.765513,1.0,1.4312227,4.267439,-2.0873692,3.2294917,17.267094,6.317313,-7.7781324,0.0,0.0,-0.8977288,5.7560935,0.0,-2.4547281,0.0,1.0,4.3217497,-4.263855,0.0,0.0,-0.7263983,1.0,-2.181715,0.0,3.2860003,-0.9302956,3.2777653,-1.2336571,7.4434896,1.0,-1.9664094,5.694012,3.8240898,0.0,1.0,-2.4801166,-5.5733957,0.0,0.0,-7.8505554,0.8448143,1.0,0.5468261,0.25716472,0.0,1.0,0.0,1.0,0.63746864,0.0,0.11372569,0.0,-1.2385738,1.2549626,1.0,1.0,-0.38550866,0.0,0,-5.032131,1.0,-9.797998,-0.28365302,-0.81976795,0.988627,-1.71405,1.0,3.235268,-2.586038,1.0,1.0,1.0,-4.6550007,-3.244417,0.0,-0.005357027,13.44142,1.0,3.7034364,1.8155227,2.7387128,-3.2009168,-3.6223097,1.0,-0.48836863,1.0,1.0,1.2695534,-3.403855,1.0,2.8078215,2.585891,0.0,0.0,-4.346898,0.0
1.0,-0.81234354,0.554363,0.0,-0.9482908,3.8282099,-7.6561737,1.3424416,11.919836,5.0743785,-4.596461,0.0,1.0,-2.5870419,4.9272594,1.0,-2.7481573,1.0,0.0,4.061587,-3.3166814,1.0,1.0,0.6277375,0.0,0.97579813,0.0,5.879717,0.94364107,5.132783,1.0462452,5.9323645,0.0,-1.039488,7.1492105,4.5404496,0.0,1.0,0.67707944,-1.5860841,0.0,1.0,-6.1409082,0.7041829,1.0,-0.24110326,-0.26332206,1.0,0.0,0.0,1.0,0.73162943,0.0,0.80882317,0.0,-0.70277625,1.5872498,1.0,1.0,-0.5655525,0.0,0,-0.14274526,1.0,-8.769883,-2.3780186,4.6943583,0.6365461,-1.5061867,1.0,1.2007664,-2.4344454,0.0,1.0,0.0,-4.5624046,-3.4768898,0.0,4.0178986,4.44355,1.0,1.4075837,3.717685,1.2487757,0.01038149,-2.136095,1.0,-0.68500483,0.0,1.0,5.3822327,-3.4978058,1.0,0.11575991,1.2902913,1.0,0.0,-0.23589206,0.0
1.0,-2.7505322,4.5999312,0.0,-0.26835465,3.9090736,-2.8030562,1.0623877,0.8070781,5.891392,-8.331532,0.0,1.0,-1.9417051,6.085525,0.0,-1.5628209,0.0,1.0,5.850249,-5.055638,1.0,0.0,0.80913967,1.0,-0.33474478,0.0,2.0566921,0.75445795,0.4033864,1.6906195,7.030651,0.0,-3.5158155,6.700489,4.70804,0.0,1.0,2.5946565,-5.5374284,1.0,1.0,-1.7134418,0.8218223,1.0,0.22436559,-0.19143465,1.0,0.0,0.0,1.0,1.3419392,1.0,2.4789205,0.0,-0.20956962,0.9312916,0.0,1.0,0.35080773,1.0,0,2.8180556,1.0,4.2136736,-2.4117203,2.530319,0.81888646,-5.524988,1.0,-5.4510784,-1.4759109,0.0,1.0,0.0,-4.181193,-3.437236,0.0,1.679077,8.6665125,0.0,3.9263573,-0.44038534,1.4480883,-2.5647547,-3.9907598,1.0,2.3831704,0.0,1.0,-0.37812328,-3.580477,1.0,0.5788127,2.007658,0.0,0.0,-0.5981828,0.0
0.0,-2.4174213,-1.0041378,0.0,-4.373371,3.4274774,-1.2987907,3.0022619,0.3180921,6.2814527,-7.757954,0.0,1.0,-0.9329139,5.9022317,0.0,-3.515622,1.0,1.0,2.8034718,-3.0878906,0.0,1.0,2.4428997,0.0,-2.3398223,0.0,3.0407171,0.007733822,-3.053905,1.3683167,7.4133415,0.0,-4.4662714,6.339169,3.8470879,0.0,1.0,0.2974714,-3.2131956,1.0,1.0,-2.3139467,0.6862216,1.0,-0.22423261,-0.48479456,0.0,1.0,0.0,1.0,-0.21331988,0.0,0.059868336,1.0,-0.30398592,2.415679,1.0,0.0,0.54409975,0.0,1,1.8952078,1.0,-5.584478,-2.488716,3.1309478,1.6401176,-2.0138144,1.0,-1.106347,-2.2570157,0.0,1.0,0.0,-5.6228924,-3.0453558,0.0,1.6308261,8.307106,1.0,2.8343873,2.2607336,2.665736,-0.9398054,-3.689914,0.0,-2.6670623,1.0,1.0,4.1013913,-4.1298375,0.0,0.56917334,3.7727675,1.0,1.0,0.5378537,0.0
1.0,-1.6921614,5.954799,0.0,5.767295,4.258523,5.0220675,6.3430123,0.7073051,5.9151464,0.3786397,0.0,1.0,-4.4728184,4.900243,1.0,-4.0714817,0.0,1.0,7.673192,-1.911814,0.0,1.0,0.85064346,1.0,-0.121736765,0.0,2.8802123,0.5175484,-1.5004717,2.5939493,9.329775,0.0,-4.5402102,5.1845126,3.9225857,1.0,1.0,-0.8939215,-5.275367,1.0,1.0,-2.6567822,0.6948813,1.0,1.8822961,-1.1100426,1.0,1.0,0.0,1.0,-0.117853045,0.0,3.3345582,1.0,0.3028342,-0.8863069,0.0,0.0,1.2590499,1.0,0,12.5034485,0.0,-11.1469145,-4.081842,5.731679,0.52286893,1.2533686,0.0,3.1112623,-2.3327878,0.0,0.0,0.0,-5.3004518,-3.4952717,1.0,7.499049,14.083591,0.0,3.1186695,1.1769651,4.00838,1.0574408,-3.439509,0.0,1.2831119,1.0,0.0,6.298987,-4.4309163,1.0,0.72336257,2.5111923,0.0,0.0,-3.6376772,0.0
1.0,0.18914533,10.694296,0.0,-8.394771,3.8960238,-0.053159595,3.1016588,3.3144689,4.052666,-8.658317,0.0,1.0,-6.8571873,5.594352,1.0,-4.9609222,1.0,1.0,3.4491897,-3.528173,1.0,1.0,1.713713,1.0,-1.4996926,0.0,2.0610366,-1.2417467,-3.9356875,0.006818652,11.055001,0.0,-3.4875622,6.31856,5.1179028,0.0,1.0,-1.5493587,-2.779208,1.0,0.0,-7.7074695,1.197695,1.0,0.6242252,-0.14996608,1.0,1.0,0.0,1.0,-1.4309869,0.0,1.8780037,1.0,-0.5053894,1.5989171,1.0,1.0,1.5127126,1.0,0,-1.7313902,1.0,-3.0928054,-2.9308147,3.6531382,0.62370396,-1.0608757,0.0,-0.32477307,-3.1970778,1.0,1.0,1.0,-4.7932706,-2.9727416,1.0,0.9225228,8.785696,0.0,0.65786934,-2.041993,1.3953173,-5.0516467,-2.320044,1.0,-1.2636383,1.0,1.0,3.065301,-4.237258,0.0,0.86246264,0.2833978,1.0,1.0,-2.4327784,0.0
0.0,-3.0144768,-0.96124434,0.0,-10.889661,3.2860975,0.06382179,5.648539,-7.7062135,6.3219776,-7.4185066,0.0,0.0,-1.4647822,6.737584,1.0,-1.3788586,0.0,1.0,0.30724916,-1.8250853,0.0,0.0,-0.9630661,1.0,-0.72591317,1.0,2.445866,-1.1651471,-3.2318735,1.9181595,2.3150845,0.0,-1.943566,5.6141844,3.4149108,0.0,0.0,2.426603,-6.190688,1.0,0.0,-6.6977897,0.14232075,1.0,-1.0893645,0.479547,0.0,1.0,0.0,0.0,0.116440535,0.0,3.1420786,0.0,0.26552737,-0.8416341,1.0,0.0,0.7667831,1.0,0,-2.295351,1.0,-6.1751447,-2.3649497,0.8216884,1.312525,-1.7108223,1.0,1.5629952,-2.2729678,1.0,1.0,0.0,-4.106726,-3.0282526,0.0,5.3949184,10.96498,0.0,2.4875004,-0.40959108,0.9410541,-3.4205592,-2.0216198,0.0,-0.71719384,0.0,1.0,4.5797114,-4.349577,1.0,-1.8955035,1.9247335,0.0,1.0,-3.9166918,0.0
1.0,-2.0983317,3.7212853,0.0,6.12187,3.9650745,-0.46830428,4.9828606,9.455279,6.038996,-0.17383146,0.0,1.0,-2.990265,4.7903438,1.0,-3.1266403,0.0,1.0,7.0666957,-0.6691413,0.0,0.0,0.57965696,1.0,-1.3748944,0.0,3.0827563,-0.026452124,0.39201754,0.78442436,5.830466,1.0,-2.231475,5.877152,4.515063,0.0,1.0,-0.59591556,-4.89067,1.0,0.0,-4.356056,1.0569733,1.0,0.5668337,-0.90769935,1.0,1.0,0.0,1.0,0.73163456,1.0,0.41584498,1.0,-0.3214506,1.4772537,0.0,0.0,0.342338,0.0,1,6.542939,0.0,-8.116222,-4.702901,-1.6258631,1.4874516,-5.1950555,0.0,3.9086711,-3.8174124,0.0,0.0,0.0,-4.0129595,-3.6433372,0.0,-1.2743707,0.5704217,0.0,2.6699748,-0.7609428,0.4790063,4.4465246,-3.3424258,0.0,-0.037188888,0.0,0.0,7.153572,-4.068571,0.0,2.4350288,2.897857,1.0,1.0,-2.4376783,0.0
0.0,-1.6188812,1.3071593,0.0,-6.3333964,3.3637369,-7.6744347,-3.5362563,11.274515,4.8540797,-10.802778,0.0,1.0,-1.3977255,5.3359537,0.0,-5.241075,1.0,1.0,3.124888,-6.4783363,0.0,0.0,1.0583484,1.0,-2.204523,1.0,6.826534,-0.40293437,-1.2483401,0.7772155,7.02433,0.0,-3.439221,6.6827917,5.044895,0.0,0.0,-0.096099734,-3.3258226,0.0,0.0,-8.309791,1.25088,0.0,-0.7078423,0.07208943,0.0,0.0,0.0,0.0,2.6365244,1.0,1.4350134,1.0,-1.0952077,0.36387122,0.0,0.0,-0.36202288,0.0,1,-1.487973,1.0,0.050262928,0.47562647,0.5552406,1.2899121,-4.985545,0.0,0.85828096,-2.9366755,0.0,1.0,0.0,-3.5288513,-2.994193,0.0,-0.46029663,8.018186,0.0,3.0576134,0.07861334,2.7284017,-2.6997094,-3.7231636,1.0,1.3384886,1.0,0.0,2.5687294,-4.1106405,0.0,0.5381604,1.3378122,1.0,1.0,-3.6620405,0.0
0.0,-0.44128817,-1.8240566,0.0,4.1394925,2.7016459,-3.752917,1.5749671,4.9509773,5.7553186,-7.900996,0.0,1.0,-0.6190976,5.9655895,1.0,-3.0614955,0.0,1.0,5.4364605,-1.5052086,0.0,1.0,0.6549345,0.0,-1.6292331,0.0,3.2580304,-1.6279951,4.485484,0.500265,10.285109,0.0,-1.2411628,5.3389387,3.7804165,0.0,1.0,-0.008256674,-3.8690705,0.0,1.0,-3.0076928,0.9845544,1.0,0.8047652,-1.1946534,0.0,1.0,0.0,1.0,2.2466998,1.0,2.1747396,0.0,-0.9381447,1.0764514,0.0,1.0,0.0942678,0.0,1,2.5910163,0.0,-5.178344,-2.6232555,1.3785707,0.45119795,-3.1389601,0.0,0.30770975,-2.9153712,0.0,0.0,0.0,-4.206936,-3.4978387,0.0,4.5795536,13.794439,1.0,1.5256293,2.5389376,3.1655712,-0.16319638,-1.2151651,1.0,-1.8542922,0.0,1.0,7.623625,-3.9728463,1.0,0.17466223,1.7700936,0.0,0.0,-1.1600077,0.0
0.0,-1.3996445,7.7247005,0.0,6.8680315,3.2139614,4.8308325,7.3607755,-1.2662709,5.8170624,-5.58865,0.0,1.0,-4.8098836,5.404059,0.0,-4.8971424,0.0,1.0,8.011547,3.1088562,0.0,0.0,0.70934784,1.0,-0.1488815,0.0,3.9163165,0.73514974,0.22848642,4.8120527,1.0138183,0.0,-3.2993193,6.2410126,4.3574266,1.0,1.0,2.8019772,-4.545965,1.0,0.0,-3.6892796,0.68707246,1.0,1.5148791,-0.8653401,0.0,0.0,0.0,0.0,0.23991966,1.0,1.7012918,1.0,-0.08335087,-0.059717275,0.0,1.0,1.0259862,1.0,1,2.6987953,1.0,6.0386157,-4.6274223,6.2310047,1.0057728,-10.662224,0.0,1.015632,-3.233758,1.0,0.0,0.0,-3.6319566,-3.9436495,0.0,1.655314,2.585513,0.0,1.8068949,1.0748426,0.17678308,-3.0374331,-1.8388537,0.0,-0.48079264,1.0,0.0,6.238126,-4.6214156,0.0,1.7553508,4.005701,1.0,0.0,-2.178783,0.0
