x1,y,x2,x3,x4,x5,x6,x7,x8,x9
-0.20596087,0,0.07026851,-1.7294748,1.0,0.04725918,-3.2717524,1.0,-0.6046419,0.0
-1.3317473,1,0.4056592,1.2128582,0.0,-0.66980267,-3.947074,1.0,-0.5727034,0.0
-0.9114963,0,3.5392663,-2.7443748,1.0,-0.33706087,-1.8789741,0.0,-0.7228758,0.0
-4.231165,1,-1.0631309,-8.078171,1.0,-1.5936351,-2.7319465,0.0,-1.4128324,0.0
-1.4463003,0,0.83268404,1.6736448,1.0,0.51727927,-3.056735,1.0,0.7514072,1.0
-2.1241264,1,2.179809,1.6788876,0.0,-0.5127605,-2.9258914,0.0,-0.28620505,0.0
-4.5251055,1,-0.85734314,-0.75518405,1.0,-0.65153015,-2.3685522,0.0,-1.1779708,0.0
-1.6799567,0,0.59531367,1.4257085,0.0,1.3068776,-2.828732,1.0,0.1502354,0.0
-2.233205,0,1.6100636,-3.2382293,1.0,0.034479827,-3.067477,0.0,-0.5809618,1.0
0.41590214,0,3.2206168,-6.7067075,1.0,0.21534555,-0.88136363,0.0,-0.052960157,1.0
-2.4195323,0,1.0106796,3.8885906,0.0,1.3932868,-3.730119,1.0,-0.36683512,0.0
-1.1175535,0,1.3136944,2.1736493,0.0,1.9346704,-3.9713612,1.0,0.17338485,1.0
0.7048547,0,3.1113954,-0.2948308,0.0,0.5859997,-2.9129722,0.0,-1.4725835,0.0
-0.040740848,0,2.601347,0.5233861,0.0,0.0010714531,-1.2481477,0.0,0.099603176,1.0
-3.1961393,1,-3.2092702,6.805389,0.0,0.17394018,-0.8794334,0.0,-0.078053355,0.0
-2.8504062,1,0.5201242,-0.5231818,1.0,-0.9299143,-2.7741418,0.0,-1.809025,1.0
1.0251272,0,1.6596105,3.087373,0.0,-0.09055185,-4.3262444,0.0,-1.2936085,0.0
-0.4288293,0,-0.666757,3.3593292,0.0,0.2999009,-2.6465147,1.0,0.3639931,1.0
-0.188259,0,0.9792599,1.339752,0.0,0.7922126,-2.2517455,1.0,0.31947953,1.0
-0.62897384,0,2.31284,-1.0966426,0.0,0.68128806,-3.005945,1.0,-0.076830335,1.0
-0.45267034,0,2.2552907,-0.6187291,1.0,-0.24381179,-4.6254206,0.0,-1.0416229,1.0
-1.7356838,1,-0.15318191,6.5403304,0.0,0.83831817,-4.275477,1.0,-0.4944412,1.0
-3.6761563,1,1.7397568,-0.41671658,0.0,-1.2770872,-3.0419912,0.0,-1.5426731,0.0
-1.2518023,0,1.8489001,0.5059359,1.0,-1.2944043,-2.8243737,0.0,-2.0186791,0.0
-2.7399337,0,1.4363363,-6.2962995,1.0,0.14173278,-4.403101,1.0,-0.41560718,0.0
-4.7731013,1,-0.5391558,-6.0529757,1.0,-1.6263592,-4.2048955,0.0,-1.7291813,0.0
-0.33396888,1,-0.28330898,5.061434,0.0,-0.6521017,-3.617906,0.0,-2.317761,1.0
-3.1669412,1,-1.6668437,2.7518504,0.0,1.0377116,0.6384194,1.0,-0.74600625,1.0
-2.0784016,1,1.6942886,4.1177745,0.0,-0.24836946,-0.5640801,1.0,-0.60278517,0.0
-0.079924464,0,0.64770687,2.795146,1.0,1.4457655,-2.6698098,1.0,0.4532591,0.0
-1.6177335,0,1.1158667,-1.9139204,1.0,-0.51726687,-4.953763,0.0,-1.8945956,0.0
-2.155902,1,-0.18552479,0.6830659,0.0,0.96145785,-1.7735467,1.0,-0.24497765,1.0
-2.9913652,1,-2.0929446,-0.5394615,1.0,-0.07567036,-0.82566166,0.0,-0.5091943,0.0
-0.9323628,0,1.1221501,-6.092426,1.0,0.71305585,-2.7372005,1.0,-0.71123576,1.0
-2.0435584,0,0.61556655,-0.7549279,0.0,-0.25110966,-3.0088468,0.0,-0.093334615,1.0
-1.3485463,0,1.3474791,3.20752,0.0,0.58737004,-2.7246242,1.0,-0.056492157,1.0
-1.1787859,0,0.90553266,2.33734,0.0,0.19174999,-6.122194,1.0,-0.76595956,0.0
1.1622267,0,2.291691,-3.3855739,1.0,0.6874523,-2.6894393,1.0,-0.6144781,1.0
-0.038488984,0,3.3396027,5.44985,0.0,-0.33065617,-2.6357846,0.0,-1.8476394,1.0
-2.645151,1,-0.82192236,1.4231346,1.0,-0.80594754,-2.7404656,0.0,-1.9904438,0.0
-3.3029099,1,0.4100566,-0.32535312,0.0,0.6833818,-1.7327123,1.0,-0.49626133,1.0
-2.2248707,0,-0.014731169,-1.4857724,1.0,-0.7072171,-3.1210077,1.0,-0.19770858,0.0
-0.6097245,0,1.4748726,-7.208104,1.0,-0.31832916,-4.365829,1.0,0.14813423,1.0
-0.5032234,0,-0.016019464,-8.654357,1.0,0.628539,-3.4285054,0.0,-0.123871535,1.0
-1.6972466,0,1.6045183,4.4012003,0.0,0.455637,-3.179234,0.0,-1.1450721,1.0
-3.6612496,1,-0.6751743,-6.451179,1.0,-0.4119572,-1.1883026,0.0,-2.3493266,0.0
-3.378612,1,0.51501083,-1.5334983,1.0,-0.3715847,-5.576523,0.0,-0.9561196,0.0
-1.0650239,1,-0.11864805,-3.7356815,1.0,-0.32338706,-1.5110289,0.0,-1.2206185,0.0
-1.2678986,1,3.4001346,-1.3105278,0.0,-0.9563273,-3.111718,1.0,-0.873272,0.0
-1.5551968,0,1.192943,-4.389254,1.0,-0.13577595,-4.3447156,1.0,0.21570903,1.0
-2.4442577,1,-0.32191297,-1.7499136,1.0,-1.4872222,-2.3660321,0.0,-1.3330483,0.0
0.018275023,0,1.2833443,2.726959,0.0,1.1262443,-0.7852564,1.0,0.7748406,0.0
-3.1817634,0,-1.3580552,-1.7321807,0.0,-0.4536611,-6.133849,0.0,-1.4044222,1.0
-0.87186617,1,2.2302175,-3.451543,1.0,-0.28073695,-5.031581,0.0,-1.6819766,1.0
-3.7569273,1,-1.6421752,-2.373209,0.0,-1.5369748,-2.0486512,1.0,-0.8667341,1.0
-3.5418434,1,-1.5479057,3.161022,0.0,-0.20318037,-2.0524945,0.0,-1.1697222,0.0
-3.2940934,1,-1.3492019,1.219855,0.0,-0.54758704,-3.938004,1.0,0.19734222,1.0
-1.2760884,1,0.6660125,-2.590772,1.0,-0.45489264,-4.640084,0.0,-1.6877671,1.0
3.1805558,0,5.059723,-7.066127,1.0,-0.5111256,-3.9746728,0.0,-1.6765513,0.0
-0.12239289,0,3.253278,-1.5353483,0.0,0.9177424,-2.715759,1.0,0.4076511,1.0
0.83362746,0,3.6623704,4.2731366,0.0,0.6148219,-0.491668,0.0,-1.6480081,0.0
-1.0395088,0,-1.0811129,0.36557645,0.0,-0.4371376,-4.0395503,1.0,-1.3418758,0.0
-3.4180336,1,-0.08463803,2.2848003,0.0,0.58600765,-2.1938572,0.0,0.019049406,1.0
0.22221231,1,0.13337326,0.19164065,0.0,-0.9831816,-4.0062323,0.0,-1.6352177,0.0
-2.9720626,1,0.05898246,1.0887396,0.0,-0.5593238,-1.8247465,0.0,-1.9628487,0.0
-1.7847426,1,2.1465144,-5.2813373,1.0,-0.8818329,-2.6995616,0.0,-1.4025059,0.0
-1.5869095,0,1.7903316,-2.1505508,1.0,1.6053979,-1.5656629,1.0,0.012349784,1.0
-0.9414084,0,0.121171,2.2092218,0.0,1.3469396,-3.9126315,1.0,0.72106373,1.0
-0.93625057,0,1.5018122,4.039835,0.0,0.37550473,-1.3778005,0.0,-1.24056,0.0
-1.240272,1,-2.3464172,3.4174047,0.0,-0.87880635,-3.0075853,0.0,-1.6220093,0.0
-0.29428852,0,2.3195648,-3.2999778,1.0,1.4312949,-6.2722216,1.0,0.3800624,0.0
1.2252891,0,1.9328182,0.16748285,0.0,-0.21715212,-3.0994422,1.0,-0.81283176,1.0
-2.440009,1,0.56914014,5.1835384,0.0,0.23292421,-2.7432084,1.0,-0.54971206,0.0
-3.2966354,1,-2.4290094,4.302304,0.0,1.0964646,-1.1224678,1.0,-1.0511749,0.0
-1.7471864,1,1.1955523,2.4158106,0.0,-0.35727626,-3.6270242,0.0,-1.1412851,0.0
0.97373295,0,2.2599156,-3.4587004,1.0,0.99390715,-3.1804056,1.0,-0.6803934,1.0
-1.0830903,1,1.1725789,0.4725461,1.0,-0.7194269,-2.7013018,0.0,0.6921691,1.0
1.8620627,0,2.552747,-9.371103,1.0,-1.117986,-0.6949618,0.0,-0.7924411,0.0
-1.240786,0,2.585803,-7.588808,1.0,-0.13373454,-3.411159,0.0,-2.4158206,0.0
-2.6397152,1,-1.8960475,5.961973,0.0,0.47977257,-2.428942,0.0,-1.9855666,0.0
-3.474956,0,1.4210405,-2.984653,1.0,0.2956763,-3.3484108,1.0,-0.38790143,1.0
-0.11126435,0,1.0363487,-7.058925,1.0,0.34908962,-2.6603477,0.0,-0.7164674,1.0
-1.2428927,0,1.9972172,1.9913416,0.0,0.7370115,-3.6413975,0.0,0.04191029,0.0
-0.9340345,0,1.1735237,-2.9995222,1.0,0.11780754,-1.1106386,0.0,-0.772786,0.0
-1.8635103,1,1.5915396,-1.6896814,1.0,-0.36408362,-1.9940448,1.0,-0.5292492,1.0
-3.1283383,1,0.91904426,-0.45426595,1.0,0.5786589,-4.5777636,0.0,-0.5059373,1.0
-2.8978596,1,0.5271884,-1.3398197,1.0,0.1026023,-5.845882,0.0,-0.18159044,1.0
-2.8799596,1,0.5142747,-6.2658668,1.0,-0.6220033,-3.6047087,0.0,-0.35912234,1.0
-2.616614,1,1.2522473,-1.2349799,1.0,0.084683836,-3.3164136,1.0,-0.8374074,0.0
-5.842894,1,-0.0115430355,2.1740599,0.0,-0.30752596,-2.9927483,1.0,-0.8544998,0.0
-2.2852244,0,0.41484252,3.912638,0.0,0.13863158,-2.6092608,0.0,-1.7826222,0.0
2.9085364,0,4.280444,-3.2523298,1.0,0.41630828,-1.1105549,0.0,-2.2409937,0.0
-4.4053226,1,-0.55547994,-3.2856355,0.0,-1.4355953,-1.2490705,0.0,-1.4146581,0.0
-2.5310767,1,-3.6377304,2.575776,0.0,-0.3350559,-2.5589318,0.0,-0.7191067,0.0
-4.4257565,1,-0.647206,-4.7677093,1.0,-1.1061887,-0.13583732,0.0,-2.2284336,0.0
-4.371358,1,-0.3388585,-1.6438736,1.0,-0.5680614,-1.7608593,0.0,-0.82691586,0.0
-1.188471,0,-0.61328983,-0.08629826,0.0,0.93375206,-2.7465918,1.0,-0.73011947,0.0
-1.8008667,0,1.0773778,0.5428281,1.0,0.5028594,-2.8878384,1.0,-0.57181257,1.0
2.0239148,0,2.8987846,-1.2357366,1.0,0.3373532,-2.8051891,1.0,0.18898839,1.0
-3.3643687,1,-1.4509177,-0.54540664,0.0,-0.46327323,-2.0888984,1.0,-0.34022203,0.0
-5.4769716,1,-2.0195043,-2.3298159,1.0,-0.3310585,-4.0206084,0.0,-0.66195047,0.0
-0.41767597,1,1.3688939,-1.7496147,1.0,1.0674088,-2.4960015,0.0,-0.8479506,0.0
-3.66148,0,-1.7261165,2.0881572,0.0,-0.45630336,-4.5446224,0.0,-1.4894327,0.0
0.15829968,0,1.8060528,-2.6225696,1.0,0.36858466,-3.262403,1.0,0.44870436,1.0
-1.8068116,0,1.3946717,1.6952658,1.0,1.632375,-3.868899,1.0,0.18415248,1.0
-4.597887,1,-1.2085837,-3.05209,1.0,-1.3391519,-2.468797,0.0,-1.536361,0.0
-2.8185816,1,-1.2380453,-0.5391916,0.0,-0.3840248,-3.5397139,1.0,-0.57044905,0.0
-1.5672745,1,-0.33003306,2.9201431,0.0,-0.29434526,-1.3323715,1.0,0.20085603,0.0
-3.0143142,1,0.6856969,1.6138855,0.0,0.18980029,-2.317131,1.0,-0.4375782,0.0
-1.7126119,1,-0.79190576,2.8639703,0.0,-1.318099,-1.1142391,0.0,-1.2714428,0.0
-2.1495934,1,-0.36194676,-2.7586184,1.0,-0.5938463,-4.0029917,0.0,-0.42211944,0.0
-2.9265862,1,0.4304124,-1.7394822,1.0,0.38387907,-3.0474918,0.0,-0.9411754,0.0
-2.8562062,1,-1.8059922,0.8931339,1.0,0.9296622,-2.172153,1.0,-0.73308426,0.0
-2.347376,0,-0.31022674,1.0709673,0.0,0.8071511,-1.5893222,0.0,0.20690542,1.0
-4.600432,1,-1.9972193,2.6897678,0.0,0.8574225,-2.4483957,0.0,-1.2676067,0.0
-0.046665072,0,1.8741444,-5.8565507,1.0,1.066051,-4.2285695,1.0,0.1335131,1.0
-0.8261408,1,1.6383739,1.7624105,0.0,0.3811642,-2.0298812,1.0,-0.27831355,0.0
-0.19526088,1,1.4242855,0.34899879,0.0,0.59251446,-2.9309733,1.0,-0.8138775,1.0
-2.8557014,1,-0.113598086,-1.6427039,0.0,0.19770938,-1.8577424,1.0,-0.026173994,0.0
-0.24317348,0,1.4278051,1.4943879,1.0,1.2687334,-3.3838017,0.0,-0.49480593,1.0
-1.1253306,1,0.2877922,3.7690911,0.0,-1.5350261,-2.1703923,1.0,-1.0766255,0.0
-2.0240028,1,0.19928856,3.8405235,0.0,-0.12100769,-2.26035,0.0,-1.2139893,0.0
2.0978372,0,2.7153893,-3.3581476,1.0,0.88308525,-5.498535,0.0,-0.5095513,1.0
-1.0337212,0,2.9858036,-2.8628826,1.0,0.621055,-3.6958885,0.0,-0.67830557,1.0
-2.193742,0,0.2860656,-0.12673289,1.0,0.7231885,-0.99604106,0.0,-0.1612862,0.0
-4.314198,1,-1.3692305,1.1030738,0.0,-0.42648062,-3.0869052,1.0,-0.58623576,0.0
-1.8730419,0,1.2897078,3.1692667,0.0,-0.37725604,-3.5683358,1.0,-0.14418525,0.0
-1.8086226,0,0.9140941,-2.8791928,1.0,0.7705978,-3.0817845,0.0,-0.5524075,0.0
0.6486907,0,2.2098475,3.3570237,0.0,1.6941862,-3.6584315,1.0,0.87581813,0.0
-0.029754996,1,1.5217446,-3.529296,1.0,-0.06842089,-3.5171208,1.0,0.17160442,1.0
-1.806913,0,0.022928953,-7.431074,1.0,0.1737212,-3.7733295,0.0,-0.40552977,0.0
-5.9590807,1,-4.000691,-2.4577827,1.0,-0.43771923,-2.2651553,0.0,-0.7323716,0.0
-2.2554984,0,0.53477305,-5.328556,1.0,0.03093712,-4.103691,0.0,-1.1581123,0.0
0.1890322,1,0.5510516,1.3201766,0.0,-0.7217299,-1.4762293,1.0,0.29031026,1.0
-1.4942839,0,-0.15241349,2.095851,0.0,1.465409,-2.4147935,1.0,0.21148032,1.0
-2.4675379,1,-0.5174571,9.094797,0.0,-0.60953724,-1.5325735,0.0,-2.1591492,0.0
-3.5843816,1,-2.1677458,-0.66790676,1.0,-0.040628225,-3.752691,1.0,-1.4984843,0.0
-2.3944287,1,0.08828577,-3.2533908,1.0,-1.1012038,-4.4774494,0.0,-1.8062696,0.0
-6.062044,1,-3.2650318,2.996194,0.0,-0.20738834,-0.8875624,0.0,-2.350141,0.0
-1.3361219,1,0.75188625,2.0608816,1.0,-0.004608512,-1.3690351,0.0,-0.5754171,0.0
-0.37825918,0,2.8656306,-5.31986,1.0,0.3231588,-3.5706334,1.0,-0.36696458,0.0
-1.4373469,0,-0.21757221,-0.47050995,1.0,0.6536496,-2.1697826,0.0,-0.69059116,0.0
-1.5559814,0,0.15896112,-0.55862105,0.0,0.8432941,-2.8253205,1.0,0.30377883,0.0
-2.3476863,0,1.0539683,-3.4439735,1.0,-0.7655865,-4.4289947,0.0,-1.4765978,0.0
-2.6268778,0,-0.07133314,-5.145045,1.0,0.4235221,-3.1563206,1.0,-0.022075564,1.0
-1.3589509,0,1.8439857,-0.9338641,1.0,1.5327822,-1.0126305,0.0,-1.1036662,1.0
-3.170782,1,-0.30774122,2.853471,0.0,0.29123998,-0.93800175,1.0,1.1886942,0.0
-2.6870344,1,-0.70360845,-4.221721,1.0,-0.82929087,-5.209996,0.0,-0.8816325,0.0
-6.5238037,1,-1.1679934,-5.779739,1.0,-0.83254266,-1.4918348,0.0,-0.8473368,1.0
-0.8859565,0,0.9385719,-6.6858177,1.0,0.6347493,-1.1479576,0.0,-1.0661582,0.0
-3.4015965,1,-0.42666343,2.2885485,0.0,-0.30745143,-3.334924,0.0,-2.2057264,0.0
1.9049976,0,2.4213467,-3.6853888,1.0,0.12375353,-2.9560025,1.0,0.3555984,0.0
-6.822873,1,-1.619653,-0.4276572,0.0,-1.1533325,-3.6997695,0.0,-1.8951601,0.0
-4.0757957,1,-0.3606891,3.7626307,0.0,0.53466904,-1.4202907,0.0,-1.2788881,0.0
-1.8893845,1,-0.30123562,-2.4390507,1.0,0.07127005,-2.2948678,0.0,-0.838673,0.0
-0.97878456,1,1.0417988,-2.409314,1.0,-1.1911266,-2.8293235,0.0,-1.8810816,0.0
-3.9911165,1,-0.22539109,-2.6803873,1.0,-0.22695401,-3.2930322,0.0,-1.4556408,0.0
-2.8319533,0,0.32632852,-1.4301243,1.0,0.8322561,-2.9097767,0.0,-0.24879777,0.0
-3.263711,1,-0.80021703,1.3026025,0.0,0.5820734,-1.5718226,0.0,-0.6530955,0.0
-5.2517605,1,-0.28410602,3.772243,0.0,0.34301946,-1.5194621,1.0,0.28004408,1.0
-4.176232,1,-0.8208596,-0.43230325,0.0,0.17924625,-4.959029,1.0,-0.4555302,1.0
-1.4808365,0,2.910643,5.1465816,0.0,0.82423866,-1.334955,0.0,-0.5030399,1.0
-1.1322802,0,-0.8434639,-2.8534503,1.0,0.2777809,-3.9692829,0.0,0.37467402,1.0
2.6419559,0,5.380205,-3.0020978,1.0,-0.28263867,-5.612959,0.0,-0.82965547,1.0
-2.4629374,0,-0.86993825,1.6673088,0.0,0.56137824,0.42878652,0.0,-0.2517789,1.0
-0.8600553,0,-0.92460394,-2.5891447,0.0,0.4077567,-1.9064826,0.0,-1.0784642,0.0
-0.45492148,0,0.7860433,1.023197,0.0,2.18804,-4.6076884,1.0,0.8209399,0.0
-2.8709834,1,-0.35255075,-3.480055,1.0,-0.4177072,-4.3119297,0.0,-1.375225,1.0
-1.1358039,1,-1.1346819,-3.8040104,1.0,-0.42167497,-2.1583672,0.0,-0.520294,0.0
-0.21345758,0,3.6204748,2.0053456,0.0,0.8102615,-3.3358915,1.0,-1.1104937,1.0
-0.5048927,1,1.6367394,0.48408377,1.0,0.37263817,-2.4170394,0.0,-0.12068391,1.0
0.5386665,0,2.7564316,-0.27078664,0.0,0.21747169,-5.255493,0.0,-0.48899803,1.0
1.2804198,0,2.4037762,5.052568,0.0,0.95597833,-2.7978556,1.0,0.37209517,1.0
-2.721481,1,-2.8330092,-2.9876301,0.0,-0.8777896,-2.185249,1.0,0.7687404,0.0
-3.5495486,1,0.885376,1.9843179,0.0,0.30578476,-2.1256716,0.0,-0.2873227,0.0
0.011110663,1,1.798132,2.9653912,1.0,1.0418725,-2.8117,0.0,0.36904842,1.0
-3.7036119,1,0.60829854,-0.12649995,1.0,-0.93520397,-4.540951,0.0,-1.4364456,0.0
-1.0283184,0,1.9589331,-2.207183,1.0,1.630121,-4.264292,0.0,0.65034974,0.0
-0.99360317,0,3.0461125,0.80307174,0.0,0.47265995,-2.6074843,0.0,-0.15631077,0.0
-3.1325846,0,0.5639349,1.8320831,0.0,1.2777745,-2.077244,1.0,-0.90222466,0.0
-3.8106418,1,0.23505956,3.6946301,0.0,0.4864869,-3.9917748,1.0,-0.45821783,1.0
-0.8795347,0,1.1714424,0.718439,1.0,0.31859934,-3.7502863,1.0,0.2643322,0.0
-2.6384583,1,1.3942133,1.1170084,0.0,-0.88646585,-3.0803797,0.0,-0.0156053305,1.0
-0.14700735,0,3.5144677,0.2086432,1.0,0.39334032,-5.2635713,0.0,-0.7633317,0.0
1.5731175,0,-1.5166249,-0.69409275,0.0,0.49266785,-4.164029,1.0,-0.486924,0.0
-1.7774992,0,2.353608,-2.0534756,1.0,1.1814064,-2.0177832,1.0,1.250024,1.0
-2.7703915,0,-0.6083389,-3.0635467,1.0,-0.013118744,-3.3264987,0.0,-0.28540248,0.0
-1.6356847,0,1.6210203,6.8040943,0.0,0.840075,-4.4685907,0.0,-0.46510166,1.0
-1.4107555,1,1.1745626,0.3066603,0.0,0.27693743,-3.6969795,1.0,-0.42376706,1.0
-2.790707,0,-0.7277024,-1.5043006,1.0,0.7465031,-2.9354756,0.0,-1.4385326,0.0
-1.8823403,1,-1.0036714,1.1532111,0.0,-0.91726667,-4.1331277,1.0,-0.83312905,1.0
-1.3204904,0,2.81173,-3.3815064,1.0,-0.24359733,-2.6500275,0.0,-1.519423,1.0
-1.9588075,0,2.8773837,-2.5301743,1.0,0.9802062,-3.2750666,0.0,-1.4120507,0.0
-5.864893,1,-1.617974,2.9707923,1.0,-0.9058732,-2.3483863,0.0,-1.4670861,1.0
-0.5283582,0,3.1573486,-2.637922,1.0,-0.6703448,-1.6185541,0.0,-1.2521818,0.0
-3.0243287,1,-0.42107457,-0.2938015,0.0,-0.09752014,-2.7727044,0.0,-0.5055703,0.0
-0.5254216,0,1.4335743,-5.463723,1.0,0.079653345,-3.7712228,1.0,-0.462223,0.0
1.4278784,0,2.7255325,3.783918,0.0,0.6884053,-2.845488,1.0,-0.2164911,1.0
-2.1207805,1,0.14225167,-4.5955505,1.0,-0.14797431,-2.43708,1.0,-0.9016529,0.0
-2.4948697,1,-0.62099653,-3.1339087,1.0,-0.5267199,-3.8382993,0.0,-0.7012658,1.0
-0.09510195,0,1.5972097,-5.7388964,1.0,-0.052082717,-4.884739,0.0,-1.5634654,1.0
-4.541865,1,-0.7110944,1.7295187,1.0,0.66315025,-2.278911,1.0,-0.71286696,0.0
-2.5197914,0,0.6499758,5.2373495,0.0,0.52902997,-3.035174,0.0,-0.19426465,1.0
-0.71075094,0,2.1298547,-1.1433115,1.0,-0.521585,1.1468859,1.0,-0.5237566,1.0
-3.9754958,1,0.27276886,2.1767032,0.0,-0.59640807,-1.5975628,0.0,-1.8531703,1.0
-0.58293724,0,1.1122488,-0.68033123,1.0,0.2971307,-6.383786,0.0,-1.431649,0.0
-2.056495,1,1.6649963,-1.5131252,1.0,-1.3416121,-2.1414595,1.0,-1.9502409,1.0
-3.1691656,1,-1.2775335,2.674079,0.0,-0.8660154,-2.4265723,0.0,-0.78613853,1.0
0.046587944,0,1.1945772,-4.1215715,1.0,-0.2273167,-3.3163965,1.0,-0.88857675,0.0
0.99297,0,3.3102145,-2.5585017,1.0,-0.46510857,-3.8779628,0.0,-1.6874411,1.0
-3.4163098,1,0.12098384,-2.6328807,1.0,-0.923799,-3.6331205,0.0,-0.8573925,1.0
-2.7895846,1,-0.39910612,2.6959612,0.0,-0.22085883,-5.379112,1.0,-0.6345315,1.0
-2.4983435,1,-1.918353,-2.464313,1.0,-1.2275357,-0.25040698,0.0,-1.5550698,0.0
-3.4363947,1,-1.3998832,4.1530747,0.0,0.63389885,-2.2397225,1.0,0.24497479,1.0
-0.1737417,1,1.6239666,0.13606334,0.0,-0.08060148,-2.2979198,1.0,-0.063871086,0.0
-4.124596,1,0.48191607,-5.0998354,1.0,-1.7152529,-2.6415787,0.0,-1.0942668,0.0
-2.2696943,0,0.6054376,2.6954217,0.0,0.57613194,-4.6924977,1.0,-0.4295058,1.0
-1.3281983,1,1.677737,-1.991209,1.0,-1.3703754,-3.3747017,1.0,-0.91587603,0.0
-2.5582733,0,-0.7639297,1.5615675,0.0,1.1353645,-5.2013016,0.0,-0.49755937,1.0
-1.5920388,1,0.24267563,2.59845,0.0,-0.6275577,-2.822558,0.0,-0.70599526,1.0
-2.7136116,1,0.8260681,-5.4530487,1.0,-1.0695825,-1.3130994,1.0,-0.56026816,1.0
-2.191553,1,1.8065823,-3.1997015,1.0,0.3844666,-2.2815588,1.0,0.26999775,0.0
-2.3886116,1,1.3382416,1.7971578,0.0,0.8661246,-0.53348494,1.0,-0.828877,0.0
-4.761052,1,-2.137618,0.37180474,0.0,-0.10903813,-2.5056672,0.0,-0.82519066,1.0
0.7095041,0,3.0200403,-6.1086874,1.0,-0.18516111,-0.95890474,1.0,-0.34491146,0.0
-1.0229797,0,0.35890353,-4.0123663,1.0,-0.69212353,-1.1928127,0.0,-1.3110682,1.0
-1.1666559,1,1.1395645,1.9233007,0.0,0.3894174,-1.6904535,1.0,0.80655754,0.0
-2.5709436,1,-1.1595771,9.953478,0.0,0.41903213,-1.6204556,0.0,-0.5573229,1.0
-2.4161322,1,0.64303505,0.6699429,0.0,-0.03648737,-2.0148294,0.0,0.6702086,0.0
-0.46747434,0,2.4533377,-0.3286761,1.0,1.3899453,-4.476012,1.0,-0.1587426,1.0
-1.6048002,1,2.2475598,0.06418955,0.0,-0.9275965,-1.1935576,1.0,-1.1964684,0.0
-4.246501,1,-1.4750925,-0.9942839,1.0,-1.1639154,-2.12271,0.0,-3.2750614,0.0
-4.1747556,1,-0.13639146,4.115945,0.0,-1.152637,-3.4726532,0.0,-1.8320472,0.0
-1.401382,0,0.36200744,1.1006732,1.0,1.4544923,-4.2895694,0.0,-0.2768165,1.0
-4.1391077,1,1.2276406,1.4869757,1.0,-0.4563826,-3.648559,0.0,-0.22993076,0.0
-3.381774,0,0.500388,-4.7760267,1.0,-0.3303969,-6.4179196,0.0,0.16491985,1.0
-2.6151657,1,0.14489558,-1.3199111,0.0,0.10942578,-1.0888836,0.0,-0.68817353,1.0
-1.448599,1,1.451083,-0.44641805,1.0,0.046984017,-2.2801352,1.0,-0.84423363,0.0
-1.4126922,1,-0.09480393,2.4038327,0.0,-0.85653967,-0.39107156,0.0,-1.696452,0.0
-4.0891533,1,-1.9434375,-4.6503296,1.0,-0.8805914,-2.4378345,0.0,-1.071349,1.0
0.117367506,0,3.4618108,-3.7786796,1.0,0.8904121,-5.303041,1.0,0.2655519,1.0
-1.5022857,1,0.20716476,-2.1942568,1.0,-0.41226983,-2.6050882,0.0,-1.1710781,0.0
-2.2283542,1,1.3258642,-2.8573518,1.0,-0.332259,-2.0308547,0.0,-2.555757,0.0
-1.4838711,0,0.36925185,-2.1329908,1.0,0.603938,-4.6405907,1.0,0.75495076,1.0
1.0056303,0,1.722488,-6.0995946,1.0,0.7463136,-5.0224357,1.0,0.7957426,1.0
-0.3475665,0,1.7850901,-1.6336683,1.0,0.18098581,-4.1900473,0.0,0.5699382,0.0
-3.4274101,1,-0.90660715,0.9731676,1.0,-0.40262923,-3.6489158,0.0,-1.4606369,1.0
1.9568939,0,4.53661,-1.0211331,1.0,0.21640679,-2.8876488,0.0,-1.3457192,0.0
-7.8580294,1,-4.219635,-1.4060115,1.0,-1.531349,-3.0917923,0.0,-1.4168503,0.0
-0.9199057,0,0.9980033,0.7209245,0.0,0.54747707,-5.103012,0.0,-0.20233428,0.0
-3.6399074,0,-0.8079148,5.384913,0.0,1.1521931,-4.7567396,1.0,-1.2665986,0.0
-1.8599083,0,0.93800056,-0.10685098,0.0,0.65138143,-1.698084,1.0,0.18909575,0.0
-2.174003,0,1.0486865,2.0846891,0.0,1.2128642,-5.617573,1.0,1.348294,1.0
-4.475547,0,-1.3637385,3.6208262,0.0,-0.6528522,-3.0074666,1.0,-0.30518565,0.0
-2.5305016,0,2.5449562,-0.97609305,1.0,0.9521359,-5.3878775,1.0,1.0153599,1.0
0.24599564,0,0.8439456,2.8277075,0.0,-0.017786503,-5.5371065,0.0,-1.2686253,1.0
-2.6665137,0,0.46659958,-4.430363,1.0,0.48547372,-2.3816452,0.0,0.70183504,1.0
-1.3755674,1,-0.061327577,-3.3893387,1.0,-0.4907986,-2.40443,0.0,-0.62990296,1.0
-1.1430423,1,1.3164985,-0.77007544,0.0,-0.48992363,-2.2197719,1.0,-1.6515535,1.0
-2.4296095,1,1.0626338,5.95419,0.0,0.3013386,-1.8974326,1.0,-0.06872366,1.0
0.9500675,0,2.4643235,-1.1110089,1.0,0.011377424,-3.4997914,1.0,-0.33662963,1.0
-0.30695546,0,-0.38593638,-1.5398877,1.0,-0.09274924,-6.075774,0.0,-0.46034634,1.0
